sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.3961038961038961,366,0.3961038961038961
Office -> Coffee Shop,2,0.2893081761006289,184,0.2893081761006289
Office -> Coffee Shop -> Office,3,0.2893081761006289,283,0.30627705627705626
Bar -> American Restaurant,2,0.27325581395348836,94,0.27325581395348836
Gym / Fitness Center -> Office,2,0.2326839826839827,215,0.2326839826839827
Deli / Bodega -> Office,2,0.21861471861471862,202,0.21861471861471862
Train Station -> Office,2,0.21103896103896103,195,0.21103896103896103
Subway -> Office,2,0.20887445887445888,193,0.20887445887445888
Office -> Gym / Fitness Center,2,0.20268256333830104,136,0.20268256333830104
Office -> Train Station,2,0.19182948490230906,108,0.19182948490230906
Gym / Fitness Center -> Coffee Shop,2,0.18553459119496854,118,0.18553459119496854
Office -> Deli / Bodega,2,0.18429003021148035,61,0.18429003021148035
Coffee Shop -> Office -> Coffee Shop,3,0.18081761006289307,115,0.18081761006289307
Coffee Shop -> Office -> Coffee Shop -> Office,4,0.18081761006289307,218,0.23593073593073594
Coffee Shop -> Park,2,0.17787418655097614,82,0.17787418655097614
Gym / Fitness Center -> Coffee Shop -> Office,3,0.1774891774891775,164,0.1774891774891775
Bar -> Park,2,0.175704989154013,81,0.175704989154013
Coffee Shop -> Deli / Bodega,2,0.17522658610271905,58,0.17522658610271905
Office -> Train Station -> Office,3,0.1699134199134199,157,0.1699134199134199
Gym / Fitness Center -> Park,2,0.16919739696312364,78,0.16919739696312364
Coffee Shop -> Gym / Fitness Center,2,0.16542473919523099,111,0.16542473919523099
Gym / Fitness Center -> Train Station,2,0.16518650088809947,93,0.16518650088809947
Office -> Deli / Bodega -> Office,3,0.16233766233766234,150,0.16233766233766234
Bar -> Gym / Fitness Center,2,0.16095380029806258,108,0.16095380029806258
Gym / Fitness Center -> American Restaurant,2,0.15988372093023256,55,0.15988372093023256
Office -> Gym / Fitness Center -> Office,3,0.1590909090909091,147,0.1590909090909091
Coffee Shop -> Train Station,2,0.152753108348135,86,0.152753108348135
Coffee Shop -> Deli / Bodega -> Office,3,0.15151515151515152,140,0.15151515151515152
Gym / Fitness Center -> Office -> Coffee Shop,3,0.14937106918238993,95,0.14937106918238993
Gym / Fitness Center -> Office -> Coffee Shop -> Office,4,0.14937106918238993,193,0.20887445887445888
Office -> Coffee Shop -> Office -> Coffee Shop,4,0.14937106918238993,95,0.14937106918238993
Office -> Coffee Shop -> Office -> Coffee Shop -> Office,5,0.14937106918238993,195,0.21103896103896103
Bar -> Coffee Shop,2,0.1430817610062893,91,0.1430817610062893
Office -> American Restaurant,2,0.14244186046511628,49,0.14244186046511628
Food & Drink Shop -> Park,2,0.14099783080260303,65,0.14099783080260303
Office -> Park,2,0.14099783080260303,65,0.14099783080260303
Food & Drink Shop -> Office,2,0.1396103896103896,129,0.1396103896103896
Coffee Shop -> Train Station -> Office,3,0.1396103896103896,129,0.1396103896103896
Bar -> Train Station,2,0.13676731793960922,77,0.13676731793960922
Gym / Fitness Center -> Deli / Bodega,2,0.13595166163141995,45,0.13595166163141995
Train Station -> Coffee Shop,2,0.13364779874213836,85,0.13364779874213836
Train Station -> Coffee Shop -> Office,3,0.13364779874213836,151,0.1634199134199134
Park -> Gym / Fitness Center,2,0.13263785394932937,89,0.13263785394932937
Coffee Shop -> Gym / Fitness Center -> Office,3,0.13095238095238096,121,0.13095238095238096
Coffee Shop -> Food & Drink Shop,2,0.12903225806451613,84,0.12903225806451613
Office -> Food & Drink Shop,2,0.12903225806451613,84,0.12903225806451613
Bar -> Office,2,0.1277056277056277,118,0.1277056277056277
Deli / Bodega -> Office -> Coffee Shop,3,0.12735849056603774,81,0.12735849056603774
Deli / Bodega -> Office -> Coffee Shop -> Office,4,0.12735849056603774,168,0.18181818181818182
Gym / Fitness Center -> Bar,2,0.12680577849117175,158,0.12680577849117175
Food & Drink Shop -> Coffee Shop,2,0.12578616352201258,80,0.12578616352201258
Office -> Subway,2,0.12448132780082988,90,0.12448132780082988
Office -> Subway -> Office,3,0.12448132780082988,141,0.1525974025974026
Subway -> Coffee Shop,2,0.12421383647798742,79,0.12421383647798742
Subway -> Coffee Shop -> Office,3,0.12421383647798742,134,0.14502164502164502
Park -> Office,2,0.12337662337662338,114,0.12337662337662338
Train Station -> Office -> Coffee Shop,3,0.12264150943396226,78,0.12264150943396226
Train Station -> Office -> Coffee Shop -> Office,4,0.12264150943396226,173,0.18722943722943722
American Restaurant -> Bar,2,0.12199036918138041,152,0.12199036918138041
Deli / Bodega -> Coffee Shop,2,0.12106918238993711,77,0.12106918238993711
Park -> Coffee Shop,2,0.12106918238993711,77,0.12106918238993711
Deli / Bodega -> Coffee Shop -> Office,3,0.12106918238993711,163,0.1764069264069264
Office -> Gym / Fitness Center -> Office -> Coffee Shop,4,0.12106918238993711,77,0.12106918238993711
Coffee Shop -> Office -> Coffee Shop -> Office -> Coffee Shop,5,0.12106918238993711,77,0.12106918238993711
Office -> Gym / Fitness Center -> Office -> Coffee Shop -> Office,5,0.12106918238993711,162,0.17532467532467533
Coffee Shop -> Office -> Deli / Bodega,3,0.12084592145015106,40,0.12084592145015106
Coffee Shop -> Office -> Deli / Bodega -> Office,4,0.12084592145015106,126,0.13636363636363635
Bar -> Neighborhood,2,0.12073490813648294,46,0.12073490813648294
Bar -> Food & Drink Shop,2,0.11981566820276497,78,0.11981566820276497
Coffee Shop -> American Restaurant,2,0.11918604651162791,41,0.11918604651162791
Subway -> Office -> Coffee Shop,3,0.11635220125786164,74,0.11635220125786164
Subway -> Office -> Coffee Shop -> Office,4,0.11635220125786164,141,0.1525974025974026
Bar -> Subway,2,0.11618257261410789,84,0.11618257261410789
Food & Drink Shop -> Coffee Shop -> Office,3,0.11580086580086581,107,0.11580086580086581
Gym / Fitness Center -> Deli / Bodega -> Office,3,0.11580086580086581,107,0.11580086580086581
Coffee Shop -> Office -> Train Station,3,0.11367673179396093,64,0.11367673179396093
Train Station -> Office -> Train Station,3,0.11367673179396093,64,0.11367673179396093
Coffee Shop -> Office -> Train Station -> Office,4,0.11367673179396093,122,0.13203463203463203
Train Station -> Office -> Train Station -> Office,4,0.11367673179396093,113,0.12229437229437229
Office -> Coffee Shop -> Deli / Bodega,3,0.11178247734138973,37,0.11178247734138973
Office -> Coffee Shop -> Deli / Bodega -> Office,4,0.11178247734138973,113,0.12229437229437229
Park -> Bar,2,0.11075441412520064,138,0.11075441412520064
Gym / Fitness Center -> Neighborhood,2,0.11023622047244094,42,0.11023622047244094
Gym / Fitness Center -> Office -> Coffee Shop -> Office -> Coffee Shop,5,0.11006289308176101,70,0.11006289308176101
Bar -> Bus Station,2,0.10913705583756345,43,0.10913705583756345
Office -> Train Station -> Office -> Coffee Shop,4,0.10849056603773585,69,0.10849056603773585
Office -> Train Station -> Office -> Coffee Shop -> Office,5,0.10849056603773585,159,0.17207792207792208
Office -> Food & Drink Shop -> Office,3,0.10822510822510822,100,0.10822510822510822
Coffee Shop -> Deli / Bodega -> Office -> Coffee Shop,4,0.1069182389937107,68,0.1069182389937107
Gym / Fitness Center -> Coffee Shop -> Office -> Coffee Shop,4,0.1069182389937107,68,0.1069182389937107
