sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.20914285714285713,183,0.20914285714285713
Office -> Coffee Shop,2,0.16782006920415224,97,0.16782006920415224
Office -> Deli / Bodega,2,0.13114754098360656,40,0.13114754098360656
Office -> Train Station,2,0.13076923076923078,68,0.13076923076923078
Bar -> American Restaurant,2,0.12416107382550336,37,0.12416107382550336
Office -> Coffee Shop -> Office,3,0.104,91,0.104
Train Station -> Office,2,0.09714285714285714,85,0.09714285714285714
Coffee Shop -> Deli / Bodega,2,0.09508196721311475,29,0.09508196721311475
Office -> Gym / Fitness Center,2,0.09283387622149837,57,0.09283387622149837
Subway -> Office,2,0.09028571428571429,79,0.09028571428571429
Gym / Fitness Center -> Office,2,0.08228571428571428,72,0.08228571428571428
Office -> American Restaurant,2,0.08053691275167785,24,0.08053691275167785
Train Station -> Office -> Train Station,3,0.07692307692307693,40,0.07692307692307693
Gym / Fitness Center -> Coffee Shop,2,0.07612456747404844,44,0.07612456747404844
Deli / Bodega -> Office,2,0.07428571428571429,65,0.07428571428571429
Coffee Shop -> Park,2,0.07161125319693094,28,0.07161125319693094
Office -> Park,2,0.07161125319693094,28,0.07161125319693094
Office -> Food & Drink Shop,2,0.07054673721340388,40,0.07054673721340388
Bar -> Train Station,2,0.06923076923076923,36,0.06923076923076923
Office -> Train Station -> Office,3,0.06857142857142857,60,0.06857142857142857
Gym / Fitness Center -> Park,2,0.06649616368286446,26,0.06649616368286446
Food & Drink Shop -> Office,2,0.06514285714285714,57,0.06514285714285714
Office -> Subway,2,0.06471494607087827,42,0.06471494607087827
Bar -> Gym / Fitness Center,2,0.06351791530944625,39,0.06351791530944625
Coffee Shop -> Train Station,2,0.06346153846153846,33,0.06346153846153846
Subway -> Deli / Bodega,2,0.06229508196721312,19,0.06229508196721312
Train Station -> Coffee Shop,2,0.06228373702422145,36,0.06228373702422145
Subway -> Bus Station,2,0.0603448275862069,21,0.0603448275862069
Gym / Fitness Center -> Deli / Bodega,2,0.05901639344262295,18,0.05901639344262295
Bar -> Park,2,0.058823529411764705,23,0.058823529411764705
Food & Drink Shop -> Park,2,0.058823529411764705,23,0.058823529411764705
American Restaurant -> Bar,2,0.05684995340167754,61,0.05684995340167754
Coffee Shop -> Gym / Fitness Center,2,0.05537459283387622,34,0.05537459283387622
Bar -> Office,2,0.054857142857142854,48,0.054857142857142854
Office -> Neighborhood,2,0.05421686746987952,18,0.05421686746987952
Park -> Gym / Fitness Center,2,0.05211726384364821,32,0.05211726384364821
Gym / Fitness Center -> Bar,2,0.05125815470643057,55,0.05125815470643057
Subway -> Park,2,0.05115089514066496,20,0.05115089514066496
Coffee Shop -> Food & Drink Shop,2,0.05114638447971781,29,0.05114638447971781
Gym / Fitness Center -> American Restaurant,2,0.050335570469798654,15,0.050335570469798654
Park -> Office,2,0.05028571428571429,44,0.05028571428571429
Bar -> Food & Drink Shop,2,0.04938271604938271,28,0.04938271604938271
Gym / Fitness Center -> Subway,2,0.04930662557781202,32,0.04930662557781202
Office -> Deli / Bodega -> Office,3,0.04914285714285714,43,0.04914285714285714
Train Station -> Office -> Train Station -> Office,4,0.04914285714285714,43,0.04914285714285714
Bar -> Coffee Shop,2,0.04844290657439446,28,0.04844290657439446
Food & Drink Shop -> Coffee Shop,2,0.04844290657439446,28,0.04844290657439446
Gym / Fitness Center -> Train Station,2,0.04807692307692308,25,0.04807692307692308
Office -> Train Station -> Office -> Train Station,4,0.04807692307692308,25,0.04807692307692308
Food & Drink Shop -> Gym / Fitness Center,2,0.04723127035830619,29,0.04723127035830619
Deli / Bodega -> Coffee Shop,2,0.04671280276816609,27,0.04671280276816609
Park -> Coffee Shop,2,0.04671280276816609,27,0.04671280276816609
Coffee Shop -> Office -> Coffee Shop,3,0.04671280276816609,27,0.04671280276816609
Bar -> Neighborhood,2,0.045180722891566265,15,0.045180722891566265
Train Station -> Coffee Shop -> Train Station,3,0.04423076923076923,23,0.04423076923076923
Gym / Fitness Center -> Food & Drink Shop,2,0.04409171075837742,25,0.04409171075837742
Coffee Shop -> Office -> Coffee Shop -> Office,4,0.04342857142857143,38,0.04342857142857143
Park -> Deli / Bodega,2,0.04262295081967213,13,0.04262295081967213
Coffee Shop -> Office -> Deli / Bodega,3,0.04262295081967213,13,0.04262295081967213
Coffee Shop -> Office -> Train Station,3,0.04230769230769231,22,0.04230769230769231
Subway -> Neighborhood,2,0.04216867469879518,14,0.04216867469879518
Subway -> Coffee Shop,2,0.04152249134948097,24,0.04152249134948097
Park -> Food & Drink Shop,2,0.04056437389770723,23,0.04056437389770723
Coffee Shop -> American Restaurant,2,0.040268456375838924,12,0.040268456375838924
Food & Drink Shop -> American Restaurant,2,0.040268456375838924,12,0.040268456375838924
Bar -> Bus Station,2,0.040229885057471264,14,0.040229885057471264
Home (private) -> Bus Station,2,0.040229885057471264,14,0.040229885057471264
Other Great Outdoors -> Bus Station,2,0.040229885057471264,14,0.040229885057471264
Bar -> Subway,2,0.040061633281972264,26,0.040061633281972264
Train Station -> Coffee Shop -> Office,3,0.04,35,0.04
Train Station -> Office -> Coffee Shop,3,0.039792387543252594,23,0.039792387543252594
Coffee Shop -> Neighborhood,2,0.0391566265060241,13,0.0391566265060241
Deli / Bodega -> Neighborhood,2,0.0391566265060241,13,0.0391566265060241
Office -> Bar,2,0.0391425908667288,42,0.0391425908667288
Home (private) -> Other Great Outdoors,2,0.038834951456310676,16,0.038834951456310676
Coffee Shop -> Train Station -> Office,3,0.037714285714285714,33,0.037714285714285714
Train Station -> Office -> Coffee Shop -> Office,4,0.037714285714285714,33,0.037714285714285714
Coffee Shop -> Bar,2,0.03727865796831314,40,0.03727865796831314
Deli / Bodega -> Coffee Shop -> Office,3,0.036571428571428574,32,0.036571428571428574
Office -> Subway -> Office,3,0.036571428571428574,32,0.036571428571428574
Coffee Shop -> Office -> Train Station -> Office,4,0.036571428571428574,32,0.036571428571428574
Subway -> Train Station,2,0.03653846153846154,19,0.03653846153846154
Office -> Deli / Bodega -> Coffee Shop,3,0.03633217993079585,21,0.03633217993079585
Bar -> Residential Building (Apartment / Condo),2,0.03571428571428571,10,0.03571428571428571
Office -> Food & Drink Shop -> Office,3,0.03542857142857143,31,0.03542857142857143
Subway -> Food & Drink Shop,2,0.03527336860670194,20,0.03527336860670194
American Restaurant -> Coffee Shop,2,0.03460207612456748,20,0.03460207612456748
Office -> Train Station -> Office -> Coffee Shop,4,0.03460207612456748,20,0.03460207612456748
Gym / Fitness Center -> Coffee Shop -> Office,3,0.03428571428571429,30,0.03428571428571429
Office -> Deli / Bodega -> Coffee Shop -> Office,4,0.03428571428571429,30,0.03428571428571429
Food & Drink Shop -> Subway,2,0.03389830508474576,22,0.03389830508474576
Train Station -> Deli / Bodega,2,0.03278688524590164,10,0.03278688524590164
Office -> Coffee Shop -> Deli / Bodega,3,0.03278688524590164,10,0.03278688524590164
Food & Drink Shop -> Train Station,2,0.032692307692307694,17,0.032692307692307694
Home (private) -> Train Station,2,0.032692307692307694,17,0.032692307692307694
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.03214285714285714,9,0.03214285714285714
Neighborhood -> Office,2,0.032,28,0.032
Deli / Bodega -> Office -> Coffee Shop,3,0.031141868512110725,18,0.031141868512110725
Subway -> Office -> Coffee Shop,3,0.031141868512110725,18,0.031141868512110725
Deli / Bodega -> Office -> Coffee Shop -> Office,4,0.031141868512110725,36,0.04114285714285714
Subway -> Office -> Coffee Shop -> Office,4,0.031141868512110725,30,0.03428571428571429
Gym / Fitness Center -> Deli / Bodega -> Office,3,0.030857142857142857,27,0.030857142857142857
Subway -> Coffee Shop -> Office,3,0.030857142857142857,27,0.030857142857142857
Office -> Train Station -> Office -> Train Station -> Office,5,0.030857142857142857,27,0.030857142857142857
Coffee Shop -> Subway,2,0.030816640986132512,20,0.030816640986132512
Subway -> Bar,2,0.03075489282385834,33,0.03075489282385834
Other Great Outdoors -> Park,2,0.030690537084398978,12,0.030690537084398978
Office -> Gym / Fitness Center -> Office,3,0.029714285714285714,26,0.029714285714285714
Office -> Train Station -> Office -> Coffee Shop -> Office,5,0.029714285714285714,26,0.029714285714285714
Bar -> Deli / Bodega,2,0.029508196721311476,9,0.029508196721311476
Gym / Fitness Center -> Office -> Deli / Bodega,3,0.029508196721311476,9,0.029508196721311476
Office -> Train Station -> Coffee Shop,3,0.029411764705882353,17,0.029411764705882353
Food & Drink Shop -> Bar,2,0.028890959925442685,31,0.028890959925442685
Park -> Bar,2,0.028890959925442685,31,0.028890959925442685
Food & Drink Shop -> Office -> Train Station,3,0.028846153846153848,15,0.028846153846153848
