sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.05685279187817259,56,0.05685279187817259
Coffee Shop -> Office,2,0.05066344993968637,84,0.05066344993968637
Office -> Deli / Bodega,2,0.04816955684007707,25,0.04816955684007707
Coffee Shop -> Deli / Bodega,2,0.03275529865125241,17,0.03275529865125241
Office -> Neighborhood,2,0.02768166089965398,16,0.02768166089965398
Subway -> Bus Station,2,0.026397515527950312,17,0.026397515527950312
Subway -> Park,2,0.02416918429003021,16,0.02416918429003021
Bar -> American Restaurant,2,0.022916666666666665,11,0.022916666666666665
Food & Drink Shop -> Coffee Shop,2,0.02131979695431472,21,0.02131979695431472
Subway -> Deli / Bodega,2,0.02119460500963391,11,0.02119460500963391
Food & Drink Shop -> Park,2,0.021148036253776436,14,0.021148036253776436
Office -> Food & Drink Shop,2,0.020518358531317494,19,0.020518358531317494
Subway -> Office,2,0.020506634499396863,34,0.020506634499396863
Coffee Shop -> Park,2,0.019637462235649546,13,0.019637462235649546
Deli / Bodega -> Office,2,0.019300361881785282,32,0.019300361881785282
Office -> Train Station,2,0.019296254256526674,17,0.019296254256526674
Park -> Other Great Outdoors,2,0.018838304552590265,12,0.018838304552590265
Other Great Outdoors -> Bus Station,2,0.018633540372670808,12,0.018633540372670808
Office -> Gym / Fitness Center,2,0.0184645286686103,19,0.0184645286686103
Office -> Subway,2,0.01737619461337967,20,0.01737619461337967
Train Station -> Deli / Bodega,2,0.017341040462427744,9,0.017341040462427744
Subway -> Food & Drink Shop,2,0.017278617710583154,16,0.017278617710583154
Train Station -> Coffee Shop,2,0.017258883248730966,17,0.017258883248730966
Coffee Shop -> Train Station,2,0.0170261066969353,15,0.0170261066969353
Subway -> Train Station,2,0.0170261066969353,15,0.0170261066969353
Office -> American Restaurant,2,0.016666666666666666,8,0.016666666666666666
Deli / Bodega -> Coffee Shop,2,0.016243654822335026,16,0.016243654822335026
Park -> Food & Drink Shop,2,0.016198704103671708,15,0.016198704103671708
Subway -> Neighborhood,2,0.015570934256055362,9,0.015570934256055362
Food & Drink Shop -> Bus Station,2,0.015527950310559006,10,0.015527950310559006
Coffee Shop -> Food & Drink Shop,2,0.01511879049676026,14,0.01511879049676026
Other Great Outdoors -> Park,2,0.015105740181268883,10,0.015105740181268883
Coffee Shop -> American Restaurant,2,0.014583333333333334,7,0.014583333333333334
Bar -> Bus Station,2,0.013975155279503106,9,0.013975155279503106
Gym / Fitness Center -> Office,2,0.013872135102533172,23,0.013872135102533172
Coffee Shop -> Gym / Fitness Center,2,0.013605442176870748,14,0.013605442176870748
Office -> Park,2,0.013595166163141994,9,0.013595166163141994
Park -> Coffee Shop,2,0.013197969543147208,13,0.013197969543147208
Other Great Outdoors -> Subway,2,0.013032145960034752,15,0.013032145960034752
Food & Drink Shop -> Office,2,0.012665862484921592,21,0.012665862484921592
Bar -> Coffee Shop,2,0.012182741116751269,12,0.012182741116751269
Coffee Shop -> Neighborhood,2,0.012110726643598616,7,0.012110726643598616
Office -> Coffee Shop -> Office,3,0.011459589867310011,19,0.011459589867310011
Train Station -> Office,2,0.010856453558504222,18,0.010856453558504222
Gym / Fitness Center -> Food & Drink Shop,2,0.01079913606911447,10,0.01079913606911447
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.010775862068965518,5,0.010775862068965518
Deli / Bodega -> Park,2,0.010574018126888218,7,0.010574018126888218
Gym / Fitness Center -> Park,2,0.010574018126888218,7,0.010574018126888218
Coffee Shop -> Subway,2,0.010425716768027803,12,0.010425716768027803
Food & Drink Shop -> Subway,2,0.010425716768027803,12,0.010425716768027803
Food & Drink Shop -> American Restaurant,2,0.010416666666666666,5,0.010416666666666666
Gym / Fitness Center -> American Restaurant,2,0.010416666666666666,5,0.010416666666666666
Gym / Fitness Center -> Coffee Shop,2,0.01015228426395939,10,0.01015228426395939
Bar -> Food & Drink Shop,2,0.009719222462203024,9,0.009719222462203024
Food & Drink Shop -> Gym / Fitness Center,2,0.009718172983479106,10,0.009718172983479106
Park -> Office,2,0.009650180940892641,16,0.009650180940892641
Food & Drink Shop -> Deli / Bodega,2,0.009633911368015413,5,0.009633911368015413
Other Great Outdoors -> Home (private),2,0.009624639076034648,20,0.009624639076034648
Bus Station -> Subway,2,0.009556907037358819,11,0.009556907037358819
Train Station -> Subway,2,0.009556907037358819,11,0.009556907037358819
Coffee Shop -> Bus Station,2,0.009316770186335404,6,0.009316770186335404
Bar -> Park,2,0.00906344410876133,6,0.00906344410876133
American Restaurant -> Office,2,0.009047044632086852,15,0.009047044632086852
American Restaurant -> Bar,2,0.008849557522123894,16,0.008849557522123894
Bar -> Gym / Fitness Center,2,0.008746355685131196,9,0.008746355685131196
Home (private) -> Residential Building (Apartment / Condo),2,0.008620689655172414,4,0.008620689655172414
