sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.055825242718446605,46,0.055825242718446605
Coffee Shop -> Office,2,0.04929051530993279,66,0.04929051530993279
Office -> Deli / Bodega,2,0.04398148148148148,19,0.04398148148148148
Coffee Shop -> Deli / Bodega,2,0.032407407407407406,14,0.032407407407407406
Subway -> Bus Station,2,0.029644268774703556,15,0.029644268774703556
Office -> Neighborhood,2,0.026584867075664622,13,0.026584867075664622
Bar -> American Restaurant,2,0.024752475247524754,10,0.024752475247524754
Subway -> Park,2,0.024518388791593695,14,0.024518388791593695
Subway -> Deli / Bodega,2,0.023148148148148147,10,0.023148148148148147
Other Great Outdoors -> Bus Station,2,0.021739130434782608,11,0.021739130434782608
Deli / Bodega -> Office,2,0.021657953696788648,29,0.021657953696788648
Office -> Train Station,2,0.02165087956698241,16,0.02165087956698241
Office -> Food & Drink Shop,2,0.02109181141439206,17,0.02109181141439206
Office -> Gym / Fitness Center,2,0.021003500583430573,18,0.021003500583430573
Subway -> Office,2,0.020164301717699777,27,0.020164301717699777
Food & Drink Shop -> Coffee Shop,2,0.019417475728155338,16,0.019417475728155338
Subway -> Train Station,2,0.018944519621109608,14,0.018944519621109608
Train Station -> Deli / Bodega,2,0.018518518518518517,8,0.018518518518518517
Coffee Shop -> Train Station,2,0.017591339648173207,13,0.017591339648173207
Coffee Shop -> Park,2,0.017513134851138354,10,0.017513134851138354
Food & Drink Shop -> Park,2,0.017513134851138354,10,0.017513134851138354
Park -> Food & Drink Shop,2,0.017369727047146403,14,0.017369727047146403
Park -> Other Great Outdoors,2,0.01651376146788991,9,0.01651376146788991
Office -> Subway,2,0.016494845360824743,16,0.016494845360824743
Subway -> Neighborhood,2,0.016359918200409,8,0.016359918200409
Food & Drink Shop -> Bus Station,2,0.015810276679841896,8,0.015810276679841896
Train Station -> Coffee Shop,2,0.015776699029126214,13,0.015776699029126214
Coffee Shop -> Gym / Fitness Center,2,0.015169194865810968,13,0.015169194865810968
Coffee Shop -> Food & Drink Shop,2,0.01488833746898263,12,0.01488833746898263
Subway -> Food & Drink Shop,2,0.01488833746898263,12,0.01488833746898263
Coffee Shop -> American Restaurant,2,0.01485148514851485,6,0.01485148514851485
Office -> American Restaurant,2,0.01485148514851485,6,0.01485148514851485
Bar -> Coffee Shop,2,0.014563106796116505,12,0.014563106796116505
Park -> Coffee Shop,2,0.014563106796116505,12,0.014563106796116505
Other Great Outdoors -> Subway,2,0.01443298969072165,14,0.01443298969072165
Coffee Shop -> Neighborhood,2,0.014314928425357873,7,0.014314928425357873
Gym / Fitness Center -> Office,2,0.014189693801344288,19,0.014189693801344288
Office -> Park,2,0.014010507880910683,8,0.014010507880910683
Other Great Outdoors -> Park,2,0.014010507880910683,8,0.014010507880910683
Bar -> Bus Station,2,0.01383399209486166,7,0.01383399209486166
Food & Drink Shop -> Office,2,0.01344286781179985,18,0.01344286781179985
Deli / Bodega -> Coffee Shop,2,0.013349514563106795,11,0.013349514563106795
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.013020833333333334,5,0.013020833333333334
Gym / Fitness Center -> Food & Drink Shop,2,0.01240694789081886,10,0.01240694789081886
Gym / Fitness Center -> Park,2,0.012259194395796848,7,0.012259194395796848
Office -> Coffee Shop -> Office,3,0.01194921583271098,16,0.01194921583271098
Food & Drink Shop -> Gym / Fitness Center,2,0.011668611435239206,10,0.011668611435239206
Food & Drink Shop -> Deli / Bodega,2,0.011574074074074073,5,0.011574074074074073
Train Station -> Office,2,0.011202389843166542,15,0.011202389843166542
Bar -> Food & Drink Shop,2,0.011166253101736972,9,0.011166253101736972
Gym / Fitness Center -> Coffee Shop,2,0.010922330097087379,9,0.010922330097087379
Deli / Bodega -> Park,2,0.010507880910683012,6,0.010507880910683012
Bar -> Gym / Fitness Center,2,0.010501750291715286,9,0.010501750291715286
American Restaurant -> Office,2,0.010455563853622106,14,0.010455563853622106
Bar -> Office,2,0.010455563853622106,14,0.010455563853622106
Home (private) -> Residential Building (Apartment / Condo),2,0.010416666666666666,4,0.010416666666666666
Subway -> Residential Building (Apartment / Condo),2,0.010416666666666666,4,0.010416666666666666
Bus Station -> Subway,2,0.010309278350515464,10,0.010309278350515464
Food & Drink Shop -> Subway,2,0.010309278350515464,10,0.010309278350515464
Train Station -> Subway,2,0.010309278350515464,10,0.010309278350515464
Bus Station -> American Restaurant,2,0.009900990099009901,4,0.009900990099009901
Food & Drink Shop -> American Restaurant,2,0.009900990099009901,4,0.009900990099009901
Gym / Fitness Center -> American Restaurant,2,0.009900990099009901,4,0.009900990099009901
Park -> Office,2,0.009708737864077669,13,0.009708737864077669
