sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.17209908735332463,132,0.17209908735332463
Coffee Shop -> Office,2,0.155,186,0.155
Office -> Park,2,0.12226277372262774,67,0.12226277372262774
Office -> Deli / Bodega,2,0.11825192802056556,46,0.11825192802056556
Gym / Fitness Center -> Office,2,0.11083333333333334,133,0.11083333333333334
Bar -> American Restaurant,2,0.11052631578947368,42,0.11052631578947368
Office -> Food & Drink Shop,2,0.088,66,0.088
Office -> Gym / Fitness Center,2,0.08684546615581099,68,0.08684546615581099
Office -> American Restaurant,2,0.0868421052631579,33,0.0868421052631579
Food & Drink Shop -> Park,2,0.08394160583941605,46,0.08394160583941605
Deli / Bodega -> Office,2,0.08,96,0.08
Gym / Fitness Center -> Train Station,2,0.07854984894259819,52,0.07854984894259819
Coffee Shop -> Gym / Fitness Center,2,0.07662835249042145,60,0.07662835249042145
Coffee Shop -> Train Station,2,0.0755287009063444,50,0.0755287009063444
Office -> Coffee Shop -> Office,3,0.075,90,0.075
Coffee Shop -> American Restaurant,2,0.07368421052631578,28,0.07368421052631578
Office -> Neighborhood,2,0.07252747252747253,33,0.07252747252747253
Coffee Shop -> Deli / Bodega,2,0.07197943444730077,28,0.07197943444730077
Coffee Shop -> Park,2,0.07116788321167883,39,0.07116788321167883
Gym / Fitness Center -> American Restaurant,2,0.07105263157894737,27,0.07105263157894737
Office -> Train Station,2,0.06948640483383686,46,0.06948640483383686
Gym / Fitness Center -> Bar,2,0.06561085972850679,87,0.06561085972850679
Subway -> Office,2,0.060833333333333336,73,0.060833333333333336
Subway -> Train Station,2,0.06042296072507553,40,0.06042296072507553
American Restaurant -> Bar,2,0.06033182503770739,80,0.06033182503770739
Food & Drink Shop -> Office,2,0.059166666666666666,71,0.059166666666666666
Gym / Fitness Center -> Coffee Shop,2,0.05736636245110821,44,0.05736636245110821
Park -> Food & Drink Shop,2,0.05733333333333333,43,0.05733333333333333
Subway -> Park,2,0.05656934306569343,31,0.05656934306569343
Office -> Subway,2,0.056,49,0.056
American Restaurant -> Train Station,2,0.055891238670694864,37,0.055891238670694864
Bar -> Park,2,0.05291970802919708,29,0.05291970802919708
Coffee Shop -> Neighborhood,2,0.05274725274725275,24,0.05274725274725275
Bar -> Coffee Shop,2,0.05215123859191656,40,0.05215123859191656
Gym / Fitness Center -> Food & Drink Shop,2,0.052,39,0.052
Park -> Food & Drink Shop -> Park,3,0.051094890510948905,28,0.051094890510948905
Bar -> Gym / Fitness Center,2,0.04980842911877394,39,0.04980842911877394
Coffee Shop -> Food & Drink Shop,2,0.04933333333333333,37,0.04933333333333333
Coffee Shop -> Bar,2,0.049019607843137254,65,0.049019607843137254
Gym / Fitness Center -> Deli / Bodega,2,0.04884318766066838,19,0.04884318766066838
Food & Drink Shop -> Coffee Shop,2,0.048239895697522815,37,0.048239895697522815
Park -> Office,2,0.0475,57,0.0475
Park -> Office -> Park,3,0.0475,32,0.058394160583941604
Bar -> Food & Drink Shop,2,0.04666666666666667,35,0.04666666666666667
Subway -> Bus Station,2,0.04585152838427948,21,0.04585152838427948
Food & Drink Shop -> Gym / Fitness Center,2,0.04469987228607918,35,0.04469987228607918
Bar -> Train Station,2,0.04380664652567976,29,0.04380664652567976
Bar -> Bus Station,2,0.043668122270742356,20,0.043668122270742356
Coffee Shop -> Bus Station,2,0.043668122270742356,20,0.043668122270742356
Train Station -> Coffee Shop,2,0.04302477183833116,33,0.04302477183833116
Train Station -> Coffee Shop -> Train Station,3,0.04302477183833116,42,0.0634441087613293
Office -> Bar,2,0.04072398190045249,54,0.04072398190045249
Deli / Bodega -> Coffee Shop,2,0.04041720990873533,31,0.04041720990873533
Coffee Shop -> Office -> Coffee Shop,3,0.04041720990873533,31,0.04041720990873533
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.040345821325648415,14,0.040345821325648415
Office -> Food & Drink Shop -> Park,3,0.040145985401459854,22,0.040145985401459854
Subway -> Food & Drink Shop,2,0.04,30,0.04
Subway -> Coffee Shop,2,0.03911342894393742,30,0.03911342894393742
Neighborhood -> Office,2,0.03833333333333333,46,0.03833333333333333
Gym / Fitness Center -> Park,2,0.03832116788321168,21,0.03832116788321168
Coffee Shop -> Subway,2,0.037714285714285714,33,0.037714285714285714
Bar -> Office,2,0.0375,45,0.0375
Food & Drink Shop -> Bar,2,0.03695324283559578,49,0.03695324283559578
Food & Drink Shop -> American Restaurant,2,0.03684210526315789,14,0.03684210526315789
Subway -> American Restaurant,2,0.03684210526315789,14,0.03684210526315789
American Restaurant -> Coffee Shop,2,0.03650586701434159,28,0.03650586701434159
Other Great Outdoors -> Bus Station,2,0.034934497816593885,16,0.034934497816593885
Office -> Subway -> Park,3,0.03467153284671533,19,0.03467153284671533
Subway -> Deli / Bodega,2,0.033419023136246784,13,0.033419023136246784
Deli / Bodega -> Office -> Deli / Bodega,3,0.033419023136246784,13,0.033419023136246784
Office -> Neighborhood -> Office,3,0.03333333333333333,40,0.03333333333333333
Bus Station -> Train Station,2,0.03323262839879154,22,0.03323262839879154
Deli / Bodega -> Park,2,0.032846715328467155,18,0.032846715328467155
Park -> Coffee Shop,2,0.03259452411994785,25,0.03259452411994785
Park -> Coffee Shop -> Park,3,0.03259452411994785,21,0.03832116788321168
American Restaurant -> Office,2,0.0325,39,0.0325
Office -> Gym / Fitness Center -> Office,3,0.0325,39,0.0325
Park -> Other Great Outdoors,2,0.03187250996015936,16,0.03187250996015936
Office -> Gym / Fitness Center -> Train Station,3,0.03172205438066465,21,0.03172205438066465
Subway -> Food & Drink Shop -> Park,3,0.03102189781021898,17,0.03102189781021898
Office -> Food & Drink Shop -> Office,3,0.030833333333333334,37,0.030833333333333334
Bar -> Neighborhood,2,0.03076923076923077,14,0.03076923076923077
Coffee Shop -> Office -> Food & Drink Shop,3,0.030666666666666665,23,0.030666666666666665
Subway -> Office -> Food & Drink Shop,3,0.030666666666666665,23,0.030666666666666665
American Restaurant -> Park,2,0.029197080291970802,16,0.029197080291970802
Office -> Deli / Bodega -> Office,3,0.029166666666666667,35,0.029166666666666667
Gym / Fitness Center -> Residential Building (Apartment / Condo),2,0.02881844380403458,10,0.02881844380403458
Office -> Subway -> Train Station,3,0.028700906344410877,19,0.028700906344410877
Park -> Bar,2,0.02865761689291101,38,0.02865761689291101
Subway -> Bar,2,0.02865761689291101,38,0.02865761689291101
Gym / Fitness Center -> Subway,2,0.02857142857142857,25,0.02857142857142857
Park -> Subway,2,0.02857142857142857,25,0.02857142857142857
Subway -> Neighborhood,2,0.02857142857142857,13,0.02857142857142857
Gym / Fitness Center -> Subway -> Train Station,3,0.02857142857142857,20,0.030211480362537766
Train Station -> Office,2,0.028333333333333332,34,0.028333333333333332
Train Station -> Office -> Train Station,3,0.028333333333333332,31,0.04682779456193353
Bar -> Deli / Bodega,2,0.028277634961439587,11,0.028277634961439587
