sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.13793103448275862,68,0.13793103448275862
Coffee Shop -> Office,2,0.10199004975124377,82,0.10199004975124377
Office -> Deli / Bodega,2,0.07751937984496124,20,0.07751937984496124
Bar -> American Restaurant,2,0.07207207207207207,16,0.07207207207207207
Office -> Park,2,0.07094594594594594,21,0.07094594594594594
Gym / Fitness Center -> Office,2,0.06840796019900497,55,0.06840796019900497
Food & Drink Shop -> Park,2,0.06756756756756757,20,0.06756756756756757
Office -> Neighborhood,2,0.06569343065693431,18,0.06569343065693431
Gym / Fitness Center -> American Restaurant,2,0.05855855855855856,13,0.05855855855855856
Office -> Food & Drink Shop,2,0.057208237986270026,25,0.057208237986270026
Deli / Bodega -> Office,2,0.05472636815920398,44,0.05472636815920398
Coffee Shop -> Deli / Bodega,2,0.05426356589147287,14,0.05426356589147287
Office -> American Restaurant,2,0.05405405405405406,12,0.05405405405405406
Coffee Shop -> Train Station,2,0.047619047619047616,21,0.047619047619047616
Office -> Train Station,2,0.047619047619047616,21,0.047619047619047616
Subway -> Train Station,2,0.047619047619047616,21,0.047619047619047616
Office -> Coffee Shop -> Office,3,0.0472636815920398,38,0.0472636815920398
Park -> Food & Drink Shop,2,0.04576659038901602,20,0.04576659038901602
Office -> Gym / Fitness Center,2,0.045368620037807186,24,0.045368620037807186
Subway -> Bus Station,2,0.04513888888888889,13,0.04513888888888889
Subway -> Office,2,0.04477611940298507,36,0.04477611940298507
Coffee Shop -> Park,2,0.04391891891891892,13,0.04391891891891892
Bar -> Gym / Fitness Center,2,0.04158790170132325,22,0.04158790170132325
Gym / Fitness Center -> Coffee Shop,2,0.04056795131845842,20,0.04056795131845842
Train Station -> Coffee Shop,2,0.04056795131845842,20,0.04056795131845842
Train Station -> Coffee Shop -> Train Station,3,0.04056795131845842,18,0.04081632653061224
Bar -> Park,2,0.04054054054054054,12,0.04054054054054054
Coffee Shop -> American Restaurant,2,0.04054054054054054,9,0.04054054054054054
Coffee Shop -> Food & Drink Shop,2,0.038901601830663615,17,0.038901601830663615
Subway -> Deli / Bodega,2,0.03875968992248062,10,0.03875968992248062
