sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Deli / Bodega,2,0.03938730853391685,18,0.03938730853391685
Office -> Coffee Shop,2,0.03587962962962963,31,0.03587962962962963
Coffee Shop -> Office,2,0.03462603878116344,50,0.03462603878116344
Subway -> Bus Station,2,0.027522935779816515,15,0.027522935779816515
Coffee Shop -> Deli / Bodega,2,0.024070021881838075,11,0.024070021881838075
Bar -> American Restaurant,2,0.022113022113022112,9,0.022113022113022112
Subway -> Park,2,0.02054794520547945,12,0.02054794520547945
Food & Drink Shop -> Coffee Shop,2,0.018518518518518517,16,0.018518518518518517
Other Great Outdoors -> Bus Station,2,0.01834862385321101,10,0.01834862385321101
Subway -> Deli / Bodega,2,0.0175054704595186,8,0.0175054704595186
Subway -> Office,2,0.01592797783933518,23,0.01592797783933518
Subway -> Neighborhood,2,0.015717092337917484,8,0.015717092337917484
Coffee Shop -> Park,2,0.015410958904109588,9,0.015410958904109588
Train Station -> Deli / Bodega,2,0.015317286652078774,7,0.015317286652078774
Deli / Bodega -> Office,2,0.014542936288088643,21,0.014542936288088643
Office -> Train Station,2,0.014341590612777053,11,0.014341590612777053
Other Great Outdoors -> Subway,2,0.013847675568743818,14,0.013847675568743818
Office -> Park,2,0.0136986301369863,8,0.0136986301369863
Other Great Outdoors -> Park,2,0.0136986301369863,8,0.0136986301369863
Bar -> Bus Station,2,0.012844036697247707,7,0.012844036697247707
Food & Drink Shop -> Bus Station,2,0.012844036697247707,7,0.012844036697247707
Office -> Gym / Fitness Center,2,0.012429378531073447,11,0.012429378531073447
Park -> Other Great Outdoors,2,0.012389380530973451,7,0.012389380530973451
Coffee Shop -> Food & Drink Shop,2,0.012106537530266344,10,0.012106537530266344
Office -> Food & Drink Shop,2,0.012106537530266344,10,0.012106537530266344
Park -> Food & Drink Shop,2,0.012106537530266344,10,0.012106537530266344
Subway -> Food & Drink Shop,2,0.012106537530266344,10,0.012106537530266344
Food & Drink Shop -> Park,2,0.011986301369863013,7,0.011986301369863013
Office -> Subway,2,0.011869436201780416,12,0.011869436201780416
Office -> Neighborhood,2,0.011787819253438114,6,0.011787819253438114
Subway -> Train Station,2,0.011734028683181226,9,0.011734028683181226
Food & Drink Shop -> Deli / Bodega,2,0.010940919037199124,5,0.010940919037199124
Food & Drink Shop -> Office,2,0.01038781163434903,15,0.01038781163434903
Home (private) -> Residential Building (Apartment / Condo),2,0.01,4,0.01
Other Great Outdoors -> Home (private),2,0.009653605905735378,17,0.009653605905735378
Deli / Bodega -> Coffee Shop,2,0.009259259259259259,8,0.009259259259259259
Park -> Coffee Shop,2,0.009259259259259259,8,0.009259259259259259
Train Station -> Coffee Shop,2,0.009259259259259259,8,0.009259259259259259
Coffee Shop -> Bus Station,2,0.009174311926605505,5,0.009174311926605505
Food & Drink Shop -> Gym / Fitness Center,2,0.00903954802259887,8,0.00903954802259887
Bus Station -> Subway,2,0.008902077151335312,9,0.008902077151335312
Train Station -> Subway,2,0.008902077151335312,9,0.008902077151335312
Bar -> Food & Drink Shop,2,0.00847457627118644,7,0.00847457627118644
Bar -> Coffee Shop,2,0.008101851851851851,7,0.008101851851851851
Coffee Shop -> Subway,2,0.00791295746785361,8,0.00791295746785361
Coffee Shop -> Neighborhood,2,0.007858546168958742,4,0.007858546168958742
Coffee Shop -> Train Station,2,0.007822685788787484,6,0.007822685788787484
