sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.03773584905660377,36,0.03773584905660377
Office -> Deli / Bodega,2,0.03762376237623762,19,0.03762376237623762
Coffee Shop -> Office,2,0.03363914373088685,55,0.03363914373088685
Subway -> Bus Station,2,0.025518341307814992,16,0.025518341307814992
Bar -> American Restaurant,2,0.021834061135371178,10,0.021834061135371178
Coffee Shop -> Deli / Bodega,2,0.02178217821782178,11,0.02178217821782178
Subway -> Park,2,0.020249221183800622,13,0.020249221183800622
Food & Drink Shop -> Coffee Shop,2,0.01781970649895178,17,0.01781970649895178
Subway -> Office,2,0.01651376146788991,27,0.01651376146788991
Other Great Outdoors -> Bus Station,2,0.01594896331738437,10,0.01594896331738437
Subway -> Neighborhood,2,0.015873015873015872,9,0.015873015873015872
Subway -> Deli / Bodega,2,0.015841584158415842,8,0.015841584158415842
Train Station -> Deli / Bodega,2,0.015841584158415842,8,0.015841584158415842
Coffee Shop -> Park,2,0.01557632398753894,10,0.01557632398753894
Park -> Other Great Outdoors,2,0.014729950900163666,9,0.014729950900163666
Other Great Outdoors -> Park,2,0.014018691588785047,9,0.014018691588785047
Other Great Outdoors -> Subway,2,0.013286093888396812,15,0.013286093888396812
Subway -> Food & Drink Shop,2,0.013259668508287293,12,0.013259668508287293
Deli / Bodega -> Office,2,0.012844036697247707,21,0.012844036697247707
Office -> Train Station,2,0.01282051282051282,11,0.01282051282051282
Food & Drink Shop -> Bus Station,2,0.012759170653907496,8,0.012759170653907496
Food & Drink Shop -> Park,2,0.012461059190031152,8,0.012461059190031152
Office -> Park,2,0.012461059190031152,8,0.012461059190031152
Office -> Gym / Fitness Center,2,0.012232415902140673,12,0.012232415902140673
Coffee Shop -> Food & Drink Shop,2,0.012154696132596685,11,0.012154696132596685
Office -> Food & Drink Shop,2,0.012154696132596685,11,0.012154696132596685
Park -> Food & Drink Shop,2,0.012154696132596685,11,0.012154696132596685
Office -> Subway,2,0.011514614703277236,13,0.011514614703277236
Bar -> Bus Station,2,0.011164274322169059,7,0.011164274322169059
Office -> Neighborhood,2,0.010582010582010581,6,0.010582010582010581
Subway -> Train Station,2,0.01048951048951049,9,0.01048951048951049
Deli / Bodega -> Coffee Shop,2,0.010482180293501049,10,0.010482180293501049
Train Station -> Coffee Shop,2,0.010482180293501049,10,0.010482180293501049
Food & Drink Shop -> Office,2,0.010397553516819572,17,0.010397553516819572
Food & Drink Shop -> Deli / Bodega,2,0.009900990099009901,5,0.009900990099009901
Other Great Outdoors -> Home (private),2,0.009591115598182737,19,0.009591115598182737
Park -> Coffee Shop,2,0.009433962264150943,9,0.009433962264150943
Coffee Shop -> Train Station,2,0.009324009324009324,8,0.009324009324009324
Bus Station -> Subway,2,0.008857395925597875,10,0.008857395925597875
Train Station -> Subway,2,0.008857395925597875,10,0.008857395925597875
Home (private) -> Residential Building (Apartment / Condo),2,0.008830022075055188,4,0.008830022075055188
Food & Drink Shop -> American Restaurant,2,0.008733624454148471,4,0.008733624454148471
