sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.10739856801909307,45,0.10739856801909307
Coffee Shop -> Office,2,0.08370044052863436,57,0.08370044052863436
Office -> Deli / Bodega,2,0.05405405405405406,12,0.05405405405405406
Food & Drink Shop -> Park,2,0.04980842911877394,13,0.04980842911877394
Bar -> American Restaurant,2,0.046153846153846156,9,0.046153846153846156
Office -> Neighborhood,2,0.04602510460251046,11,0.04602510460251046
Subway -> Bus Station,2,0.043137254901960784,11,0.043137254901960784
Office -> American Restaurant,2,0.035897435897435895,7,0.035897435897435895
Subway -> Train Station,2,0.03504043126684636,13,0.03504043126684636
Office -> Park,2,0.034482758620689655,9,0.034482758620689655
Subway -> Office,2,0.032305433186490456,22,0.032305433186490456
Coffee Shop -> Deli / Bodega,2,0.03153153153153153,7,0.03153153153153153
Subway -> Deli / Bodega,2,0.03153153153153153,7,0.03153153153153153
Office -> Gym / Fitness Center,2,0.03090507726269316,14,0.03090507726269316
Gym / Fitness Center -> American Restaurant,2,0.03076923076923077,6,0.03076923076923077
Coffee Shop -> Train Station,2,0.029649595687331536,11,0.029649595687331536
Office -> Coffee Shop -> Office,3,0.02936857562408223,20,0.02936857562408223
Gym / Fitness Center -> Food & Drink Shop,2,0.02925531914893617,11,0.02925531914893617
Office -> Food & Drink Shop,2,0.02925531914893617,11,0.02925531914893617
Deli / Bodega -> Office,2,0.027900146842878122,19,0.027900146842878122
Other Great Outdoors -> Bus Station,2,0.027450980392156862,7,0.027450980392156862
Office -> Train Station,2,0.026954177897574125,10,0.026954177897574125
Food & Drink Shop -> Coffee Shop,2,0.026252983293556086,11,0.026252983293556086
Train Station -> Coffee Shop,2,0.026252983293556086,11,0.026252983293556086
Coffee Shop -> American Restaurant,2,0.02564102564102564,5,0.02564102564102564
Home (private) -> Residential Building (Apartment / Condo),2,0.02564102564102564,5,0.02564102564102564
Subway -> Neighborhood,2,0.02510460251046025,6,0.02510460251046025
Bar -> Gym / Fitness Center,2,0.024282560706401765,11,0.024282560706401765
Coffee Shop -> Gym / Fitness Center,2,0.024282560706401765,11,0.024282560706401765
Gym / Fitness Center -> Train Station,2,0.02425876010781671,9,0.02425876010781671
Train Station -> Coffee Shop -> Train Station,3,0.02425876010781671,9,0.02425876010781671
Gym / Fitness Center -> Coffee Shop,2,0.02386634844868735,10,0.02386634844868735
Office -> Subway,2,0.02335456475583864,11,0.02335456475583864
Gym / Fitness Center -> Bar,2,0.02332814930015552,15,0.02332814930015552
Subway -> Park,2,0.022988505747126436,6,0.022988505747126436
Food & Drink Shop -> Gym / Fitness Center,2,0.02207505518763797,10,0.02207505518763797
Gym / Fitness Center -> Office,2,0.022026431718061675,15,0.022026431718061675
Subway -> Coffee Shop,2,0.021479713603818614,9,0.021479713603818614
Park -> Food & Drink Shop,2,0.02127659574468085,8,0.02127659574468085
Coffee Shop -> Subway,2,0.021231422505307854,10,0.021231422505307854
Food & Drink Shop -> Subway,2,0.021231422505307854,10,0.021231422505307854
Neighborhood -> Office,2,0.020558002936857563,14,0.020558002936857563
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.020512820512820513,4,0.020512820512820513
Bar -> Park,2,0.019157088122605363,5,0.019157088122605363
Coffee Shop -> Park,2,0.019157088122605363,5,0.019157088122605363
Other Great Outdoors -> Park,2,0.019157088122605363,5,0.019157088122605363
Other Great Outdoors -> Subway,2,0.01910828025477707,9,0.01910828025477707
Bar -> Coffee Shop,2,0.01909307875894988,8,0.01909307875894988
Deli / Bodega -> Coffee Shop,2,0.01909307875894988,8,0.01909307875894988
Park -> Coffee Shop,2,0.01909307875894988,8,0.01909307875894988
Food & Drink Shop -> Office,2,0.01908957415565345,13,0.01908957415565345
Office -> Neighborhood -> Office,3,0.01908957415565345,13,0.01908957415565345
Train Station -> Deli / Bodega,2,0.018018018018018018,4,0.018018018018018018
Bar -> Office,2,0.01762114537444934,12,0.01762114537444934
Park -> Office,2,0.01762114537444934,12,0.01762114537444934
Train Station -> Office,2,0.01762114537444934,12,0.01762114537444934
Train Station -> Office -> Train Station,3,0.01762114537444934,7,0.018867924528301886
Coffee Shop -> Neighborhood,2,0.016736401673640166,4,0.016736401673640166
Office -> Subway -> Neighborhood,3,0.016736401673640166,4,0.016736401673640166
American Restaurant -> Coffee Shop,2,0.016706443914081145,7,0.016706443914081145
Bar -> Food & Drink Shop,2,0.015957446808510637,6,0.015957446808510637
Coffee Shop -> Food & Drink Shop,2,0.015957446808510637,6,0.015957446808510637
Neighborhood -> Food & Drink Shop,2,0.015957446808510637,6,0.015957446808510637
Gym / Fitness Center -> Residential Building (Apartment / Condo),2,0.015384615384615385,3,0.015384615384615385
Subway -> Residential Building (Apartment / Condo),2,0.015384615384615385,3,0.015384615384615385
Gym / Fitness Center -> Park,2,0.01532567049808429,4,0.01532567049808429
Subway -> Office -> Coffee Shop,3,0.014319809069212411,6,0.014319809069212411
Park -> Deli / Bodega,2,0.013513513513513514,3,0.013513513513513514
American Restaurant -> Food & Drink Shop,2,0.013297872340425532,5,0.013297872340425532
Train Station -> Subway,2,0.012738853503184714,6,0.012738853503184714
Food & Drink Shop -> Neighborhood,2,0.012552301255230125,3,0.012552301255230125
Train Station -> Neighborhood,2,0.012552301255230125,3,0.012552301255230125
Coffee Shop -> Bar,2,0.012441679626749611,8,0.012441679626749611
Food & Drink Shop -> Bar,2,0.012441679626749611,8,0.012441679626749611
Bus Station -> Coffee Shop,2,0.011933174224343675,5,0.011933174224343675
Bar -> Bus Station,2,0.011764705882352941,3,0.011764705882352941
Food & Drink Shop -> Bus Station,2,0.011764705882352941,3,0.011764705882352941
American Restaurant -> Office,2,0.011747430249632892,8,0.011747430249632892
Deli / Bodega -> Park,2,0.011494252873563218,3,0.011494252873563218
Neighborhood -> Park,2,0.011494252873563218,3,0.011494252873563218
Office -> Coffee Shop -> Park,3,0.011494252873563218,3,0.011494252873563218
Deli / Bodega -> Gym / Fitness Center,2,0.011037527593818985,5,0.011037527593818985
Other Great Outdoors -> Home (private),2,0.010940919037199124,10,0.010940919037199124
American Restaurant -> Bar,2,0.01088646967340591,7,0.01088646967340591
Home (private) -> Train Station,2,0.01078167115902965,4,0.01078167115902965
Other Great Outdoors -> Subway -> Train Station,3,0.01078167115902965,4,0.01078167115902965
Gym / Fitness Center -> Coffee Shop -> Office,3,0.010279001468428781,7,0.010279001468428781
Food & Drink Shop -> American Restaurant,2,0.010256410256410256,2,0.010256410256410256
Subway -> American Restaurant,2,0.010256410256410256,2,0.010256410256410256
Train Station -> American Restaurant,2,0.010256410256410256,2,0.010256410256410256
Home (private) -> Other Great Outdoors,2,0.009836065573770493,3,0.009836065573770493
Park -> Other Great Outdoors,2,0.009836065573770493,3,0.009836065573770493
Coffee Shop -> Office -> Coffee Shop,3,0.00954653937947494,4,0.00954653937947494
Food & Drink Shop -> Office -> Coffee Shop,3,0.00954653937947494,4,0.00954653937947494
Home (private) -> Bar,2,0.00933125972006221,6,0.00933125972006221
Gym / Fitness Center -> Deli / Bodega,2,0.009009009009009009,2,0.009009009009009009
Residential Building (Apartment / Condo) -> Deli / Bodega,2,0.009009009009009009,2,0.009009009009009009
Office -> Coffee Shop -> Deli / Bodega,3,0.009009009009009009,2,0.009009009009009009
American Restaurant -> Gym / Fitness Center,2,0.008830022075055188,4,0.008830022075055188
Neighborhood -> Gym / Fitness Center,2,0.008830022075055188,4,0.008830022075055188
Coffee Shop -> Neighborhood -> Office,3,0.00881057268722467,6,0.00881057268722467
Deli / Bodega -> Coffee Shop -> Office,3,0.00881057268722467,6,0.00881057268722467
American Restaurant -> Subway,2,0.008492569002123142,4,0.008492569002123142
Bar -> Subway,2,0.008492569002123142,4,0.008492569002123142
Deli / Bodega -> Subway,2,0.008492569002123142,4,0.008492569002123142
Gym / Fitness Center -> Subway,2,0.008492569002123142,4,0.008492569002123142
Bar -> Neighborhood,2,0.008368200836820083,2,0.008368200836820083
Park -> Neighborhood,2,0.008368200836820083,2,0.008368200836820083
Coffee Shop -> Train Station -> Neighborhood,3,0.008368200836820083,2,0.008368200836820083
Office -> Coffee Shop -> Neighborhood,3,0.008368200836820083,2,0.008368200836820083
Office -> Train Station -> Neighborhood,3,0.008368200836820083,2,0.008368200836820083
Park -> Office -> Neighborhood,3,0.008368200836820083,2,0.008368200836820083
Office -> Coffee Shop -> Neighborhood -> Office,4,0.008368200836820083,6,0.00881057268722467
Train Station -> Coffee Shop -> Train Station -> Neighborhood,4,0.008368200836820083,2,0.008368200836820083
Food & Drink Shop -> Train Station,2,0.008086253369272238,3,0.008086253369272238
Coffee Shop -> Office -> Train Station,3,0.008086253369272238,3,0.008086253369272238
Deli / Bodega -> Food & Drink Shop,2,0.007978723404255319,3,0.007978723404255319
Other Great Outdoors -> Food & Drink Shop,2,0.007978723404255319,3,0.007978723404255319
Food & Drink Shop -> Gym / Fitness Center -> Food & Drink Shop,3,0.007978723404255319,3,0.007978723404255319
