sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.09686609686609686,34,0.09686609686609686
Coffee Shop -> Office,2,0.0762081784386617,41,0.0762081784386617
Bar -> American Restaurant,2,0.05232558139534884,9,0.05232558139534884
Office -> Deli / Bodega,2,0.05056179775280899,9,0.05056179775280899
Food & Drink Shop -> Park,2,0.046610169491525424,11,0.046610169491525424
Subway -> Bus Station,2,0.04245283018867924,9,0.04245283018867924
Office -> Gym / Fitness Center,2,0.033942558746736295,13,0.033942558746736295
Office -> Park,2,0.03389830508474576,8,0.03389830508474576
Coffee Shop -> Deli / Bodega,2,0.033707865168539325,6,0.033707865168539325
Gym / Fitness Center -> Food & Drink Shop,2,0.03215434083601286,10,0.03215434083601286
Subway -> Office,2,0.031598513011152414,17,0.031598513011152414
Office -> Neighborhood,2,0.029556650246305417,6,0.029556650246305417
Gym / Fitness Center -> Train Station,2,0.02922077922077922,9,0.02922077922077922
Coffee Shop -> American Restaurant,2,0.029069767441860465,5,0.029069767441860465
Office -> American Restaurant,2,0.029069767441860465,5,0.029069767441860465
Bar -> Gym / Fitness Center,2,0.028720626631853787,11,0.028720626631853787
Subway -> Deli / Bodega,2,0.028089887640449437,5,0.028089887640449437
Deli / Bodega -> Office,2,0.027881040892193308,15,0.027881040892193308
Office -> Coffee Shop -> Office,3,0.026022304832713755,14,0.026022304832713755
Coffee Shop -> Train Station,2,0.025974025974025976,8,0.025974025974025976
Office -> Train Station,2,0.025974025974025976,8,0.025974025974025976
Subway -> Train Station,2,0.025974025974025976,8,0.025974025974025976
Office -> Food & Drink Shop,2,0.02572347266881029,8,0.02572347266881029
Park -> Food & Drink Shop,2,0.02572347266881029,8,0.02572347266881029
Gym / Fitness Center -> Coffee Shop,2,0.02564102564102564,9,0.02564102564102564
Train Station -> Coffee Shop,2,0.02564102564102564,9,0.02564102564102564
Subway -> Neighborhood,2,0.024630541871921183,5,0.024630541871921183
Gym / Fitness Center -> Bar,2,0.024299065420560748,13,0.024299065420560748
Neighborhood -> Office,2,0.024163568773234202,13,0.024163568773234202
Office -> Neighborhood -> Office,3,0.024163568773234202,13,0.024163568773234202
Other Great Outdoors -> Bus Station,2,0.02358490566037736,5,0.02358490566037736
Food & Drink Shop -> Subway,2,0.02349869451697128,9,0.02349869451697128
Bar -> Coffee Shop,2,0.022792022792022793,8,0.022792022792022793
