sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.16519174041297935,112,0.16519174041297935
Coffee Shop -> Office,2,0.1453320500481232,151,0.1453320500481232
Office -> Park,2,0.11468812877263582,57,0.11468812877263582
Bar -> American Restaurant,2,0.11174785100286533,39,0.11174785100286533
Gym / Fitness Center -> Office,2,0.10587102983638114,110,0.10587102983638114
Office -> Deli / Bodega,2,0.09482758620689655,33,0.09482758620689655
Food & Drink Shop -> Park,2,0.08450704225352113,42,0.08450704225352113
Office -> Food & Drink Shop,2,0.08284883720930232,57,0.08284883720930232
Office -> Gym / Fitness Center,2,0.07988587731811697,56,0.07988587731811697
Office -> American Restaurant,2,0.07736389684813753,27,0.07736389684813753
Deli / Bodega -> Office,2,0.0741097208854668,77,0.0741097208854668
Coffee Shop -> Train Station,2,0.07363013698630137,43,0.07363013698630137
Coffee Shop -> Gym / Fitness Center,2,0.07275320970042796,51,0.07275320970042796
Gym / Fitness Center -> Train Station,2,0.07191780821917808,42,0.07191780821917808
Coffee Shop -> American Restaurant,2,0.07163323782234957,25,0.07163323782234957
Gym / Fitness Center -> American Restaurant,2,0.06876790830945559,24,0.06876790830945559
Coffee Shop -> Park,2,0.06841046277665996,34,0.06841046277665996
Office -> Coffee Shop -> Office,3,0.068334937439846,71,0.068334937439846
Office -> Neighborhood,2,0.06746987951807229,28,0.06746987951807229
Coffee Shop -> Deli / Bodega,2,0.06609195402298851,23,0.06609195402298851
Office -> Train Station,2,0.06335616438356165,37,0.06335616438356165
Gym / Fitness Center -> Bar,2,0.06175771971496437,78,0.06175771971496437
Subway -> Office,2,0.06063522617901829,63,0.06063522617901829
American Restaurant -> Bar,2,0.05938242280285035,75,0.05938242280285035
Bar -> Park,2,0.05835010060362173,29,0.05835010060362173
Park -> Food & Drink Shop,2,0.05813953488372093,40,0.05813953488372093
Gym / Fitness Center -> Coffee Shop,2,0.05752212389380531,39,0.05752212389380531
Food & Drink Shop -> Office,2,0.05678537054860443,59,0.05678537054860443
Subway -> Train Station,2,0.05650684931506849,33,0.05650684931506849
Bar -> Coffee Shop,2,0.05457227138643068,37,0.05457227138643068
Gym / Fitness Center -> Food & Drink Shop,2,0.05377906976744186,37,0.05377906976744186
Bar -> Gym / Fitness Center,2,0.052781740370898715,37,0.052781740370898715
Subway -> Park,2,0.052313883299798795,26,0.052313883299798795
Office -> Subway,2,0.05141388174807198,40,0.05141388174807198
American Restaurant -> Train Station,2,0.05136986301369863,30,0.05136986301369863
Coffee Shop -> Food & Drink Shop,2,0.050872093023255814,35,0.050872093023255814
Park -> Food & Drink Shop -> Park,3,0.05030181086519115,25,0.05030181086519115
Bar -> Food & Drink Shop,2,0.04941860465116279,34,0.04941860465116279
Park -> Office,2,0.04908565928777671,51,0.04908565928777671
Bar -> Bus Station,2,0.048426150121065374,20,0.048426150121065374
Coffee Shop -> Bar,2,0.04829770387965162,61,0.04829770387965162
