sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.09277238403451996,86,0.09277238403451996
Office -> Deli / Bodega,2,0.07214428857715431,36,0.07214428857715431
Coffee Shop -> Office,2,0.07210626185958255,114,0.07210626185958255
Bar -> American Restaurant,2,0.05092592592592592,22,0.05092592592592592
Office -> Neighborhood,2,0.04251386321626617,23,0.04251386321626617
Coffee Shop -> Deli / Bodega,2,0.04008016032064128,20,0.04008016032064128
Food & Drink Shop -> Park,2,0.0372168284789644,23,0.0372168284789644
Office -> Park,2,0.03559870550161812,22,0.03559870550161812
Office -> Gym / Fitness Center,2,0.03273495248152059,31,0.03273495248152059
Office -> Food & Drink Shop,2,0.03214695752009185,28,0.03214695752009185
Subway -> Train Station,2,0.031212484993997598,26,0.031212484993997598
Subway -> Office,2,0.03099304237824162,49,0.03099304237824162
Coffee Shop -> Park,2,0.030744336569579287,19,0.030744336569579287
Deli / Bodega -> Office,2,0.030360531309297913,48,0.030360531309297913
Train Station -> Coffee Shop,2,0.030204962243797196,28,0.030204962243797196
Office -> American Restaurant,2,0.03009259259259259,13,0.03009259259259259
Subway -> Bus Station,2,0.03,18,0.03
Subway -> Park,2,0.02912621359223301,18,0.02912621359223301
Gym / Fitness Center -> Office,2,0.0290955091714105,46,0.0290955091714105
Coffee Shop -> Train Station,2,0.028811524609843937,24,0.028811524609843937
Office -> Train Station,2,0.028811524609843937,24,0.028811524609843937
Subway -> Deli / Bodega,2,0.028056112224448898,14,0.028056112224448898
Office -> Coffee Shop -> Office,3,0.02719797596457938,43,0.02719797596457938
Coffee Shop -> Gym / Fitness Center,2,0.026399155227032733,25,0.026399155227032733
Office -> Subway,2,0.02585410895660203,28,0.02585410895660203
Gym / Fitness Center -> American Restaurant,2,0.02546296296296296,11,0.02546296296296296
Other Great Outdoors -> Bus Station,2,0.025,15,0.025
Food & Drink Shop -> Coffee Shop,2,0.02481121898597627,23,0.02481121898597627
Park -> Food & Drink Shop,2,0.022962112514351322,20,0.022962112514351322
Deli / Bodega -> Coffee Shop,2,0.022653721682847898,21,0.022653721682847898
Subway -> Food & Drink Shop,2,0.021814006888633754,19,0.021814006888633754
Bar -> Coffee Shop,2,0.020496224379719527,19,0.020496224379719527
Park -> Coffee Shop,2,0.020496224379719527,19,0.020496224379719527
Food & Drink Shop -> Office,2,0.02024035420619861,32,0.02024035420619861
Gym / Fitness Center -> Deli / Bodega,2,0.02004008016032064,10,0.02004008016032064
Train Station -> Deli / Bodega,2,0.02004008016032064,10,0.02004008016032064
Bar -> Bus Station,2,0.02,12,0.02
Coffee Shop -> Bus Station,2,0.02,12,0.02
Coffee Shop -> Food & Drink Shop,2,0.01951779563719862,17,0.01951779563719862
Other Great Outdoors -> Park,2,0.019417475728155338,12,0.019417475728155338
Gym / Fitness Center -> Train Station,2,0.01920768307322929,16,0.01920768307322929
Train Station -> Coffee Shop -> Train Station,3,0.01920768307322929,16,0.01920768307322929
Food & Drink Shop -> Gym / Fitness Center,2,0.01900739176346357,18,0.01900739176346357
Coffee Shop -> American Restaurant,2,0.018518518518518517,8,0.018518518518518517
Park -> Office,2,0.018342820999367487,29,0.018342820999367487
Food & Drink Shop -> Bus Station,2,0.018333333333333333,11,0.018333333333333333
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.018306636155606407,8,0.018306636155606407
Park -> Deli / Bodega,2,0.018036072144288578,9,0.018036072144288578
Bar -> Gym / Fitness Center,2,0.01795142555438226,17,0.01795142555438226
Bar -> Park,2,0.01779935275080906,11,0.01779935275080906
Train Station -> Office,2,0.017710309930423784,28,0.017710309930423784
Train Station -> Office -> Train Station,3,0.017710309930423784,17,0.02040816326530612
Coffee Shop -> Subway,2,0.017543859649122806,19,0.017543859649122806
American Restaurant -> Bar,2,0.01728395061728395,28,0.01728395061728395
Gym / Fitness Center -> Food & Drink Shop,2,0.01722158438576349,15,0.01722158438576349
Park -> Other Great Outdoors,2,0.01675041876046901,10,0.01675041876046901
Subway -> Neighborhood,2,0.0166358595194085,9,0.0166358595194085
Food & Drink Shop -> American Restaurant,2,0.016203703703703703,7,0.016203703703703703
American Restaurant -> Coffee Shop,2,0.016181229773462782,15,0.016181229773462782
Gym / Fitness Center -> Coffee Shop,2,0.016181229773462782,15,0.016181229773462782
Bar -> Food & Drink Shop,2,0.014925373134328358,13,0.014925373134328358
Coffee Shop -> Neighborhood,2,0.014787430683918669,8,0.014787430683918669
Food & Drink Shop -> Subway,2,0.014773776546629732,16,0.014773776546629732
Other Great Outdoors -> Subway,2,0.014773776546629732,16,0.014773776546629732
American Restaurant -> Office,2,0.01454775458570525,23,0.01454775458570525
Bus Station -> Train Station,2,0.014405762304921969,12,0.014405762304921969
Gym / Fitness Center -> Bar,2,0.014197530864197531,23,0.014197530864197531
Bar -> Deli / Bodega,2,0.014028056112224449,7,0.014028056112224449
Bar -> Office,2,0.013282732447817837,21,0.013282732447817837
Neighborhood -> Office,2,0.013282732447817837,21,0.013282732447817837
Deli / Bodega -> Park,2,0.012944983818770227,8,0.012944983818770227
Gym / Fitness Center -> Park,2,0.012944983818770227,8,0.012944983818770227
Subway -> Coffee Shop,2,0.012944983818770227,12,0.012944983818770227
Bar -> Neighborhood,2,0.012939001848428836,7,0.012939001848428836
Office -> Bar,2,0.012345679012345678,20,0.012345679012345678
Subway -> American Restaurant,2,0.011574074074074073,5,0.011574074074074073
Home (private) -> Residential Building (Apartment / Condo),2,0.011441647597254004,5,0.011441647597254004
Coffee Shop -> Bar,2,0.011111111111111112,18,0.011111111111111112
Park -> Neighborhood,2,0.011090573012939002,6,0.011090573012939002
Train Station -> Subway,2,0.0110803324099723,12,0.0110803324099723
Bar -> Train Station,2,0.010804321728691477,9,0.010804321728691477
Bus Station -> Coffee Shop,2,0.010787486515641856,10,0.010787486515641856
Train Station -> Bar,2,0.010493827160493827,17,0.010493827160493827
Train Station -> Bar -> Train Station,3,0.010493827160493827,9,0.010804321728691477
Other Great Outdoors -> Home (private),2,0.01044932079414838,20,0.01044932079414838
Neighborhood -> Food & Drink Shop,2,0.010332950631458095,9,0.010332950631458095
Bus Station -> Subway,2,0.010156971375807941,11,0.010156971375807941
Deli / Bodega -> Subway,2,0.010156971375807941,11,0.010156971375807941
Office -> Neighborhood -> Office,3,0.010120177103099304,16,0.010120177103099304
Food & Drink Shop -> Deli / Bodega,2,0.01002004008016032,5,0.01002004008016032
Bus Station -> Coffee Shop -> Bus Station,3,0.01,6,0.01
Food & Drink Shop -> Bar,2,0.009876543209876543,16,0.009876543209876543
Neighborhood -> Park,2,0.009708737864077669,6,0.009708737864077669
Office -> Subway -> Park,3,0.009708737864077669,6,0.009708737864077669
Park -> Coffee Shop -> Park,3,0.009708737864077669,6,0.009708737864077669
American Restaurant -> Train Station,2,0.009603841536614645,8,0.009603841536614645
Home (private) -> Train Station,2,0.009603841536614645,8,0.009603841536614645
Neighborhood -> Gym / Fitness Center,2,0.009503695881731784,9,0.009503695881731784
Park -> Gym / Fitness Center,2,0.009503695881731784,9,0.009503695881731784
Office -> Deli / Bodega -> Office,3,0.009487666034155597,15,0.009487666034155597
Bus Station -> American Restaurant,2,0.009259259259259259,4,0.009259259259259259
Other Great Outdoors -> American Restaurant,2,0.009259259259259259,4,0.009259259259259259
Train Station -> American Restaurant,2,0.009259259259259259,4,0.009259259259259259
Office -> Subway -> Neighborhood,3,0.009242144177449169,5,0.009242144177449169
American Restaurant -> Food & Drink Shop,2,0.009184845005740528,8,0.009184845005740528
Deli / Bodega -> Food & Drink Shop,2,0.009184845005740528,8,0.009184845005740528
American Restaurant -> Residential Building (Apartment / Condo),2,0.009153318077803204,4,0.009153318077803204
Gym / Fitness Center -> Residential Building (Apartment / Condo),2,0.009153318077803204,4,0.009153318077803204
Subway -> Residential Building (Apartment / Condo),2,0.009153318077803204,4,0.009153318077803204
Bus Station -> Bar,2,0.008641975308641974,14,0.008641975308641974
Deli / Bodega -> Gym / Fitness Center,2,0.008447729672650475,8,0.008447729672650475
Food & Drink Shop -> Train Station,2,0.008403361344537815,7,0.008403361344537815
Train Station -> Subway -> Train Station,3,0.008403361344537815,7,0.008403361344537815
Bar -> Other Great Outdoors,2,0.008375209380234505,5,0.008375209380234505
Deli / Bodega -> Other Great Outdoors,2,0.008375209380234505,5,0.008375209380234505
American Restaurant -> Subway,2,0.008310249307479225,9,0.008310249307479225
Park -> Subway,2,0.008310249307479225,9,0.008310249307479225
Park -> Food & Drink Shop -> Park,3,0.008090614886731391,5,0.008090614886731391
Park -> Bar,2,0.008024691358024692,13,0.008024691358024692
Residential Building (Apartment / Condo) -> Deli / Bodega,2,0.008016032064128256,4,0.008016032064128256
Office -> Coffee Shop -> Deli / Bodega,3,0.008016032064128256,4,0.008016032064128256
Coffee Shop -> Office -> Coffee Shop,3,0.007551240560949299,7,0.007551240560949299
Office -> Deli / Bodega -> Coffee Shop,3,0.007551240560949299,7,0.007551240560949299
Subway -> Bar,2,0.007407407407407408,12,0.007407407407407408
Train Station -> Neighborhood,2,0.0073937153419593345,4,0.0073937153419593345
Gym / Fitness Center -> Subway,2,0.007386888273314866,8,0.007386888273314866
Deli / Bodega -> Coffee Shop -> Office,3,0.006957621758380772,11,0.006957621758380772
Deli / Bodega -> Residential Building (Apartment / Condo),2,0.006864988558352402,3,0.006864988558352402
Office -> Residential Building (Apartment / Condo),2,0.006864988558352402,3,0.006864988558352402
Home (private) -> Bar,2,0.006790123456790123,11,0.006790123456790123
American Restaurant -> Other Great Outdoors,2,0.006700167504187605,4,0.006700167504187605
Bus Station -> Other Great Outdoors,2,0.006700167504187605,4,0.006700167504187605
Home (private) -> Other Great Outdoors,2,0.006700167504187605,4,0.006700167504187605
Subway -> Other Great Outdoors,2,0.006700167504187605,4,0.006700167504187605
Bus Station -> Subway -> Bus Station,3,0.006666666666666667,4,0.006666666666666667
American Restaurant -> Park,2,0.006472491909385114,4,0.006472491909385114
Gym / Fitness Center -> Office -> Park,3,0.006472491909385114,4,0.006472491909385114
Office -> Coffee Shop -> Park,3,0.006472491909385114,4,0.006472491909385114
Office -> Train Station -> Coffee Shop,3,0.006472491909385114,6,0.006472491909385114
Subway -> Office -> Coffee Shop,3,0.006472491909385114,6,0.006472491909385114
Train Station -> Office -> Coffee Shop,3,0.006472491909385114,6,0.006472491909385114
Train Station -> Office -> Train Station -> Coffee Shop,4,0.006472491909385114,6,0.006472491909385114
Bar -> Subway,2,0.006463527239150508,7,0.006463527239150508
Neighborhood -> Subway,2,0.006463527239150508,7,0.006463527239150508
American Restaurant -> Gym / Fitness Center,2,0.006335797254487857,6,0.006335797254487857
Subway -> Deli / Bodega -> Office,3,0.006325110689437065,10,0.006325110689437065
Residential Building (Apartment / Condo) -> Home (private),2,0.006269592476489028,12,0.006269592476489028
Neighborhood -> Bar,2,0.006172839506172839,10,0.006172839506172839
Bus Station -> Deli / Bodega,2,0.006012024048096192,3,0.006012024048096192
Other Great Outdoors -> Deli / Bodega,2,0.006012024048096192,3,0.006012024048096192
Coffee Shop -> Gym / Fitness Center -> Deli / Bodega,3,0.006012024048096192,3,0.006012024048096192
Coffee Shop -> Office -> Deli / Bodega,3,0.006012024048096192,3,0.006012024048096192
