length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.36933624434499,0.7369336244344991,Bus Station -> Road,"[(-73.71366494894028, 40.7540041755368), (-73.77272826433182, 40.79648450013265)]","(7.36933624434499,)","(0.7369336244344991,)"
2,7.343045799118656,0.7343045799118656,Residential Building (Apartment / Condo) -> Road,"[(-73.83179157972336, 40.8389648247285), (-73.77272826433182, 40.79648450013265)]","(7.343045799118656,)","(0.7343045799118656,)"
2,6.953300012620057,0.6953300012620056,Subway -> Food & Drink Shop,"[(-73.8908548951149, 40.7540041755368), (-73.83179157972336, 40.71152385094095)]","(6.953300012620057,)","(0.6953300012620056,)"
2,6.589839633680758,0.6589839633680759,Home (private) -> Food & Drink Shop,"[(-73.94991821050644, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(6.589839633680758,)","(0.6589839633680759,)"
2,6.586384749099304,0.6586384749099304,Medical Center -> Food & Drink Shop,"[(-73.83179157972336, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(6.586384749099304,)","(0.6586384749099304,)"
2,6.519274945845092,0.6519274945845093,Gym / Fitness Center -> Food & Drink Shop,"[(-73.83179157972336, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(6.519274945845092,)","(0.6519274945845093,)"
2,6.492285737931253,0.6492285737931253,Gym / Fitness Center -> Food & Drink Shop,"[(-73.94991821050644, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(6.492285737931253,)","(0.6492285737931253,)"
2,6.30147653141408,0.630147653141408,Neighborhood -> Food & Drink Shop,"[(-73.83179157972336, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(6.30147653141408,)","(0.630147653141408,)"
2,6.2947559018564005,0.62947559018564,Subway -> Food & Drink Shop,"[(-73.8908548951149, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(6.2947559018564005,)","(0.62947559018564,)"
2,6.2747260044279844,0.6274726004427984,Bar -> Food & Drink Shop,"[(-73.8908548951149, 40.7540041755368), (-73.83179157972336, 40.71152385094095)]","(6.2747260044279844,)","(0.6274726004427984,)"
2,6.217464540463159,0.6217464540463159,Residential Building (Apartment / Condo) -> Food & Drink Shop,"[(-73.8908548951149, 40.6690435263451), (-73.83179157972336, 40.71152385094095)]","(6.217464540463159,)","(0.6217464540463159,)"
2,5.795575645513084,0.5795575645513085,Food & Drink Shop -> Road,"[(-73.83179157972336, 40.7540041755368), (-73.77272826433182, 40.79648450013265)]","(5.795575645513084,)","(0.5795575645513085,)"
2,5.793641841924072,0.5793641841924072,American Restaurant -> Home (private),"[(-74.06804484128952, 40.71152385094095), (-74.06804484128952, 40.62656320174925)]","(5.793641841924072,)","(0.5793641841924072,)"
