length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,4.6512122129466125,0.46512122129466127,Train Station -> College Academic Building,"[(-74.1861714720726, 40.79648450013265), (-74.1861714720726, 40.88144514932435)]","(4.6512122129466125,)","(0.46512122129466127,)"
2,4.596534073816031,0.4596534073816031,Medical Center -> College Academic Building,"[(-74.06804484128952, 40.88144514932435), (-74.1861714720726, 40.88144514932435)]","(4.596534073816031,)","(0.4596534073816031,)"
2,4.5127888012665345,0.45127888012665346,Road -> Building,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.5127888012665345,)","(0.45127888012665346,)"
2,4.50368329478669,0.450368329478669,Medical Center -> College Academic Building,"[(-74.1861714720726, 40.88144514932435), (-74.1861714720726, 40.88144514932435)]","(4.50368329478669,)","(0.450368329478669,)"
2,4.4976127002866875,0.4497612700286687,American Restaurant -> Building,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.4976127002866875,)","(0.4497612700286687,)"
2,4.496060718253559,0.4496060718253559,Subway -> Building,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(4.496060718253559,)","(0.4496060718253559,)"
2,4.493675087086495,0.4493675087086495,Subway -> Building,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.493675087086495,)","(0.4493675087086495,)"
2,4.490900278415076,0.4490900278415076,Coffee Shop -> Building,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.490900278415076,)","(0.4490900278415076,)"
2,4.450096494812653,0.4450096494812653,Office -> Building,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(4.450096494812653,)","(0.4450096494812653,)"
2,4.437153114282074,0.4437153114282074,Gym / Fitness Center -> Building,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.437153114282074,)","(0.4437153114282074,)"
2,4.422247608831567,0.4422247608831567,Medical Center -> Building,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.422247608831567,)","(0.4422247608831567,)"
2,4.406487549868423,0.4406487549868423,Coffee Shop -> Building,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(4.406487549868423,)","(0.4406487549868423,)"
