length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,5.797773801884594,0.5797773801884594,Coffee Shop -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(5.797773801884594,)","(0.5797773801884594,)"
2,5.774537846056521,0.5774537846056521,Office -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.774537846056521,)","(0.5774537846056521,)"
2,5.604824750927794,0.5604824750927795,Coffee Shop -> Train Station,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(5.604824750927794,)","(0.5604824750927795,)"
2,5.594831876981681,0.5594831876981681,Bus Station -> Train Station,"[(-73.8386910315547, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(5.594831876981681,)","(0.5594831876981681,)"
2,5.578385966315258,0.5578385966315258,Coffee Shop -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.578385966315258,)","(0.5578385966315258,)"
2,5.560402543499757,0.5560402543499757,Neighborhood -> Train Station,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(5.560402543499757,)","(0.5560402543499757,)"
2,5.5515599478715005,0.55515599478715,Office -> Train Station,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(5.5515599478715005,)","(0.55515599478715,)"
2,5.5366704660960355,0.5536670466096035,Coffee Shop -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.79648450013265)]","(5.5366704660960355,)","(0.5536670466096035,)"
2,5.5211043687280545,0.5521104368728055,Office -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.79648450013265)]","(5.5211043687280545,)","(0.5521104368728055,)"
2,5.500577982545325,0.5500577982545325,Subway -> Train Station,"[(-73.89629901058355, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(5.500577982545325,)","(0.5500577982545325,)"
2,5.485741263966284,0.5485741263966284,Home (private) -> Train Station,"[(-74.01151496864126, 40.79648450013265), (-73.9539069896124, 40.7540041755368)]","(5.485741263966284,)","(0.5485741263966284,)"
2,5.471814044565797,0.5471814044565797,Neighborhood -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.79648450013265)]","(5.471814044565797,)","(0.5471814044565797,)"
2,5.432644780897544,0.5432644780897544,Office -> Train Station,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(5.432644780897544,)","(0.5432644780897544,)"
2,5.423012472629903,0.5423012472629903,Office -> Food & Drink Shop,"[(-74.01151496864126, 40.6690435263451), (-74.01151496864126, 40.7540041755368)]","(5.423012472629903,)","(0.5423012472629903,)"
2,5.396565703816765,0.5396565703816765,Neighborhood -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(5.396565703816765,)","(0.5396565703816765,)"
2,5.395999266452465,0.5395999266452465,Food & Drink Shop -> Train Station,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(5.395999266452465,)","(0.5395999266452465,)"
3,5.38216909104829,0.538216909104829,Subway -> Food & Drink Shop -> Train Station,"[(-73.89629901058355, 40.7540041755368), (-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(5.38216909104829, 5.395999266452465)","(0.538216909104829, 0.5395999266452465)"
2,5.38216909104829,0.538216909104829,Subway -> Food & Drink Shop,"[(-73.89629901058355, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.38216909104829,)","(0.538216909104829,)"
3,5.375704868123494,0.5375704868123494,Gym / Fitness Center -> Food & Drink Shop -> Train Station,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(5.375704868123494, 5.395999266452465)","(0.5375704868123494, 0.5395999266452465)"
2,5.375704868123494,0.5375704868123494,Gym / Fitness Center -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.375704868123494,)","(0.5375704868123494,)"
