length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.454340442703942,0.7454340442703942,Bar -> Home (private),"[(-73.89629901058355, 40.71152385094095), (-73.89629901058355, 40.7540041755368)]","(7.454340442703942,)","(0.7454340442703942,)"
2,7.413451021214261,0.7413451021214261,Subway -> Home (private),"[(-73.9539069896124, 40.79648450013265), (-73.89629901058355, 40.7540041755368)]","(7.413451021214261,)","(0.7413451021214261,)"
2,7.409451174239271,0.7409451174239271,Gym / Fitness Center -> Home (private),"[(-73.9539069896124, 40.79648450013265), (-73.89629901058355, 40.7540041755368)]","(7.409451174239271,)","(0.7409451174239271,)"
2,7.228503951716383,0.7228503951716383,Bar -> Home (private),"[(-73.9539069896124, 40.71152385094095), (-73.89629901058355, 40.7540041755368)]","(7.228503951716383,)","(0.7228503951716383,)"
2,7.170379946220495,0.7170379946220495,Other Great Outdoors -> Home (private),"[(-73.89629901058355, 40.8389648247285), (-73.89629901058355, 40.7540041755368)]","(7.170379946220495,)","(0.7170379946220495,)"
2,6.8352315253747635,0.6835231525374763,Gym / Fitness Center -> American Restaurant,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(6.8352315253747635,)","(0.6835231525374763,)"
2,6.824578111240535,0.6824578111240535,Subway -> American Restaurant,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(6.824578111240535,)","(0.6824578111240535,)"
2,6.817624901301951,0.6817624901301951,Bar -> American Restaurant,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.817624901301951,)","(0.6817624901301951,)"
2,6.77159875174499,0.6771598751744989,Home (private) -> American Restaurant,"[(-74.06912294767012, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.77159875174499,)","(0.6771598751744989,)"
2,6.642106208446723,0.6642106208446723,Bar -> American Restaurant,"[(-73.9539069896124, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.642106208446723,)","(0.6642106208446723,)"
2,6.574447788793932,0.6574447788793931,Bar -> Home (private),"[(-73.9539069896124, 40.79648450013265), (-73.89629901058355, 40.7540041755368)]","(6.574447788793932,)","(0.6574447788793931,)"
2,6.499511249463837,0.6499511249463837,Neighborhood -> Home (private),"[(-73.8386910315547, 40.71152385094095), (-73.89629901058355, 40.7540041755368)]","(6.499511249463837,)","(0.6499511249463837,)"
2,6.439623227298174,0.6439623227298175,Deli / Bodega -> American Restaurant,"[(-74.12673092669897, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(6.439623227298174,)","(0.6439623227298175,)"
2,6.361261383199998,0.6361261383199998,Deli / Bodega -> Home (private),"[(-74.12673092669897, 40.7540041755368), (-74.12673092669897, 40.7540041755368)]","(6.361261383199998,)","(0.6361261383199998,)"
2,6.071491685326182,0.6071491685326182,Office -> Home (private),"[(-73.9539069896124, 40.7540041755368), (-73.89629901058355, 40.7540041755368)]","(6.071491685326182,)","(0.6071491685326182,)"
2,5.995841722398197,0.5995841722398196,Bar -> American Restaurant,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(5.995841722398197,)","(0.5995841722398196,)"
2,5.901050463419552,0.5901050463419553,Subway -> Home (private),"[(-73.89629901058355, 40.6690435263451), (-73.89629901058355, 40.7540041755368)]","(5.901050463419552,)","(0.5901050463419553,)"
2,5.8870662037608525,0.5887066203760852,Train Station -> Home (private),"[(-73.89629901058355, 40.8389648247285), (-73.89629901058355, 40.7540041755368)]","(5.8870662037608525,)","(0.5887066203760852,)"
2,5.776399502954946,0.5776399502954945,Gym / Fitness Center -> Home (private),"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.79648450013265)]","(5.776399502954946,)","(0.5776399502954945,)"
2,5.739066578487154,0.5739066578487154,Residential Building (Apartment / Condo) -> American Restaurant,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(5.739066578487154,)","(0.5739066578487154,)"
2,5.688143122456194,0.5688143122456194,Subway -> Home (private),"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.79648450013265)]","(5.688143122456194,)","(0.5688143122456194,)"
2,5.674141321962983,0.5674141321962983,Bar -> Home (private),"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.79648450013265)]","(5.674141321962983,)","(0.5674141321962983,)"
2,5.601255339127715,0.5601255339127715,Home (private) -> American Restaurant,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.601255339127715,)","(0.5601255339127715,)"
2,5.582925996391802,0.5582925996391802,Train Station -> Home (private),"[(-73.9539069896124, 40.79648450013265), (-73.89629901058355, 40.7540041755368)]","(5.582925996391802,)","(0.5582925996391802,)"
2,5.582173618767599,0.5582173618767599,Office -> American Restaurant,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.582173618767599,)","(0.5582173618767599,)"
2,5.507769378225045,0.5507769378225045,Other Great Outdoors -> Home (private),"[(-74.12673092669897, 40.6690435263451), (-74.12673092669897, 40.7540041755368)]","(5.507769378225045,)","(0.5507769378225045,)"
2,5.143613721640096,0.5143613721640097,Train Station -> American Restaurant,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(5.143613721640096,)","(0.5143613721640097,)"
2,5.000525026287238,0.5000525026287238,American Restaurant -> Home (private),"[(-74.01151496864126, 40.7540041755368), (-74.12673092669897, 40.7540041755368)]","(5.000525026287238,)","(0.5000525026287238,)"
2,4.904922198518196,0.49049221985181957,Residential Building (Apartment / Condo) -> Home (private),"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.79648450013265)]","(4.904922198518196,)","(0.49049221985181957,)"
2,4.795675709956364,0.4795675709956364,Bar -> Home (private),"[(-73.9539069896124, 40.7540041755368), (-73.89629901058355, 40.7540041755368)]","(4.795675709956364,)","(0.4795675709956364,)"
2,4.784936477080915,0.47849364770809155,Office -> Home (private),"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.79648450013265)]","(4.784936477080915,)","(0.47849364770809155,)"
2,4.729340466579591,0.4729340466579591,Bar -> Home (private),"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.79648450013265)]","(4.729340466579591,)","(0.4729340466579591,)"
2,4.6839439359186965,0.46839439359186963,Bar -> Home (private),"[(-74.01151496864126, 40.7540041755368), (-73.89629901058355, 40.7540041755368)]","(4.6839439359186965,)","(0.46839439359186963,)"
2,4.447247748513222,0.4447247748513222,Train Station -> Home (private),"[(-73.9539069896124, 40.8389648247285), (-74.01151496864126, 40.79648450013265)]","(4.447247748513222,)","(0.4447247748513222,)"
3,4.443070927800224,0.4443070927800224,Residential Building (Apartment / Condo) -> American Restaurant -> Home (private),"[(-74.01151496864126, 40.79648450013265), (-74.01151496864126, 40.7540041755368), (-74.12673092669897, 40.7540041755368)]","(4.443070927800224, 5.000525026287238)","(0.4443070927800224, 0.5000525026287238)"
2,4.443070927800224,0.4443070927800224,Residential Building (Apartment / Condo) -> American Restaurant,"[(-74.01151496864126, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(4.443070927800224,)","(0.4443070927800224,)"
2,4.428600840124417,0.44286008401244165,Deli / Bodega -> Home (private),"[(-74.01151496864126, 40.7540041755368), (-73.89629901058355, 40.7540041755368)]","(4.428600840124417,)","(0.44286008401244165,)"
