length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.302849575675092,0.7302849575675092,Coffee Shop -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(7.302849575675092,)","(0.7302849575675092,)"
2,7.2525368585965815,0.7252536858596581,Bar -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(7.2525368585965815,)","(0.7252536858596581,)"
2,7.248278859566925,0.7248278859566926,Gym / Fitness Center -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(7.248278859566925,)","(0.7248278859566926,)"
2,7.139316342937351,0.7139316342937352,Gym / Fitness Center -> Food & Drink Shop,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(7.139316342937351,)","(0.7139316342937352,)"
2,6.871475205554448,0.6871475205554448,Office -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.871475205554448,)","(0.6871475205554448,)"
2,6.814822633220434,0.6814822633220434,Neighborhood -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.814822633220434,)","(0.6814822633220434,)"
2,6.707422451143355,0.6707422451143354,Park -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(6.707422451143355,)","(0.6707422451143354,)"
2,6.634079863185653,0.6634079863185652,Coffee Shop -> Subway,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.634079863185653,)","(0.6634079863185652,)"
2,6.602336046857045,0.6602336046857045,Bar -> Subway,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.602336046857045,)","(0.6602336046857045,)"
2,6.558108032935961,0.6558108032935961,Gym / Fitness Center -> Subway,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(6.558108032935961,)","(0.6558108032935961,)"
2,6.5045142198629575,0.6504514219862958,Food & Drink Shop -> Subway,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.5045142198629575,)","(0.6504514219862958,)"
2,6.442558100737014,0.6442558100737015,Gym / Fitness Center -> Subway,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(6.442558100737014,)","(0.6442558100737015,)"
2,6.408044189045042,0.6408044189045042,Coffee Shop -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(6.408044189045042,)","(0.6408044189045042,)"
2,6.2983403088975525,0.6298340308897552,Office -> Subway,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.2983403088975525,)","(0.6298340308897552,)"
2,6.262510313395727,0.6262510313395727,Neighborhood -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(6.262510313395727,)","(0.6262510313395727,)"
2,6.139874458371663,0.6139874458371664,Park -> Food & Drink Shop,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(6.139874458371663,)","(0.6139874458371664,)"
2,6.129510070291528,0.6129510070291528,Neighborhood -> Subway,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(6.129510070291528,)","(0.6129510070291528,)"
2,6.030270257488379,0.6030270257488379,Park -> Subway,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(6.030270257488379,)","(0.6030270257488379,)"
2,5.8232209437421485,0.5823220943742149,Coffee Shop -> Food & Drink Shop,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(5.8232209437421485,)","(0.5823220943742149,)"
2,5.752786351052248,0.5752786351052248,Coffee Shop -> Subway,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.752786351052248,)","(0.5752786351052248,)"
2,5.6779515219946335,0.5677951521994633,Train Station -> Food & Drink Shop,"[(-73.89629901058355, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.6779515219946335,)","(0.5677951521994633,)"
2,5.615171918368327,0.5615171918368327,Neighborhood -> Subway,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.615171918368327,)","(0.5615171918368327,)"
2,5.50446774016849,0.550446774016849,Park -> Subway,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(5.50446774016849,)","(0.550446774016849,)"
2,5.212621831376827,0.5212621831376827,Coffee Shop -> Subway,"[(-73.9539069896124, 40.79648450013265), (-74.01151496864126, 40.7540041755368)]","(5.212621831376827,)","(0.5212621831376827,)"
2,5.092837754514811,0.5092837754514811,Subway -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.092837754514811,)","(0.5092837754514811,)"
2,5.080226194214122,0.5080226194214121,Train Station -> Subway,"[(-73.89629901058355, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(5.080226194214122,)","(0.5080226194214121,)"
