length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,6.841750263219641,0.6841750263219641,Home (private) -> Coffee Shop,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(6.841750263219641,)","(0.6841750263219641,)"
2,6.384089548733415,0.6384089548733415,Gym / Fitness Center -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(6.384089548733415,)","(0.6384089548733415,)"
2,5.64504230218929,0.5645042302189289,Bus Station -> Coffee Shop,"[(-73.89629901058355, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(5.64504230218929,)","(0.5645042302189289,)"
2,5.538419140578501,0.5538419140578501,Food & Drink Shop -> Coffee Shop,"[(-73.89629901058355, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(5.538419140578501,)","(0.5538419140578501,)"
2,5.182843993074527,0.5182843993074526,Other Great Outdoors -> Coffee Shop,"[(-74.01151496864126, 40.79648450013265), (-73.9539069896124, 40.7540041755368)]","(5.182843993074527,)","(0.5182843993074526,)"
2,5.087977283142109,0.5087977283142109,Food & Drink Shop -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(5.087977283142109,)","(0.5087977283142109,)"
2,4.053495119071998,0.4053495119071998,Home (private) -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-74.01151496864126, 40.71152385094095)]","(4.053495119071998,)","(0.4053495119071998,)"
2,3.513652630325953,0.3513652630325953,Gym / Fitness Center -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.71152385094095)]","(3.513652630325953,)","(0.3513652630325953,)"
2,3.434778060278004,0.3434778060278004,Office -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.71152385094095)]","(3.434778060278004,)","(0.3434778060278004,)"
2,3.199068260100789,0.3199068260100789,Food & Drink Shop -> Coffee Shop,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(3.199068260100789,)","(0.3199068260100789,)"
3,2.6752346462219525,0.26752346462219523,Bus Station -> Food & Drink Shop -> Coffee Shop,"[(-73.89629901058355, 40.71152385094095), (-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(2.6752346462219525, 3.199068260100789)","(0.26752346462219523, 0.3199068260100789)"
2,2.6752346462219525,0.26752346462219523,Bus Station -> Food & Drink Shop,"[(-73.89629901058355, 40.71152385094095), (-74.01151496864126, 40.71152385094095)]","(2.6752346462219525,)","(0.26752346462219523,)"
2,2.3437421277723143,0.23437421277723142,Neighborhood -> Coffee Shop,"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.7540041755368)]","(2.3437421277723143,)","(0.23437421277723142,)"
2,2.3088483784291283,0.23088483784291283,Deli / Bodega -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(2.3088483784291283,)","(0.23088483784291283,)"
2,2.301804332053508,0.2301804332053508,Train Station -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(2.301804332053508,)","(0.2301804332053508,)"
2,2.2404114092878853,0.22404114092878852,Office -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(2.2404114092878853,)","(0.22404114092878852,)"
3,2.182682957456391,0.21826829574563908,Home (private) -> Food & Drink Shop -> Coffee Shop,"[(-73.9539069896124, 40.71152385094095), (-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(2.182682957456391, 5.087977283142109)","(0.21826829574563908, 0.5087977283142109)"
2,2.182682957456391,0.21826829574563908,Home (private) -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-74.01151496864126, 40.7540041755368)]","(2.182682957456391,)","(0.21826829574563908,)"
3,2.161529435914438,0.21615294359144382,Other Great Outdoors -> Food & Drink Shop -> Coffee Shop,"[(-74.01151496864126, 40.79648450013265), (-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(2.161529435914438, 3.199068260100789)","(0.21615294359144382, 0.3199068260100789)"
2,2.161529435914438,0.21615294359144382,Other Great Outdoors -> Food & Drink Shop,"[(-74.01151496864126, 40.79648450013265), (-74.01151496864126, 40.71152385094095)]","(2.161529435914438,)","(0.21615294359144382,)"
2,2.0471960838055496,0.20471960838055497,Residential Building (Apartment / Condo) -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(2.0471960838055496,)","(0.20471960838055497,)"
2,2.016717306208096,0.20167173062080962,Park -> Coffee Shop,"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.7540041755368)]","(2.016717306208096,)","(0.20167173062080962,)"
2,2.007774007832709,0.20077740078327092,Office -> Coffee Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(2.007774007832709,)","(0.20077740078327092,)"
2,1.9093232765412407,0.19093232765412407,Neighborhood -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(1.9093232765412407,)","(0.19093232765412407,)"
2,1.9042914268965694,0.19042914268965694,Office -> Coffee Shop,"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.7540041755368)]","(1.9042914268965694,)","(0.19042914268965694,)"
2,1.848011112161531,0.1848011112161531,Deli / Bodega -> Coffee Shop,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(1.848011112161531,)","(0.1848011112161531,)"
2,1.7367692794739784,0.17367692794739784,Gym / Fitness Center -> Coffee Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(1.7367692794739784,)","(0.17367692794739784,)"
3,1.6879287169668782,0.16879287169668783,Home (private) -> Food & Drink Shop -> Coffee Shop,"[(-73.9539069896124, 40.71152385094095), (-73.89629901058355, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(1.6879287169668782, 5.538419140578501)","(0.16879287169668783, 0.5538419140578501)"
2,1.6879287169668782,0.16879287169668783,Home (private) -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-73.89629901058355, 40.71152385094095)]","(1.6879287169668782,)","(0.16879287169668783,)"
2,1.6840360425058756,0.16840360425058756,Subway -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(1.6840360425058756,)","(0.16840360425058756,)"
2,1.667511186690588,0.1667511186690588,Neighborhood -> Coffee Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(1.667511186690588,)","(0.1667511186690588,)"
3,1.5976875154173067,0.15976875154173067,Deli / Bodega -> Food & Drink Shop -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(1.5976875154173067, 3.199068260100789)","(0.15976875154173067, 0.3199068260100789)"
2,1.5976875154173067,0.15976875154173067,Deli / Bodega -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.71152385094095)]","(1.5976875154173067,)","(0.15976875154173067,)"
3,1.5928131451701113,0.15928131451701114,Train Station -> Food & Drink Shop -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(1.5928131451701113, 3.199068260100789)","(0.15928131451701114, 0.3199068260100789)"
2,1.5928131451701113,0.15928131451701114,Train Station -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.71152385094095)]","(1.5928131451701113,)","(0.15928131451701114,)"
3,1.5812645854043799,0.158126458540438,Gym / Fitness Center -> Food & Drink Shop -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(1.5812645854043799, 5.087977283142109)","(0.158126458540438, 0.5087977283142109)"
2,1.5812645854043799,0.158126458540438,Gym / Fitness Center -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.7540041755368)]","(1.5812645854043799,)","(0.158126458540438,)"
2,1.5723671264082468,0.15723671264082467,Bus Station -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.7540041755368)]","(1.5723671264082468,)","(0.15723671264082467,)"
4,1.566537566586521,0.1566537566586521,Home (private) -> Bus Station -> Food & Drink Shop -> Coffee Shop,"[(-73.9539069896124, 40.71152385094095), (-73.89629901058355, 40.71152385094095), (-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(1.566537566586521, 2.6752346462219525, 3.199068260100789)","(0.1566537566586521, 0.26752346462219523, 0.3199068260100789)"
3,1.566537566586521,0.1566537566586521,Home (private) -> Bus Station -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-73.89629901058355, 40.71152385094095), (-74.01151496864126, 40.71152385094095)]","(1.566537566586521, 2.6752346462219525)","(0.1566537566586521, 0.26752346462219523)"
3,1.566537566586521,0.1566537566586521,Home (private) -> Bus Station -> Coffee Shop,"[(-73.9539069896124, 40.71152385094095), (-73.89629901058355, 40.71152385094095), (-73.9539069896124, 40.7540041755368)]","(1.566537566586521, 5.64504230218929)","(0.1566537566586521, 0.5645042302189289)"
2,1.566537566586521,0.1566537566586521,Home (private) -> Bus Station,"[(-73.9539069896124, 40.71152385094095), (-73.89629901058355, 40.71152385094095)]","(1.566537566586521,)","(0.1566537566586521,)"
2,1.5348281266228934,0.15348281266228933,Coffee Shop -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.71152385094095)]","(1.5348281266228934,)","(0.15348281266228933,)"
