length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.22466727676118,0.7224667276761181,Residential Building (Apartment / Condo) -> Home (private),"[(-73.9539069896124, 40.7540041755368), (-73.8386910315547, 40.7540041755368)]","(7.22466727676118,)","(0.7224667276761181,)"
2,6.980343289732645,0.6980343289732646,Office -> Home (private),"[(-73.78108305252584, 40.71152385094095), (-73.8386910315547, 40.7540041755368)]","(6.980343289732645,)","(0.6980343289732646,)"
2,6.812909071344095,0.6812909071344095,Food & Drink Shop -> Home (private),"[(-73.9539069896124, 40.7540041755368), (-73.8386910315547, 40.7540041755368)]","(6.812909071344095,)","(0.6812909071344095,)"
2,5.85843114852514,0.5858431148525141,Train Station -> Home (private),"[(-73.9539069896124, 40.7540041755368), (-73.8386910315547, 40.7540041755368)]","(5.85843114852514,)","(0.5858431148525141,)"
2,5.85364193118687,0.585364193118687,American Restaurant -> Home (private),"[(-73.9539069896124, 40.7540041755368), (-73.8386910315547, 40.7540041755368)]","(5.85364193118687,)","(0.585364193118687,)"
2,5.249983871017003,0.5249983871017003,Gym / Fitness Center -> Other Great Outdoors,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(5.249983871017003,)","(0.5249983871017003,)"
2,5.176391777331422,0.5176391777331422,Residential Building (Apartment / Condo) -> Other Great Outdoors,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(5.176391777331422,)","(0.5176391777331422,)"
2,4.918479510664959,0.49184795106649587,Food & Drink Shop -> Other Great Outdoors,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(4.918479510664959,)","(0.49184795106649587,)"
2,4.856802838111862,0.48568028381118616,Residential Building (Apartment / Condo) -> Other Great Outdoors,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.79648450013265)]","(4.856802838111862,)","(0.48568028381118616,)"
2,4.8539730327876,0.48539730327876,Gym / Fitness Center -> Home (private),"[(-73.9539069896124, 40.7540041755368), (-73.8386910315547, 40.7540041755368)]","(4.8539730327876,)","(0.48539730327876,)"
2,4.822373024681476,0.4822373024681476,Gym / Fitness Center -> Other Great Outdoors,"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.79648450013265)]","(4.822373024681476,)","(0.4822373024681476,)"
2,4.643083594415846,0.4643083594415846,Park -> Other Great Outdoors,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(4.643083594415846,)","(0.4643083594415846,)"
2,4.4378303108338635,0.44378303108338635,Coffee Shop -> Home (private),"[(-73.8386910315547, 40.79648450013265), (-73.8386910315547, 40.7540041755368)]","(4.4378303108338635,)","(0.44378303108338635,)"
2,4.2471310034987075,0.42471310034987075,Train Station -> Other Great Outdoors,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(4.2471310034987075,)","(0.42471310034987075,)"
2,4.243683420191167,0.4243683420191167,American Restaurant -> Other Great Outdoors,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(4.243683420191167,)","(0.4243683420191167,)"
2,4.225964208755946,0.4225964208755946,Coffee Shop -> Other Great Outdoors,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(4.225964208755946,)","(0.4225964208755946,)"
2,4.177485777429422,0.4177485777429422,Residential Building (Apartment / Condo) -> Other Great Outdoors,"[(-73.89629901058355, 40.8389648247285), (-73.9539069896124, 40.79648450013265)]","(4.177485777429422,)","(0.4177485777429422,)"
2,4.032168775086986,0.4032168775086986,Office -> Other Great Outdoors,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(4.032168775086986,)","(0.4032168775086986,)"
2,3.8876635154154986,0.38876635154154987,Home (private) -> Other Great Outdoors,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(3.8876635154154986,)","(0.38876635154154987,)"
2,3.7580892105523427,0.3758089210552343,American Restaurant -> Other Great Outdoors,"[(-73.9539069896124, 40.8389648247285), (-73.9539069896124, 40.79648450013265)]","(3.7580892105523427,)","(0.3758089210552343,)"
2,3.7405243762392337,0.3740524376239234,Gym / Fitness Center -> American Restaurant,"[(-74.01151496864126, 40.7540041755368), (-74.01151496864126, 40.71152385094095)]","(3.7405243762392337,)","(0.3740524376239234,)"
2,3.7379428032028112,0.3737942803202811,Residential Building (Apartment / Condo) -> American Restaurant,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.71152385094095)]","(3.7379428032028112,)","(0.3737942803202811,)"
2,3.731913175942595,0.3731913175942595,Coffee Shop -> American Restaurant,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.71152385094095)]","(3.731913175942595,)","(0.3731913175942595,)"
2,3.717343860089472,0.3717343860089472,Neighborhood -> American Restaurant,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.71152385094095)]","(3.717343860089472,)","(0.3717343860089472,)"
2,3.6315039111084872,0.36315039111084874,Deli / Bodega -> Other Great Outdoors,"[(-73.9539069896124, 40.8389648247285), (-73.9539069896124, 40.79648450013265)]","(3.6315039111084872,)","(0.36315039111084874,)"
2,3.6169020655247324,0.36169020655247325,Gym / Fitness Center -> American Restaurant,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.71152385094095)]","(3.6169020655247324,)","(0.36169020655247325,)"
2,3.589206670929242,0.3589206670929242,Food & Drink Shop -> American Restaurant,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.71152385094095)]","(3.589206670929242,)","(0.3589206670929242,)"
2,3.5482628973364947,0.3548262897336495,Residential Building (Apartment / Condo) -> American Restaurant,"[(-73.9539069896124, 40.71152385094095), (-74.01151496864126, 40.71152385094095)]","(3.5482628973364947,)","(0.3548262897336495,)"
2,3.521149676733583,0.35211496767335826,Gym / Fitness Center -> Other Great Outdoors,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(3.521149676733583,)","(0.35211496767335826,)"
2,3.44395815596234,0.344395815596234,Bar -> Other Great Outdoors,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.79648450013265)]","(3.44395815596234,)","(0.344395815596234,)"
2,3.270366870592226,0.3270366870592226,Food & Drink Shop -> Other Great Outdoors,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(3.270366870592226,)","(0.3270366870592226,)"
2,3.2197630924050835,0.32197630924050835,Coffee Shop -> Other Great Outdoors,"[(-73.8386910315547, 40.79648450013265), (-73.9539069896124, 40.79648450013265)]","(3.2197630924050835,)","(0.32197630924050835,)"
2,3.214139592194221,0.3214139592194221,Park -> Other Great Outdoors,"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.79648450013265)]","(3.214139592194221,)","(0.3214139592194221,)"
2,3.1942595076434106,0.31942595076434105,Other Great Outdoors -> Home (private),"[(-73.78108305252584, 40.79648450013265), (-73.8386910315547, 40.7540041755368)]","(3.1942595076434106,)","(0.31942595076434105,)"
2,3.163332394082358,0.31633323940823577,Bus Station -> Other Great Outdoors,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.79648450013265)]","(3.163332394082358,)","(0.31633323940823577,)"
2,3.117091221586279,0.3117091221586279,Train Station -> American Restaurant,"[(-73.9539069896124, 40.7540041755368), (-74.01151496864126, 40.71152385094095)]","(3.117091221586279,)","(0.3117091221586279,)"
