sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Deli / Bodega,2,0.03867403314917127,42,0.03867403314917127
Office -> Coffee Shop,2,0.0366412213740458,72,0.0366412213740458
Coffee Shop -> Office,2,0.030654761904761903,103,0.030654761904761903
Subway -> Bus Station,2,0.022029897718332022,28,0.022029897718332022
Other Great Outdoors -> Park,2,0.02151394422310757,27,0.02151394422310757
Office -> Neighborhood,2,0.019332161687170474,22,0.019332161687170474
Bar -> American Restaurant,2,0.01868131868131868,17,0.01868131868131868
Subway -> Park,2,0.01752988047808765,22,0.01752988047808765
Subway -> Food & Drink Shop,2,0.016783974011911208,31,0.016783974011911208
Coffee Shop -> Park,2,0.016733067729083666,21,0.016733067729083666
Subway -> Deli / Bodega,2,0.016574585635359115,18,0.016574585635359115
Subway -> Office,2,0.015773809523809523,53,0.015773809523809523
Food & Drink Shop -> Park,2,0.014342629482071713,18,0.014342629482071713
Subway -> Neighborhood,2,0.014059753954305799,16,0.014059753954305799
Deli / Bodega -> Office,2,0.01369047619047619,46,0.01369047619047619
Office -> Subway,2,0.01358695652173913,35,0.01358695652173913
Office -> Park,2,0.013545816733067729,17,0.013545816733067729
Other Great Outdoors -> Bus Station,2,0.012588512981904013,16,0.012588512981904013
Coffee Shop -> Subway,2,0.012422360248447204,32,0.012422360248447204
Train Station -> Subway,2,0.012422360248447204,32,0.012422360248447204
Subway -> Train Station,2,0.012415349887133182,22,0.012415349887133182
Coffee Shop -> Deli / Bodega,2,0.011970534069981584,13,0.011970534069981584
Train Station -> Deli / Bodega,2,0.011970534069981584,13,0.011970534069981584
Office -> Food & Drink Shop,2,0.011911207363291824,22,0.011911207363291824
Food & Drink Shop -> Bus Station,2,0.011801730920535013,15,0.011801730920535013
Food & Drink Shop -> Coffee Shop,2,0.011704834605597965,23,0.011704834605597965
Park -> Food & Drink Shop,2,0.01136978884677856,21,0.01136978884677856
Subway -> Coffee Shop,2,0.010687022900763359,21,0.010687022900763359
Deli / Bodega -> Park,2,0.010358565737051793,13,0.010358565737051793
Subway -> American Restaurant,2,0.00989010989010989,9,0.00989010989010989
Coffee Shop -> Food & Drink Shop,2,0.009745533297238766,18,0.009745533297238766
Train Station -> Coffee Shop,2,0.009669211195928753,19,0.009669211195928753
Other Great Outdoors -> Home (private),2,0.009246088193456615,39,0.009246088193456615
Other Great Outdoors -> Deli / Bodega,2,0.009208103130755065,10,0.009208103130755065
Residential Building (Apartment / Condo) -> Deli / Bodega,2,0.009208103130755065,10,0.009208103130755065
Other Great Outdoors -> Subway,2,0.008928571428571428,23,0.008928571428571428
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.008869179600886918,8,0.008869179600886918
Office -> Gym / Fitness Center,2,0.008861940298507462,19,0.008861940298507462
Deli / Bodega -> Food & Drink Shop,2,0.008662696264212236,16,0.008662696264212236
Bar -> Bus Station,2,0.00865460267505901,11,0.00865460267505901
Deli / Bodega -> Coffee Shop,2,0.008651399491094147,17,0.008651399491094147
Park -> Coffee Shop,2,0.008651399491094147,17,0.008651399491094147
Park -> Other Great Outdoors,2,0.008645533141210375,12,0.008645533141210375
Food & Drink Shop -> Deli / Bodega,2,0.008287292817679558,9,0.008287292817679558
Neighborhood -> Park,2,0.00796812749003984,10,0.00796812749003984
Coffee Shop -> Train Station,2,0.007900677200902935,14,0.007900677200902935
Office -> Train Station,2,0.007900677200902935,14,0.007900677200902935
Park -> Bus Station,2,0.007867820613690008,10,0.007867820613690008
Food & Drink Shop -> Subway,2,0.007763975155279503,20,0.007763975155279503
Food & Drink Shop -> Office,2,0.007738095238095238,26,0.007738095238095238
Bar -> Office,2,0.00744047619047619,25,0.00744047619047619
Gym / Fitness Center -> Office,2,0.00744047619047619,25,0.00744047619047619
Coffee Shop -> Bus Station,2,0.007081038552321007,9,0.007081038552321007
Train Station -> Neighborhood,2,0.007029876977152899,8,0.007029876977152899
Coffee Shop -> Gym / Fitness Center,2,0.006996268656716418,15,0.006996268656716418
Office -> Residential Building (Apartment / Condo),2,0.0066518847006651885,6,0.0066518847006651885
Bus Station -> Subway,2,0.006599378881987578,17,0.006599378881987578
Food & Drink Shop -> American Restaurant,2,0.006593406593406593,6,0.006593406593406593
Bar -> Food & Drink Shop,2,0.006497022198159177,12,0.006497022198159177
Bar -> Deli / Bodega,2,0.006445672191528545,7,0.006445672191528545
Park -> Deli / Bodega,2,0.006445672191528545,7,0.006445672191528545
Park -> Neighborhood,2,0.006151142355008787,7,0.006151142355008787
Bus Station -> Coffee Shop,2,0.0061068702290076335,12,0.0061068702290076335
Office -> Bar,2,0.0059978189749182115,22,0.0059978189749182115
Neighborhood -> Office,2,0.005952380952380952,20,0.005952380952380952
Bar -> Coffee Shop,2,0.0055979643765903305,11,0.0055979643765903305
Bar -> Gym / Fitness Center,2,0.005597014925373134,12,0.005597014925373134
Food & Drink Shop -> Gym / Fitness Center,2,0.005597014925373134,12,0.005597014925373134
Bar -> Park,2,0.005577689243027889,7,0.005577689243027889
Gym / Fitness Center -> Park,2,0.005577689243027889,7,0.005577689243027889
Deli / Bodega -> Residential Building (Apartment / Condo),2,0.005543237250554324,5,0.005543237250554324
Home (private) -> Residential Building (Apartment / Condo),2,0.005543237250554324,5,0.005543237250554324
Neighborhood -> Bus Station,2,0.0055074744295830055,7,0.0055074744295830055
Coffee Shop -> American Restaurant,2,0.005494505494505495,5,0.005494505494505495
Park -> Office,2,0.00505952380952381,17,0.00505952380952381
Office -> Coffee Shop -> Office,3,0.00505952380952381,17,0.00505952380952381
Deli / Bodega -> Subway,2,0.005046583850931677,13,0.005046583850931677
American Restaurant -> Bar,2,0.004907306434023991,18,0.004907306434023991
Neighborhood -> Food & Drink Shop,2,0.004872766648619383,9,0.004872766648619383
Other Great Outdoors -> Food & Drink Shop,2,0.004872766648619383,9,0.004872766648619383
Bus Station -> Park,2,0.004780876494023904,6,0.004780876494023904
Train Station -> Bus Station,2,0.004720692368214005,6,0.004720692368214005
Park -> Gym / Fitness Center,2,0.0046641791044776115,10,0.0046641791044776115
Coffee Shop -> Bar,2,0.004634678298800436,17,0.004634678298800436
Train Station -> Bar,2,0.004634678298800436,17,0.004634678298800436
Bus Station -> Deli / Bodega,2,0.004604051565377533,5,0.004604051565377533
Gym / Fitness Center -> Deli / Bodega,2,0.004604051565377533,5,0.004604051565377533
Gym / Fitness Center -> Coffee Shop,2,0.004580152671755725,9,0.004580152671755725
Train Station -> Subway -> Train Station,3,0.004514672686230248,8,0.004514672686230248
Gym / Fitness Center -> American Restaurant,2,0.004395604395604396,4,0.004395604395604396
Coffee Shop -> Neighborhood,2,0.004393673110720563,5,0.004393673110720563
Food & Drink Shop -> Neighborhood,2,0.004393673110720563,5,0.004393673110720563
Gym / Fitness Center -> Bar,2,0.004362050163576881,16,0.004362050163576881
Gym / Fitness Center -> Food & Drink Shop,2,0.004331348132106118,8,0.004331348132106118
Residential Building (Apartment / Condo) -> Home (private),2,0.004267425320056899,18,0.004267425320056899
Subway -> Home (private),2,0.004267425320056899,18,0.004267425320056899
Neighborhood -> Gym / Fitness Center,2,0.004197761194029851,9,0.004197761194029851
American Restaurant -> Office,2,0.004166666666666667,14,0.004166666666666667
Train Station -> Office,2,0.004166666666666667,14,0.004166666666666667
Bus Station -> Subway -> Bus Station,3,0.003933910306845004,5,0.003933910306845004
