sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Deli / Bodega,2,0.03488372093023256,21,0.03488372093023256
Office -> Coffee Shop,2,0.03445149592021759,38,0.03445149592021759
Coffee Shop -> Office,2,0.032985156679494226,60,0.032985156679494226
Subway -> Bus Station,2,0.02695035460992908,19,0.02695035460992908
Bar -> American Restaurant,2,0.022263450834879406,12,0.022263450834879406
Coffee Shop -> Deli / Bodega,2,0.019933554817275746,12,0.019933554817275746
Subway -> Park,2,0.018995929443690638,14,0.018995929443690638
Food & Drink Shop -> Coffee Shop,2,0.016319129646418858,18,0.016319129646418858
Other Great Outdoors -> Park,2,0.016282225237449117,12,0.016282225237449117
Subway -> Office,2,0.01594282572842221,29,0.01594282572842221
Other Great Outdoors -> Bus Station,2,0.015602836879432624,11,0.015602836879432624
Train Station -> Deli / Bodega,2,0.014950166112956811,9,0.014950166112956811
Coffee Shop -> Park,2,0.014925373134328358,11,0.014925373134328358
Subway -> Food & Drink Shop,2,0.014285714285714285,15,0.014285714285714285
Subway -> Neighborhood,2,0.013824884792626729,9,0.013824884792626729
Deli / Bodega -> Office,2,0.013743815283122594,25,0.013743815283122594
Food & Drink Shop -> Park,2,0.013568521031207599,10,0.013568521031207599
Subway -> Deli / Bodega,2,0.013289036544850499,8,0.013289036544850499
Park -> Other Great Outdoors,2,0.013285024154589372,11,0.013285024154589372
Food & Drink Shop -> Bus Station,2,0.01276595744680851,9,0.01276595744680851
Office -> Train Station,2,0.012269938650306749,12,0.012269938650306749
Office -> Park,2,0.012211668928086838,9,0.012211668928086838
Other Great Outdoors -> Subway,2,0.011511895625479662,15,0.011511895625479662
Coffee Shop -> Food & Drink Shop,2,0.011428571428571429,12,0.011428571428571429
Office -> Food & Drink Shop,2,0.011428571428571429,12,0.011428571428571429
Bar -> Bus Station,2,0.011347517730496455,8,0.011347517730496455
Deli / Bodega -> Coffee Shop,2,0.010879419764279238,12,0.010879419764279238
Office -> Neighborhood,2,0.010752688172043012,7,0.010752688172043012
Office -> Subway,2,0.010744435917114352,14,0.010744435917114352
Park -> Food & Drink Shop,2,0.010476190476190476,11,0.010476190476190476
Food & Drink Shop -> Office,2,0.010445299615173173,19,0.010445299615173173
Subway -> Train Station,2,0.010224948875255624,10,0.010224948875255624
Office -> Gym / Fitness Center,2,0.010221465076660987,12,0.010221465076660987
Coffee Shop -> Subway,2,0.009976976208749041,13,0.009976976208749041
Train Station -> Coffee Shop,2,0.009972801450589302,11,0.009972801450589302
Food & Drink Shop -> Deli / Bodega,2,0.009966777408637873,6,0.009966777408637873
Home (private) -> Residential Building (Apartment / Condo),2,0.009615384615384616,5,0.009615384615384616
Subway -> American Restaurant,2,0.00927643784786642,5,0.00927643784786642
Bus Station -> Subway,2,0.00920951650038373,12,0.00920951650038373
Other Great Outdoors -> Home (private),2,0.009208874005860193,22,0.009208874005860193
Coffee Shop -> Gym / Fitness Center,2,0.008517887563884156,10,0.008517887563884156
Food & Drink Shop -> Gym / Fitness Center,2,0.008517887563884156,10,0.008517887563884156
Train Station -> Subway,2,0.00844205679201842,11,0.00844205679201842
Other Great Outdoors -> Deli / Bodega,2,0.008305647840531562,5,0.008305647840531562
Coffee Shop -> Train Station,2,0.0081799591002045,8,0.0081799591002045
Park -> Coffee Shop,2,0.008159564823209429,9,0.008159564823209429
Food & Drink Shop -> Subway,2,0.007674597083653108,10,0.007674597083653108
Food & Drink Shop -> American Restaurant,2,0.0074211502782931356,4,0.0074211502782931356
Coffee Shop -> Bus Station,2,0.0070921985815602835,5,0.0070921985815602835
Gym / Fitness Center -> Park,2,0.0067842605156037995,5,0.0067842605156037995
Bar -> Food & Drink Shop,2,0.006666666666666667,7,0.006666666666666667
Neighborhood -> Food & Drink Shop,2,0.006666666666666667,7,0.006666666666666667
Other Great Outdoors -> Food & Drink Shop,2,0.006666666666666667,7,0.006666666666666667
Gym / Fitness Center -> Office,2,0.006597031335898846,12,0.006597031335898846
Neighborhood -> Office,2,0.006597031335898846,12,0.006597031335898846
Bar -> Coffee Shop,2,0.006346328195829556,7,0.006346328195829556
Subway -> Coffee Shop,2,0.006346328195829556,7,0.006346328195829556
Office -> Bar,2,0.006184586108468126,13,0.006184586108468126
Coffee Shop -> Neighborhood,2,0.006144393241167435,4,0.006144393241167435
Food & Drink Shop -> Neighborhood,2,0.006144393241167435,4,0.006144393241167435
Park -> Neighborhood,2,0.006144393241167435,4,0.006144393241167435
Train Station -> Neighborhood,2,0.006144393241167435,4,0.006144393241167435
Deli / Bodega -> Subway,2,0.0061396776669224865,8,0.0061396776669224865
Bar -> Office,2,0.006047278724573941,11,0.006047278724573941
Park -> Gym / Fitness Center,2,0.00596252129471891,7,0.00596252129471891
Deli / Bodega -> Residential Building (Apartment / Condo),2,0.0057692307692307696,3,0.0057692307692307696
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.0057692307692307696,3,0.0057692307692307696
Office -> Residential Building (Apartment / Condo),2,0.0057692307692307696,3,0.0057692307692307696
Deli / Bodega -> Food & Drink Shop,2,0.005714285714285714,6,0.005714285714285714
Neighborhood -> Bus Station,2,0.005673758865248227,4,0.005673758865248227
Bus Station -> Subway -> Bus Station,3,0.005673758865248227,4,0.005673758865248227
American Restaurant -> Office,2,0.005497526113249038,10,0.005497526113249038
Residential Building (Apartment / Condo) -> Home (private),2,0.0054416073670992045,13,0.0054416073670992045
Bus Station -> Coffee Shop,2,0.005439709882139619,6,0.005439709882139619
Bar -> Park,2,0.005427408412483039,4,0.005427408412483039
Park -> Subway,2,0.005372217958557176,7,0.005372217958557176
American Restaurant -> Bar,2,0.005233111322549952,11,0.005233111322549952
Coffee Shop -> Bar,2,0.005233111322549952,11,0.005233111322549952
Train Station -> Bar,2,0.005233111322549952,11,0.005233111322549952
Bar -> Deli / Bodega,2,0.0049833887043189366,3,0.0049833887043189366
Bus Station -> Deli / Bodega,2,0.0049833887043189366,3,0.0049833887043189366
Residential Building (Apartment / Condo) -> Deli / Bodega,2,0.0049833887043189366,3,0.0049833887043189366
Train Station -> Office,2,0.004947773501924134,9,0.004947773501924134
Gym / Fitness Center -> Food & Drink Shop,2,0.004761904761904762,5,0.004761904761904762
Gym / Fitness Center -> Coffee Shop,2,0.004533091568449683,5,0.004533091568449683
Park -> Office,2,0.0043980208905992305,8,0.0043980208905992305
Neighborhood -> Gym / Fitness Center,2,0.004258943781942078,5,0.004258943781942078
Subway -> Home (private),2,0.004185851820845542,10,0.004185851820845542
