length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.208343986317658,0.7208343986317658,Gym / Fitness Center -> Bus Station,"[(-73.94991821050644, 40.8389648247285), (-74.00898152589798, 40.88144514932435)]","(7.208343986317658,)","(0.7208343986317658,)"
2,6.662710434741774,0.6662710434741774,Other Great Outdoors -> Bus Station,"[(-73.94991821050644, 40.8389648247285), (-74.00898152589798, 40.88144514932435)]","(6.662710434741774,)","(0.6662710434741774,)"
2,6.559083571359649,0.6559083571359648,Park -> Bus Station,"[(-73.94991821050644, 40.8389648247285), (-74.00898152589798, 40.88144514932435)]","(6.559083571359649,)","(0.6559083571359648,)"
2,5.272794852104343,0.5272794852104343,Gym / Fitness Center -> Office,"[(-73.94991821050644, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.272794852104343,)","(0.5272794852104343,)"
2,4.572850222178157,0.45728502221781564,Gym / Fitness Center -> Home (private),"[(-73.94991821050644, 40.8389648247285), (-73.94991821050644, 40.8389648247285)]","(4.572850222178157,)","(0.45728502221781564,)"
2,3.898024149978714,0.3898024149978714,Other Great Outdoors -> Home (private),"[(-73.94991821050644, 40.8389648247285), (-73.94991821050644, 40.8389648247285)]","(3.898024149978714,)","(0.3898024149978714,)"
2,3.776409882415978,0.3776409882415978,Park -> Home (private),"[(-73.94991821050644, 40.8389648247285), (-73.94991821050644, 40.8389648247285)]","(3.776409882415978,)","(0.3776409882415978,)"
2,3.7039995947744817,0.3703999594774482,Residential Building (Apartment / Condo) -> Office,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(3.7039995947744817,)","(0.3703999594774482,)"
2,3.6421798191171573,0.3642179819117157,Home (private) -> Office,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(3.6421798191171573,)","(0.3642179819117157,)"
2,3.4084268614286137,0.3408426861428614,Gym / Fitness Center -> Other Great Outdoors,"[(-73.94991821050644, 40.71152385094095), (-74.06804484128952, 40.71152385094095)]","(3.4084268614286137,)","(0.3408426861428614,)"
