sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.21940928270042195,104,0.21940928270042195
Office -> Coffee Shop,2,0.16822429906542055,54,0.16822429906542055
Office -> Deli / Bodega,2,0.15286624203821655,24,0.15286624203821655
Office -> Train Station,2,0.12857142857142856,36,0.12857142857142856
Bar -> American Restaurant,2,0.12025316455696203,19,0.12025316455696203
Coffee Shop -> Deli / Bodega,2,0.10191082802547771,16,0.10191082802547771
Subway -> Office,2,0.09915611814345991,47,0.09915611814345991
Office -> Coffee Shop -> Office,3,0.0949367088607595,45,0.0949367088607595
Office -> American Restaurant,2,0.08860759493670886,14,0.08860759493670886
Office -> Gym / Fitness Center,2,0.08831908831908832,31,0.08831908831908832
Train Station -> Office,2,0.08438818565400844,40,0.08438818565400844
Coffee Shop -> Park,2,0.08071748878923767,18,0.08071748878923767
Gym / Fitness Center -> Park,2,0.07623318385650224,17,0.07623318385650224
Deli / Bodega -> Office,2,0.0759493670886076,36,0.0759493670886076
Gym / Fitness Center -> Bar,2,0.07578947368421053,36,0.07578947368421053
Gym / Fitness Center -> Coffee Shop,2,0.07476635514018691,24,0.07476635514018691
Office -> Subway,2,0.07267441860465117,25,0.07267441860465117
Gym / Fitness Center -> Deli / Bodega,2,0.07006369426751592,11,0.07006369426751592
Subway -> Deli / Bodega,2,0.07006369426751592,11,0.07006369426751592
Gym / Fitness Center -> Office,2,0.06540084388185655,31,0.06540084388185655
Coffee Shop -> Office -> Deli / Bodega,3,0.06369426751592357,10,0.06369426751592357
Coffee Shop -> American Restaurant,2,0.06329113924050633,10,0.06329113924050633
Food & Drink Shop -> Park,2,0.06278026905829596,14,0.06278026905829596
Bar -> Coffee Shop,2,0.06230529595015576,20,0.06230529595015576
Train Station -> Coffee Shop,2,0.06230529595015576,20,0.06230529595015576
Bar -> Train Station,2,0.060714285714285714,17,0.060714285714285714
Train Station -> Office -> Train Station,3,0.060714285714285714,17,0.060714285714285714
Coffee Shop -> Gym / Fitness Center,2,0.05982905982905983,21,0.05982905982905983
Office -> Train Station -> Office,3,0.05907172995780591,28,0.05907172995780591
American Restaurant -> Bar,2,0.05894736842105263,28,0.05894736842105263
Bar -> Neighborhood,2,0.05714285714285714,10,0.05714285714285714
Coffee Shop -> Train Station,2,0.05714285714285714,16,0.05714285714285714
Gym / Fitness Center -> American Restaurant,2,0.056962025316455694,9,0.056962025316455694
Subway -> Bus Station,2,0.05649717514124294,10,0.05649717514124294
Office -> Park,2,0.053811659192825115,12,0.053811659192825115
Coffee Shop -> Office -> Coffee Shop,3,0.0529595015576324,17,0.0529595015576324
Gym / Fitness Center -> Subway,2,0.05232558139534884,18,0.05232558139534884
Gym / Fitness Center -> Food & Drink Shop,2,0.05136986301369863,15,0.05136986301369863
Home (private) -> Bus Station,2,0.05084745762711865,9,0.05084745762711865
Bar -> Office,2,0.05063291139240506,24,0.05063291139240506
Gym / Fitness Center -> Train Station,2,0.05,14,0.05
Home (private) -> Other Great Outdoors,2,0.05,12,0.05
