sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.2775,333,0.2775
Office -> Coffee Shop,2,0.22946544980443284,176,0.22946544980443284
Office -> Coffee Shop -> Office,3,0.19416666666666665,233,0.19416666666666665
Office -> Deli / Bodega,2,0.18508997429305912,72,0.18508997429305912
Bar -> American Restaurant,2,0.16578947368421051,63,0.16578947368421051
Coffee Shop -> Deli / Bodega,2,0.15167095115681234,59,0.15167095115681234
Train Station -> Office,2,0.14833333333333334,178,0.14833333333333334
Office -> Gym / Fitness Center,2,0.14431673052362706,113,0.14431673052362706
Office -> Train Station,2,0.1404833836858006,93,0.1404833836858006
Deli / Bodega -> Office,2,0.135,162,0.135
Gym / Fitness Center -> Office,2,0.1275,153,0.1275
Subway -> Office,2,0.12666666666666668,152,0.12666666666666668
Coffee Shop -> Office -> Coffee Shop,3,0.11864406779661017,91,0.11864406779661017
Coffee Shop -> Office -> Coffee Shop -> Office,4,0.11864406779661017,166,0.13833333333333334
Office -> Park,2,0.11496350364963503,63,0.11496350364963503
Office -> Train Station -> Office,3,0.11416666666666667,137,0.11416666666666667
Gym / Fitness Center -> Coffee Shop,2,0.11342894393741851,87,0.11342894393741851
Coffee Shop -> Park,2,0.11131386861313869,61,0.11131386861313869
Gym / Fitness Center -> Park,2,0.11131386861313869,61,0.11131386861313869
Coffee Shop -> Office -> Deli / Bodega,3,0.10539845758354756,41,0.10539845758354756
Coffee Shop -> Gym / Fitness Center,2,0.10472541507024266,82,0.10472541507024266
Coffee Shop -> Train Station,2,0.1042296072507553,69,0.1042296072507553
Bar -> Gym / Fitness Center,2,0.10344827586206896,81,0.10344827586206896
Office -> Coffee Shop -> Office -> Coffee Shop,4,0.10299869621903521,79,0.10299869621903521
Office -> Coffee Shop -> Office -> Coffee Shop -> Office,5,0.10299869621903521,151,0.12583333333333332
Gym / Fitness Center -> Train Station,2,0.1027190332326284,68,0.1027190332326284
Office -> American Restaurant,2,0.10263157894736842,39,0.10263157894736842
Office -> Deli / Bodega -> Office,3,0.10166666666666667,122,0.10166666666666667
Office -> Food & Drink Shop,2,0.1,75,0.1
Subway -> Bus Station,2,0.09606986899563319,44,0.09606986899563319
Food & Drink Shop -> Park,2,0.0948905109489051,52,0.0948905109489051
Gym / Fitness Center -> American Restaurant,2,0.09473684210526316,36,0.09473684210526316
Park -> Coffee Shop,2,0.0938722294654498,72,0.0938722294654498
Bar -> Park,2,0.09306569343065693,51,0.09306569343065693
Deli / Bodega -> Office -> Coffee Shop,3,0.09256844850065189,71,0.09256844850065189
Deli / Bodega -> Office -> Coffee Shop -> Office,4,0.09256844850065189,127,0.10583333333333333
Office -> Subway,2,0.08914285714285715,78,0.08914285714285715
Train Station -> Office -> Coffee Shop,3,0.08865710560625815,68,0.08865710560625815
Train Station -> Office -> Coffee Shop -> Office,4,0.08865710560625815,143,0.11916666666666667
Food & Drink Shop -> Office,2,0.08833333333333333,106,0.08833333333333333
Bar -> Train Station,2,0.08761329305135952,58,0.08761329305135952
Train Station -> Coffee Shop,2,0.08604954367666232,66,0.08604954367666232
Train Station -> Coffee Shop -> Office,3,0.08604954367666232,106,0.08833333333333333
Coffee Shop -> Train Station -> Office,3,0.08583333333333333,103,0.08583333333333333
Office -> Neighborhood,2,0.08571428571428572,39,0.08571428571428572
Subway -> Deli / Bodega,2,0.08483290488431877,33,0.08483290488431877
Bar -> Coffee Shop,2,0.08344198174706649,64,0.08344198174706649
Coffee Shop -> Food & Drink Shop,2,0.08266666666666667,62,0.08266666666666667
Office -> Coffee Shop -> Deli / Bodega,3,0.08226221079691516,32,0.08226221079691516
Park -> Office,2,0.08166666666666667,98,0.08166666666666667
Coffee Shop -> American Restaurant,2,0.08157894736842106,31,0.08157894736842106
Deli / Bodega -> Coffee Shop,2,0.08083441981747067,62,0.08083441981747067
Deli / Bodega -> Coffee Shop -> Office,3,0.08083441981747067,106,0.08833333333333333
Office -> Gym / Fitness Center -> Office,3,0.08083333333333333,97,0.08083333333333333
Park -> Gym / Fitness Center,2,0.08045977011494253,63,0.08045977011494253
Bar -> Food & Drink Shop,2,0.08,60,0.08
Office -> Train Station -> Office -> Coffee Shop,4,0.07953063885267275,61,0.07953063885267275
Office -> Train Station -> Office -> Coffee Shop -> Office,5,0.07953063885267275,133,0.11083333333333334
Gym / Fitness Center -> Coffee Shop -> Office,3,0.07833333333333334,94,0.07833333333333334
Gym / Fitness Center -> Bar,2,0.07767722473604827,103,0.07767722473604827
Office -> Subway -> Office,3,0.0775,93,0.0775
Gym / Fitness Center -> Deli / Bodega,2,0.07712082262210797,30,0.07712082262210797
Coffee Shop -> Office -> Coffee Shop -> Office -> Coffee Shop,5,0.07692307692307693,59,0.07692307692307693
Office -> Deli / Bodega -> Office -> Coffee Shop,4,0.07561929595827901,58,0.07561929595827901
Office -> Deli / Bodega -> Office -> Coffee Shop -> Office,5,0.07561929595827901,112,0.09333333333333334
Train Station -> Office -> Coffee Shop -> Office -> Coffee Shop,5,0.07561929595827901,58,0.07561929595827901
Office -> Coffee Shop -> Office -> Deli / Bodega,4,0.07455012853470437,29,0.07455012853470437
Office -> Bus Station,2,0.07423580786026202,34,0.07423580786026202
Bar -> Office,2,0.07416666666666667,89,0.07416666666666667
Coffee Shop -> Deli / Bodega -> Office,3,0.07416666666666667,89,0.07416666666666667
Subway -> Office -> Coffee Shop,3,0.07301173402868318,56,0.07301173402868318
Subway -> Office -> Coffee Shop -> Office,4,0.07301173402868318,113,0.09416666666666666
Deli / Bodega -> Office -> Coffee Shop -> Office -> Coffee Shop,5,0.07301173402868318,56,0.07301173402868318
Subway -> Park,2,0.072992700729927,40,0.072992700729927
Bar -> Subway,2,0.072,63,0.072
Food & Drink Shop -> Coffee Shop,2,0.07040417209908735,54,0.07040417209908735
Subway -> Coffee Shop,2,0.07040417209908735,54,0.07040417209908735
Subway -> Coffee Shop -> Office,3,0.07040417209908735,87,0.0725
Office -> Bar,2,0.07013574660633484,93,0.07013574660633484
Subway -> Train Station,2,0.06948640483383686,46,0.06948640483383686
Coffee Shop -> Office -> Train Station,3,0.06948640483383686,46,0.06948640483383686
Coffee Shop -> Office -> Train Station -> Office,4,0.06948640483383686,97,0.08083333333333333
Gym / Fitness Center -> Neighborhood,2,0.06813186813186813,31,0.06813186813186813
Subway -> Neighborhood,2,0.06813186813186813,31,0.06813186813186813
American Restaurant -> Bar,2,0.06711915535444947,89,0.06711915535444947
Train Station -> Deli / Bodega,2,0.06683804627249357,26,0.06683804627249357
Coffee Shop -> Office -> Deli / Bodega -> Office,4,0.06666666666666667,80,0.06666666666666667
Gym / Fitness Center -> Office -> Coffee Shop,3,0.06649282920469361,51,0.06649282920469361
Gym / Fitness Center -> Office -> Coffee Shop -> Office,4,0.06649282920469361,85,0.07083333333333333
Train Station -> Gym / Fitness Center,2,0.06641123882503193,52,0.06641123882503193
Bar -> Neighborhood,2,0.06593406593406594,30,0.06593406593406594
Bar -> Bus Station,2,0.06550218340611354,30,0.06550218340611354
Office -> Subway -> Office -> Coffee Shop,4,0.06388526727509779,49,0.06388526727509779
Office -> Subway -> Office -> Coffee Shop -> Office,5,0.06388526727509779,110,0.09166666666666666
Subway -> Office -> Coffee Shop -> Office -> Coffee Shop,5,0.06388526727509779,49,0.06388526727509779
Gym / Fitness Center -> Office -> Deli / Bodega,3,0.061696658097686374,24,0.061696658097686374
Coffee Shop -> Train Station -> Office -> Coffee Shop,4,0.061277705345501955,47,0.061277705345501955
Coffee Shop -> Train Station -> Office -> Coffee Shop -> Office,5,0.061277705345501955,101,0.08416666666666667
Park -> Bar,2,0.06108597285067873,81,0.06108597285067873
Food & Drink Shop -> Train Station,2,0.06042296072507553,40,0.06042296072507553
Train Station -> Office -> Train Station,3,0.06042296072507553,40,0.06042296072507553
Train Station -> Office -> Train Station -> Office,4,0.06042296072507553,75,0.0625
Gym / Fitness Center -> Food & Drink Shop,2,0.06,45,0.06
Subway -> Office -> Deli / Bodega,3,0.05912596401028278,23,0.05912596401028278
Food & Drink Shop -> Gym / Fitness Center,2,0.05874840357598978,46,0.05874840357598978
Deli / Bodega -> Coffee Shop -> Office -> Coffee Shop,4,0.05867014341590613,45,0.05867014341590613
Coffee Shop -> Office -> Train Station -> Office -> Coffee Shop,5,0.05867014341590613,45,0.05867014341590613
Deli / Bodega -> Coffee Shop -> Office -> Coffee Shop -> Office,5,0.05867014341590613,83,0.06916666666666667
Gym / Fitness Center -> Office -> Coffee Shop -> Office -> Coffee Shop,5,0.05867014341590613,45,0.05867014341590613
Coffee Shop -> Subway,2,0.05828571428571429,51,0.05828571428571429
Coffee Shop -> Bar,2,0.058069381598793365,77,0.058069381598793365
Subway -> Bar,2,0.058069381598793365,77,0.058069381598793365
Office -> Coffee Shop -> Train Station,3,0.05740181268882175,38,0.05740181268882175
Office -> Coffee Shop -> Office -> Train Station,4,0.05740181268882175,38,0.05740181268882175
Office -> Coffee Shop -> Train Station -> Office,4,0.05740181268882175,83,0.06916666666666667
Office -> Coffee Shop -> Office -> Train Station -> Office,5,0.05740181268882175,94,0.07833333333333334
Gym / Fitness Center -> Coffee Shop -> Office -> Coffee Shop,4,0.05736636245110821,44,0.05736636245110821
Train Station -> Coffee Shop -> Office -> Coffee Shop,4,0.05736636245110821,44,0.05736636245110821
Gym / Fitness Center -> Coffee Shop -> Office -> Coffee Shop -> Office,5,0.05736636245110821,91,0.07583333333333334
Train Station -> Coffee Shop -> Office -> Coffee Shop -> Office,5,0.05736636245110821,82,0.06833333333333333
Park -> Food & Drink Shop,2,0.05733333333333333,43,0.05733333333333333
Coffee Shop -> Gym / Fitness Center -> Office,3,0.056666666666666664,68,0.056666666666666664
Deli / Bodega -> Office -> Deli / Bodega,3,0.056555269922879174,22,0.056555269922879174
Office -> Subway -> Office -> Deli / Bodega,4,0.056555269922879174,22,0.056555269922879174
Office -> Coffee Shop -> Train Station -> Office -> Coffee Shop,5,0.0560625814863103,43,0.0560625814863103
Office -> Food & Drink Shop -> Office,3,0.05583333333333333,67,0.05583333333333333
