sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.04861111111111111,14,0.04861111111111111
Office -> Deli / Bodega,2,0.045112781954887216,6,0.045112781954887216
Coffee Shop -> Office,2,0.04197530864197531,17,0.04197530864197531
Subway -> Bus Station,2,0.03048780487804878,5,0.03048780487804878
Subway -> Neighborhood,2,0.02564102564102564,4,0.02564102564102564
Coffee Shop -> Deli / Bodega,2,0.022556390977443608,3,0.022556390977443608
Subway -> Office,2,0.022222222222222223,9,0.022222222222222223
Subway -> Coffee Shop,2,0.017361111111111112,5,0.017361111111111112
Office -> Gym / Fitness Center,2,0.01718213058419244,5,0.01718213058419244
Other Great Outdoors -> Subway,2,0.01607717041800643,5,0.01607717041800643
Gym / Fitness Center -> Food & Drink Shop,2,0.015748031496062992,4,0.015748031496062992
Neighborhood -> Food & Drink Shop,2,0.015748031496062992,4,0.015748031496062992
Home (private) -> Residential Building (Apartment / Condo),2,0.015151515151515152,2,0.015151515151515152
Train Station -> Deli / Bodega,2,0.015037593984962405,2,0.015037593984962405
Bar -> American Restaurant,2,0.014388489208633094,2,0.014388489208633094
Food & Drink Shop -> Coffee Shop,2,0.013888888888888888,4,0.013888888888888888
Train Station -> Coffee Shop,2,0.013888888888888888,4,0.013888888888888888
Food & Drink Shop -> Gym / Fitness Center,2,0.013745704467353952,4,0.013745704467353952
Neighborhood -> Office,2,0.012345679012345678,5,0.012345679012345678
Office -> Train Station,2,0.012195121951219513,3,0.012195121951219513
Other Great Outdoors -> Bus Station,2,0.012195121951219513,2,0.012195121951219513
Subway -> Train Station,2,0.012195121951219513,3,0.012195121951219513
Bar -> Food & Drink Shop,2,0.011811023622047244,3,0.011811023622047244
Office -> Food & Drink Shop,2,0.011811023622047244,3,0.011811023622047244
Deli / Bodega -> Coffee Shop,2,0.010416666666666666,3,0.010416666666666666
Gym / Fitness Center -> Coffee Shop,2,0.010416666666666666,3,0.010416666666666666
Bar -> Gym / Fitness Center,2,0.010309278350515464,3,0.010309278350515464
Bar -> Park,2,0.009852216748768473,2,0.009852216748768473
Food & Drink Shop -> Park,2,0.009852216748768473,2,0.009852216748768473
Gym / Fitness Center -> Park,2,0.009852216748768473,2,0.009852216748768473
Office -> Park,2,0.009852216748768473,2,0.009852216748768473
Bar -> Subway,2,0.00964630225080386,3,0.00964630225080386
Food & Drink Shop -> Subway,2,0.00964630225080386,3,0.00964630225080386
Train Station -> Subway,2,0.00964630225080386,3,0.00964630225080386
Park -> Other Great Outdoors,2,0.009216589861751152,2,0.009216589861751152
Train Station -> Other Great Outdoors,2,0.009216589861751152,2,0.009216589861751152
Coffee Shop -> Train Station,2,0.008130081300813009,2,0.008130081300813009
Coffee Shop -> Food & Drink Shop,2,0.007874015748031496,2,0.007874015748031496
Other Great Outdoors -> Food & Drink Shop,2,0.007874015748031496,2,0.007874015748031496
Food & Drink Shop -> Gym / Fitness Center -> Food & Drink Shop,3,0.007874015748031496,2,0.007874015748031496
