sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.20125786163522014,32,0.20125786163522014
Coffee Shop -> Office,2,0.1836734693877551,45,0.1836734693877551
Office -> American Restaurant,2,0.17857142857142858,10,0.17857142857142858
Office -> Deli / Bodega,2,0.15714285714285714,11,0.15714285714285714
Office -> Train Station,2,0.12598425196850394,16,0.12598425196850394
Bar -> American Restaurant,2,0.10714285714285714,6,0.10714285714285714
Gym / Fitness Center -> Bar,2,0.09876543209876543,16,0.09876543209876543
Office -> Subway,2,0.09868421052631579,15,0.09868421052631579
Coffee Shop -> Park,2,0.09523809523809523,10,0.09523809523809523
Gym / Fitness Center -> Park,2,0.09523809523809523,10,0.09523809523809523
Office -> Gym / Fitness Center,2,0.09090909090909091,16,0.09090909090909091
Subway -> Office,2,0.08571428571428572,21,0.08571428571428572
Bar -> Train Station,2,0.07874015748031496,10,0.07874015748031496
Bar -> Park,2,0.0761904761904762,8,0.0761904761904762
Gym / Fitness Center -> Office,2,0.07346938775510205,18,0.07346938775510205
Office -> Coffee Shop -> Office,3,0.07346938775510205,18,0.07346938775510205
Gym / Fitness Center -> Subway,2,0.07236842105263158,11,0.07236842105263158
Gym / Fitness Center -> Deli / Bodega,2,0.07142857142857142,5,0.07142857142857142
Coffee Shop -> Office -> Deli / Bodega,3,0.07142857142857142,5,0.07142857142857142
Deli / Bodega -> Office,2,0.06938775510204082,17,0.06938775510204082
Train Station -> Office,2,0.06938775510204082,17,0.06938775510204082
Gym / Fitness Center -> Coffee Shop,2,0.06918238993710692,11,0.06918238993710692
Park -> Coffee Shop,2,0.06918238993710692,11,0.06918238993710692
Bar -> Neighborhood,2,0.0684931506849315,5,0.0684931506849315
Deli / Bodega -> Neighborhood,2,0.0684931506849315,5,0.0684931506849315
Office -> Bar,2,0.06790123456790123,11,0.06790123456790123
Food & Drink Shop -> Park,2,0.06666666666666667,7,0.06666666666666667
Park -> Office,2,0.0653061224489796,16,0.0653061224489796
Coffee Shop -> Gym / Fitness Center,2,0.0625,11,0.0625
Gym / Fitness Center -> Food & Drink Shop,2,0.05970149253731343,8,0.05970149253731343
Coffee Shop -> Deli / Bodega,2,0.05714285714285714,4,0.05714285714285714
Office -> Park,2,0.05714285714285714,6,0.05714285714285714
Park -> Deli / Bodega,2,0.05714285714285714,4,0.05714285714285714
Subway -> Deli / Bodega,2,0.05714285714285714,4,0.05714285714285714
Subway -> Park,2,0.05714285714285714,6,0.05714285714285714
Bar -> Gym / Fitness Center,2,0.056818181818181816,10,0.056818181818181816
Food & Drink Shop -> Coffee Shop,2,0.05660377358490566,9,0.05660377358490566
Coffee Shop -> Train Station,2,0.05511811023622047,7,0.05511811023622047
Bar -> Residential Building (Apartment / Condo),2,0.05454545454545454,3,0.05454545454545454
Gym / Fitness Center -> Residential Building (Apartment / Condo),2,0.05454545454545454,3,0.05454545454545454
Gym / Fitness Center -> American Restaurant,2,0.05357142857142857,3,0.05357142857142857
Coffee Shop -> Office -> American Restaurant,3,0.05357142857142857,3,0.05357142857142857
Office -> Train Station -> Office,3,0.053061224489795916,13,0.053061224489795916
Food & Drink Shop -> Subway,2,0.05263157894736842,8,0.05263157894736842
Office -> Food & Drink Shop,2,0.05223880597014925,7,0.05223880597014925
Park -> Gym / Fitness Center,2,0.05113636363636364,9,0.05113636363636364
Deli / Bodega -> Coffee Shop,2,0.050314465408805034,8,0.050314465408805034
Train Station -> Coffee Shop,2,0.050314465408805034,8,0.050314465408805034
Coffee Shop -> Office -> Coffee Shop,3,0.050314465408805034,8,0.050314465408805034
Coffee Shop -> Bar,2,0.04938271604938271,8,0.04938271604938271
Bar -> Office,2,0.04897959183673469,12,0.04897959183673469
Home (private) -> Other Great Outdoors,2,0.04854368932038835,5,0.04854368932038835
Train Station -> Office -> Train Station,3,0.047244094488188976,6,0.047244094488188976
Home (private) -> Bus Station,2,0.047058823529411764,4,0.047058823529411764
Coffee Shop -> Subway,2,0.046052631578947366,7,0.046052631578947366
Food & Drink Shop -> Gym / Fitness Center,2,0.045454545454545456,8,0.045454545454545456
Deli / Bodega -> Office -> Coffee Shop,3,0.0440251572327044,7,0.0440251572327044
Office -> Deli / Bodega -> Coffee Shop,3,0.0440251572327044,7,0.0440251572327044
American Restaurant -> Bar,2,0.043209876543209874,7,0.043209876543209874
Home (private) -> Bar,2,0.043209876543209874,7,0.043209876543209874
Subway -> Bar,2,0.043209876543209874,7,0.043209876543209874
Gym / Fitness Center -> Park -> Deli / Bodega,3,0.04285714285714286,3,0.04285714285714286
Subway -> Office -> Deli / Bodega,3,0.04285714285714286,3,0.04285714285714286
Office -> Neighborhood,2,0.0410958904109589,3,0.0410958904109589
Subway -> Neighborhood,2,0.0410958904109589,3,0.0410958904109589
Bar -> Subway,2,0.039473684210526314,6,0.039473684210526314
Coffee Shop -> Office -> Subway,3,0.039473684210526314,6,0.039473684210526314
Gym / Fitness Center -> Train Station,2,0.03937007874015748,5,0.03937007874015748
Subway -> Train Station,2,0.03937007874015748,5,0.03937007874015748
Office -> Train Station -> Office -> Train Station,4,0.03937007874015748,5,0.03937007874015748
Office -> Food & Drink Shop -> Park,3,0.0380952380952381,4,0.0380952380952381
Bar -> Coffee Shop,2,0.03773584905660377,6,0.03773584905660377
Subway -> Coffee Shop,2,0.03773584905660377,6,0.03773584905660377
Coffee Shop -> Food & Drink Shop,2,0.03731343283582089,5,0.03731343283582089
Park -> Food & Drink Shop,2,0.03731343283582089,5,0.03731343283582089
Train Station -> Bar,2,0.037037037037037035,6,0.037037037037037035
American Restaurant -> Office,2,0.036734693877551024,9,0.036734693877551024
Bar -> Gym / Fitness Center -> Office,3,0.036734693877551024,9,0.036734693877551024
Gym / Fitness Center -> Park -> Office,3,0.036734693877551024,9,0.036734693877551024
Office -> Bar -> Office,3,0.036734693877551024,9,0.036734693877551024
Office -> Gym / Fitness Center -> Office,3,0.036734693877551024,9,0.036734693877551024
Office -> Subway -> Office,3,0.036734693877551024,9,0.036734693877551024
Coffee Shop -> American Restaurant,2,0.03571428571428571,2,0.03571428571428571
Neighborhood -> American Restaurant,2,0.03571428571428571,2,0.03571428571428571
Park -> Gym / Fitness Center -> American Restaurant,3,0.03571428571428571,2,0.03571428571428571
Train Station -> Office -> American Restaurant,3,0.03571428571428571,2,0.03571428571428571
American Restaurant -> Bus Station,2,0.03529411764705882,3,0.03529411764705882
Subway -> Bus Station,2,0.03529411764705882,3,0.03529411764705882
Coffee Shop -> Gym / Fitness Center -> Office,3,0.0326530612244898,8,0.0326530612244898
Office -> Deli / Bodega -> Office,3,0.0326530612244898,8,0.0326530612244898
Office -> Park -> Office,3,0.0326530612244898,8,0.0326530612244898
Train Station -> Office -> Train Station -> Office,4,0.0326530612244898,8,0.0326530612244898
Food & Drink Shop -> Train Station,2,0.031496062992125984,4,0.031496062992125984
American Restaurant -> Office -> Train Station,3,0.031496062992125984,4,0.031496062992125984
Coffee Shop -> Office -> Train Station,3,0.031496062992125984,4,0.031496062992125984
Office -> Bar -> Train Station,3,0.031496062992125984,4,0.031496062992125984
Office -> Gym / Fitness Center -> Train Station,3,0.031496062992125984,4,0.031496062992125984
Train Station -> Coffee Shop -> Train Station,3,0.031496062992125984,4,0.031496062992125984
American Restaurant -> Office -> Coffee Shop,3,0.031446540880503145,5,0.031446540880503145
Bar -> American Restaurant -> Bar,3,0.030864197530864196,5,0.030864197530864196
Subway -> Food & Drink Shop,2,0.029850746268656716,4,0.029850746268656716
Bar -> Other Great Outdoors,2,0.02912621359223301,3,0.02912621359223301
Subway -> Other Great Outdoors,2,0.02912621359223301,3,0.02912621359223301
Deli / Bodega -> Park,2,0.02857142857142857,3,0.02857142857142857
Neighborhood -> Office,2,0.02857142857142857,7,0.02857142857142857
Train Station -> Deli / Bodega,2,0.02857142857142857,2,0.02857142857142857
Bar -> Gym / Fitness Center -> Park,3,0.02857142857142857,3,0.02857142857142857
Coffee Shop -> Office -> Park,3,0.02857142857142857,3,0.02857142857142857
Coffee Shop -> Train Station -> Office,3,0.02857142857142857,7,0.02857142857142857
Deli / Bodega -> Coffee Shop -> Office,3,0.02857142857142857,7,0.02857142857142857
Deli / Bodega -> Neighborhood -> Office,3,0.02857142857142857,7,0.02857142857142857
Food & Drink Shop -> Gym / Fitness Center -> Office,3,0.02857142857142857,7,0.02857142857142857
