length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,4.008992953612108,0.4008992953612108,Home (private) -> Bar,"[(-73.72347507349699, 40.6690435263451), (-73.78108305252584, 40.62656320174925)]","(4.008992953612108,)","(0.4008992953612108,)"
2,3.7069789577874297,0.37069789577874296,Bus Station -> Bar,"[(-73.78108305252584, 40.6690435263451), (-73.78108305252584, 40.62656320174925)]","(3.7069789577874297,)","(0.37069789577874296,)"
2,3.387258559151529,0.3387258559151529,Other Great Outdoors -> Deli / Bodega,"[(-73.8386910315547, 40.8389648247285), (-73.89629901058355, 40.8389648247285)]","(3.387258559151529,)","(0.3387258559151529,)"
2,3.2440642339952013,0.32440642339952014,Other Great Outdoors -> Residential Building (Apartment / Condo),"[(-73.8386910315547, 40.8389648247285), (-73.89629901058355, 40.8389648247285)]","(3.2440642339952013,)","(0.32440642339952014,)"
2,3.0350362577583763,0.3035036257758376,Home (private) -> Bar,"[(-73.89629901058355, 40.62656320174925), (-73.78108305252584, 40.62656320174925)]","(3.0350362577583763,)","(0.3035036257758376,)"
2,3.0161265690324117,0.3016126569032412,Other Great Outdoors -> Bar,"[(-73.89629901058355, 40.62656320174925), (-73.78108305252584, 40.62656320174925)]","(3.0161265690324117,)","(0.3016126569032412,)"
2,2.5248865650292833,0.25248865650292834,Bus Station -> Bar,"[(-73.89629901058355, 40.62656320174925), (-73.78108305252584, 40.62656320174925)]","(2.5248865650292833,)","(0.25248865650292834,)"
2,2.348310599931228,0.2348310599931228,Subway -> Bar,"[(-73.89629901058355, 40.62656320174925), (-73.78108305252584, 40.62656320174925)]","(2.348310599931228,)","(0.2348310599931228,)"
2,1.7930135433332173,0.17930135433332173,Other Great Outdoors -> Home (private),"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(1.7930135433332173,)","(0.17930135433332173,)"
2,1.578387978146375,0.1578387978146375,Subway -> Home (private),"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(1.578387978146375,)","(0.1578387978146375,)"
2,1.4241215711117825,0.14241215711117824,Park -> Home (private),"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(1.4241215711117825,)","(0.14241215711117824,)"
2,1.2958352778111804,0.12958352778111804,Office -> Other Great Outdoors,"[(-74.18433890572783, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(1.2958352778111804,)","(0.12958352778111804,)"
2,1.1759226968950303,0.11759226968950302,Subway -> Neighborhood,"[(-74.01151496864126, 40.62656320174925), (-73.9539069896124, 40.5840828771534)]","(1.1759226968950303,)","(0.11759226968950302,)"
2,1.0610217294601394,0.10610217294601394,Other Great Outdoors -> Home (private),"[(-74.06912294767012, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(1.0610217294601394,)","(0.10610217294601394,)"
3,1.0334720074991792,0.10334720074991792,Subway -> Other Great Outdoors -> Home (private),"[(-73.9539069896124, 40.71152385094095), (-74.06912294767012, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(1.0334720074991792, 1.0610217294601394)","(0.10334720074991792, 0.10610217294601394)"
2,1.0334720074991792,0.10334720074991792,Subway -> Other Great Outdoors,"[(-73.9539069896124, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(1.0334720074991792,)","(0.10334720074991792,)"
