length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.454337586303218,0.7454337586303218,Subway -> Coffee Shop,"[(-74.01151496864126, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(7.454337586303218,)","(0.7454337586303218,)"
2,7.45151103811046,0.745151103811046,American Restaurant -> Coffee Shop,"[(-74.01151496864126, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(7.45151103811046,)","(0.745151103811046,)"
2,7.448203308275029,0.7448203308275029,Deli / Bodega -> Coffee Shop,"[(-73.9539069896124, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(7.448203308275029,)","(0.7448203308275029,)"
2,7.441960427614448,0.7441960427614448,Home (private) -> Coffee Shop,"[(-74.01151496864126, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(7.441960427614448,)","(0.7441960427614448,)"
2,7.41189343676441,0.741189343676441,Other Great Outdoors -> Coffee Shop,"[(-74.01151496864126, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(7.41189343676441,)","(0.741189343676441,)"
2,7.359539222498319,0.7359539222498319,Other Great Outdoors -> Coffee Shop,"[(-74.06912294767012, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(7.359539222498319,)","(0.7359539222498319,)"
2,7.3460045906274445,0.7346004590627444,Office -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.06912294767012, 40.71152385094095)]","(7.3460045906274445,)","(0.7346004590627444,)"
2,7.281888152107167,0.7281888152107168,Gym / Fitness Center -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.06912294767012, 40.71152385094095)]","(7.281888152107167,)","(0.7281888152107168,)"
2,7.2795162333095,0.72795162333095,Home (private) -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.06912294767012, 40.71152385094095)]","(7.2795162333095,)","(0.72795162333095,)"
2,7.271130719565436,0.7271130719565436,Neighborhood -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.06912294767012, 40.71152385094095)]","(7.271130719565436,)","(0.7271130719565436,)"
2,7.111470236168872,0.7111470236168872,Coffee Shop -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(7.111470236168872,)","(0.7111470236168872,)"
2,7.1035121993841575,0.7103512199384158,Deli / Bodega -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.79648450013265)]","(7.1035121993841575,)","(0.7103512199384158,)"
2,7.064300860003092,0.7064300860003092,Neighborhood -> Food & Drink Shop,"[(-73.89629901058355, 40.8389648247285), (-73.9539069896124, 40.79648450013265)]","(7.064300860003092,)","(0.7064300860003092,)"
2,7.037031218950904,0.7037031218950904,Gym / Fitness Center -> Food & Drink Shop,"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.79648450013265)]","(7.037031218950904,)","(0.7037031218950904,)"
2,7.014756785822357,0.7014756785822357,Train Station -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(7.014756785822357,)","(0.7014756785822357,)"
2,6.988891855616152,0.6988891855616152,Office -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.988891855616152,)","(0.6988891855616152,)"
2,6.974844633376214,0.6974844633376214,Gym / Fitness Center -> Coffee Shop,"[(-74.06912294767012, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(6.974844633376214,)","(0.6974844633376214,)"
2,6.965424824079533,0.6965424824079534,Gym / Fitness Center -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.965424824079533,)","(0.6965424824079534,)"
2,6.963235183612819,0.6963235183612819,Home (private) -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.963235183612819,)","(0.6963235183612819,)"
2,6.955486482771317,0.6955486482771317,Neighborhood -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.955486482771317,)","(0.6955486482771317,)"
2,6.885806619443799,0.68858066194438,Office -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.885806619443799,)","(0.68858066194438,)"
2,6.846483518832315,0.6846483518832315,American Restaurant -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.06912294767012, 40.71152385094095)]","(6.846483518832315,)","(0.6846483518832315,)"
2,6.736611687839023,0.6736611687839023,Subway -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.06912294767012, 40.71152385094095)]","(6.736611687839023,)","(0.6736611687839023,)"
2,6.664441465864919,0.6664441465864919,Neighborhood -> Gym / Fitness Center,"[(-73.89629901058355, 40.8389648247285), (-73.89629901058355, 40.88144514932435)]","(6.664441465864919,)","(0.6664441465864919,)"
2,6.652615425342876,0.6652615425342876,Subway -> Gym / Fitness Center,"[(-73.89629901058355, 40.88144514932435), (-73.89629901058355, 40.88144514932435)]","(6.652615425342876,)","(0.6652615425342876,)"
2,6.627732628093194,0.6627732628093195,Home (private) -> Food & Drink Shop,"[(-73.8386910315547, 40.79648450013265), (-73.9539069896124, 40.79648450013265)]","(6.627732628093194,)","(0.6627732628093195,)"
2,6.58444333496109,0.658444333496109,Residential Building (Apartment / Condo) -> Food & Drink Shop,"[(-73.89629901058355, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.58444333496109,)","(0.658444333496109,)"
2,6.502019344583107,0.6502019344583106,Neighborhood -> Coffee Shop,"[(-73.9539069896124, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(6.502019344583107,)","(0.6502019344583106,)"
2,6.46899713463753,0.6468997134637531,American Restaurant -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.46899713463753,)","(0.6468997134637531,)"
2,6.46087451124714,0.646087451124714,Bar -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.46087451124714,)","(0.646087451124714,)"
2,6.385219013458249,0.6385219013458249,Home (private) -> Gym / Fitness Center,"[(-73.8386910315547, 40.88144514932435), (-73.89629901058355, 40.88144514932435)]","(6.385219013458249,)","(0.6385219013458249,)"
2,6.366662631463485,0.6366662631463484,Bar -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.06912294767012, 40.71152385094095)]","(6.366662631463485,)","(0.6366662631463484,)"
2,6.356219796246972,0.6356219796246971,Subway -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.356219796246972,)","(0.6356219796246971,)"
2,6.285240927981555,0.6285240927981555,Residential Building (Apartment / Condo) -> Gym / Fitness Center,"[(-73.89629901058355, 40.88144514932435), (-73.89629901058355, 40.88144514932435)]","(6.285240927981555,)","(0.6285240927981555,)"
2,6.261802909712459,0.6261802909712458,Train Station -> Coffee Shop,"[(-74.01151496864126, 40.7540041755368), (-74.06912294767012, 40.71152385094095)]","(6.261802909712459,)","(0.6261802909712458,)"
2,6.227900120041784,0.6227900120041784,Neighborhood -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.79648450013265)]","(6.227900120041784,)","(0.6227900120041784,)"
2,6.09867846753839,0.609867846753839,Bar -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(6.09867846753839,)","(0.609867846753839,)"
2,6.0915080018662735,0.6091508001866274,Coffee Shop -> Food & Drink Shop,"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.79648450013265)]","(6.0915080018662735,)","(0.6091508001866274,)"
2,5.998489435860355,0.5998489435860355,Train Station -> Food & Drink Shop,"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(5.998489435860355,)","(0.5998489435860355,)"
2,5.927177313314042,0.5927177313314042,Gym / Fitness Center -> Coffee Shop,"[(-74.01151496864126, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(5.927177313314042,)","(0.5927177313314042,)"
2,5.890267835288114,0.5890267835288114,Gym / Fitness Center -> Coffee Shop,"[(-73.9539069896124, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(5.890267835288114,)","(0.5890267835288114,)"
2,5.860377363050321,0.5860377363050321,Park -> Food & Drink Shop,"[(-73.9539069896124, 40.8389648247285), (-73.9539069896124, 40.79648450013265)]","(5.860377363050321,)","(0.5860377363050321,)"
2,5.844693299564851,0.584469329956485,Other Great Outdoors -> Food & Drink Shop,"[(-73.9539069896124, 40.8389648247285), (-73.9539069896124, 40.79648450013265)]","(5.844693299564851,)","(0.584469329956485,)"
2,5.6431259094902755,0.5643125909490275,Gym / Fitness Center -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.79648450013265)]","(5.6431259094902755,)","(0.5643125909490275,)"
2,5.558435955132143,0.5558435955132144,American Restaurant -> Coffee Shop,"[(-73.9539069896124, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(5.558435955132143,)","(0.5558435955132144,)"
2,5.5457372121300565,0.5545737212130056,Park -> Gym / Fitness Center,"[(-73.9539069896124, 40.8389648247285), (-73.89629901058355, 40.88144514932435)]","(5.5457372121300565,)","(0.5545737212130056,)"
2,5.530928805187922,0.5530928805187922,Other Great Outdoors -> Gym / Fitness Center,"[(-73.9539069896124, 40.8389648247285), (-73.89629901058355, 40.88144514932435)]","(5.530928805187922,)","(0.5530928805187922,)"
2,5.427007205312524,0.5427007205312524,Food & Drink Shop -> Coffee Shop,"[(-74.01151496864126, 40.71152385094095), (-74.06912294767012, 40.71152385094095)]","(5.427007205312524,)","(0.5427007205312524,)"
2,5.33130174834814,0.533130174834814,Park -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.79648450013265)]","(5.33130174834814,)","(0.533130174834814,)"
