length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,6.857104423142792,0.6857104423142791,Bar -> Coffee Shop,"[(-74.01151496864126, 40.62656320174925), (-74.01151496864126, 40.62656320174925)]","(6.857104423142792,)","(0.6857104423142791,)"
2,6.662991446272363,0.6662991446272363,Home (private) -> Bar,"[(-73.9539069896124, 40.62656320174925), (-73.9539069896124, 40.62656320174925)]","(6.662991446272363,)","(0.6662991446272363,)"
2,6.486134236657319,0.6486134236657319,Subway -> Bar,"[(-74.01151496864126, 40.6690435263451), (-73.9539069896124, 40.62656320174925)]","(6.486134236657319,)","(0.6486134236657319,)"
2,6.4507499928343215,0.6450749992834321,Bar -> Coffee Shop,"[(-74.01151496864126, 40.71152385094095), (-74.01151496864126, 40.62656320174925)]","(6.4507499928343215,)","(0.6450749992834321,)"
2,6.206573830091885,0.6206573830091885,Home (private) -> Coffee Shop,"[(-73.9539069896124, 40.62656320174925), (-74.01151496864126, 40.62656320174925)]","(6.206573830091885,)","(0.6206573830091885,)"
2,6.14692489942414,0.614692489942414,Home (private) -> Bar,"[(-73.89629901058355, 40.6690435263451), (-73.9539069896124, 40.62656320174925)]","(6.14692489942414,)","(0.614692489942414,)"
2,6.043065226145974,0.6043065226145974,Subway -> Coffee Shop,"[(-74.01151496864126, 40.6690435263451), (-74.01151496864126, 40.62656320174925)]","(6.043065226145974,)","(0.6043065226145974,)"
2,5.885206472730266,0.5885206472730266,Bar -> Coffee Shop,"[(-74.01151496864126, 40.6690435263451), (-74.01151496864126, 40.62656320174925)]","(5.885206472730266,)","(0.5885206472730266,)"
2,5.629095285197195,0.5629095285197195,Train Station -> Bar,"[(-73.89629901058355, 40.6690435263451), (-73.9539069896124, 40.62656320174925)]","(5.629095285197195,)","(0.5629095285197195,)"
2,5.614330667209149,0.5614330667209149,Bar -> Coffee Shop,"[(-74.12673092669897, 40.62656320174925), (-74.01151496864126, 40.62656320174925)]","(5.614330667209149,)","(0.5614330667209149,)"
2,5.556144803659153,0.5556144803659153,Other Great Outdoors -> Bar,"[(-73.89629901058355, 40.62656320174925), (-73.9539069896124, 40.62656320174925)]","(5.556144803659153,)","(0.5556144803659153,)"
2,5.549300528319873,0.5549300528319873,Bus Station -> Bar,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.62656320174925)]","(5.549300528319873,)","(0.5549300528319873,)"
2,5.51656254172754,0.551656254172754,Other Great Outdoors -> Bar,"[(-73.89629901058355, 40.6690435263451), (-73.9539069896124, 40.62656320174925)]","(5.51656254172754,)","(0.551656254172754,)"
2,5.190909740229361,0.5190909740229361,Bar -> Deli / Bodega,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(5.190909740229361,)","(0.5190909740229361,)"
