length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.43901556290722,0.743901556290722,Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.71152385094095)]","(7.43901556290722,)","(0.743901556290722,)"
2,7.419825298316472,0.7419825298316473,Train Station -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(7.419825298316472,)","(0.7419825298316473,)"
2,7.410267608523378,0.7410267608523378,Bar -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.71152385094095)]","(7.410267608523378,)","(0.7410267608523378,)"
2,7.408742804362003,0.7408742804362003,Coffee Shop -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(7.408742804362003,)","(0.7408742804362003,)"
2,7.335865029690726,0.7335865029690727,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(7.335865029690726,)","(0.7335865029690727,)"
2,7.305560035119444,0.7305560035119444,Coffee Shop -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.62656320174925), (-73.9539069896124, 40.71152385094095)]","(7.305560035119444,)","(0.7305560035119444,)"
2,7.216965819790266,0.7216965819790266,Coffee Shop -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.71152385094095)]","(7.216965819790266,)","(0.7216965819790266,)"
2,7.207047573479158,0.7207047573479157,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(7.207047573479158,)","(0.7207047573479157,)"
2,7.1272909595025356,0.7127290959502536,Subway -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(7.1272909595025356,)","(0.7127290959502536,)"
2,7.125615555731316,0.7125615555731316,Home (private) -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(7.125615555731316,)","(0.7125615555731316,)"
2,7.119155204436666,0.7119155204436666,Bar -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(7.119155204436666,)","(0.7119155204436666,)"
2,6.997360904778851,0.6997360904778851,Bar -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(6.997360904778851,)","(0.6997360904778851,)"
2,6.954624596578416,0.6954624596578416,Coffee Shop -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(6.954624596578416,)","(0.6954624596578416,)"
2,6.916516547603122,0.6916516547603122,Bar -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(6.916516547603122,)","(0.6916516547603122,)"
2,6.910326568798766,0.6910326568798766,Train Station -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(6.910326568798766,)","(0.6910326568798766,)"
2,6.892551202861363,0.6892551202861363,Gym / Fitness Center -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(6.892551202861363,)","(0.6892551202861363,)"
2,6.86582492689302,0.686582492689302,Coffee Shop -> Food & Drink Shop,"[(-73.9539069896124, 40.62656320174925), (-73.9539069896124, 40.6690435263451)]","(6.86582492689302,)","(0.686582492689302,)"
2,6.831547113384808,0.6831547113384808,Office -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.71152385094095)]","(6.831547113384808,)","(0.6831547113384808,)"
2,6.785616740032876,0.6785616740032876,Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(6.785616740032876,)","(0.6785616740032876,)"
2,6.747130540134451,0.6747130540134452,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(6.747130540134451,)","(0.6747130540134452,)"
2,6.717940284670453,0.6717940284670453,Neighborhood -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(6.717940284670453,)","(0.6717940284670453,)"
2,6.7030610164957665,0.6703061016495766,Home (private) -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.6690435263451)]","(6.7030610164957665,)","(0.6703061016495766,)"
2,6.702868685052996,0.6702868685052996,Gym / Fitness Center -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(6.702868685052996,)","(0.6702868685052996,)"
2,6.701954276328962,0.6701954276328962,Train Station -> Residential Building (Apartment / Condo),"[(-74.06912294767012, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(6.701954276328962,)","(0.6701954276328962,)"
2,6.697141786912286,0.6697141786912286,Bar -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.6690435263451)]","(6.697141786912286,)","(0.6697141786912286,)"
2,6.692019988711797,0.6692019988711797,Home (private) -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.62656320174925), (-73.9539069896124, 40.71152385094095)]","(6.692019988711797,)","(0.6692019988711797,)"
2,6.618436561980564,0.6618436561980564,Subway -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.6690435263451)]","(6.618436561980564,)","(0.6618436561980564,)"
2,6.563856351991092,0.6563856351991092,Park -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(6.563856351991092,)","(0.6563856351991092,)"
2,6.521425061800388,0.6521425061800388,Park -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(6.521425061800388,)","(0.6521425061800388,)"
2,6.5043809728963495,0.650438097289635,Train Station -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(6.5043809728963495,)","(0.650438097289635,)"
2,6.4311689730504895,0.643116897305049,Office -> Food & Drink Shop,"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.6690435263451)]","(6.4311689730504895,)","(0.643116897305049,)"
2,6.400885446641811,0.6400885446641811,Bus Station -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(6.400885446641811,)","(0.6400885446641811,)"
2,6.390865236538378,0.6390865236538378,Park -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.71152385094095)]","(6.390865236538378,)","(0.6390865236538378,)"
2,6.339981353895607,0.6339981353895607,Park -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.79648450013265), (-73.9539069896124, 40.71152385094095)]","(6.339981353895607,)","(0.6339981353895607,)"
2,6.314229435832326,0.6314229435832326,Residential Building (Apartment / Condo) -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.6690435263451)]","(6.314229435832326,)","(0.6314229435832326,)"
2,6.308330421072514,0.6308330421072514,American Restaurant -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.71152385094095)]","(6.308330421072514,)","(0.6308330421072514,)"
2,6.301092488971901,0.6301092488971901,Home (private) -> Food & Drink Shop,"[(-73.9539069896124, 40.62656320174925), (-73.9539069896124, 40.6690435263451)]","(6.301092488971901,)","(0.6301092488971901,)"
2,6.289210517595355,0.6289210517595355,Subway -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.71152385094095)]","(6.289210517595355,)","(0.6289210517595355,)"
3,6.2234315942254925,0.6223431594225493,American Restaurant -> Bar -> Food & Drink Shop,"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(6.2234315942254925, 6.916516547603122)","(0.6223431594225493, 0.6916516547603122)"
2,6.2234315942254925,0.6223431594225493,American Restaurant -> Bar,"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.71152385094095)]","(6.2234315942254925,)","(0.6223431594225493,)"
2,6.19175187045295,0.619175187045295,Neighborhood -> Food & Drink Shop,"[(-73.9539069896124, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(6.19175187045295,)","(0.619175187045295,)"
2,6.1214486572796565,0.6121448657279657,Neighborhood -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(6.1214486572796565,)","(0.6121448657279657,)"
2,6.102584704213006,0.6102584704213007,Neighborhood -> Residential Building (Apartment / Condo),"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.71152385094095)]","(6.102584704213006,)","(0.6102584704213007,)"
2,6.028593684249925,0.6028593684249925,Bus Station -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(6.028593684249925,)","(0.6028593684249925,)"
2,6.019196914529474,0.6019196914529474,Park -> Food & Drink Shop,"[(-73.9539069896124, 40.7540041755368), (-73.9539069896124, 40.6690435263451)]","(6.019196914529474,)","(0.6019196914529474,)"
2,5.988908851592631,0.5988908851592631,Park -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(5.988908851592631,)","(0.5988908851592631,)"
2,5.923817935062624,0.5923817935062624,Subway -> Food & Drink Shop,"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.6690435263451)]","(5.923817935062624,)","(0.5923817935062624,)"
2,5.853526636396946,0.5853526636396946,Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(5.853526636396946,)","(0.5853526636396946,)"
2,5.7742547807302005,0.57742547807302,Deli / Bodega -> Residential Building (Apartment / Condo),"[(-73.89629901058355, 40.6690435263451), (-73.9539069896124, 40.71152385094095)]","(5.7742547807302005,)","(0.57742547807302,)"
2,5.769745135542086,0.5769745135542086,American Restaurant -> Food & Drink Shop,"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.6690435263451)]","(5.769745135542086,)","(0.5769745135542086,)"
2,5.7662527085974755,0.5766252708597476,Neighborhood -> Food & Drink Shop,"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.6690435263451)]","(5.7662527085974755,)","(0.5766252708597476,)"
2,5.748525180736646,0.5748525180736646,Neighborhood -> Food & Drink Shop,"[(-73.9539069896124, 40.6690435263451), (-73.9539069896124, 40.6690435263451)]","(5.748525180736646,)","(0.5748525180736646,)"
2,5.738858332892926,0.5738858332892927,Bar -> Residential Building (Apartment / Condo),"[(-74.01151496864126, 40.71152385094095), (-73.9539069896124, 40.71152385094095)]","(5.738858332892926,)","(0.5738858332892927,)"
