sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Hotel,2,0.36791314837153194,305,0.36791314837153194
Coffee Shop -> Office,2,0.3650241028387788,1363,0.3650241028387788
Office -> Clothing Store,2,0.36228571428571427,317,0.36228571428571427
Coffee Shop -> Clothing Store,2,0.3302857142857143,289,0.3302857142857143
Office -> Building,2,0.3091247672253259,332,0.3091247672253259
Bar -> Hotel,2,0.30036188178528345,249,0.30036188178528345
Office -> Coffee Shop,2,0.2997722095671982,658,0.2997722095671982
Gym / Fitness Center -> Clothing Store,2,0.27314285714285713,239,0.27314285714285713
Gym / Fitness Center -> Office,2,0.26727370112479915,998,0.26727370112479915
Office -> Coffee Shop -> Office,3,0.2530798071772898,945,0.2530798071772898
Bar -> American Restaurant,2,0.2528846153846154,263,0.2528846153846154
Coffee Shop -> Hotel,2,0.2448733413751508,203,0.2448733413751508
Subway -> Office,2,0.22951258703802893,857,0.22951258703802893
Office -> Deli / Bodega,2,0.2257001647446458,274,0.2257001647446458
Office -> Train Station,2,0.2188715953307393,450,0.2188715953307393
Coffee Shop -> Office -> Clothing Store,3,0.216,189,0.216
Bar -> Pizza Place,2,0.2149122807017544,147,0.2149122807017544
Gym / Fitness Center -> Hotel,2,0.20386007237635706,169,0.20386007237635706
Office -> Park,2,0.20053475935828877,300,0.20053475935828877
Gym / Fitness Center -> Office -> Clothing Store,3,0.2,175,0.2
Coffee Shop -> Building,2,0.19832402234636873,213,0.19832402234636873
Coffee Shop -> Deli / Bodega,2,0.19604612850082373,238,0.19604612850082373
Bar -> Clothing Store,2,0.192,168,0.192
Office -> Gym / Fitness Center,2,0.19136571191365712,461,0.19136571191365712
Deli / Bodega -> Office,2,0.19041242635243708,711,0.19041242635243708
Building -> Office,2,0.1888055704338511,705,0.1888055704338511
Coffee Shop -> Office -> Hotel,3,0.18576598311218334,154,0.18576598311218334
Gym / Fitness Center -> Coffee Shop,2,0.18496583143507972,406,0.18496583143507972
Office -> Bank,2,0.1791530944625407,110,0.1791530944625407
Coffee Shop -> American Restaurant,2,0.1778846153846154,185,0.1778846153846154
Coffee Shop -> Office -> Coffee Shop,3,0.1763097949886105,387,0.1763097949886105
Coffee Shop -> Gym / Fitness Center,2,0.17600664176006642,424,0.17600664176006642
Coffee Shop -> Office -> Building,3,0.17597765363128492,189,0.17597765363128492
Food & Drink Shop -> Clothing Store,2,0.17485714285714285,153,0.17485714285714285
Subway -> Clothing Store,2,0.17257142857142857,151,0.17257142857142857
Office -> American Restaurant,2,0.17211538461538461,179,0.17211538461538461
Office -> Coffee Shop -> Clothing Store,3,0.16914285714285715,148,0.16914285714285715
