length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.451831140950902,0.7451831140950902,Other Great Outdoors -> Pizza Place,"[(-74.00898152589798, 40.79576915960456), (-73.94991821050644, 40.753129870446905)]","(7.451831140950902,)","(0.7451831140950902,)"
2,7.4486545652167715,0.7448654565216771,Food & Drink Shop -> Pizza Place,"[(-73.94991821050644, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.4486545652167715,)","(0.7448654565216771,)"
2,7.44308856406698,0.744308856406698,Subway -> Pizza Place,"[(-73.94991821050644, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.44308856406698,)","(0.744308856406698,)"
2,7.4430416013196625,0.7443041601319662,Gym / Fitness Center -> Pizza Place,"[(-73.94991821050644, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.4430416013196625,)","(0.7443041601319662,)"
2,7.435439877247556,0.7435439877247556,Train Station -> Pizza Place,"[(-74.00898152589798, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.435439877247556,)","(0.7435439877247556,)"
2,7.433228098895884,0.7433228098895884,Bar -> Pizza Place,"[(-73.94991821050644, 40.71049058128926), (-73.94991821050644, 40.753129870446905)]","(7.433228098895884,)","(0.7433228098895884,)"
2,7.421423764752817,0.7421423764752817,Clothing Store -> Pizza Place,"[(-74.00898152589798, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.421423764752817,)","(0.7421423764752817,)"
2,7.3226402244957844,0.7322640224495784,Neighborhood -> Pizza Place,"[(-73.94991821050644, 40.79576915960456), (-73.94991821050644, 40.753129870446905)]","(7.3226402244957844,)","(0.7322640224495784,)"
2,7.319228801033416,0.7319228801033416,Bus Station -> Pizza Place,"[(-74.00898152589798, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.319228801033416,)","(0.7319228801033416,)"
2,7.111505702968075,0.7111505702968075,American Restaurant -> Pizza Place,"[(-73.94991821050644, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.111505702968075,)","(0.7111505702968075,)"
