sequence,length,sequence_index,tail_event_count,last_density_ratio
Office -> Building,2,340.3854743968967,101,340.3854743968967
Office -> Building -> Clothing Store,3,340.3854743968967,5,343.4314236119524
Office -> Building -> Clothing Store -> College Academic Building,4,340.3854743968967,1,842.638484368296
Office -> Building -> Clothing Store -> Food & Drink Shop,4,340.3854743968967,1,558.9360800834928
Office -> Building -> Clothing Store -> Food & Drink Shop -> Gym / Fitness Center,5,340.3854743968967,1,2320.4787191227065
Office -> Building -> Clothing Store -> Food & Drink Shop -> Office,5,340.3854743968967,1,1453.9644436158833
Office -> Building -> Clothing Store -> Gym / Fitness Center,4,340.3854743968967,1,464.0957438245413
Office -> Building -> Clothing Store -> Gym / Fitness Center -> Clothing Store,5,340.3854743968967,1,6937.314756961439
Office -> Building -> Clothing Store -> Gym / Fitness Center -> Train Station,5,340.3854743968967,1,2737.3653799002886
Office -> Building -> Clothing Store -> Train Station,4,340.3854743968967,1,1094.9461519601155
Office -> Building -> Clothing Store -> Train Station -> Bar,5,340.3854743968967,2,2872.878517519115
Office -> Building -> Coffee Shop,3,340.3854743968967,16,398.3493950440973
Office -> Building -> Coffee Shop -> American Restaurant,4,340.3854743968967,1,357.1113439745775
Office -> Building -> Coffee Shop -> American Restaurant -> Coffee Shop,5,340.3854743968967,3,7543.741668647593
Office -> Building -> Coffee Shop -> American Restaurant -> Deli / Bodega,5,340.3854743968967,1,4608.906627207807
Office -> Building -> Coffee Shop -> Deli / Bodega,4,340.3854743968967,2,576.1133284009759
Office -> Building -> Coffee Shop -> Deli / Bodega -> Building,5,340.3854743968967,1,2586.7041845724434
Office -> Building -> Coffee Shop -> Deli / Bodega -> Coffee Shop,5,340.3854743968967,2,2514.5805562158644
Office -> Building -> Coffee Shop -> Office,4,340.3854743968967,8,726.9822218079416
Office -> Building -> Coffee Shop -> Office -> Building,5,340.3854743968967,2,1293.3520922862217
Office -> Building -> Coffee Shop -> Office -> College Academic Building,5,340.3854743968967,1,526.649052730185
Office -> Building -> Coffee Shop -> Office -> Deli / Bodega,5,340.3854743968967,1,576.1133284009759
Office -> Building -> Coffee Shop -> Office -> Food & Drink Shop,5,340.3854743968967,1,349.335050052183
Office -> Building -> Coffee Shop -> Office -> Park,5,340.3854743968967,1,491.8703417008332
Office -> Building -> Coffee Shop -> Office -> Train Station,5,340.3854743968967,1,342.1706724875361
Office -> Building -> Coffee Shop -> Park,4,340.3854743968967,4,983.7406834016664
Office -> Building -> Coffee Shop -> Park -> Office,5,340.3854743968967,1,363.4911109039708
Office -> Building -> Coffee Shop -> Train Station,4,340.3854743968967,5,855.4266812188403
Office -> Building -> Coffee Shop -> Train Station -> Bar,5,340.3854743968967,1,1149.151407007646
Office -> Building -> Coffee Shop -> Train Station -> Coffee Shop,5,340.3854743968967,1,502.9161112431728
Office -> Building -> Coffee Shop -> Train Station -> Food & Drink Shop,5,340.3854743968967,1,558.9360800834928
Office -> Building -> Coffee Shop -> Train Station -> Subway,5,340.3854743968967,1,1217.0875616164567
Office -> Building -> College Academic Building,3,340.3854743968967,9,375.4329880848844
Office -> Building -> College Academic Building -> Clothing Store,4,340.3854743968967,3,2312.4382523204795
Office -> Building -> College Academic Building -> Clothing Store -> Train Station,5,340.3854743968967,1,1824.9102532668592
Office -> Building -> College Academic Building -> Park,4,340.3854743968967,1,437.2180815118518
Office -> Building -> College Academic Building -> Park -> Clothing Store,5,340.3854743968967,3,20811.944270884316
Office -> Building -> College Academic Building -> Park -> Train Station,5,340.3854743968967,1,2737.3653799002886
Office -> Building -> Office,3,340.3854743968967,36,575.8275024221319
Office -> Building -> Office -> Building,4,340.3854743968967,6,862.2347281908144
Office -> Building -> Office -> Building -> College Academic Building,5,340.3854743968967,1,702.19873697358
Office -> Building -> Office -> Building -> Gym / Fitness Center,5,340.3854743968967,2,773.4929063742355
Office -> Building -> Office -> Building -> Subway,5,340.3854743968967,2,676.159756453587
Office -> Building -> Office -> College Academic Building,4,340.3854743968967,2,351.09936848679
Office -> Building -> Office -> College Academic Building -> Clothing Store,5,340.3854743968967,1,3468.6573784807197
Office -> Building -> Office -> Deli / Bodega,4,340.3854743968967,9,1280.2518408910576
Office -> Building -> Office -> Deli / Bodega -> Building,5,340.3854743968967,1,574.8231521272097
Office -> Building -> Office -> Deli / Bodega -> Office,5,340.3854743968967,3,484.6548145386277
Office -> Building -> Park,3,340.3854743968967,9,350.6402435887128
Office -> Building -> Park -> Clothing Store,4,340.3854743968967,3,2312.4382523204795
Office -> Building -> Park -> Clothing Store -> Train Station,5,340.3854743968967,2,3649.8205065337183
Office -> Building -> Park -> Coffee Shop,4,340.3854743968967,2,558.795679159081
Office -> Building -> Park -> Coffee Shop -> Office,5,340.3854743968967,3,2180.946665423825
Office -> Building -> Park -> Office,4,340.3854743968967,5,807.7580242310462
Office -> Building -> Park -> Office -> Clothing Store,5,340.3854743968967,1,1387.4629513922878
Office -> Building -> Park -> Office -> Coffee Shop,5,340.3854743968967,1,502.9161112431728
Office -> Building -> Park -> Office -> Food & Drink Shop,5,340.3854743968967,1,558.9360800834928
Office -> Building -> Park -> Office -> Subway,5,340.3854743968967,1,405.69585387215216
Office -> Building -> Coffee Shop -> Building,4,323.3380230715554,1,323.3380230715554
Office -> Building -> Coffee Shop -> Building -> Office,5,323.3380230715554,1,1453.9644436158833
Office -> Building -> Coffee Shop -> Office -> Coffee Shop,5,314.32256952698305,1,314.32256952698305
Office -> Building -> Office -> Deli / Bodega -> Food & Drink Shop,5,310.5200444908294,1,310.5200444908294
Office -> Building -> Park -> Train Station,4,304.1517088778099,1,304.1517088778099
Office -> Building -> Park -> Train Station -> Bar,5,304.1517088778099,2,2872.878517519115
Office -> Building -> Clothing Store -> Office,4,290.79288872317665,1,290.79288872317665
Office -> Building -> Clothing Store -> Office -> Gym / Fitness Center,5,290.79288872317665,1,2320.4787191227065
Deli / Bodega -> Office,2,289.18629817774473,130,289.18629817774473
Deli / Bodega -> Office -> Building,3,289.18629817774473,15,756.113530875022
Deli / Bodega -> Office -> Building -> College Academic Building,4,289.18629817774473,3,842.638484368296
Deli / Bodega -> Office -> Building -> Deli / Bodega,4,289.18629817774473,2,614.5208836277077
Deli / Bodega -> Office -> Building -> Deli / Bodega -> Food & Drink Shop,5,289.18629817774473,1,1397.340200208732
Deli / Bodega -> Office -> Building -> Office,4,289.18629817774473,4,484.6548145386277
Deli / Bodega -> Office -> Building -> Office -> Deli / Bodega,5,289.18629817774473,4,5761.133284009759
Deli / Bodega -> Office -> Building -> Office -> Food & Drink Shop,5,289.18629817774473,1,698.670100104366
Deli / Bodega -> Office -> Clothing Store,3,289.18629817774473,7,373.54771768253903
Deli / Bodega -> Office -> Clothing Store -> American Restaurant,4,289.18629817774473,1,816.2545005133201
Deli / Bodega -> Office -> Clothing Store -> Deli / Bodega,4,289.18629817774473,1,658.4152324582582
Deli / Bodega -> Office -> Coffee Shop,3,289.18629817774473,15,367.5156197546263
Deli / Bodega -> Office -> Coffee Shop -> Building,4,289.18629817774473,4,1379.5755651053032
Deli / Bodega -> Office -> Coffee Shop -> Building -> Coffee Shop,5,289.18629817774473,1,628.6451390539661
Deli / Bodega -> Office -> Coffee Shop -> Building -> Office,5,289.18629817774473,1,726.9822218079416
Deli / Bodega -> Office -> Coffee Shop -> Clothing Store,4,289.18629817774473,5,2312.4382523204795
Deli / Bodega -> Office -> Coffee Shop -> Clothing Store -> American Restaurant,5,289.18629817774473,1,1142.756300718648
Deli / Bodega -> Office -> Coffee Shop -> Clothing Store -> Deli / Bodega,5,289.18629817774473,1,921.7813254415614
Deli / Bodega -> Office -> Coffee Shop -> Clothing Store -> Office,5,289.18629817774473,1,290.79288872317665
Deli / Bodega -> Office -> Coffee Shop -> Deli / Bodega,4,289.18629817774473,1,307.26044181385384
Deli / Bodega -> Office -> Coffee Shop -> Medical Center,4,289.18629817774473,1,403.0010142630981
Deli / Bodega -> Office -> Coffee Shop -> Office,4,289.18629817774473,16,1550.895406523609
Deli / Bodega -> Office -> Coffee Shop -> Office -> American Restaurant,5,289.18629817774473,1,714.222687949155
Deli / Bodega -> Office -> Coffee Shop -> Office -> Building,5,289.18629817774473,2,1293.3520922862217
Deli / Bodega -> Office -> Coffee Shop -> Office -> Clothing Store,5,289.18629817774473,5,3468.6573784807197
