sequence,length,sequence_index,tail_event_count,last_density_ratio
Coffee Shop -> Office,2,262.9558436396073,71,262.9558436396073
Coffee Shop -> Office -> Coffee Shop,3,262.9558436396073,16,486.4660796468689
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega,4,262.9558436396073,1,575.6913816064692
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega -> Coffee Shop,5,262.9558436396073,1,1501.6996371707692
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega -> Office,5,262.9558436396073,1,1016.973804919445
Coffee Shop -> Office -> Coffee Shop -> Neighborhood,4,262.9558436396073,2,344.3182739512978
Coffee Shop -> Office -> Coffee Shop -> Neighborhood -> Office,5,262.9558436396073,5,2542.4345122986124
Coffee Shop -> Office -> Coffee Shop -> Office,4,262.9558436396073,15,1207.656393341841
Coffee Shop -> Office -> Coffee Shop -> Office -> Coffee Shop,5,262.9558436396073,5,901.0197823024615
Coffee Shop -> Office -> Coffee Shop -> Office -> Deli / Bodega,5,262.9558436396073,2,409.380538031267
Coffee Shop -> Office -> Coffee Shop -> Office -> Train Station,5,262.9558436396073,4,573.8637899188296
Coffee Shop -> Office -> Coffee Shop -> Train Station,4,262.9558436396073,4,430.3978424391222
Coffee Shop -> Office -> Coffee Shop -> Train Station -> Gym / Fitness Center,5,262.9558436396073,2,2060.0238612470807
Coffee Shop -> Office -> Coffee Shop -> Train Station -> Subway,5,262.9558436396073,2,1751.61912620573
Coffee Shop -> Office -> Deli / Bodega,3,262.9558436396073,4,345.95538425177494
Coffee Shop -> Office -> Deli / Bodega -> Coffee Shop,4,262.9558436396073,1,375.4249092926923
Coffee Shop -> Office -> Deli / Bodega -> Coffee Shop -> Office,5,262.9558436396073,1,1016.973804919445
Coffee Shop -> Office -> Deli / Bodega -> Gym / Fitness Center,4,262.9558436396073,1,343.33731020784677
Coffee Shop -> Office -> Deli / Bodega -> Gym / Fitness Center -> Bar,5,262.9558436396073,1,1014.832807435404
Coffee Shop -> Office -> Deli / Bodega -> Office,4,262.9558436396073,2,508.4869024597225
Coffee Shop -> Office -> Deli / Bodega -> Office -> Gym / Fitness Center,5,262.9558436396073,1,686.6746204156935
Coffee Shop -> Office -> Deli / Bodega -> Park,4,262.9558436396073,2,1080.8196940175267
Coffee Shop -> Office -> Deli / Bodega -> Park -> Bar,5,262.9558436396073,1,507.416403717702
Office -> Coffee Shop,2,262.9558436396073,58,262.9558436396073
Office -> Coffee Shop -> Deli / Bodega,3,262.9558436396073,4,317.62283123115543
Office -> Coffee Shop -> Deli / Bodega -> Bar,4,262.9558436396073,2,507.416403717702
Office -> Coffee Shop -> Deli / Bodega -> Bar -> Neighborhood,5,262.9558436396073,1,1377.2730958051911
Office -> Coffee Shop -> Deli / Bodega -> Bar -> Park,5,262.9558436396073,3,3242.45908205258
Office -> Coffee Shop -> Deli / Bodega -> Coffee Shop,4,262.9558436396073,1,375.4249092926923
Office -> Coffee Shop -> Deli / Bodega -> Coffee Shop -> Office,5,262.9558436396073,1,1016.973804919445
Office -> Coffee Shop -> Deli / Bodega -> Gym / Fitness Center,4,262.9558436396073,1,343.33731020784677
Office -> Coffee Shop -> Deli / Bodega -> Gym / Fitness Center -> Bar,5,262.9558436396073,1,1014.832807435404
Office -> Coffee Shop -> Deli / Bodega -> Office,4,262.9558436396073,2,508.4869024597225
Office -> Coffee Shop -> Deli / Bodega -> Office -> Gym / Fitness Center,5,262.9558436396073,1,686.6746204156935
Office -> Coffee Shop -> Deli / Bodega -> Park,4,262.9558436396073,3,1621.22954102629
Office -> Coffee Shop -> Deli / Bodega -> Park -> Bar,5,262.9558436396073,1,338.277602478468
Office -> Coffee Shop -> Gym / Fitness Center,3,262.9558436396073,10,284.1412222409767
Office -> Coffee Shop -> Gym / Fitness Center -> American Restaurant,4,262.9558436396073,2,610.1842829516669
Office -> Coffee Shop -> Gym / Fitness Center -> American Restaurant -> Bar,5,262.9558436396073,1,507.416403717702
Office -> Coffee Shop -> Gym / Fitness Center -> American Restaurant -> Food & Drink Shop,5,262.9558436396073,3,2476.2615592387856
Office -> Coffee Shop -> Gym / Fitness Center -> American Restaurant -> Gym / Fitness Center,5,262.9558436396073,2,1373.349240831387
Office -> Coffee Shop -> Gym / Fitness Center -> American Restaurant -> Office,5,262.9558436396073,1,508.4869024597225
Office -> Coffee Shop -> Gym / Fitness Center -> American Restaurant -> Subway,5,262.9558436396073,1,700.6476504822921
Office -> Coffee Shop -> Gym / Fitness Center -> Bar,4,262.9558436396073,2,304.4498422306212
Office -> Coffee Shop -> Gym / Fitness Center -> Bar -> Food & Drink Shop,5,262.9558436396073,1,825.4205197462618
Office -> Coffee Shop -> Gym / Fitness Center -> Bar -> Gym / Fitness Center,5,262.9558436396073,1,686.6746204156935
Office -> Coffee Shop -> Gym / Fitness Center -> Bar -> Home (private),5,262.9558436396073,1,352.3725025817375
Office -> Coffee Shop -> Gym / Fitness Center -> Bar -> Office,5,262.9558436396073,1,508.4869024597225
Office -> Coffee Shop -> Gym / Fitness Center -> Food & Drink Shop,4,262.9558436396073,3,990.5046236955143
Office -> Coffee Shop -> Gym / Fitness Center -> Food & Drink Shop -> Bar,5,262.9558436396073,1,676.555204956936
Office -> Coffee Shop -> Gym / Fitness Center -> Food & Drink Shop -> Gym / Fitness Center,5,262.9558436396073,1,457.78308027712905
Office -> Coffee Shop -> Gym / Fitness Center -> Food & Drink Shop -> Subway,5,262.9558436396073,1,467.09843365486137
Office -> Coffee Shop -> Office,3,262.9558436396073,34,718.895275891332
Office -> Coffee Shop -> Office -> American Restaurant,4,262.9558436396073,2,358.9319311480394
Office -> Coffee Shop -> Office -> American Restaurant -> Coffee Shop,5,262.9558436396073,3,2252.5494557561537
Office -> Coffee Shop -> Office -> American Restaurant -> Deli / Bodega,5,262.9558436396073,1,1535.1770176172513
Office -> Coffee Shop -> Office -> American Restaurant -> Office,5,262.9558436396073,1,508.4869024597225
Office -> Coffee Shop -> Office -> Coffee Shop,4,262.9558436396073,8,574.1792730358823
Office -> Coffee Shop -> Office -> Coffee Shop -> American Restaurant,5,262.9558436396073,1,381.36517684479185
Office -> Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega,5,262.9558436396073,1,1151.3827632129385
Office -> Coffee Shop -> Office -> Coffee Shop -> Neighborhood,5,262.9558436396073,1,344.3182739512978
Office -> Coffee Shop -> Office -> Coffee Shop -> Office,5,262.9558436396073,4,762.7303536895838
Office -> Coffee Shop -> Office -> Coffee Shop -> Train Station,5,262.9558436396073,4,860.7956848782444
Office -> Coffee Shop -> Office -> Deli / Bodega,4,262.9558436396073,3,632.1317131365153
Office -> Coffee Shop -> Office -> Deli / Bodega -> Bar,5,262.9558436396073,1,338.277602478468
Office -> Coffee Shop -> Office -> Deli / Bodega -> Coffee Shop,5,262.9558436396073,1,500.56654572358974
Office -> Coffee Shop -> Office -> Deli / Bodega -> Gym / Fitness Center,5,262.9558436396073,1,457.78308027712905
Office -> Coffee Shop -> Office -> Deli / Bodega -> Office,5,262.9558436396073,1,338.9912683064817
Office -> Coffee Shop -> Office -> Deli / Bodega -> Park,5,262.9558436396073,2,1441.0929253567022
Office -> Coffee Shop -> Office -> Gym / Fitness Center,4,262.9558436396073,4,323.1409978426793
Office -> Coffee Shop -> Office -> Gym / Fitness Center -> American Restaurant,5,262.9558436396073,1,762.7303536895837
Office -> Coffee Shop -> Office -> Gym / Fitness Center -> Bar,5,262.9558436396073,2,507.416403717702
Office -> Coffee Shop -> Office -> Gym / Fitness Center -> Office,5,262.9558436396073,2,508.4869024597225
Office -> Coffee Shop -> Office -> Gym / Fitness Center -> Train Station,5,262.9558436396073,1,430.3978424391222
Office -> Coffee Shop -> Office -> Train Station,4,262.9558436396073,7,455.7153625826
Office -> Coffee Shop -> Office -> Train Station -> Gym / Fitness Center,5,262.9558436396073,4,1569.5419895215855
Office -> Coffee Shop -> Office -> Train Station -> Neighborhood,5,262.9558436396073,1,393.50659880148316
Office -> Coffee Shop -> Office -> Train Station -> Office,5,262.9558436396073,5,1016.9738049194452
Office -> Coffee Shop -> Office -> Train Station -> Subway,5,262.9558436396073,2,1201.1102579696435
Coffee Shop -> Office -> Deli / Bodega -> Bar,4,253.708201858851,1,253.708201858851
Coffee Shop -> Office -> Deli / Bodega -> Bar -> Park,5,253.708201858851,3,6484.91816410516
Deli / Bodega -> Office,2,246.14652603145802,38,246.14652603145802
Deli / Bodega -> Office -> Deli / Bodega,3,246.14652603145802,5,727.1891136081717
Deli / Bodega -> Office -> Deli / Bodega -> Coffee Shop,4,246.14652603145802,1,300.3399274341538
Deli / Bodega -> Office -> Deli / Bodega -> Coffee Shop -> Office,5,246.14652603145802,1,1016.973804919445
Deli / Bodega -> Office -> Deli / Bodega -> Food & Drink Shop,4,246.14652603145802,1,330.1682078985047
Deli / Bodega -> Office -> Deli / Bodega -> Food & Drink Shop -> Bar,5,246.14652603145802,1,1014.832807435404
Deli / Bodega -> Office -> Deli / Bodega -> Gym / Fitness Center,4,246.14652603145802,1,274.6698481662774
Deli / Bodega -> Office -> Deli / Bodega -> Gym / Fitness Center -> Bar,5,246.14652603145802,1,1014.832807435404
Deli / Bodega -> Office -> Deli / Bodega -> Office,4,246.14652603145802,2,406.789521967778
Deli / Bodega -> Office -> Deli / Bodega -> Office -> Coffee Shop,5,246.14652603145802,1,750.8498185853846
Deli / Bodega -> Office -> Deli / Bodega -> Park,4,246.14652603145802,2,864.6557552140213
Deli / Bodega -> Office -> Deli / Bodega -> Park -> Bar,5,246.14652603145802,1,507.416403717702
Deli / Bodega -> Office -> Neighborhood,3,246.14652603145802,2,362.4402883697871
Deli / Bodega -> Office -> Neighborhood -> Food & Drink Shop,4,246.14652603145802,2,1650.8410394925236
Deli / Bodega -> Office -> Neighborhood -> Food & Drink Shop -> Park,5,246.14652603145802,3,4323.278776070107
Deli / Bodega -> Office -> Neighborhood -> Office,4,246.14652603145802,7,4067.89521967778
Deli / Bodega -> Office -> Neighborhood -> Office -> Food & Drink Shop,5,246.14652603145802,2,1179.1721710660884
Deli / Bodega -> Office -> Neighborhood -> Office -> Gym / Fitness Center,5,246.14652603145802,1,392.3854973803964
Deli / Bodega -> Office -> Neighborhood -> Office -> Neighborhood,5,246.14652603145802,1,2361.0395928088988
Deli / Bodega -> Office -> Neighborhood -> Office -> Park,5,246.14652603145802,3,2470.445014897204
Deli / Bodega -> Office -> Neighborhood -> Office -> Subway,5,246.14652603145802,1,1201.1102579696435
Deli / Bodega -> Office -> Neighborhood -> Park,4,246.14652603145802,3,3242.45908205258
Deli / Bodega -> Office -> Neighborhood -> Park -> Food & Drink Shop,5,246.14652603145802,2,1650.8410394925236
Deli / Bodega -> Office -> Neighborhood -> Park -> Neighborhood,5,246.14652603145802,1,918.1820638701273
Deli / Bodega -> Office -> Neighborhood -> Park -> Office,5,246.14652603145802,2,677.9825366129634
Deli / Bodega -> Office -> Neighborhood -> Park -> Subway,5,246.14652603145802,1,467.09843365486137
Deli / Bodega -> Office -> Neighborhood -> Subway,4,246.14652603145802,1,700.6476504822921
Deli / Bodega -> Office -> Neighborhood -> Subway -> Food & Drink Shop,5,246.14652603145802,2,3301.682078985047
Deli / Bodega -> Office -> Neighborhood -> Subway -> Neighborhood,5,246.14652603145802,1,2754.5461916103823
Deli / Bodega -> Office -> Neighborhood -> Subway -> Office,5,246.14652603145802,1,1016.973804919445
Deli / Bodega -> Office -> Neighborhood -> Subway -> Park,5,246.14652603145802,2,4323.278776070107
Deli / Bodega -> Office -> Park,3,246.14652603145802,3,284.42623526777015
Deli / Bodega -> Office -> Park -> Food & Drink Shop,4,246.14652603145802,2,1650.8410394925236
Deli / Bodega -> Office -> Park -> Food & Drink Shop -> Park,5,246.14652603145802,3,4323.278776070107
Deli / Bodega -> Office -> Park -> Neighborhood,4,246.14652603145802,1,918.1820638701273
Deli / Bodega -> Office -> Park -> Neighborhood -> Food & Drink Shop,5,246.14652603145802,2,3301.682078985047
Deli / Bodega -> Office -> Park -> Neighborhood -> Office,5,246.14652603145802,1,1016.973804919445
Deli / Bodega -> Office -> Park -> Neighborhood -> Park,5,246.14652603145802,2,4323.278776070107
Deli / Bodega -> Office -> Park -> Office,4,246.14652603145802,2,677.9825366129634
Deli / Bodega -> Office -> Park -> Office -> Food & Drink Shop,5,246.14652603145802,1,1650.8410394925236
Deli / Bodega -> Office -> Park -> Office -> Gym / Fitness Center,5,246.14652603145802,1,686.6746204156935
Deli / Bodega -> Office -> Park -> Office -> Neighborhood,5,246.14652603145802,1,2754.5461916103823
Deli / Bodega -> Office -> Park -> Office -> Park,5,246.14652603145802,2,4323.278776070107
Deli / Bodega -> Office -> Park -> Office -> Subway,5,246.14652603145802,1,1401.2953009645842
Deli / Bodega -> Office -> Park -> Subway,4,246.14652603145802,1,467.09843365486137
Deli / Bodega -> Office -> Park -> Subway -> Food & Drink Shop,5,246.14652603145802,2,3301.682078985047
Deli / Bodega -> Office -> Park -> Subway -> Neighborhood,5,246.14652603145802,1,2754.5461916103823
Deli / Bodega -> Office -> Park -> Subway -> Office,5,246.14652603145802,1,1016.973804919445
Deli / Bodega -> Office -> Park -> Subway -> Park,5,246.14652603145802,2,4323.278776070107
Coffee Shop -> Office -> Train Station,3,242.47765771218153,7,242.47765771218153
Coffee Shop -> Office -> Train Station -> Gym / Fitness Center,4,242.47765771218153,4,1569.5419895215855
Coffee Shop -> Office -> Train Station -> Gym / Fitness Center -> American Restaurant,5,242.47765771218153,1,762.7303536895837
Coffee Shop -> Office -> Train Station -> Gym / Fitness Center -> Bar,5,242.47765771218153,1,253.708201858851
Coffee Shop -> Office -> Train Station -> Gym / Fitness Center -> Office,5,242.47765771218153,1,254.24345122986125
Coffee Shop -> Office -> Train Station -> Gym / Fitness Center -> Subway,5,242.47765771218153,3,1050.971475723438
Coffee Shop -> Office -> Train Station -> Gym / Fitness Center -> Train Station,5,242.47765771218153,7,3443.1827395129776
Coffee Shop -> Office -> Train Station -> Neighborhood,4,242.47765771218153,1,393.50659880148316
Coffee Shop -> Office -> Train Station -> Neighborhood -> Office,5,242.47765771218153,5,5084.869024597225
Coffee Shop -> Office -> Train Station -> Office,4,242.47765771218153,5,1016.9738049194452
Coffee Shop -> Office -> Train Station -> Office -> American Restaurant,5,242.47765771218153,1,1220.3685659033338
Coffee Shop -> Office -> Train Station -> Office -> Bar,5,242.47765771218153,3,811.8662459483231
Coffee Shop -> Office -> Train Station -> Office -> Gym / Fitness Center,5,242.47765771218153,2,824.0095444988324
Coffee Shop -> Office -> Train Station -> Office -> Other Great Outdoors,5,242.47765771218153,1,401.7046529431807
Coffee Shop -> Office -> Train Station -> Office -> Subway,5,242.47765771218153,1,280.2590601929168
Coffee Shop -> Office -> Train Station -> Office -> Train Station,5,242.47765771218153,5,2410.2279176590846
Coffee Shop -> Office -> Train Station -> Subway,4,242.47765771218153,2,1201.1102579696435
Coffee Shop -> Office -> Train Station -> Subway -> Train Station,5,242.47765771218153,5,6025.569794147712
American Restaurant -> Bar,2,224.80473582429832,32,224.80473582429832
American Restaurant -> Bar -> American Restaurant,3,224.80473582429832,3,381.36517684479185
American Restaurant -> Bar -> American Restaurant -> Bar,4,224.80473582429832,3,1014.832807435404
American Restaurant -> Bar -> American Restaurant -> Bar -> Subway,5,224.80473582429832,1,467.09843365486137
American Restaurant -> Bar -> American Restaurant -> Residential Building (Apartment / Condo),4,224.80473582429832,1,1078.4017528675993
Office -> Coffee Shop -> Gym / Fitness Center -> Park,4,216.16393880350532,1,216.16393880350532
Office -> Coffee Shop -> Gym / Fitness Center -> Park -> Food & Drink Shop,5,216.16393880350532,2,3301.682078985047
Coffee Shop -> Office -> American Restaurant,3,214.85362075762922,3,214.85362075762922
Coffee Shop -> Office -> American Restaurant -> Coffee Shop,4,214.85362075762922,3,1501.6996371707692
Coffee Shop -> Office -> American Restaurant -> Coffee Shop -> Deli / Bodega,5,214.85362075762922,1,2046.902690156335
Coffee Shop -> Office -> American Restaurant -> Coffee Shop -> Office,5,214.85362075762922,1,1016.973804919445
Coffee Shop -> Office -> American Restaurant -> Deli / Bodega,4,214.85362075762922,1,1023.4513450781675
Coffee Shop -> Office -> American Restaurant -> Deli / Bodega -> Coffee Shop,5,214.85362075762922,1,1501.6996371707692
Coffee Shop -> Office -> American Restaurant -> Deli / Bodega -> Office,5,214.85362075762922,1,1016.973804919445
Coffee Shop -> Office -> American Restaurant -> Office,4,214.85362075762922,1,338.9912683064817
Coffee Shop -> Office -> Train Station -> Coffee Shop,4,214.52851959582418,1,214.52851959582418
Coffee Shop -> Office -> Train Station -> Coffee Shop -> Office,5,214.52851959582418,1,1016.973804919445
Coffee Shop -> Office -> Train Station -> Coffee Shop -> Train Station,5,214.52851959582418,4,6886.365479025955
Office -> Coffee Shop -> Office -> Train Station -> Coffee Shop,5,214.52851959582418,1,214.52851959582418
Coffee Shop -> Office -> Gym / Fitness Center,3,212.7724175935952,7,212.7724175935952
Coffee Shop -> Office -> Gym / Fitness Center -> American Restaurant,4,212.7724175935952,1,435.84591639404783
Coffee Shop -> Office -> Gym / Fitness Center -> American Restaurant -> Office,5,212.7724175935952,1,1016.973804919445
Coffee Shop -> Office -> Gym / Fitness Center -> Bar,4,212.7724175935952,2,289.9522306958297
Coffee Shop -> Office -> Gym / Fitness Center -> Bar -> Gym / Fitness Center,5,212.7724175935952,1,686.6746204156935
Coffee Shop -> Office -> Gym / Fitness Center -> Bar -> Office,5,212.7724175935952,1,508.4869024597225
Coffee Shop -> Office -> Gym / Fitness Center -> Bar -> Park,5,212.7724175935952,3,3242.45908205258
Coffee Shop -> Office -> Gym / Fitness Center -> Coffee Shop,4,212.7724175935952,1,214.52851959582418
Coffee Shop -> Office -> Gym / Fitness Center -> Office,4,212.7724175935952,4,581.1278885253972
Coffee Shop -> Office -> Gym / Fitness Center -> Office -> Bar,5,212.7724175935952,1,253.708201858851
Coffee Shop -> Office -> Gym / Fitness Center -> Office -> Food & Drink Shop,5,212.7724175935952,1,412.7102598731309
