sequence,length,sequence_index,tail_event_count,last_density_ratio
Coffee Shop -> Office,2,292.0236703354149,104,292.0236703354149
Coffee Shop -> Office -> Neighborhood,3,292.0236703354149,5,340.4503812697278
Coffee Shop -> Office -> Neighborhood -> Coffee Shop,4,292.0236703354149,2,1083.616405280343
Coffee Shop -> Office -> Neighborhood -> Coffee Shop -> Bar,5,292.0236703354149,1,727.1297731394226
Coffee Shop -> Office -> Neighborhood -> Coffee Shop -> Food & Drink Shop,5,292.0236703354149,1,1334.8327085393762
Coffee Shop -> Office -> Neighborhood -> Coffee Shop -> Office,5,292.0236703354149,1,883.8930736045148
Coffee Shop -> Office -> Neighborhood -> Food & Drink Shop,4,292.0236703354149,2,1067.866166831501
Coffee Shop -> Office -> Neighborhood -> Food & Drink Shop -> Bar,5,292.0236703354149,1,727.1297731394226
Coffee Shop -> Office -> Neighborhood -> Food & Drink Shop -> Coffee Shop,5,292.0236703354149,2,2709.0410132008583
Coffee Shop -> Office -> Neighborhood -> Food & Drink Shop -> Office,5,292.0236703354149,1,883.8930736045148
Coffee Shop -> Office -> Neighborhood -> Office,4,292.0236703354149,7,2474.9006060926417
Coffee Shop -> Office -> Neighborhood -> Office -> Coffee Shop,5,292.0236703354149,3,1548.0234361147761
Coffee Shop -> Office -> Neighborhood -> Office -> Food & Drink Shop,5,292.0236703354149,3,1144.1423216051796
Coffee Shop -> Office -> Neighborhood -> Park,4,292.0236703354149,2,1478.2533657546733
Coffee Shop -> Office -> Neighborhood -> Park -> Coffee Shop,5,292.0236703354149,1,1354.5205066004291
Coffee Shop -> Office -> Neighborhood -> Park -> Food & Drink Shop,5,292.0236703354149,1,1334.8327085393762
Coffee Shop -> Office -> Neighborhood -> Park -> Gym / Fitness Center,5,292.0236703354149,1,1310.0783216477757
Coffee Shop -> Office -> Neighborhood -> Park -> Home (private),5,292.0236703354149,1,628.5865184634434
Coffee Shop -> Office -> Neighborhood -> Subway,4,292.0236703354149,1,472.1670454884785
Coffee Shop -> Office -> Neighborhood -> Subway -> Home (private),5,292.0236703354149,1,1257.1730369268869
Coffee Shop -> Office -> Neighborhood -> Subway -> Park,5,292.0236703354149,1,3695.6334143866834
Deli / Bodega -> Office,2,289.5511792842376,53,289.5511792842376
Deli / Bodega -> Office -> Deli / Bodega,3,289.5511792842376,4,497.92068069566835
Deli / Bodega -> Office -> Deli / Bodega -> Coffee Shop,4,289.5511792842376,1,677.2602533002146
Deli / Bodega -> Office -> Neighborhood,3,289.5511792842376,3,334.026789170299
Deli / Bodega -> Office -> Neighborhood -> Food & Drink Shop,4,289.5511792842376,2,1779.7769447191683
Deli / Bodega -> Office -> Neighborhood -> Office,4,289.5511792842376,8,4714.096392557412
Deli / Bodega -> Office -> Neighborhood -> Office -> Food & Drink Shop,5,289.5511792842376,2,667.4163542696881
Deli / Bodega -> Office -> Neighborhood -> Office -> Gym / Fitness Center,5,289.5511792842376,1,655.0391608238879
Deli / Bodega -> Office -> Neighborhood -> Office -> Neighborhood,5,289.5511792842376,1,2766.1593478165387
