sequence,length,sequence_index,tail_event_count,last_density_ratio
Coffee Shop -> Office,2,271.7465218574896,255,271.7465218574896
Coffee Shop -> Office -> Coffee Shop,3,271.7465218574896,58,300.6450562464868
Coffee Shop -> Office -> Coffee Shop -> Office,4,271.7465218574896,76,909.8114498816096
Coffee Shop -> Office -> Coffee Shop -> Office -> Coffee Shop,5,271.7465218574896,22,379.43554599915734
Coffee Shop -> Office -> Coffee Shop -> Office -> Neighborhood,5,271.7465218574896,8,278.07298704297756
Coffee Shop -> Office -> Coffee Shop -> Office -> Train Station,5,271.7465218574896,20,365.90717211546337
Coffee Shop -> Office -> Train Station,3,264.847096007383,48,264.847096007383
Coffee Shop -> Office -> Train Station -> Coffee Shop,4,264.847096007383,14,498.201956738731
Coffee Shop -> Office -> Train Station -> Coffee Shop -> Neighborhood,5,264.847096007383,2,503.17969083967364
Coffee Shop -> Office -> Train Station -> Coffee Shop -> Office,5,264.847096007383,25,1694.4194892290527
Coffee Shop -> Office -> Train Station -> Coffee Shop -> Park,5,264.847096007383,5,346.55000399478615
Coffee Shop -> Office -> Train Station -> Coffee Shop -> Train Station,5,264.847096007383,11,1078.306033744345
Coffee Shop -> Office -> Train Station -> Office,4,264.847096007383,56,1099.3555019402784
Coffee Shop -> Office -> Train Station -> Office -> Coffee Shop,5,264.847096007383,15,389.3511090479158
Coffee Shop -> Office -> Train Station -> Office -> Train Station,5,264.847096007383,28,851.2942371665883
Coffee Shop -> Office -> Neighborhood,3,262.44274071245724,15,262.44274071245724
Coffee Shop -> Office -> Neighborhood -> American Restaurant,4,262.44274071245724,3,346.7649187259457
Coffee Shop -> Office -> Neighborhood -> American Restaurant -> Bar,5,262.44274071245724,2,359.01022885752
Coffee Shop -> Office -> Neighborhood -> American Restaurant -> Food & Drink Shop,5,262.44274071245724,7,2290.459524610701
Coffee Shop -> Office -> Neighborhood -> Food & Drink Shop,4,262.44274071245724,4,274.8551429532841
Coffee Shop -> Office -> Neighborhood -> Food & Drink Shop -> Office,5,262.44274071245724,4,726.1797810981654
Coffee Shop -> Office -> Neighborhood -> Gym / Fitness Center,4,262.44274071245724,7,311.1065291699245
Coffee Shop -> Office -> Neighborhood -> Office,4,262.44274071245724,20,645.4931387539249
Coffee Shop -> Office -> Neighborhood -> Office -> Coffee Shop,5,262.44274071245724,7,492.3407572476871
Coffee Shop -> Office -> Neighborhood -> Office -> Food & Drink Shop,5,262.44274071245724,5,343.56892869160515
Coffee Shop -> Office -> Coffee Shop -> Train Station,4,260.2807667658764,15,260.2807667658764
Coffee Shop -> Office -> Coffee Shop -> Train Station -> Office,5,260.2807667658764,16,580.9438248785324
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega,4,256.3076464590671,10,256.3076464590671
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega -> Coffee Shop,5,256.3076464590671,11,844.0127267103207
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega -> Office,5,256.3076464590671,13,726.1797810981654
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega -> Park,5,256.3076464590671,4,388.1360044741604
Coffee Shop -> Office -> Train Station -> Office -> Neighborhood,5,251.58984541983682,3,251.58984541983682
Coffee Shop -> Office -> Coffee Shop -> Train Station -> Subway,5,247.48367643511472,3,247.48367643511472
Coffee Shop -> Office -> Train Station -> Neighborhood,4,244.60123860261913,3,244.60123860261913
Coffee Shop -> Office -> Train Station -> Neighborhood -> American Restaurant,5,244.60123860261913,2,866.9122968148641
Coffee Shop -> Office -> Train Station -> Neighborhood -> Office,5,244.60123860261913,5,806.866423442406
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega -> Neighborhood,5,234.81718905851437,2,234.81718905851437
Coffee Shop -> Office -> Coffee Shop -> Train Station -> Neighborhood,5,234.81718905851437,2,234.81718905851437
Deli / Bodega -> Office,2,219.389661963192,126,219.389661963192
Deli / Bodega -> Office -> Coffee Shop,3,219.389661963192,37,351.6719694626336
Deli / Bodega -> Office -> Coffee Shop -> Deli / Bodega,4,219.389661963192,6,255.67789794196867
Deli / Bodega -> Office -> Coffee Shop -> Deli / Bodega -> Coffee Shop,5,219.389661963192,6,820.5679287461452
Deli / Bodega -> Office -> Coffee Shop -> Deli / Bodega -> Office,5,219.389661963192,5,403.433211721203
Deli / Bodega -> Office -> Coffee Shop -> Deli / Bodega -> Park,5,219.389661963192,2,323.4466703951337
Deli / Bodega -> Office -> Coffee Shop -> Office,4,219.389661963192,60,915.9024266102988
Deli / Bodega -> Office -> Coffee Shop -> Office -> Coffee Shop,5,219.389661963192,17,281.3375755701069
Deli / Bodega -> Office -> Coffee Shop -> Office -> Neighborhood,5,219.389661963192,6,293.521486323143
Deli / Bodega -> Office -> Deli / Bodega,3,219.389661963192,16,364.6743714410391
Deli / Bodega -> Office -> Deli / Bodega -> American Restaurant,4,219.389661963192,3,243.81908347918056
Deli / Bodega -> Office -> Deli / Bodega -> American Restaurant -> Coffee Shop,5,219.389661963192,4,1172.2398982087786
Deli / Bodega -> Office -> Deli / Bodega -> American Restaurant -> Deli / Bodega,5,219.389661963192,5,2252.400529488771
Deli / Bodega -> Office -> Deli / Bodega -> American Restaurant -> Office,5,219.389661963192,5,968.2397081308873
