sequence,length,sequence_index,tail_event_count,last_density_ratio
Coffee Shop -> Office,2,278.97164241297315,168,278.97164241297315
Coffee Shop -> Office -> Coffee Shop,3,278.97164241297315,15,304.21927329696763
Coffee Shop -> Office -> Coffee Shop -> American Restaurant,4,278.97164241297315,1,349.59864823043193
Coffee Shop -> Office -> Coffee Shop -> American Restaurant -> Coffee Shop,5,278.97164241297315,3,7666.325687083584
Coffee Shop -> Office -> Coffee Shop -> American Restaurant -> Deli / Bodega,5,278.97164241297315,1,4849.923443659171
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega,4,278.97164241297315,3,969.9846887318341
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega -> Coffee Shop,5,278.97164241297315,2,1703.6279304630186
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega -> Office,5,278.97164241297315,2,1012.1070636345436
Coffee Shop -> Office -> Coffee Shop -> Deli / Bodega -> Park,5,278.97164241297315,1,1267.4271234940131
Coffee Shop -> Office -> Coffee Shop -> Neighborhood,4,278.97164241297315,2,580.648273877534
Coffee Shop -> Office -> Coffee Shop -> Neighborhood -> Coffee Shop,5,278.97164241297315,1,1277.720947847264
Coffee Shop -> Office -> Coffee Shop -> Neighborhood -> Food & Drink Shop,5,278.97164241297315,1,1359.1308138548109
Coffee Shop -> Office -> Coffee Shop -> Neighborhood -> Office,5,278.97164241297315,5,3795.4014886295386
Coffee Shop -> Office -> Coffee Shop -> Office,4,278.97164241297315,17,1821.7927145421786
Coffee Shop -> Office -> Coffee Shop -> Office -> Coffee Shop,5,278.97164241297315,1,300.6402230228856
Coffee Shop -> Office -> Coffee Shop -> Office -> Deli / Bodega,5,278.97164241297315,2,570.5792286657849
Coffee Shop -> Office -> Coffee Shop -> Office -> Neighborhood,5,278.97164241297315,2,768.5050683673245
Coffee Shop -> Office -> Coffee Shop -> Office -> Train Station,5,278.97164241297315,3,504.1951526859405
Coffee Shop -> Office -> Coffee Shop -> Park,4,278.97164241297315,3,760.4562740964078
Coffee Shop -> Office -> Coffee Shop -> Park -> Deli / Bodega,5,278.97164241297315,1,1616.6411478863904
Coffee Shop -> Office -> Coffee Shop -> Park -> Neighborhood,5,278.97164241297315,1,1451.620684693835
Coffee Shop -> Office -> Coffee Shop -> Park -> Office,5,278.97164241297315,3,2024.2141272690872
Coffee Shop -> Office -> Coffee Shop -> Train Station,4,278.97164241297315,2,380.9474486960439
Coffee Shop -> Office -> Coffee Shop -> Train Station -> Neighborhood,5,278.97164241297315,2,4354.862054081505
Coffee Shop -> Office -> Deli / Bodega,3,278.97164241297315,8,346.42310311851224
Coffee Shop -> Office -> Deli / Bodega -> Coffee Shop,4,278.97164241297315,1,638.860473923632
Coffee Shop -> Office -> Deli / Bodega -> Office,4,278.97164241297315,4,759.0802977259077
Coffee Shop -> Office -> Deli / Bodega -> Office -> Coffee Shop,5,278.97164241297315,1,638.860473923632
Coffee Shop -> Office -> Deli / Bodega -> Office -> Deli / Bodega,5,278.97164241297315,2,2424.9617218295857
Coffee Shop -> Office -> Deli / Bodega -> Park,4,278.97164241297315,2,950.5703426205098
Coffee Shop -> Office -> Deli / Bodega -> Park -> Neighborhood,5,278.97164241297315,1,2177.4310270407527
Coffee Shop -> Office -> Deli / Bodega -> Park -> Office,5,278.97164241297315,3,2277.240893177723
Coffee Shop -> Office -> Neighborhood,3,278.97164241297315,11,362.9051711734588
Coffee Shop -> Office -> Neighborhood -> Coffee Shop,4,278.97164241297315,5,1161.5644980429672
Coffee Shop -> Office -> Neighborhood -> Coffee Shop -> Food & Drink Shop,5,278.97164241297315,1,543.6523255419244
Coffee Shop -> Office -> Neighborhood -> Coffee Shop -> Office,5,278.97164241297315,5,1518.1605954518154
Coffee Shop -> Office -> Neighborhood -> Food & Drink Shop,4,278.97164241297315,3,741.3440802844424
Coffee Shop -> Office -> Neighborhood -> Food & Drink Shop -> Bar,5,278.97164241297315,1,464.0690020757946
