sequence,length,sequence_index,tail_event_count,last_density_ratio
Office -> Building,2,407.08297454029963,65,407.08297454029963
Office -> Building -> Coffee Shop,3,407.08297454029963,9,692.2352266949539
Office -> Building -> Coffee Shop -> Gym / Fitness Center,4,407.08297454029963,1,502.03781314635995
Office -> Building -> Coffee Shop -> Gym / Fitness Center -> Deli / Bodega,5,407.08297454029963,2,18205.09131170386
Office -> Building -> Coffee Shop -> Office,4,407.08297454029963,5,1615.0285329801427
Office -> Building -> Coffee Shop -> Office -> Food & Drink Shop,5,407.08297454029963,1,1064.6796794397997
Office -> Building -> Coffee Shop -> Office -> Train Station,5,407.08297454029963,1,1088.813656480283
Office -> Building -> Coffee Shop -> Park,4,407.08297454029963,2,1696.372268382077
Office -> Building -> Coffee Shop -> Park -> Office,5,407.08297454029963,1,1453.5256796821286
Office -> Building -> Coffee Shop -> Subway,4,407.08297454029963,1,449.65408798980525
Office -> Building -> Coffee Shop -> Subway -> Building,5,407.08297454029963,1,10287.226227206631
Office -> Building -> Coffee Shop -> Train Station,4,407.08297454029963,1,604.8964758223797
Office -> Building -> Coffee Shop -> Train Station -> Food & Drink Shop,5,407.08297454029963,1,5323.398397198998
Office -> Building -> College Academic Building,3,407.08297454029963,4,502.3104128639054
Office -> Building -> Office,3,407.08297454029963,15,715.5818730742787
Office -> Building -> Office -> Building,4,407.08297454029963,1,685.8150818137754
Office -> Building -> Office -> Coffee Shop,4,407.08297454029963,2,666.5968849655111
Office -> Building -> Office -> Coffee Shop -> Office,5,407.08297454029963,1,1453.5256796821286
Office -> Building -> Office -> Coffee Shop -> Train Station,5,407.08297454029963,1,2722.0341412007083
Office -> Building -> Office -> Deli / Bodega,4,407.08297454029963,3,1820.509131170386
Office -> Building -> Office -> Deli / Bodega -> Office,5,407.08297454029963,1,969.0171197880857
Office -> Building -> Park,3,407.08297454029963,5,587.2057852091805
Office -> Building -> Park -> Coffee Shop,4,407.08297454029963,2,1999.790654896533
Office -> Building -> Park -> Coffee Shop -> Office,5,407.08297454029963,3,4360.577039046386
Office -> Building -> Park -> Office,4,407.08297454029963,3,1744.2308156185545
Coffee Shop -> Clothing Store,2,357.10547408866665,33,357.10547408866665
Coffee Shop -> Clothing Store -> American Restaurant,3,357.10547408866665,2,654.7495354843687
Coffee Shop -> Clothing Store -> American Restaurant -> Subway,4,357.10547408866665,1,2023.4433959541236
Coffee Shop -> Clothing Store -> Bar,3,357.10547408866665,3,417.7099685540454
Coffee Shop -> Clothing Store -> Bar -> Train Station,4,357.10547408866665,1,1814.6894274671386
Coffee Shop -> Clothing Store -> Bar -> Train Station -> Neighborhood,5,357.10547408866665,1,8684.765396264847
Coffee Shop -> Office,2,356.1079727643966,148,356.1079727643966
Coffee Shop -> Office -> Building,3,356.1079727643966,10,1042.624279784456
Coffee Shop -> Office -> Building -> Coffee Shop,4,356.1079727643966,1,499.94766372413324
Coffee Shop -> Office -> Building -> Coffee Shop -> Gym / Fitness Center,5,356.1079727643966,1,4518.3403183172395
Coffee Shop -> Office -> Building -> College Academic Building,4,356.1079727643966,1,816.2544209038463
