sequence,length,sequence_index,tail_event_count,last_density_ratio
Building -> Clothing Store,2,618.6200906901704,3,618.6200906901704
Building -> Clothing Store -> Bar,3,618.6200906901704,1,950.7214025343673
Building -> Clothing Store -> Train Station,3,618.6200906901704,1,2599.0944817486297
Building -> Clothing Store -> Train Station -> Bar,4,618.6200906901704,2,5704.328415206204
Medical Center -> College Academic Building,2,568.041089564559,2,568.041089564559
Medical Center -> College Academic Building -> Medical Center,3,568.041089564559,2,10224.739612162062
Medical Center -> College Academic Building -> Medical Center -> College Academic Building,4,568.041089564559,1,6021.235549384325
Food & Drink Shop -> Clothing Store,2,530.3940710447603,6,530.3940710447603
Food & Drink Shop -> Clothing Store -> Bar,3,530.3940710447603,2,1426.082103801551
Food & Drink Shop -> Clothing Store -> Bar -> Clothing Store,4,530.3940710447603,1,5644.908327547805
Food & Drink Shop -> Clothing Store -> Bar -> Clothing Store -> Coffee Shop,5,530.3940710447603,1,3324.6085855496276
Food & Drink Shop -> Clothing Store -> Bar -> Clothing Store -> Food & Drink Shop,5,530.3940710447603,1,3636.987915735499
Food & Drink Shop -> Clothing Store -> Bar -> Clothing Store -> Subway,5,530.3940710447603,1,3386.944996528683
Food & Drink Shop -> Clothing Store -> Bar -> Coffee Shop,4,530.3940710447603,1,1662.3042927748138
Food & Drink Shop -> Clothing Store -> Bar -> Coffee Shop -> Clothing Store,5,530.3940710447603,1,11289.81665509561
Food & Drink Shop -> Clothing Store -> Bar -> Coffee Shop -> Food & Drink Shop,5,530.3940710447603,1,3636.987915735499
Food & Drink Shop -> Clothing Store -> Bar -> Coffee Shop -> Park,5,530.3940710447603,1,4671.6482710740465
Food & Drink Shop -> Clothing Store -> Bar -> Coffee Shop -> Subway,5,530.3940710447603,1,3386.944996528683
Food & Drink Shop -> Clothing Store -> Food & Drink Shop,3,530.3940710447603,1,606.1646526225832
Food & Drink Shop -> Clothing Store -> Food & Drink Shop -> Bar,4,530.3940710447603,1,2852.164207603102
Food & Drink Shop -> Clothing Store -> Food & Drink Shop -> Bar -> Food & Drink Shop,5,530.3940710447603,3,10910.963747206497
