length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.165949793780179,0.7165949793780179,Other Great Outdoors -> Home (private),"[(-73.94991821050644, 40.83840844876221), (-73.94991821050644, 40.753129870446905)]","(7.165949793780179,)","(0.7165949793780179,)"
2,7.165209800454008,0.7165209800454008,Park -> Home (private),"[(-73.94991821050644, 40.83840844876221), (-73.94991821050644, 40.753129870446905)]","(7.165209800454008,)","(0.7165209800454008,)"
2,7.161877480060331,0.716187748006033,Subway -> Home (private),"[(-74.00898152589798, 40.71049058128926), (-73.94991821050644, 40.753129870446905)]","(7.161877480060331,)","(0.716187748006033,)"
2,7.161832678685635,0.7161832678685636,Building -> Home (private),"[(-74.00898152589798, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.161832678685635,)","(0.7161832678685636,)"
2,7.156870925758731,0.715687092575873,Train Station -> Home (private),"[(-74.00898152589798, 40.71049058128926), (-73.94991821050644, 40.753129870446905)]","(7.156870925758731,)","(0.715687092575873,)"
2,7.15610849747327,0.715610849747327,Subway -> Home (private),"[(-73.8908548951149, 40.79576915960456), (-73.94991821050644, 40.753129870446905)]","(7.15610849747327,)","(0.715610849747327,)"
2,7.139194870166631,0.7139194870166631,Park -> Home (private),"[(-74.00898152589798, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.139194870166631,)","(0.7139194870166631,)"
2,7.11122204481879,0.711122204481879,Deli / Bodega -> Home (private),"[(-74.00898152589798, 40.71049058128926), (-73.94991821050644, 40.753129870446905)]","(7.11122204481879,)","(0.711122204481879,)"
2,7.034518814278493,0.7034518814278493,Building -> Home (private),"[(-73.94991821050644, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.034518814278493,)","(0.7034518814278493,)"
2,7.009079559207197,0.7009079559207196,Office -> Home (private),"[(-73.94991821050644, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.009079559207197,)","(0.7009079559207196,)"
2,7.005205310119267,0.7005205310119267,College Academic Building -> Home (private),"[(-73.83179157972336, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(7.005205310119267,)","(0.7005205310119267,)"
2,6.9886762540439715,0.6988676254043972,Gym / Fitness Center -> Home (private),"[(-74.00898152589798, 40.71049058128926), (-73.94991821050644, 40.753129870446905)]","(6.9886762540439715,)","(0.6988676254043972,)"
2,6.926651621555509,0.6926651621555509,Bus Station -> Home (private),"[(-73.94991821050644, 40.83840844876221), (-73.94991821050644, 40.753129870446905)]","(6.926651621555509,)","(0.6926651621555509,)"
2,6.854233712678789,0.6854233712678789,American Restaurant -> Home (private),"[(-74.00898152589798, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(6.854233712678789,)","(0.6854233712678789,)"
2,6.8249962311081225,0.6824996231108122,Drugstore / Pharmacy -> Home (private),"[(-74.00898152589798, 40.753129870446905), (-73.94991821050644, 40.753129870446905)]","(6.8249962311081225,)","(0.6824996231108122,)"
