length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.453402136745763,0.7453402136745763,Neighborhood -> Gym / Fitness Center,"[(-74.00898152589798, 40.71049058128926), (-74.06804484128952, 40.71049058128926)]","(7.453402136745763,)","(0.7453402136745763,)"
2,7.42374274941798,0.742374274941798,Subway -> Gym / Fitness Center,"[(-73.94991821050644, 40.71049058128926), (-74.06804484128952, 40.71049058128926)]","(7.42374274941798,)","(0.742374274941798,)"
2,7.397244459229079,0.739724445922908,Drugstore / Pharmacy -> Gym / Fitness Center,"[(-74.00898152589798, 40.753129870446905), (-74.06804484128952, 40.71049058128926)]","(7.397244459229079,)","(0.739724445922908,)"
2,7.355932787995397,0.7355932787995397,Food & Drink Shop -> Gym / Fitness Center,"[(-74.00898152589798, 40.71049058128926), (-74.06804484128952, 40.71049058128926)]","(7.355932787995397,)","(0.7355932787995397,)"
2,7.354402871192863,0.7354402871192863,Bank -> Gym / Fitness Center,"[(-74.00898152589798, 40.753129870446905), (-74.06804484128952, 40.71049058128926)]","(7.354402871192863,)","(0.7354402871192863,)"
2,7.347561566485934,0.7347561566485934,Bus Station -> Gym / Fitness Center,"[(-74.00898152589798, 40.71049058128926), (-74.06804484128952, 40.71049058128926)]","(7.347561566485934,)","(0.7347561566485934,)"
2,7.186310776862137,0.7186310776862137,Coffee Shop -> Gym / Fitness Center,"[(-74.00898152589798, 40.753129870446905), (-74.06804484128952, 40.71049058128926)]","(7.186310776862137,)","(0.7186310776862137,)"
2,7.179507327870475,0.7179507327870475,Bus Station -> Gym / Fitness Center,"[(-74.00898152589798, 40.753129870446905), (-74.06804484128952, 40.71049058128926)]","(7.179507327870475,)","(0.7179507327870475,)"
2,7.124172674730587,0.7124172674730587,Park -> Gym / Fitness Center,"[(-74.00898152589798, 40.753129870446905), (-74.06804484128952, 40.71049058128926)]","(7.124172674730587,)","(0.7124172674730587,)"
2,6.9150969392131,0.69150969392131,Home (private) -> Gym / Fitness Center,"[(-73.94991821050644, 40.71049058128926), (-74.06804484128952, 40.71049058128926)]","(6.9150969392131,)","(0.69150969392131,)"
2,6.822614698857677,0.6822614698857677,Bar -> Gym / Fitness Center,"[(-74.00898152589798, 40.71049058128926), (-74.06804484128952, 40.71049058128926)]","(6.822614698857677,)","(0.6822614698857677,)"
2,6.790635238916467,0.6790635238916467,Train Station -> Gym / Fitness Center,"[(-74.06804484128952, 40.753129870446905), (-74.06804484128952, 40.71049058128926)]","(6.790635238916467,)","(0.6790635238916467,)"
2,6.790082924550863,0.6790082924550863,Neighborhood -> Coffee Shop,"[(-73.94991821050644, 40.66785129213161), (-73.94991821050644, 40.62521200297396)]","(6.790082924550863,)","(0.6790082924550863,)"
