sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Deli / Bodega,2,0.06199770378874857,108,0.06199770378874857
Office -> Coffee Shop,2,0.05876747141041931,185,0.05876747141041931
Coffee Shop -> Office,2,0.04573438874230431,260,0.04573438874230431
Bar -> American Restaurant,2,0.032809295967190705,48,0.032809295967190705
Office -> Neighborhood,2,0.025087807325639738,50,0.025087807325639738
Other Great Outdoors -> Park,2,0.02311111111111111,52,0.02311111111111111
Subway -> Train Station,2,0.023059434881455017,71,0.023059434881455017
Subway -> Office,2,0.021811785400175903,124,0.021811785400175903
Office -> Park,2,0.021333333333333333,48,0.021333333333333333
Office -> American Restaurant,2,0.02050580997949419,30,0.02050580997949419
Subway -> Food & Drink Shop,2,0.018606224627875506,55,0.018606224627875506
Subway -> Bus Station,2,0.018518518518518517,39,0.018518518518518517
Coffee Shop -> Deli / Bodega,2,0.018369690011481057,32,0.018369690011481057
Office -> Subway,2,0.018109540636042403,82,0.018109540636042403
Food & Drink Shop -> Bus Station,2,0.018043684710351376,38,0.018043684710351376
Office -> Gym / Fitness Center,2,0.017960602549246814,62,0.017960602549246814
Office -> Train Station,2,0.017538161740824943,54,0.017538161740824943
Train Station -> Subway,2,0.017446996466431094,79,0.017446996466431094
Food & Drink Shop -> Park,2,0.017333333333333333,39,0.017333333333333333
Park -> Food & Drink Shop,2,0.01725304465493911,51,0.01725304465493911
Deli / Bodega -> Office,2,0.01723834652594547,98,0.01723834652594547
Park -> Deli / Bodega,2,0.01722158438576349,30,0.01722158438576349
Subway -> Park,2,0.016888888888888887,38,0.016888888888888887
Subway -> Deli / Bodega,2,0.016073478760045924,28,0.016073478760045924
Office -> Food & Drink Shop,2,0.015899864682002707,47,0.015899864682002707
Park -> Other Great Outdoors,2,0.015654648956356737,33,0.015654648956356737
Train Station -> Coffee Shop,2,0.015247776365946633,48,0.015247776365946633
Coffee Shop -> Bus Station,2,0.015194681861348529,32,0.015194681861348529
Residential Building (Apartment / Condo) -> Deli / Bodega,2,0.014925373134328358,26,0.014925373134328358
Coffee Shop -> Park,2,0.014666666666666666,33,0.014666666666666666
Gym / Fitness Center -> Office,2,0.014599824098504837,83,0.014599824098504837
Subway -> Neighborhood,2,0.014049172102358254,28,0.014049172102358254
Train Station -> Deli / Bodega,2,0.013777267508610792,24,0.013777267508610792
Subway -> Coffee Shop,2,0.013341804320203304,42,0.013341804320203304
Deli / Bodega -> Park,2,0.013333333333333334,30,0.013333333333333334
Coffee Shop -> Train Station,2,0.013316011692107827,41,0.013316011692107827
Other Great Outdoors -> Deli / Bodega,2,0.01320321469575201,23,0.01320321469575201
Food & Drink Shop -> Office,2,0.013192612137203167,75,0.013192612137203167
Coffee Shop -> American Restaurant,2,0.012987012987012988,19,0.012987012987012988
Coffee Shop -> Food & Drink Shop,2,0.012516914749661705,37,0.012516914749661705
Office -> Coffee Shop -> Office,3,0.01248900615655233,71,0.01248900615655233
Coffee Shop -> Subway,2,0.012367491166077738,56,0.012367491166077738
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.012210796915167094,19,0.012210796915167094
Park -> Office,2,0.012137203166226913,69,0.012137203166226913
Food & Drink Shop -> Coffee Shop,2,0.01207115628970775,38,0.01207115628970775
Neighborhood -> Park,2,0.012,27,0.012
Neighborhood -> Office,2,0.011785400175901494,67,0.011785400175901494
Bar -> Coffee Shop,2,0.011118170266836086,35,0.011118170266836086
Gym / Fitness Center -> American Restaurant,2,0.010936431989063569,16,0.010936431989063569
Subway -> American Restaurant,2,0.010936431989063569,16,0.010936431989063569
Bar -> Bus Station,2,0.010921177587844255,23,0.010921177587844255
Coffee Shop -> Gym / Fitness Center,2,0.010428736964078795,36,0.010428736964078795
Park -> Coffee Shop,2,0.010165184243964422,32,0.010165184243964422
Train Station -> Office,2,0.010026385224274407,57,0.010026385224274407
Other Great Outdoors -> Bus Station,2,0.009971509971509971,21,0.009971509971509971
Deli / Bodega -> Coffee Shop,2,0.009847522236340533,31,0.009847522236340533
Bar -> Deli / Bodega,2,0.00975889781859931,17,0.00975889781859931
Bus Station -> Park,2,0.009333333333333334,21,0.009333333333333334
Food & Drink Shop -> Deli / Bodega,2,0.009184845005740528,16,0.009184845005740528
Gym / Fitness Center -> Food & Drink Shop,2,0.009133964817320704,27,0.009133964817320704
Park -> Neighborhood,2,0.009031610637230306,18,0.009031610637230306
Other Great Outdoors -> Home (private),2,0.0089950808151792,64,0.0089950808151792
Bar -> Gym / Fitness Center,2,0.008980301274623407,31,0.008980301274623407
Gym / Fitness Center -> Coffee Shop,2,0.008894536213468869,28,0.008894536213468869
Bus Station -> Subway,2,0.008613074204946997,39,0.008613074204946997
Park -> Office -> Deli / Bodega,3,0.008610792192881744,15,0.008610792192881744
Park -> Bus Station,2,0.008547008547008548,18,0.008547008547008548
Other Great Outdoors -> Subway,2,0.008392226148409895,38,0.008392226148409895
Bar -> Food & Drink Shop,2,0.008119079837618403,24,0.008119079837618403
Bar -> Office,2,0.008091468777484609,46,0.008091468777484609
Coffee Shop -> Neighborhood,2,0.008028098344204716,16,0.008028098344204716
Train Station -> Neighborhood,2,0.008028098344204716,16,0.008028098344204716
