sequence,length,sequence_index,tail_event_count,last_density_ratio
Deli / Bodega -> Bank,2,2871.029632186018,4,2871.029632186018
Deli / Bodega -> Bank -> Pizza Place,3,2871.029632186018,1,19738.328721278875
Bank -> Clothing Store,2,2763.366020979042,2,2763.366020979042
Bank -> Pizza Place,2,2255.8089967175856,2,2255.8089967175856
Drugstore / Pharmacy -> Bank,2,1727.1037631119013,2,1727.1037631119013
Building -> Bank,2,1493.711362691374,2,1493.711362691374
Hotel -> Drugstore / Pharmacy,2,1185.2672884101282,2,1185.2672884101282
Medical Center -> Road,2,1127.9044983587926,2,1127.9044983587926
Hotel -> Bank,2,1083.672949403546,1,1083.672949403546
Drugstore / Pharmacy -> Bus Station,2,1042.217788084768,3,1042.217788084768
Deli / Bodega -> Pizza Place,2,1025.3677257807208,2,1025.3677257807208
Coffee Shop -> Office,2,1001.5060447992712,18,1001.5060447992712
Coffee Shop -> Office -> Clothing Store,3,1001.5060447992712,1,5373.211707459249
Coffee Shop -> Office -> Coffee Shop,3,1001.5060447992712,1,1364.625195545206
Coffee Shop -> Office -> Coffee Shop -> Office,4,1001.5060447992712,1,16603.916005882656
Coffee Shop -> Office -> Deli / Bodega,3,1001.5060447992712,1,2791.2788090697395
Coffee Shop -> Office -> Neighborhood,3,1001.5060447992712,1,2543.5321692114785
Coffee Shop -> Office -> Neighborhood -> Office,4,1001.5060447992712,1,16603.916005882656
Coffee Shop -> Office -> Train Station,3,1001.5060447992712,1,1563.1161330790542
Coffee Shop -> Office -> Train Station -> Neighborhood,4,1001.5060447992712,1,45783.57904580661
Coffee Shop -> Office -> Train Station -> Neighborhood -> Office,5,1001.5060447992712,1,16603.916005882656
Medical Center -> College Academic Building,2,986.9164360639436,2,986.9164360639436
Medical Center -> College Academic Building -> Medical Center,3,986.9164360639436,1,39476.65744255775
Deli / Bodega -> Hotel,2,985.1572267304963,2,985.1572267304963
Deli / Bodega -> Hotel -> Bank,3,985.1572267304963,1,55267.32041958084
Building -> College Academic Building,2,980.2480817662143,3,980.2480817662143
Hotel -> Coffee Shop,2,963.264843914263,2,963.264843914263
Hotel -> Coffee Shop -> Office,3,963.264843914263,1,8301.958002941328
Office -> Building,2,897.5089732909544,7,897.5089732909544
Office -> Building -> Bar,3,897.5089732909544,1,2397.714551825633
Office -> Building -> Office,3,897.5089732909544,1,2371.9880008403793
Office -> Building -> Office -> Building,4,897.5089732909544,1,52279.89769419809
Office -> Building -> Train Station,3,897.5089732909544,1,4019.441485060425
Bank -> Drugstore / Pharmacy,2,863.5518815559506,1,863.5518815559506
Office -> Deli / Bodega,2,862.5410912146834,8,862.5410912146834
Office -> Coffee Shop,2,843.3735114099127,15,843.3735114099127
Office -> Coffee Shop -> Deli / Bodega,3,843.3735114099127,1,3349.5345708836876
Office -> Coffee Shop -> Hotel,3,843.3735114099127,1,5057.140430549881
Office -> Coffee Shop -> Office,3,843.3735114099127,2,2213.8554674510206
Office -> Coffee Shop -> Park,3,843.3735114099127,1,2344.6741996185815
Medical Center -> Pizza Place,2,805.6460702562805,1,805.6460702562805
Coffee Shop -> Deli / Bodega,2,797.5082311627827,4,797.5082311627827
Bank -> Food & Drink Shop,2,772.969516357774,2,772.969516357774
Drugstore / Pharmacy -> Clothing Store,2,755.6078963614568,1,755.6078963614568
Bank -> Deli / Bodega,2,717.7574080465043,1,717.7574080465043
Bank -> Deli / Bodega -> Office,3,717.7574080465043,1,16603.916005882656
Subway -> Drugstore / Pharmacy,2,715.3684225907283,4,715.3684225907283
Subway -> Drugstore / Pharmacy -> Medical Center,3,715.3684225907283,1,19738.328721278875
Building -> Park,2,712.907695829974,3,712.907695829974
Building -> Park -> Office,3,712.907695829974,1,5534.638668627552
Bank -> College Academic Building,2,690.8415052447605,1,690.8415052447605
Other Great Outdoors -> Subway,2,690.7005459496687,7,690.7005459496687
Building -> Office,2,673.1317299682158,6,673.1317299682158
Building -> Office -> Building,3,673.1317299682158,1,8713.316282366348
Building -> Office -> Coffee Shop,3,673.1317299682158,2,12281.626759906852
Building -> Office -> Coffee Shop -> Park,4,673.1317299682158,1,17585.056497139358
Building -> Office -> Park,3,673.1317299682158,1,11723.370998092905
Subway -> Bus Station,2,657.8100437615892,5,657.8100437615892
Gym / Fitness Center -> Bank,2,655.9919337635708,2,655.9919337635708
Clothing Store -> Building,2,653.4987211774761,1,653.4987211774761
Neighborhood -> Food & Drink Shop,2,640.3297768644281,4,640.3297768644281
American Restaurant -> Clothing Store,2,636.3013864096479,1,636.3013864096479
Bus Station -> Bank,2,635.2565565469063,1,635.2565565469063
Bus Station -> Bank -> Clothing Store,3,635.2565565469063,1,96717.81073426647
Office -> Clothing Store,2,622.6468502205996,3,622.6468502205996
Neighborhood -> Building,2,618.6970141325218,2,618.6970141325218
Drugstore / Pharmacy -> Medical Center,2,616.8227725399648,1,616.8227725399648
Pizza Place -> Drugstore / Pharmacy,2,616.8227725399647,1,616.8227725399647
Train Station -> Subway,2,582.7000969466296,5,582.7000969466296
Train Station -> Subway -> Train Station,3,582.7000969466296,1,5627.218079084594
Neighborhood -> Clothing Store,2,572.2947380725827,1,572.2947380725827
Food & Drink Shop -> Pizza Place,2,552.1210831126957,2,552.1210831126957
Medical Center -> Food & Drink Shop,2,552.1210831126957,2,552.1210831126957
Medical Center -> Food & Drink Shop -> Park,3,552.1210831126957,1,17585.056497139358
Medical Center -> Food & Drink Shop -> Park -> Coffee Shop,4,552.1210831126957,1,24563.253519813705
Medical Center -> Food & Drink Shop -> Pizza Place,3,552.1210831126957,1,39476.65744255775
Subway -> Neighborhood,2,541.81750350067,4,541.81750350067
Subway -> Neighborhood -> Office,3,541.81750350067,2,8301.958002941328
Subway -> Neighborhood -> Office -> Gym / Fitness Center,4,541.81750350067,1,11479.85884086249
Building -> Medical Center,2,533.4683438183479,1,533.4683438183479
Pizza Place -> Building,2,533.4683438183479,1,533.4683438183479
Drugstore / Pharmacy -> Bar,2,524.5000582118572,4,524.5000582118572
Pizza Place -> American Restaurant,2,519.4297031915493,1,519.4297031915493
Medical Center -> Deli / Bodega,2,512.6838628903603,1,512.6838628903603
Building -> Hotel,2,512.5480166097852,1,512.5480166097852
American Restaurant -> Hotel,2,499.0599109095278,1,499.0599109095278
Bar -> Hotel,2,493.64711361115974,3,493.64711361115974
Bar -> Hotel -> Subway,3,493.64711361115974,1,7630.596507634435
Bar -> Hotel -> Subway -> Coffee Shop,4,493.64711361115974,1,24563.253519813705
College Academic Building -> Medical Center,2,493.4582180319718,1,493.4582180319718
Pizza Place -> College Academic Building,2,493.4582180319718,1,493.4582180319718
Food & Drink Shop -> Park,2,491.88969222767435,4,491.88969222767435
Food & Drink Shop -> Park -> Coffee Shop,3,491.88969222767435,1,6140.813379953426
Food & Drink Shop -> Park -> Neighborhood,3,491.88969222767435,1,11445.894761451653
Neighborhood -> Office,2,491.24011851723833,5,491.24011851723833
Neighborhood -> Office -> Gym / Fitness Center,3,491.24011851723833,1,4591.943536344995
Hotel -> Office,2,488.35047076125454,3,488.35047076125454
Hotel -> Office -> Building,3,488.35047076125454,1,17426.632564732696
Hotel -> Office -> Building -> Office,4,488.35047076125454,1,16603.916005882656
Hotel -> Office -> Building -> Office -> Building,5,488.35047076125454,1,52279.89769419809
Coffee Shop -> Hotel,2,481.63242195713156,2,481.63242195713156
Deli / Bodega -> Coffee Shop,2,478.5049386976696,3,478.5049386976696
Other Great Outdoors -> Road,2,476.4424174101797,2,476.4424174101797
Office -> Bank,2,474.39760016807594,2,474.39760016807594
College Academic Building -> Hotel,2,474.1069153640513,1,474.1069153640513
Neighborhood -> Medical Center,2,467.1793780184349,1,467.1793780184349
Subway -> Pizza Place,2,467.1793780184349,2,467.1793780184349
Train Station -> Coffee Shop,2,446.6046094511583,4,446.6046094511583
Train Station -> Coffee Shop -> Office,3,446.6046094511583,1,4150.979001470664
Train Station -> Coffee Shop -> Train Station,3,446.6046094511583,1,7034.022598855743
Subway -> Office,2,442.11610666551456,9,442.11610666551456
Subway -> Office -> Gym / Fitness Center,3,442.11610666551456,1,2551.079742413887
Drugstore / Pharmacy -> Train Station,2,439.62641242848395,2,439.62641242848395
Bus Station -> Hotel,2,435.96038194395527,1,435.96038194395527
Drugstore / Pharmacy -> Road,2,431.77594077797534,1,431.77594077797534
Deli / Bodega -> Office,2,431.27054560734166,4,431.27054560734166
Drugstore / Pharmacy -> Food & Drink Shop,2,422.71770425815765,2,422.71770425815765
Food & Drink Shop -> Drugstore / Pharmacy,2,422.7177042581576,2,422.7177042581576
Clothing Store -> Bar,2,419.60004656948576,2,419.60004656948576
Residential Building (Apartment / Condo) -> Drugstore / Pharmacy,2,416.8871152339072,1,416.8871152339072
Drugstore / Pharmacy -> Building,2,408.43670073592256,1,408.43670073592256
Gym / Fitness Center -> Food & Drink Shop,2,401.39366576442274,5,401.39366576442274
Food & Drink Shop -> Gym / Fitness Center,2,401.3936657644227,4,401.3936657644227
Food & Drink Shop -> Gym / Fitness Center -> Food & Drink Shop,3,401.3936657644227,2,13526.966536261045
Drugstore / Pharmacy -> American Restaurant,2,397.6883665060299,1,397.6883665060299
Drugstore / Pharmacy -> Deli / Bodega,2,392.5235825254321,1,392.5235825254321
Other Great Outdoors -> Bus Station,2,383.3444737783055,2,383.3444737783055
Other Great Outdoors -> Bus Station -> Home (private),3,383.3444737783055,2,11652.748281236924
Office -> Park,2,377.36172740642405,3,377.36172740642405
Train Station -> Deli / Bodega,2,365.4037713691296,2,365.4037713691296
Subway -> Coffee Shop,2,363.36173845878267,5,363.36173845878267
Medical Center -> Park,2,358.8787040232522,1,358.8787040232522
Medical Center -> Park -> Coffee Shop,3,358.8787040232522,1,24563.253519813705
Clothing Store -> Train Station,2,351.70112994278713,1,351.70112994278713
Coffee Shop -> Bank,2,350.9036217116244,1,350.9036217116244
Bank -> Coffee Shop,2,350.90362171162434,1,350.90362171162434
Bus Station -> Drugstore / Pharmacy,2,347.4059293615893,1,347.4059293615893
Bus Station -> Drugstore / Pharmacy -> Bar,3,347.4059293615893,1,16784.00186277943
Residential Building (Apartment / Condo) -> Deli / Bodega,2,346.5035762983125,1,346.5035762983125
Food & Drink Shop -> Coffee Shop,2,343.54200727012176,4,343.54200727012176
Other Great Outdoors -> Medical Center,2,340.31601243584265,1,340.31601243584265
Other Great Outdoors -> Pizza Place,2,340.31601243584265,1,340.31601243584265
Building -> Bar,2,340.2162539752587,3,340.2162539752587
Building -> Deli / Bodega,2,339.47985515713043,1,339.47985515713043
Building -> Deli / Bodega -> Bank,3,339.47985515713043,1,110534.64083916169
Office -> Medical Center,2,338.8554286914828,2,338.8554286914828
Medical Center -> Office,2,338.85542869148276,2,338.85542869148276
Food & Drink Shop -> Clothing Store,2,338.17416340652613,1,338.17416340652613
Park -> Coffee Shop,2,334.95345708836874,2,334.95345708836874
Park -> Coffee Shop -> Park,3,334.95345708836874,1,17585.056497139358
Building -> Coffee Shop,2,331.9358583758609,2,331.9358583758609
Building -> Coffee Shop -> Park,3,331.9358583758609,1,17585.056497139358
Coffee Shop -> Building,2,331.9358583758609,2,331.9358583758609
Subway -> Bank,2,327.0255646129044,1,327.0255646129044
Bank -> Subway,2,327.02556461290436,1,327.02556461290436
College Academic Building -> Building,2,326.74936058873806,1,326.74936058873806
Food & Drink Shop -> Neighborhood,2,320.16488843221407,2,320.16488843221407
American Restaurant -> College Academic Building,2,318.15069320482394,1,318.15069320482394
American Restaurant -> College Academic Building -> Hotel,3,318.15069320482394,1,75857.10645824822
Building -> Gym / Fitness Center,2,310.26645515844564,2,310.26645515844564
Building -> Gym / Fitness Center -> Food & Drink Shop,3,310.26645515844564,1,13526.966536261045
Coffee Shop -> Clothing Store,2,307.0406689976714,1,307.0406689976714
Residential Building (Apartment / Condo) -> Bus Station,2,306.6755790226444,1,306.6755790226444
Bus Station -> Residential Building (Apartment / Condo),2,306.67557902264434,1,306.67557902264434
Park -> Other Great Outdoors,2,303.1906292610234,2,303.1906292610234
Other Great Outdoors -> Home (private),2,301.3641796871618,6,301.3641796871618
Building -> Bus Station,2,300.4591821505637,1,300.4591821505637
Deli / Bodega -> Gym / Fitness Center,2,298.17815171071396,2,298.17815171071396
Deli / Bodega -> Subway,2,297.2959678299131,2,297.2959678299131
Subway -> Deli / Bodega,2,297.2959678299131,2,297.2959678299131
Office -> Gym / Fitness Center,2,295.61868259731733,6,295.61868259731733
Office -> Gym / Fitness Center -> Office,3,295.61868259731733,1,2767.319334313776
Gym / Fitness Center -> Coffee Shop,2,291.551970561587,4,291.551970561587
Clothing Store -> Gym / Fitness Center,2,286.9964710215622,1,286.9964710215622
Subway -> Clothing Store,2,286.14736903629137,1,286.14736903629137
Pizza Place -> Food & Drink Shop,2,276.06054155634786,1,276.06054155634786
Train Station -> Hotel,2,275.844023484539,1,275.844023484539
Hotel -> Train Station,2,275.8440234845389,1,275.8440234845389
Food & Drink Shop -> Hotel,2,265.23463796590283,1,265.23463796590283
Bus Station -> Subway,2,263.1240175046357,2,263.1240175046357
Bus Station -> Subway -> Bus Station,3,263.1240175046357,1,22233.979479141715
Road -> Park,2,251.21509281627655,1,251.21509281627655
Pizza Place -> Coffee Shop,2,250.64544407973167,1,250.64544407973167
Subway -> Train Station,2,249.72861297712697,3,249.72861297712697
Train Station -> Other Great Outdoors,2,242.55250340881875,2,242.55250340881875
Train Station -> Other Great Outdoors -> Subway,3,242.55250340881875,1,11445.894761451653
Food & Drink Shop -> Subway,2,240.12366632416055,3,240.12366632416055
Bank -> Bar,2,239.77145518256327,1,239.77145518256327
Park -> Building,2,237.6358986099913,1,237.6358986099913
Bank -> Office,2,237.1988000840379,1,237.1988000840379
Gym / Fitness Center -> Pizza Place,2,234.28283348698957,1,234.28283348698957
Gym / Fitness Center -> Pizza Place -> College Academic Building,3,234.28283348698957,1,48358.90536713324
Subway -> Medical Center,2,233.58968900921744,1,233.58968900921744
Medical Center -> Subway,2,233.5896890092174,1,233.5896890092174
Other Great Outdoors -> Food & Drink Shop,2,233.22356097001804,2,233.22356097001804
Other Great Outdoors -> Food & Drink Shop -> Road,3,233.22356097001804,1,27633.66020979042
Park -> American Restaurant,2,231.38232233078102,1,231.38232233078102
Hotel -> Gym / Fitness Center,2,225.09527138946058,1,225.09527138946058
Hotel -> Subway,2,224.42930904807164,1,224.42930904807164
Hotel -> Subway -> Coffee Shop,3,224.42930904807164,1,24563.253519813705
Coffee Shop -> Park,2,223.30230472557918,2,223.30230472557918
American Restaurant -> Bar,2,220.84212977341357,2,220.84212977341357
Bar -> American Restaurant,2,220.84212977341357,2,220.84212977341357
College Academic Building -> Park,2,219.81320621424197,1,219.81320621424197
Park -> College Academic Building,2,219.81320621424197,1,219.81320621424197
Train Station -> Drugstore / Pharmacy,2,219.81320621424197,1,219.81320621424197
Deli / Bodega -> Bar,2,217.97405016596662,2,217.97405016596662
Deli / Bodega -> Other Great Outdoors,2,216.5647351864453,1,216.5647351864453
Gym / Fitness Center -> Park,2,208.72470619749978,2,208.72470619749978
Other Great Outdoors -> College Academic Building,2,208.44355761695363,1,208.44355761695363
Park -> Neighborhood,2,208.10717748093913,1,208.10717748093913
Clothing Store -> Office,2,207.54895007353318,1,207.54895007353318
Residential Building (Apartment / Condo) -> Train Station,2,194.042002727055,1,194.042002727055
Food & Drink Shop -> Road,2,193.2423790894435,1,193.2423790894435
Airport -> Bar,2,190.7272938952208,1,190.7272938952208
Building -> Train Station,2,190.10871888799304,1,190.10871888799304
Food & Drink Shop -> Residential Building (Apartment / Condo),2,186.5788487760144,1,186.5788487760144
Food & Drink Shop -> Building,2,182.7968450846087,1,182.7968450846087
Food & Drink Shop -> Building -> Gym / Fitness Center,3,182.7968450846087,1,22959.71768172498
Food & Drink Shop -> Building -> Gym / Fitness Center -> Food & Drink Shop,4,182.7968450846087,1,27053.93307252209
Office -> Train Station,2,181.13362915508353,3,181.13362915508353
Office -> Train Station -> Neighborhood,3,181.13362915508353,1,15261.19301526887
Office -> Train Station -> Neighborhood -> Office,4,181.13362915508353,1,16603.916005882656
Train Station -> Office,2,181.13362915508353,3,181.13362915508353
Gym / Fitness Center -> Drugstore / Pharmacy,2,179.37279438847636,1,179.37279438847636
Coffee Shop -> Train Station,2,178.64184378046332,2,178.64184378046332
Food & Drink Shop -> American Restaurant,2,177.98640179290848,1,177.98640179290848
Bar -> Food & Drink Shop,2,176.05596359558842,3,176.05596359558842
Bar -> Food & Drink Shop -> Office,3,176.05596359558842,1,5534.638668627552
Deli / Bodega -> Food & Drink Shop,2,175.67489008131227,1,175.67489008131227
Food & Drink Shop -> Deli / Bodega,2,175.67489008131227,1,175.67489008131227
Office -> Food & Drink Shop,2,174.16695111065724,3,174.16695111065724
Coffee Shop -> Food & Drink Shop,2,171.7710036350609,2,171.7710036350609
Coffee Shop -> Food & Drink Shop -> Office,3,171.7710036350609,1,8301.958002941328
Pizza Place -> Bar,2,171.26532513040235,1,171.26532513040235
Pizza Place -> Bar -> Coffee Shop,3,171.26532513040235,1,24563.253519813705
Train Station -> Neighborhood,2,166.48574198475131,1,166.48574198475131
Train Station -> Neighborhood -> Office,3,166.48574198475131,1,16603.916005882656
Hotel -> Bar,2,164.54903787038657,1,164.54903787038657
Road -> Subway,2,163.51278230645218,1,163.51278230645218
Office -> Hotel,2,162.78349025375152,1,162.78349025375152
American Restaurant -> Coffee Shop,2,161.60035210403757,1,161.60035210403757
Residential Building (Apartment / Condo) -> Home (private),2,160.72756249981967,2,160.72756249981967
Residential Building (Apartment / Condo) -> Home (private) -> Residential Building (Apartment / Condo),3,160.72756249981967,1,26680.77537497006
Home (private) -> Residential Building (Apartment / Condo),2,160.72756249981964,2,160.72756249981964
Coffee Shop -> Bar,2,159.84763678837552,3,159.84763678837552
Gym / Fitness Center -> Residential Building (Apartment / Condo),2,158.34288056362053,1,158.34288056362053
Subway -> Residential Building (Apartment / Condo),2,157.87441050278142,1,157.87441050278142
Food & Drink Shop -> Bus Station,2,155.482373980012,1,155.482373980012
Gym / Fitness Center -> Building,2,155.13322757922282,1,155.13322757922282
Gym / Fitness Center -> Building -> Bank,3,155.13322757922282,1,110534.64083916169
Building -> Subway,2,154.67425353313044,1,154.67425353313044
Subway -> Building,2,154.67425353313044,1,154.67425353313044
Coffee Shop -> College Academic Building,2,153.5203344988357,1,153.5203344988357
Bar -> Park,2,152.58183511617665,2,152.58183511617665
Other Great Outdoors -> Park,2,151.59531463051172,1,151.59531463051172
Subway -> American Restaurant,2,150.60387844015335,1,150.60387844015335
Bar -> Gym / Fitness Center,2,149.41247949061807,3,149.41247949061807
Bar -> Gym / Fitness Center -> Office,3,149.41247949061807,1,5534.638668627552
Gym / Fitness Center -> Bar,2,149.41247949061807,3,149.41247949061807
Gym / Fitness Center -> Deli / Bodega,2,149.08907585535698,1,149.08907585535698
Bar -> Subway,2,148.97043073472867,3,148.97043073472867
Bar -> Subway -> Drugstore / Pharmacy,3,148.97043073472867,1,20149.54390297218
Gym / Fitness Center -> Office,2,147.80934129865864,3,147.80934129865864
College Academic Building -> Home (private),2,145.65935351546153,1,145.65935351546153
Coffee Shop -> Neighborhood,2,145.34469538351306,1,145.34469538351306
Coffee Shop -> Neighborhood -> Office,3,145.34469538351306,1,16603.916005882656
Other Great Outdoors -> Bar,2,144.68967123085716,2,144.68967123085716
Office -> Bar,2,144.06868551742,3,144.06868551742
Office -> Bar -> Gym / Fitness Center,3,144.06868551742,1,7653.239227241659
Office -> Bar -> Gym / Fitness Center -> Office,4,144.06868551742,1,16603.916005882656
Office -> Bar -> Office,3,144.06868551742,1,5534.638668627552
Other Great Outdoors -> Office,2,143.13720694726427,2,143.13720694726427
Other Great Outdoors -> Office -> Bar,3,143.13720694726427,1,8392.000931389715
Bus Station -> Coffee Shop,2,141.16812367709025,1,141.16812367709025
Coffee Shop -> Bus Station,2,141.16812367709025,1,141.16812367709025
Neighborhood -> Gym / Fitness Center,2,135.85631764334306,1,135.85631764334306
Neighborhood -> Subway,2,135.4543758751675,1,135.4543758751675
Bus Station -> Home (private),2,133.93963541651635,2,133.93963541651635
Drugstore / Pharmacy -> Office,2,129.71809379595825,1,129.71809379595825
Park -> Food & Drink Shop,2,122.97242305691859,1,122.97242305691859
Food & Drink Shop -> Office,2,116.11130074043814,2,116.11130074043814
Office -> Residential Building (Apartment / Condo),2,114.50976555781142,1,114.50976555781142
Bar -> Building,2,113.40541799175291,1,113.40541799175291
American Restaurant -> Office,2,109.2362895123859,1,109.2362895123859
American Restaurant -> Office -> Coffee Shop,3,109.2362895123859,1,24563.253519813705
Bar -> Office,2,108.051514138065,3,108.051514138065
Bar -> Coffee Shop,2,106.56509119225035,2,106.56509119225035
Bar -> Coffee Shop -> Food & Drink Shop,3,106.56509119225035,1,13526.966536261045
Bar -> Coffee Shop -> Food & Drink Shop -> Office,4,106.56509119225035,1,16603.916005882656
Bar -> Coffee Shop -> Office,3,106.56509119225035,1,8301.958002941328
Coffee Shop -> Other Great Outdoors,2,105.8760927578177,1,105.8760927578177
Other Great Outdoors -> Coffee Shop,2,105.8760927578177,1,105.8760927578177
Park -> Gym / Fitness Center,2,104.36235309874989,1,104.36235309874989
Subway -> Park,2,104.05358874046958,1,104.05358874046958
Bar -> Neighborhood,2,99.31362048981912,1,99.31362048981912
Subway -> Other Great Outdoors,2,98.67150656423838,1,98.67150656423838
Food & Drink Shop -> Train Station,2,98.37793844553487,1,98.37793844553487
Office -> Neighborhood,2,98.24802370344767,1,98.24802370344767
Office -> Neighborhood -> Office,3,98.24802370344767,1,16603.916005882656
Office -> Subway,2,98.24802370344767,2,98.24802370344767
Office -> Subway -> American Restaurant,3,98.24802370344767,1,25452.055456385915
Bus Station -> Bar,2,96.45978082057144,1,96.45978082057144
Bus Station -> Bar -> Hotel,3,96.45978082057144,1,75857.10645824822
Bus Station -> Bar -> Hotel -> Subway,4,96.45978082057144,1,22891.789522903306
Bus Station -> Bar -> Hotel -> Subway -> Coffee Shop,5,96.45978082057144,1,24563.253519813705
Bus Station -> Office,2,95.42480463150952,1,95.42480463150952
Gym / Fitness Center -> Train Station,2,83.48988247899992,1,83.48988247899992
Train Station -> Gym / Fitness Center,2,83.48988247899992,1,83.48988247899992
Train Station -> Gym / Fitness Center -> Train Station,3,83.48988247899992,1,28136.090395422973
Food & Drink Shop -> Home (private),2,81.48775021844003,2,81.48775021844003
Subway -> Food & Drink Shop,2,80.04122210805352,1,80.04122210805352
Park -> Bar,2,76.29091755808832,1,76.29091755808832
Park -> Office,2,75.47234548128479,1,75.47234548128479
Coffee Shop -> Gym / Fitness Center,2,72.88799264039676,1,72.88799264039676
Subway -> Home (private),2,68.95117326175695,2,68.95117326175695
Home (private) -> Bus Station,2,66.96981770825818,1,66.96981770825818
Train Station -> Bar,2,61.03273404647066,1,61.03273404647066
Food & Drink Shop -> Bar,2,58.68532119852947,1,58.68532119852947
Home (private) -> Bar,2,50.5542224782513,2,50.5542224782513
Home (private) -> Bar -> Hotel,3,50.5542224782513,1,37928.55322912411
Home (private) -> Bar -> Hotel -> Subway,4,50.5542224782513,1,22891.789522903306
Home (private) -> Bar -> Hotel -> Subway -> Coffee Shop,5,50.5542224782513,1,24563.253519813705
Home (private) -> Other Great Outdoors,2,50.22736328119363,1,50.22736328119363
Subway -> Bar,2,49.65681024490956,1,49.65681024490956
Home (private) -> Train Station,2,42.37363011358881,1,42.37363011358881
Coffee Shop -> Home (private),2,36.99285168646643,1,36.99285168646643
Coffee Shop -> Home (private) -> Gym / Fitness Center,3,36.99285168646643,1,22959.71768172498
Gym / Fitness Center -> Home (private),2,34.577888074887014,1,34.577888074887014
Gym / Fitness Center -> Home (private) -> Bar,3,34.577888074887014,1,16784.00186277943
Home (private) -> Gym / Fitness Center,2,34.577888074887014,1,34.577888074887014
