sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Building,2,0.08955223880597014,90,0.08955223880597014
Office -> Deli / Bodega,2,0.07699115044247788,87,0.07699115044247788
Office -> Coffee Shop,2,0.07079646017699115,144,0.07079646017699115
Office -> Clothing Store,2,0.07054455445544554,57,0.07054455445544554
Coffee Shop -> Office,2,0.07045065601825443,247,0.07045065601825443
Bar -> American Restaurant,2,0.051470588235294115,49,0.051470588235294115
Office -> Train Station,2,0.051364365971107544,96,0.051364365971107544
Coffee Shop -> Clothing Store,2,0.04826732673267327,39,0.04826732673267327
Subway -> Office,2,0.043639475185396466,153,0.043639475185396466
Bar -> Clothing Store,2,0.039603960396039604,32,0.039603960396039604
Gym / Fitness Center -> Clothing Store,2,0.038366336633663366,31,0.038366336633663366
Coffee Shop -> Building,2,0.03781094527363184,38,0.03781094527363184
Office -> Park,2,0.03686635944700461,48,0.03686635944700461
Subway -> Bus Station,2,0.03619909502262444,48,0.03619909502262444
Office -> Neighborhood,2,0.03508771929824561,42,0.03508771929824561
Coffee Shop -> Deli / Bodega,2,0.033628318584070796,38,0.033628318584070796
Office -> Subway,2,0.033494603647190174,90,0.033494603647190174
Office -> Gym / Fitness Center,2,0.03148897885739991,70,0.03148897885739991
Building -> Office,2,0.031089560752994867,109,0.031089560752994867
Train Station -> Office,2,0.03080433542498574,108,0.03080433542498574
Office -> Food & Drink Shop,2,0.029442691903259727,56,0.029442691903259727
Gym / Fitness Center -> Office,2,0.029092983456930975,102,0.029092983456930975
Subway -> Deli / Bodega,2,0.02831858407079646,32,0.02831858407079646
Deli / Bodega -> Office,2,0.027952082144894468,98,0.027952082144894468
Park -> Clothing Store,2,0.027227722772277228,22,0.027227722772277228
Subway -> Park,2,0.026881720430107527,35,0.026881720430107527
Subway -> Food & Drink Shop,2,0.026288117770767613,50,0.026288117770767613
Coffee Shop -> Park,2,0.026113671274961597,34,0.026113671274961597
Other Great Outdoors -> Park,2,0.026113671274961597,34,0.026113671274961597
Building -> Clothing Store,2,0.024752475247524754,20,0.024752475247524754
Other Great Outdoors -> Bus Station,2,0.024132730015082957,32,0.024132730015082957
Office -> College Academic Building,2,0.023346303501945526,30,0.023346303501945526
Subway -> Coffee Shop,2,0.023107177974434612,47,0.023107177974434612
Gym / Fitness Center -> Park,2,0.02304147465437788,30,0.02304147465437788
Train Station -> Deli / Bodega,2,0.023008849557522124,26,0.023008849557522124
Deli / Bodega -> Building,2,0.022885572139303482,23,0.022885572139303482
American Restaurant -> Clothing Store,2,0.022277227722772276,18,0.022277227722772276
Food & Drink Shop -> Clothing Store,2,0.022277227722772276,18,0.022277227722772276
Building -> Deli / Bodega,2,0.022123893805309734,25,0.022123893805309734
Home (private) -> Other Great Outdoors,2,0.021723896285914507,31,0.021723896285914507
Subway -> Neighborhood,2,0.02172096908939014,26,0.02172096908939014
Food & Drink Shop -> Park,2,0.021505376344086023,28,0.021505376344086023
Bar -> Park,2,0.020737327188940093,27,0.020737327188940093
Bar -> Gym / Fitness Center,2,0.0206927575348628,46,0.0206927575348628
Office -> American Restaurant,2,0.01995798319327731,19,0.01995798319327731
Neighborhood -> Building,2,0.01990049751243781,20,0.01990049751243781
Coffee Shop -> College Academic Building,2,0.019455252918287938,25,0.019455252918287938
Coffee Shop -> Medical Center,2,0.019417475728155338,16,0.019417475728155338
Bar -> Bus Station,2,0.01885369532428356,25,0.01885369532428356
Office -> Coffee Shop -> Office,3,0.018824871648602397,66,0.018824871648602397
Coffee Shop -> Train Station,2,0.018726591760299626,35,0.018726591760299626
Building -> Coffee Shop,2,0.018682399213372666,38,0.018682399213372666
Building -> College Academic Building,2,0.01867704280155642,24,0.01867704280155642
