sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Building,2,0.2055393586005831,141,0.2055393586005831
Coffee Shop -> Office,2,0.19130434782608696,462,0.19130434782608696
Office -> Clothing Store,2,0.17297297297297298,96,0.17297297297297298
Office -> Coffee Shop,2,0.16620111731843576,238,0.16620111731843576
Office -> Deli / Bodega,2,0.15741935483870967,122,0.15741935483870967
Coffee Shop -> Clothing Store,2,0.12972972972972974,72,0.12972972972972974
Bar -> American Restaurant,2,0.12797619047619047,86,0.12797619047619047
Office -> Train Station,2,0.12414318354912414,163,0.12414318354912414
Subway -> Office,2,0.10434782608695652,252,0.10434782608695652
Office -> Coffee Shop -> Office,3,0.0989648033126294,239,0.0989648033126294
Bar -> Clothing Store,2,0.0972972972972973,54,0.0972972972972973
Gym / Fitness Center -> Office,2,0.09565217391304348,231,0.09565217391304348
Deli / Bodega -> Office,2,0.094824016563147,229,0.094824016563147
Coffee Shop -> Building,2,0.09475218658892129,65,0.09475218658892129
Office -> Gym / Fitness Center,2,0.09427828348504551,145,0.09427828348504551
Park -> Clothing Store,2,0.0918918918918919,51,0.0918918918918919
Train Station -> Office,2,0.09151138716356108,221,0.09151138716356108
Office -> Park,2,0.0895361380798274,83,0.0895361380798274
Food & Drink Shop -> Clothing Store,2,0.08648648648648649,48,0.08648648648648649
Coffee Shop -> Deli / Bodega,2,0.08645161290322581,67,0.08645161290322581
Gym / Fitness Center -> Clothing Store,2,0.07927927927927927,44,0.07927927927927927
Office -> College Academic Building,2,0.07656065959952886,65,0.07656065959952886
Office -> Food & Drink Shop,2,0.07593014426727411,100,0.07593014426727411
Building -> Office,2,0.07577639751552795,183,0.07577639751552795
Office -> American Restaurant,2,0.07142857142857142,48,0.07142857142857142
Gym / Fitness Center -> Park,2,0.07119741100323625,66,0.07119741100323625
Train Station -> Office -> Train Station,3,0.07083015993907082,93,0.07083015993907082
Gym / Fitness Center -> Coffee Shop,2,0.06843575418994413,98,0.06843575418994413
Coffee Shop -> Train Station,2,0.06626047220106626,87,0.06626047220106626
Office -> Neighborhood,2,0.06583850931677018,53,0.06583850931677018
Office -> Deli / Bodega -> Office,3,0.06542443064182195,158,0.06542443064182195
Office -> Subway,2,0.06531531531531531,116,0.06531531531531531
Coffee Shop -> Park,2,0.06472491909385113,60,0.06472491909385113
Gym / Fitness Center -> Deli / Bodega,2,0.06322580645161291,49,0.06322580645161291
Coffee Shop -> Gym / Fitness Center,2,0.06306892067620286,97,0.06306892067620286
Office -> Train Station -> Office,3,0.0629399585921325,152,0.0629399585921325
Building -> Clothing Store,2,0.06126126126126126,34,0.06126126126126126
Coffee Shop -> College Academic Building,2,0.06007067137809187,51,0.06007067137809187
Building -> Coffee Shop,2,0.06005586592178771,86,0.06005586592178771
Subway -> Bus Station,2,0.05692803437164339,53,0.05692803437164339
Coffee Shop -> Office -> Building,3,0.056851311953352766,39,0.056851311953352766
Subway -> Deli / Bodega,2,0.0567741935483871,44,0.0567741935483871
Food & Drink Shop -> Office,2,0.056314699792960665,136,0.056314699792960665
Coffee Shop -> Office -> Clothing Store,3,0.055855855855855854,31,0.055855855855855854
Gym / Fitness Center -> Building,2,0.05539358600583091,38,0.05539358600583091
Food & Drink Shop -> Park,2,0.05501618122977346,51,0.05501618122977346
Bar -> Bus Station,2,0.05477980665950591,51,0.05477980665950591
Building -> Deli / Bodega,2,0.05419354838709677,42,0.05419354838709677
Bar -> Train Station,2,0.05407463823305408,71,0.05407463823305408
