length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.070254530008178,0.7070254530008178,Food & Drink Shop -> Subway,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(7.070254530008178,)","(0.7070254530008178,)"
2,7.0673133240064345,0.7067313324006435,Office -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(7.0673133240064345,)","(0.7067313324006435,)"
2,7.059071099389795,0.7059071099389795,Coffee Shop -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(7.059071099389795,)","(0.7059071099389795,)"
2,7.057283318704114,0.7057283318704114,Home (private) -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(7.057283318704114,)","(0.7057283318704114,)"
2,7.053601211707592,0.7053601211707592,Coffee Shop -> Home (private),"[(-74.06804484128952, 40.8389648247285), (-74.12710815668106, 40.79648450013265)]","(7.053601211707592,)","(0.7053601211707592,)"
2,7.05227606477046,0.705227606477046,Residential Building (Apartment / Condo) -> Home (private),"[(-74.24523478746414, 40.79648450013265), (-74.12710815668106, 40.79648450013265)]","(7.05227606477046,)","(0.705227606477046,)"
2,7.04109374186728,0.7041093741867279,Food & Drink Shop -> Home (private),"[(-74.1861714720726, 40.79648450013265), (-74.12710815668106, 40.79648450013265)]","(7.04109374186728,)","(0.7041093741867279,)"
2,6.853265128538039,0.685326512853804,Bar -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(6.853265128538039,)","(0.685326512853804,)"
2,6.784446097188004,0.6784446097188004,Neighborhood -> Subway,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.6690435263451)]","(6.784446097188004,)","(0.6784446097188004,)"
2,6.78043989078278,0.678043989078278,Home (private) -> Subway,"[(-73.8908548951149, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(6.78043989078278,)","(0.678043989078278,)"
