length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.364030739014801,0.7364030739014801,Food & Drink Shop -> Home (private),"[(-74.00898152589798, 40.6690435263451), (-74.00898152589798, 40.5840828771534)]","(7.364030739014801,)","(0.7364030739014801,)"
2,6.9717737037366385,0.6971773703736639,Deli / Bodega -> Home (private),"[(-74.06804484128952, 40.62656320174925), (-74.00898152589798, 40.5840828771534)]","(6.9717737037366385,)","(0.6971773703736639,)"
2,6.460447951166404,0.6460447951166404,Gym / Fitness Center -> Office,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(6.460447951166404,)","(0.6460447951166404,)"
2,6.413651783945828,0.6413651783945828,Bar -> Office,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(6.413651783945828,)","(0.6413651783945828,)"
2,6.391938618541428,0.6391938618541428,Deli / Bodega -> Office,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(6.391938618541428,)","(0.6391938618541428,)"
2,6.3905802238063085,0.6390580223806308,Food & Drink Shop -> Office,"[(-74.00898152589798, 40.6690435263451), (-74.00898152589798, 40.7540041755368)]","(6.3905802238063085,)","(0.6390580223806308,)"
2,6.373569838518734,0.6373569838518734,Gym / Fitness Center -> Office,"[(-73.94991821050644, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(6.373569838518734,)","(0.6373569838518734,)"
2,6.335248822221953,0.6335248822221953,American Restaurant -> Office,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(6.335248822221953,)","(0.6335248822221953,)"
2,6.321915554377087,0.6321915554377087,Bar -> Office,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(6.321915554377087,)","(0.6321915554377087,)"
2,6.30179743854724,0.630179743854724,Food & Drink Shop -> Office,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(6.30179743854724,)","(0.630179743854724,)"
2,6.297296131159365,0.6297296131159366,Gym / Fitness Center -> Office,"[(-74.06804484128952, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(6.297296131159365,)","(0.6297296131159366,)"
2,6.288870033277491,0.6288870033277492,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(6.288870033277491,)","(0.6288870033277492,)"
2,6.2654389575291125,0.6265438957529113,Bar -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.06804484128952, 40.7540041755368)]","(6.2654389575291125,)","(0.6265438957529113,)"
2,6.259080048278716,0.6259080048278716,Subway -> Office,"[(-74.00898152589798, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(6.259080048278716,)","(0.6259080048278716,)"
2,6.251395762354626,0.6251395762354626,Gym / Fitness Center -> Office,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(6.251395762354626,)","(0.6251395762354626,)"
2,6.22109990749747,0.6221099907497469,Other Great Outdoors -> Office,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(6.22109990749747,)","(0.6221099907497469,)"
2,6.201260116926397,0.6201260116926397,Park -> Home (private),"[(-74.00898152589798, 40.6690435263451), (-74.00898152589798, 40.5840828771534)]","(6.201260116926397,)","(0.6201260116926397,)"
2,6.199014986789693,0.6199014986789693,Neighborhood -> Office,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(6.199014986789693,)","(0.6199014986789693,)"
2,6.170028191960709,0.6170028191960709,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-74.06804484128952, 40.71152385094095), (-74.06804484128952, 40.7540041755368)]","(6.170028191960709,)","(0.6170028191960709,)"
2,6.165056765012381,0.6165056765012381,Park -> Office,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(6.165056765012381,)","(0.6165056765012381,)"
2,6.128763031867189,0.6128763031867189,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(6.128763031867189,)","(0.6128763031867189,)"
2,6.1125721686946415,0.6112572168694641,American Restaurant -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(6.1125721686946415,)","(0.6112572168694641,)"
2,6.080925981466941,0.6080925981466941,Neighborhood -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.06804484128952, 40.7540041755368)]","(6.080925981466941,)","(0.6080925981466941,)"
2,6.07145040866396,0.607145040866396,Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.06804484128952, 40.7540041755368)]","(6.07145040866396,)","(0.607145040866396,)"
2,6.0507378730260575,0.6050737873026057,Park -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(6.0507378730260575,)","(0.6050737873026057,)"
2,6.02595629734087,0.602595629734087,Subway -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.79648450013265), (-74.06804484128952, 40.7540041755368)]","(6.02595629734087,)","(0.602595629734087,)"
2,6.0031413474419395,0.6003141347441939,Home (private) -> Residential Building (Apartment / Condo),"[(-74.06804484128952, 40.8389648247285), (-74.06804484128952, 40.7540041755368)]","(6.0031413474419395,)","(0.6003141347441939,)"
2,5.978973399837471,0.5978973399837471,Other Great Outdoors -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.978973399837471,)","(0.5978973399837471,)"
2,5.9507231711683675,0.5950723171168367,Train Station -> Office,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.9507231711683675,)","(0.5950723171168367,)"
2,5.93872060474426,0.593872060474426,American Restaurant -> Office,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.93872060474426,)","(0.593872060474426,)"
2,5.892011521443678,0.5892011521443677,Food & Drink Shop -> Office,"[(-73.94991821050644, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.892011521443678,)","(0.5892011521443677,)"
2,5.842359867652792,0.5842359867652792,Home (private) -> Office,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(5.842359867652792,)","(0.5842359867652792,)"
2,5.836703866424047,0.5836703866424047,American Restaurant -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.836703866424047,)","(0.5836703866424047,)"
2,5.831954108945197,0.5831954108945198,Residential Building (Apartment / Condo) -> Office,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.831954108945197,)","(0.5831954108945198,)"
2,5.780761311110649,0.5780761311110649,Train Station -> Office,"[(-74.06804484128952, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.780761311110649,)","(0.5780761311110649,)"
2,5.716924966681017,0.5716924966681016,Gym / Fitness Center -> Home (private),"[(-74.00898152589798, 40.6690435263451), (-74.00898152589798, 40.5840828771534)]","(5.716924966681017,)","(0.5716924966681016,)"
2,5.702138138488838,0.5702138138488838,Home (private) -> Office,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.702138138488838,)","(0.5702138138488838,)"
2,5.687635497736809,0.5687635497736809,Train Station -> Residential Building (Apartment / Condo),"[(-74.06804484128952, 40.71152385094095), (-74.06804484128952, 40.7540041755368)]","(5.687635497736809,)","(0.5687635497736809,)"
2,5.672219567005283,0.5672219567005283,Train Station -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.672219567005283,)","(0.5672219567005283,)"
2,5.649390528355425,0.5649390528355425,Bus Station -> Office,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.649390528355425,)","(0.5649390528355425,)"
2,5.6087130738941715,0.5608713073894172,Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.6087130738941715,)","(0.5608713073894172,)"
2,5.607926595446634,0.5607926595446634,American Restaurant -> Office,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.607926595446634,)","(0.5607926595446634,)"
3,5.558372892434371,0.5558372892434371,Gym / Fitness Center -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.558372892434371, 5.6087130738941715)","(0.5558372892434371, 0.5608713073894172)"
2,5.558372892434371,0.5558372892434371,Gym / Fitness Center -> Food & Drink Shop,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.558372892434371,)","(0.5558372892434371,)"
2,5.5560042956979325,0.5556004295697933,Bus Station -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.5560042956979325,)","(0.5556004295697933,)"
3,5.543825419295549,0.5543825419295549,Deli / Bodega -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.543825419295549, 5.6087130738941715)","(0.5543825419295549, 0.5608713073894172)"
2,5.543825419295549,0.5543825419295549,Deli / Bodega -> Food & Drink Shop,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(5.543825419295549,)","(0.5543825419295549,)"
2,5.520782052415369,0.5520782052415368,American Restaurant -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.06804484128952, 40.7540041755368)]","(5.520782052415369,)","(0.5520782052415368,)"
3,5.502421180973812,0.5502421180973812,American Restaurant -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.502421180973812, 5.6087130738941715)","(0.5502421180973812, 0.5608713073894172)"
2,5.502421180973812,0.5502421180973812,American Restaurant -> Food & Drink Shop,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.502421180973812,)","(0.5502421180973812,)"
3,5.483968989960326,0.5483968989960326,Bar -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.483968989960326, 5.6087130738941715)","(0.5483968989960326, 0.5608713073894172)"
2,5.483968989960326,0.5483968989960326,Bar -> Food & Drink Shop,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.483968989960326,)","(0.5483968989960326,)"
2,5.4772291953788255,0.5477229195378825,Coffee Shop -> Home (private),"[(-74.00898152589798, 40.62656320174925), (-74.00898152589798, 40.5840828771534)]","(5.4772291953788255,)","(0.5477229195378825,)"
3,5.439591588615612,0.5439591588615612,Subway -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.79648450013265), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.439591588615612, 5.6087130738941715)","(0.5439591588615612, 0.5608713073894172)"
2,5.439591588615612,0.5439591588615612,Subway -> Food & Drink Shop,"[(-74.00898152589798, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(5.439591588615612,)","(0.5439591588615612,)"
3,5.4306960896479755,0.5430696089647975,Gym / Fitness Center -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.71152385094095), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.4306960896479755, 5.6087130738941715)","(0.5430696089647975, 0.5608713073894172)"
2,5.4306960896479755,0.5430696089647975,Gym / Fitness Center -> Food & Drink Shop,"[(-73.94991821050644, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.4306960896479755,)","(0.5430696089647975,)"
3,5.42323904449633,0.542323904449633,Other Great Outdoors -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.42323904449633, 5.6087130738941715)","(0.542323904449633, 0.5608713073894172)"
2,5.42323904449633,0.542323904449633,Other Great Outdoors -> Food & Drink Shop,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.42323904449633,)","(0.542323904449633,)"
2,5.406642950301465,0.5406642950301465,Home (private) -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.406642950301465,)","(0.5406642950301465,)"
3,5.381899442306302,0.5381899442306302,Bar -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.381899442306302, 5.6087130738941715)","(0.5381899442306302, 0.5608713073894172)"
2,5.381899442306302,0.5381899442306302,Bar -> Food & Drink Shop,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(5.381899442306302,)","(0.5381899442306302,)"
2,5.368875373937346,0.5368875373937346,Food & Drink Shop -> Home (private),"[(-74.00898152589798, 40.62656320174925), (-74.00898152589798, 40.5840828771534)]","(5.368875373937346,)","(0.5368875373937346,)"
3,5.352012444629874,0.5352012444629873,Gym / Fitness Center -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.06804484128952, 40.71152385094095), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.352012444629874, 5.6087130738941715)","(0.5352012444629873, 0.5608713073894172)"
2,5.352012444629874,0.5352012444629873,Gym / Fitness Center -> Food & Drink Shop,"[(-74.06804484128952, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.352012444629874,)","(0.5352012444629873,)"
2,5.3503919580883395,0.535039195808834,Subway -> Home (private),"[(-74.00898152589798, 40.62656320174925), (-74.00898152589798, 40.5840828771534)]","(5.3503919580883395,)","(0.535039195808834,)"
3,5.3272464335616645,0.5327246433561664,Gym / Fitness Center -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.3272464335616645, 5.6087130738941715)","(0.5327246433561664, 0.5608713073894172)"
2,5.3272464335616645,0.5327246433561664,Gym / Fitness Center -> Food & Drink Shop,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.3272464335616645,)","(0.5327246433561664,)"
2,5.308790923505604,0.5308790923505604,Office -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.06804484128952, 40.7540041755368)]","(5.308790923505604,)","(0.5308790923505604,)"
3,5.259221898431162,0.5259221898431161,Neighborhood -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.259221898431162, 5.6087130738941715)","(0.5259221898431161, 0.5608713073894172)"
2,5.259221898431162,0.5259221898431161,Neighborhood -> Food & Drink Shop,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.259221898431162,)","(0.5259221898431161,)"
2,5.24182378136579,0.524182378136579,Train Station -> Office,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.24182378136579,)","(0.524182378136579,)"
3,5.226635312622686,0.5226635312622686,Train Station -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.226635312622686, 5.6087130738941715)","(0.5226635312622686, 0.5608713073894172)"
2,5.226635312622686,0.5226635312622686,Train Station -> Food & Drink Shop,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.226635312622686,)","(0.5226635312622686,)"
3,5.224428840640515,0.5224428840640515,Park -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.224428840640515, 5.6087130738941715)","(0.5224428840640515, 0.5608713073894172)"
2,5.224428840640515,0.5224428840640515,Park -> Food & Drink Shop,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.224428840640515,)","(0.5224428840640515,)"
2,5.181865085458333,0.5181865085458333,Park -> Office,"[(-74.00898152589798, 40.6690435263451), (-74.00898152589798, 40.7540041755368)]","(5.181865085458333,)","(0.5181865085458333,)"
2,5.16514343359745,0.516514343359745,Train Station -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.06804484128952, 40.7540041755368)]","(5.16514343359745,)","(0.516514343359745,)"
2,5.118529448194445,0.5118529448194444,Train Station -> Office,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.118529448194445,)","(0.5118529448194444,)"
3,5.118502392345703,0.5118502392345703,Home (private) -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.118502392345703, 5.6087130738941715)","(0.5118502392345703, 0.5608713073894172)"
2,5.118502392345703,0.5118502392345703,Home (private) -> Food & Drink Shop,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(5.118502392345703,)","(0.5118502392345703,)"
2,5.10028573331931,0.510028573331931,Subway -> Office,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.10028573331931,)","(0.510028573331931,)"
2,5.052981874144113,0.5052981874144112,Train Station -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.052981874144113,)","(0.5052981874144112,)"
3,5.022053898011267,0.5022053898011267,American Restaurant -> Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368), (-74.06804484128952, 40.7540041755368)]","(5.022053898011267, 5.6087130738941715)","(0.5022053898011267, 0.5608713073894172)"
2,5.022053898011267,0.5022053898011267,American Restaurant -> Food & Drink Shop,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.022053898011267,)","(0.5022053898011267,)"
2,5.010224241961475,0.5010224241961475,Neighborhood -> Office,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.010224241961475,)","(0.5010224241961475,)"
