length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,4.703049099676116,0.47030490996761165,Train Station -> Bus Station,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.703049099676116,)","(0.47030490996761165,)"
2,4.701541296460603,0.47015412964606035,Subway -> Bus Station,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(4.701541296460603,)","(0.47015412964606035,)"
2,4.700716249796942,0.47007162497969424,Bar -> Bus Station,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.700716249796942,)","(0.47007162497969424,)"
2,4.6897966845320225,0.46897966845320227,Deli / Bodega -> Bus Station,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.6897966845320225,)","(0.46897966845320227,)"
2,4.6853416503559995,0.46853416503559997,Building -> Bus Station,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(4.6853416503559995,)","(0.46853416503559997,)"
2,4.673200881130572,0.46732008811305714,Home (private) -> Bus Station,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(4.673200881130572,)","(0.46732008811305714,)"
2,4.670752319827127,0.46707523198271267,Coffee Shop -> Bus Station,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.670752319827127,)","(0.46707523198271267,)"
2,4.632350737173636,0.46323507371736355,Home (private) -> Bus Station,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.632350737173636,)","(0.46323507371736355,)"
2,4.615880949130134,0.46158809491301345,Food & Drink Shop -> Bus Station,"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.615880949130134,)","(0.46158809491301345,)"
2,4.606843946143161,0.4606843946143161,Subway -> Bus Station,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(4.606843946143161,)","(0.4606843946143161,)"
2,4.600280869417209,0.4600280869417209,Medical Center -> Bus Station,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(4.600280869417209,)","(0.4600280869417209,)"
