length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.28475728110344,0.728475728110344,Home (private) -> Subway,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(7.28475728110344,)","(0.728475728110344,)"
2,7.284038742545132,0.7284038742545131,Office -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(7.284038742545132,)","(0.7284038742545131,)"
2,7.27437551054365,0.727437551054365,Park -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(7.27437551054365,)","(0.727437551054365,)"
2,7.262332321259113,0.7262332321259113,Home (private) -> Subway,"[(-73.8908548951149, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(7.262332321259113,)","(0.7262332321259113,)"
2,7.181511421069802,0.7181511421069802,College Academic Building -> Subway,"[(-73.94991821050644, 40.8389648247285), (-73.94991821050644, 40.7540041755368)]","(7.181511421069802,)","(0.7181511421069802,)"
2,7.102281832470214,0.7102281832470214,Train Station -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(7.102281832470214,)","(0.7102281832470214,)"
2,7.037546372923677,0.7037546372923676,Food & Drink Shop -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(7.037546372923677,)","(0.7037546372923676,)"
2,6.845088890112962,0.6845088890112961,Deli / Bodega -> Subway,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(6.845088890112962,)","(0.6845088890112961,)"
2,6.800105976488318,0.6800105976488318,College Academic Building -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(6.800105976488318,)","(0.6800105976488318,)"
2,6.700945690267694,0.6700945690267693,Medical Center -> Subway,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(6.700945690267694,)","(0.6700945690267693,)"
2,6.663612153431788,0.6663612153431788,Food & Drink Shop -> Subway,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(6.663612153431788,)","(0.6663612153431788,)"
2,6.657229646319478,0.6657229646319478,Neighborhood -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(6.657229646319478,)","(0.6657229646319478,)"
2,6.471745045087641,0.647174504508764,Gym / Fitness Center -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(6.471745045087641,)","(0.647174504508764,)"
2,6.309513960004655,0.6309513960004656,Office -> Home (private),"[(-74.00898152589798, 40.71152385094095), (-73.8908548951149, 40.71152385094095)]","(6.309513960004655,)","(0.6309513960004656,)"
2,6.306357196406572,0.6306357196406572,Park -> Home (private),"[(-74.00898152589798, 40.71152385094095), (-73.8908548951149, 40.71152385094095)]","(6.306357196406572,)","(0.6306357196406572,)"
2,6.275107596139905,0.6275107596139905,Gym / Fitness Center -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(6.275107596139905,)","(0.6275107596139905,)"
2,6.250591340222921,0.6250591340222921,Home (private) -> Subway,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(6.250591340222921,)","(0.6250591340222921,)"
2,6.143000079162217,0.6143000079162217,Bus Station -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(6.143000079162217,)","(0.6143000079162217,)"
2,5.98105475309299,0.598105475309299,Coffee Shop -> Subway,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.98105475309299,)","(0.598105475309299,)"
2,5.9771584138860705,0.597715841388607,Deli / Bodega -> Home (private),"[(-73.94991821050644, 40.7540041755368), (-73.8908548951149, 40.71152385094095)]","(5.9771584138860705,)","(0.597715841388607,)"
2,5.9381345769419935,0.5938134576941994,American Restaurant -> Subway,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.9381345769419935,)","(0.5938134576941994,)"
2,5.927702957569428,0.5927702957569428,Office -> Home (private),"[(-73.94991821050644, 40.7540041755368), (-73.8908548951149, 40.71152385094095)]","(5.927702957569428,)","(0.5927702957569428,)"
2,5.9074081970984835,0.5907408197098484,Subway -> Home (private),"[(-73.94991821050644, 40.6690435263451), (-73.8908548951149, 40.71152385094095)]","(5.9074081970984835,)","(0.5907408197098484,)"
2,5.855520044333186,0.5855520044333187,Medical Center -> Home (private),"[(-73.94991821050644, 40.7540041755368), (-73.8908548951149, 40.71152385094095)]","(5.855520044333186,)","(0.5855520044333187,)"
2,5.823763580692109,0.582376358069211,Food & Drink Shop -> Home (private),"[(-73.94991821050644, 40.7540041755368), (-73.8908548951149, 40.71152385094095)]","(5.823763580692109,)","(0.582376358069211,)"
2,5.81832614936979,0.581832614936979,Neighborhood -> Home (private),"[(-74.00898152589798, 40.71152385094095), (-73.8908548951149, 40.71152385094095)]","(5.81832614936979,)","(0.581832614936979,)"
2,5.742514510358988,0.5742514510358988,Medical Center -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.742514510358988,)","(0.5742514510358988,)"
2,5.725700560309309,0.5725700560309309,Road -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.725700560309309,)","(0.5725700560309309,)"
2,5.696136153759349,0.5696136153759349,Bus Station -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(5.696136153759349,)","(0.5696136153759349,)"
2,5.5950026999203635,0.5595002699920364,Home (private) -> Gym / Fitness Center,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.5950026999203635,)","(0.5595002699920364,)"
2,5.594651673612159,0.5594651673612159,Office -> Gym / Fitness Center,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(5.594651673612159,)","(0.5594651673612159,)"
2,5.589384816811716,0.5589384816811716,Park -> Gym / Fitness Center,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(5.589384816811716,)","(0.5589384816811716,)"
2,5.572201664870285,0.5572201664870284,Deli / Bodega -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.572201664870285,)","(0.5572201664870284,)"
2,5.558734614990349,0.5558734614990348,Home (private) -> Gym / Fitness Center,"[(-73.8908548951149, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.558734614990349,)","(0.5558734614990348,)"
2,5.4896863705864005,0.5489686370586401,Gym / Fitness Center -> Home (private),"[(-74.00898152589798, 40.71152385094095), (-73.8908548951149, 40.71152385094095)]","(5.4896863705864005,)","(0.5489686370586401,)"
2,5.482866183141677,0.5482866183141677,College Academic Building -> Gym / Fitness Center,"[(-73.94991821050644, 40.8389648247285), (-73.94991821050644, 40.7540041755368)]","(5.482866183141677,)","(0.5482866183141677,)"
2,5.421702079162648,0.5421702079162648,Food & Drink Shop -> Gym / Fitness Center,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.421702079162648,)","(0.5421702079162648,)"
2,5.411759987382089,0.5411759987382089,Train Station -> Gym / Fitness Center,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.411759987382089,)","(0.5411759987382089,)"
2,5.371626127967035,0.5371626127967035,Other Great Outdoors -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.371626127967035,)","(0.5371626127967035,)"
2,5.290042788743739,0.529004278874374,Office -> Gym / Fitness Center,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.290042788743739,)","(0.529004278874374,)"
2,5.2893947762092015,0.5289394776209202,Coffee Shop -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.2893947762092015,)","(0.5289394776209202,)"
2,5.2772949535166465,0.5277294953516647,Deli / Bodega -> Gym / Fitness Center,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.2772949535166465,)","(0.5277294953516647,)"
2,5.243239914320144,0.5243239914320144,College Academic Building -> Gym / Fitness Center,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.243239914320144,)","(0.5243239914320144,)"
2,5.214471588115694,0.5214471588115693,Subway -> Gym / Fitness Center,"[(-73.94991821050644, 40.6690435263451), (-73.94991821050644, 40.7540041755368)]","(5.214471588115694,)","(0.5214471588115693,)"
2,5.196993748507823,0.5196993748507823,American Restaurant -> Home (private),"[(-73.94991821050644, 40.7540041755368), (-73.8908548951149, 40.71152385094095)]","(5.196993748507823,)","(0.5196993748507823,)"
2,5.167914041814844,0.5167914041814844,Medical Center -> Gym / Fitness Center,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.167914041814844,)","(0.5167914041814844,)"
2,5.139479975040814,0.5139479975040814,Food & Drink Shop -> Gym / Fitness Center,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.139479975040814,)","(0.5139479975040814,)"
2,5.134615467591143,0.5134615467591143,Neighborhood -> Gym / Fitness Center,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(5.134615467591143,)","(0.5134615467591143,)"
2,5.12981869917847,0.512981869917847,Park -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.12981869917847,)","(0.512981869917847,)"
2,5.124967093051428,0.5124967093051428,Office -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(5.124967093051428,)","(0.5124967093051428,)"
2,5.1243867780543875,0.5124386778054387,Home (private) -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.1243867780543875,)","(0.5124386778054387,)"
2,5.098015068253673,0.5098015068253673,College Academic Building -> Home (private),"[(-73.77272826433182, 40.71152385094095), (-73.8908548951149, 40.71152385094095)]","(5.098015068253673,)","(0.5098015068253673,)"
2,5.051680110561845,0.5051680110561845,Building -> Subway,"[(-73.94991821050644, 40.6690435263451), (-73.94991821050644, 40.7540041755368)]","(5.051680110561845,)","(0.5051680110561845,)"
2,5.04260614958477,0.504260614958477,Residential Building (Apartment / Condo) -> Subway,"[(-73.94991821050644, 40.6690435263451), (-73.94991821050644, 40.7540041755368)]","(5.04260614958477,)","(0.504260614958477,)"
2,5.040050466277467,0.5040050466277467,Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.040050466277467,)","(0.5040050466277467,)"
2,5.005657834989477,0.5005657834989476,Home (private) -> Residential Building (Apartment / Condo),"[(-73.8908548951149, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(5.005657834989477,)","(0.5005657834989476,)"
2,4.986004077281853,0.4986004077281853,Bus Station -> Home (private),"[(-74.00898152589798, 40.71152385094095), (-73.8908548951149, 40.71152385094095)]","(4.986004077281853,)","(0.4986004077281853,)"
2,4.923092585856171,0.49230925858561714,Deli / Bodega -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.923092585856171,)","(0.49230925858561714,)"
2,4.894118750538572,0.48941187505385725,College Academic Building -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.894118750538572,)","(0.48941187505385725,)"
2,4.8850950977283185,0.48850950977283186,Office -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.8850950977283185,)","(0.48850950977283186,)"
2,4.834989194075932,0.48349891940759326,Coffee Shop -> Home (private),"[(-73.94991821050644, 40.7540041755368), (-73.8908548951149, 40.71152385094095)]","(4.834989194075932,)","(0.48349891940759326,)"
2,4.832126607597285,0.4832126607597285,Neighborhood -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.832126607597285,)","(0.4832126607597285,)"
2,4.82887045016178,0.482887045016178,Medical Center -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.82887045016178,)","(0.482887045016178,)"
2,4.823265926535427,0.4823265926535427,Home (private) -> Gym / Fitness Center,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(4.823265926535427,)","(0.4823265926535427,)"
2,4.817418275937988,0.4817418275937988,Bar -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(4.817418275937988,)","(0.4817418275937988,)"
2,4.803904074710203,0.48039040747102024,Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.803904074710203,)","(0.48039040747102024,)"
2,4.799617076694411,0.47996170766944113,Neighborhood -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(4.799617076694411,)","(0.47996170766944113,)"
2,4.763062302236577,0.4763062302236577,Train Station -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.763062302236577,)","(0.4763062302236577,)"
2,4.7405813997214725,0.47405813997214724,Bus Station -> Gym / Fitness Center,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.7405813997214725,)","(0.47405813997214724,)"
2,4.666911911323965,0.46669119113239654,Deli / Bodega -> Subway,"[(-73.94991821050644, 40.79648450013265), (-73.94991821050644, 40.7540041755368)]","(4.666911911323965,)","(0.46669119113239654,)"
2,4.663677493192741,0.46636774931927405,Road -> Subway,"[(-74.00898152589798, 40.79648450013265), (-73.94991821050644, 40.7540041755368)]","(4.663677493192741,)","(0.46636774931927405,)"
2,4.582943325455665,0.4582943325455665,American Restaurant -> Gym / Fitness Center,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.582943325455665,)","(0.4582943325455665,)"
2,4.5377126537161585,0.45377126537161583,College Academic Building -> Home (private),"[(-73.77272826433182, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(4.5377126537161585,)","(0.45377126537161583,)"
2,4.53603045602799,0.45360304560279896,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(4.53603045602799,)","(0.45360304560279896,)"
2,4.5187922269095795,0.4518792226909579,Home (private) -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(4.5187922269095795,)","(0.4518792226909579,)"
2,4.450901473047902,0.44509014730479024,Coffee Shop -> Gym / Fitness Center,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.450901473047902,)","(0.44509014730479024,)"
2,4.4428386572389105,0.44428386572389106,Bus Station -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.4428386572389105,)","(0.44428386572389106,)"
2,4.422709036275529,0.44227090362755284,Building -> Home (private),"[(-73.94991821050644, 40.6690435263451), (-73.8908548951149, 40.71152385094095)]","(4.422709036275529,)","(0.44227090362755284,)"
2,4.419292406856568,0.44192924068565687,Road -> Gym / Fitness Center,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.419292406856568,)","(0.44192924068565687,)"
2,4.414770167114542,0.4414770167114542,Residential Building (Apartment / Condo) -> Home (private),"[(-73.94991821050644, 40.6690435263451), (-73.8908548951149, 40.71152385094095)]","(4.414770167114542,)","(0.4414770167114542,)"
2,4.396506115976847,0.4396506115976847,Bus Station -> Gym / Fitness Center,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(4.396506115976847,)","(0.4396506115976847,)"
2,4.324648600332866,0.4324648600332866,Building -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.324648600332866,)","(0.4324648600332866,)"
2,4.300962980324442,0.4300962980324442,Deli / Bodega -> Gym / Fitness Center,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.300962980324442,)","(0.4300962980324442,)"
2,4.297145631470247,0.4297145631470247,American Restaurant -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.297145631470247,)","(0.4297145631470247,)"
2,4.2846013009028745,0.42846013009028744,American Restaurant -> Residential Building (Apartment / Condo),"[(-74.06804484128952, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(4.2846013009028745,)","(0.42846013009028744,)"
2,4.249431826833783,0.42494318268337833,Medical Center -> Gym / Fitness Center,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.249431826833783,)","(0.42494318268337833,)"
2,4.238476036923547,0.42384760369235475,Gym / Fitness Center -> Subway,"[(-73.94991821050644, 40.79648450013265), (-73.94991821050644, 40.7540041755368)]","(4.238476036923547,)","(0.42384760369235475,)"
2,4.1462753351286095,0.41462753351286097,Other Great Outdoors -> Gym / Fitness Center,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.1462753351286095,)","(0.41462753351286097,)"
2,4.145048219634089,0.4145048219634089,Road -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.145048219634089,)","(0.4145048219634089,)"
2,4.123821283942188,0.41238212839421884,Bus Station -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(4.123821283942188,)","(0.41238212839421884,)"
2,4.082840708398267,0.4082840708398267,Coffee Shop -> Gym / Fitness Center,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(4.082840708398267,)","(0.4082840708398267,)"
2,4.034715519614207,0.4034715519614207,Deli / Bodega -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(4.034715519614207,)","(0.4034715519614207,)"
2,3.9937811013204363,0.3993781101320436,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(3.9937811013204363,)","(0.3993781101320436,)"
