length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,2.841106210451036,0.2841106210451036,Bar -> Subway,"[(-73.94991821050644, 40.79648450013265), (-73.94991821050644, 40.79648450013265)]","(2.841106210451036,)","(0.2841106210451036,)"
2,2.8285745217194345,0.28285745217194347,Train Station -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(2.8285745217194345,)","(0.28285745217194347,)"
2,2.771536072875384,0.2771536072875384,Other Great Outdoors -> Subway,"[(-73.8908548951149, 40.8389648247285), (-73.94991821050644, 40.79648450013265)]","(2.771536072875384,)","(0.2771536072875384,)"
2,2.7685493109956743,0.27685493109956744,Bar -> Subway,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.79648450013265)]","(2.7685493109956743,)","(0.27685493109956744,)"
2,2.6955291073877445,0.26955291073877446,Home (private) -> Subway,"[(-74.00898152589798, 40.79648450013265), (-73.94991821050644, 40.79648450013265)]","(2.6955291073877445,)","(0.26955291073877446,)"
2,2.5386422454819875,0.25386422454819874,Subway -> Home (private),"[(-73.94991821050644, 40.79648450013265), (-73.8908548951149, 40.7540041755368)]","(2.5386422454819875,)","(0.25386422454819874,)"
2,2.5372725486326906,0.2537272548632691,Gym / Fitness Center -> Home (private),"[(-73.94991821050644, 40.79648450013265), (-73.8908548951149, 40.7540041755368)]","(2.5372725486326906,)","(0.2537272548632691,)"
3,2.516318950214703,0.2516318950214703,American Restaurant -> Subway -> Home (private),"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265), (-73.8908548951149, 40.7540041755368)]","(2.516318950214703, 2.5386422454819875)","(0.2516318950214703, 0.25386422454819874)"
2,2.516318950214703,0.2516318950214703,American Restaurant -> Subway,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(2.516318950214703,)","(0.2516318950214703,)"
3,2.5080413653738374,0.25080413653738376,Gym / Fitness Center -> Subway -> Home (private),"[(-73.94991821050644, 40.79648450013265), (-73.94991821050644, 40.79648450013265), (-73.8908548951149, 40.7540041755368)]","(2.5080413653738374, 2.5386422454819875)","(0.25080413653738376, 0.25386422454819874)"
2,2.5080413653738374,0.25080413653738376,Gym / Fitness Center -> Subway,"[(-73.94991821050644, 40.79648450013265), (-73.94991821050644, 40.79648450013265)]","(2.5080413653738374,)","(0.25080413653738376,)"
2,2.4753094680127834,0.24753094680127835,Bar -> Home (private),"[(-73.94991821050644, 40.71152385094095), (-73.8908548951149, 40.7540041755368)]","(2.4753094680127834,)","(0.24753094680127835,)"
2,2.4554056397678483,0.24554056397678484,Other Great Outdoors -> Home (private),"[(-73.8908548951149, 40.8389648247285), (-73.8908548951149, 40.7540041755368)]","(2.4554056397678483,)","(0.24554056397678484,)"
4,2.340638315180305,0.2340638315180305,Gym / Fitness Center -> American Restaurant -> Subway -> Home (private),"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265), (-73.8908548951149, 40.7540041755368)]","(2.340638315180305, 2.516318950214703, 2.5386422454819875)","(0.2340638315180305, 0.2516318950214703, 0.25386422454819874)"
3,2.340638315180305,0.2340638315180305,Gym / Fitness Center -> American Restaurant -> Subway,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(2.340638315180305, 2.516318950214703)","(0.2340638315180305, 0.2516318950214703)"
2,2.340638315180305,0.2340638315180305,Gym / Fitness Center -> American Restaurant,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(2.340638315180305,)","(0.2340638315180305,)"
2,2.33699018867318,0.23369901886731798,Subway -> American Restaurant,"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(2.33699018867318,)","(0.23369901886731798,)"
2,2.335085144805433,0.23350851448054327,Subway -> Home (private),"[(-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.79648450013265)]","(2.335085144805433,)","(0.23350851448054327,)"
4,2.3346091501472244,0.23346091501472244,Bar -> American Restaurant -> Subway -> Home (private),"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265), (-73.8908548951149, 40.7540041755368)]","(2.3346091501472244, 2.516318950214703, 2.5386422454819875)","(0.23346091501472244, 0.2516318950214703, 0.25386422454819874)"
3,2.3346091501472244,0.23346091501472244,Bar -> American Restaurant -> Subway,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(2.3346091501472244, 2.516318950214703)","(0.23346091501472244, 0.2516318950214703)"
2,2.3346091501472244,0.23346091501472244,Bar -> American Restaurant,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(2.3346091501472244,)","(0.23346091501472244,)"
4,2.318848079179356,0.2318848079179356,Home (private) -> American Restaurant -> Subway -> Home (private),"[(-74.06804484128952, 40.71152385094095), (-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265), (-73.8908548951149, 40.7540041755368)]","(2.318848079179356, 2.516318950214703, 2.5386422454819875)","(0.2318848079179356, 0.2516318950214703, 0.25386422454819874)"
3,2.318848079179356,0.2318848079179356,Home (private) -> American Restaurant -> Subway,"[(-74.06804484128952, 40.71152385094095), (-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(2.318848079179356, 2.516318950214703)","(0.2318848079179356, 0.2516318950214703)"
2,2.318848079179356,0.2318848079179356,Home (private) -> American Restaurant,"[(-74.06804484128952, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(2.318848079179356,)","(0.2318848079179356,)"
4,2.318479661045098,0.2318479661045098,Subway -> American Restaurant -> Subway -> Home (private),"[(-74.00898152589798, 40.6690435263451), (-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265), (-73.8908548951149, 40.7540041755368)]","(2.318479661045098, 2.516318950214703, 2.5386422454819875)","(0.2318479661045098, 0.2516318950214703, 0.25386422454819874)"
3,2.318479661045098,0.2318479661045098,Subway -> American Restaurant -> Subway,"[(-74.00898152589798, 40.6690435263451), (-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(2.318479661045098, 2.516318950214703)","(0.2318479661045098, 0.2516318950214703)"
2,2.318479661045098,0.2318479661045098,Subway -> American Restaurant,"[(-74.00898152589798, 40.6690435263451), (-74.00898152589798, 40.7540041755368)]","(2.318479661045098,)","(0.2318479661045098,)"
2,2.3095992982189153,0.23095992982189154,College Academic Building -> Home (private),"[(-74.1861714720726, 40.7540041755368), (-74.12710815668106, 40.7540041755368)]","(2.3095992982189153,)","(0.23095992982189154,)"
3,2.3079672599297654,0.23079672599297654,Home (private) -> Subway -> American Restaurant,"[(-73.8908548951149, 40.7540041755368), (-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.7540041755368)]","(2.3079672599297654, 2.33699018867318)","(0.23079672599297654, 0.23369901886731798)"
3,2.3079672599297654,0.23079672599297654,Home (private) -> Subway -> Home (private),"[(-73.8908548951149, 40.7540041755368), (-73.94991821050644, 40.79648450013265), (-74.00898152589798, 40.79648450013265)]","(2.3079672599297654, 2.335085144805433)","(0.23079672599297654, 0.23350851448054327)"
2,2.3079672599297654,0.23079672599297654,Home (private) -> Subway,"[(-73.8908548951149, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(2.3079672599297654,)","(0.23079672599297654,)"
