sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Deli / Bodega,2,0.05646481178396072,69,0.05646481178396072
Office -> Coffee Shop,2,0.05593451568894952,123,0.05593451568894952
Coffee Shop -> Office,2,0.04385026737967915,164,0.04385026737967915
Bar -> American Restaurant,2,0.029693486590038315,31,0.029693486590038315
Office -> Neighborhood,2,0.02680565897244974,36,0.02680565897244974
Subway -> Office,2,0.02219251336898396,83,0.02219251336898396
Subway -> Bus Station,2,0.021917808219178082,32,0.021917808219178082
Other Great Outdoors -> Park,2,0.021290751829673986,32,0.021290751829673986
Subway -> Deli / Bodega,2,0.020458265139116204,25,0.020458265139116204
Subway -> Food & Drink Shop,2,0.019990480723465015,42,0.019990480723465015
Food & Drink Shop -> Park,2,0.01996007984031936,30,0.01996007984031936
Office -> Subway,2,0.01882985877605918,56,0.01882985877605918
Coffee Shop -> Deli / Bodega,2,0.018821603927986905,23,0.018821603927986905
Subway -> Train Station,2,0.01881331403762663,39,0.01881331403762663
Office -> Park,2,0.018629407850964737,28,0.018629407850964737
Subway -> Park,2,0.018629407850964737,28,0.018629407850964737
Deli / Bodega -> Office,2,0.018449197860962566,69,0.018449197860962566
Office -> Food & Drink Shop,2,0.017610661589719183,37,0.017610661589719183
Train Station -> Subway,2,0.01714862138533961,51,0.01714862138533961
Coffee Shop -> Park,2,0.0166333998669328,25,0.0166333998669328
Office -> Gym / Fitness Center,2,0.016515276630883566,40,0.016515276630883566
Park -> Food & Drink Shop,2,0.01618277010947168,34,0.01618277010947168
