sequence,length,sequence_index,tail_event_count,last_density_ratio
Coffee Shop -> Office,2,381.1843618385257,114,381.1843618385257
Coffee Shop -> Office -> Coffee Shop,3,381.1843618385257,7,403.2019242194753
Coffee Shop -> Office -> Coffee Shop -> Gym / Fitness Center,4,381.1843618385257,1,714.1947494622234
Coffee Shop -> Office -> Coffee Shop -> Gym / Fitness Center -> Deli / Bodega,5,381.1843618385257,2,18975.539054850015
Coffee Shop -> Office -> Coffee Shop -> Neighborhood,4,381.1843618385257,1,1250.1708461011563
Coffee Shop -> Office -> Coffee Shop -> Neighborhood -> Office,5,381.1843618385257,3,8983.675510787625
Coffee Shop -> Office -> Coffee Shop -> Office,4,381.1843618385257,5,2138.97035971134
Coffee Shop -> Office -> Coffee Shop -> Office -> Neighborhood,5,381.1843618385257,1,1750.2391845416187
Coffee Shop -> Office -> Coffee Shop -> Office -> Train Station,5,381.1843618385257,2,2273.419925178909
Coffee Shop -> Office -> Coffee Shop -> Train Station,4,381.1843618385257,2,1623.8713751277924
Office -> Coffee Shop,2,374.72360994295735,86,374.72360994295735
Office -> Coffee Shop -> Deli / Bodega,3,374.72360994295735,4,441.2916059267446
Office -> Coffee Shop -> Deli / Bodega -> Coffee Shop,4,374.72360994295735,1,1276.8060933616716
Office -> Coffee Shop -> Office,3,374.72360994295735,43,1497.2792517979376
Office -> Coffee Shop -> Office -> Deli / Bodega,4,374.72360994295735,1,441.2916059267446
Office -> Coffee Shop -> Office -> Train Station,4,374.72360994295735,3,528.7023081811418
Office -> Coffee Shop -> Office -> Train Station -> Food & Drink Shop,5,374.72360994295735,1,1811.8626078014076
Office -> Coffee Shop -> Office -> Train Station -> Neighborhood,5,374.72360994295735,1,2917.0653075693644
Office -> Coffee Shop -> Park,3,356.31797954279216,4,356.31797954279216
Coffee Shop -> Office -> Train Station,3,348.98990079500805,5,348.98990079500805
Coffee Shop -> Office -> Train Station -> Food & Drink Shop,4,348.98990079500805,1,1087.1175646808445
Coffee Shop -> Office -> Train Station -> Neighborhood,4,348.98990079500805,1,1750.2391845416187
Coffee Shop -> Office -> Train Station -> Neighborhood -> Office,5,348.98990079500805,3,8983.675510787625
Coffee Shop -> Office -> Train Station -> Office,4,348.98990079500805,2,1796.7351021575253
Coffee Shop -> Office -> Train Station -> Office -> Bar,5,348.98990079500805,1,1461.2336401805799
Coffee Shop -> Office -> Train Station -> Office -> Gym / Fitness Center,5,348.98990079500805,1,2499.681623117782
Coffee Shop -> Office -> Deli / Bodega,3,332.9041939447371,3,332.9041939447371
Coffee Shop -> Office -> Deli / Bodega -> Office,4,332.9041939447371,2,1996.3723357305835
Coffee Shop -> Office -> Deli / Bodega -> Park,4,332.9041939447371,1,2553.6121867233433
Coffee Shop -> Office -> Deli / Bodega -> Park -> Neighborhood,5,332.9041939447371,1,8751.195922708093
Office -> Coffee Shop -> Train Station,3,330.43894261321356,5,330.43894261321356
Office -> Coffee Shop -> Train Station -> Food & Drink Shop,4,330.43894261321356,1,1087.1175646808445
Office -> Coffee Shop -> Train Station -> Neighborhood,4,330.43894261321356,1,3500.4783690832373
Deli / Bodega -> Office,2,306.05708152983897,48,306.05708152983897
Deli / Bodega -> Office -> Coffee Shop,3,306.05708152983897,5,532.0025389006965
Deli / Bodega -> Office -> Coffee Shop -> Office,4,306.05708152983897,4,2395.6468028767
Deli / Bodega -> Office -> Coffee Shop -> Train Station,4,306.05708152983897,1,1136.7099625894546
