sequence,length,sequence_index,tail_event_count,last_density_ratio
Office -> Coffee Shop,2,484.9628015954143,34,484.9628015954143
Office -> Coffee Shop -> Neighborhood,3,484.9628015954143,2,631.8348410238223
Office -> Coffee Shop -> Neighborhood -> Office,4,484.9628015954143,6,12158.710239999315
Office -> Coffee Shop -> Office,3,484.9628015954143,14,1668.8425819606905
Office -> Coffee Shop -> Office -> Neighborhood,4,484.9628015954143,1,767.2280212432128
Office -> Coffee Shop -> Office -> Neighborhood -> Office,5,484.9628015954143,3,12158.710239999315
Office -> Coffee Shop -> Office -> Train Station,4,484.9628015954143,1,505.67301400120846
Office -> Coffee Shop -> Office -> Train Station -> Neighborhood,5,484.9628015954143,1,10741.19229740498
Office -> Coffee Shop -> Park,3,484.9628015954143,3,815.2275808972622
Coffee Shop -> Office,2,484.96280159541425,41,484.96280159541425
Coffee Shop -> Office -> Coffee Shop,3,484.96280159541425,4,606.0626881726665
Coffee Shop -> Office -> Coffee Shop -> Neighborhood,4,484.96280159541425,1,2685.298074351245
Coffee Shop -> Office -> Coffee Shop -> Neighborhood -> Office,5,484.96280159541425,3,12158.710239999315
Coffee Shop -> Office -> Coffee Shop -> Office,4,484.96280159541425,3,3039.6775599998286
Coffee Shop -> Office -> Coffee Shop -> Office -> Neighborhood,5,484.96280159541425,1,3580.3974324683263
Coffee Shop -> Office -> Coffee Shop -> Office -> Train Station,5,484.96280159541425,1,2359.8073986723057
Coffee Shop -> Office -> Neighborhood,3,484.96280159541425,1,523.9605998734137
Coffee Shop -> Office -> Neighborhood -> Office,4,484.96280159541425,3,12158.710239999315
Coffee Shop -> Office -> Train Station,3,484.96280159541425,3,690.6753361967725
Coffee Shop -> Office -> Train Station -> Neighborhood,4,484.96280159541425,1,3580.3974324683263
Coffee Shop -> Office -> Train Station -> Neighborhood -> Office,5,484.96280159541425,3,12158.710239999315
Coffee Shop -> Office -> Train Station -> Office,4,484.96280159541425,2,4052.903413333105
Coffee Shop -> Office -> Train Station -> Office -> Bar,5,484.96280159541425,1,2037.8149872646827
Coffee Shop -> Office -> Train Station -> Office -> Gym / Fitness Center,5,484.96280159541425,1,2846.556183254844
Office -> Coffee Shop -> Deli / Bodega,3,360.2878447411121,1,360.2878447411121
Food & Drink Shop -> Park,2,356.49823473320794,11,356.49823473320794
Food & Drink Shop -> Park -> Bar,3,356.49823473320794,1,741.0236317326119
Food & Drink Shop -> Park -> Bar -> Gym / Fitness Center,4,356.49823473320794,1,5693.112366509688
Food & Drink Shop -> Park -> Coffee Shop,3,356.49823473320794,1,564.7402321608937
Food & Drink Shop -> Park -> Coffee Shop -> Park,4,356.49823473320794,1,9239.245916835638
Food & Drink Shop -> Park -> Food & Drink Shop,3,356.49823473320794,3,3824.2537907744118
Food & Drink Shop -> Park -> Food & Drink Shop -> Bar,4,356.49823473320794,1,1358.5433248431218
Food & Drink Shop -> Park -> Food & Drink Shop -> Bar -> Gym / Fitness Center,5,356.49823473320794,1,5693.112366509688
Food & Drink Shop -> Park -> Food & Drink Shop -> Gym / Fitness Center,4,356.49823473320794,1,3795.408244339792
Food & Drink Shop -> Park -> Neighborhood,3,356.49823473320794,1,976.4720270368163
Train Station -> Coffee Shop,2,342.8779980976855,9,342.8779980976855
Train Station -> Coffee Shop -> Office,3,342.8779980976855,3,1350.9678044443683
Train Station -> Coffee Shop -> Office -> Coffee Shop,4,342.8779980976855,2,4141.428369179887
