sequence,length,sequence_index,tail_event_count,last_density_ratio
Office -> Coffee Shop,2,329.819574058695,72,329.819574058695
Office -> Coffee Shop -> Office,3,329.819574058695,39,984.8325400316974
Office -> Coffee Shop -> Office -> Train Station,4,329.819574058695,5,383.6393707067889
Office -> Coffee Shop -> Office -> Train Station -> Coffee Shop,5,329.819574058695,1,554.4887492590733
Office -> Coffee Shop -> Office -> Train Station -> Food & Drink Shop,5,329.819574058695,1,591.0735739524555
Office -> Coffee Shop -> Office -> Train Station -> Gym / Fitness Center,5,329.819574058695,1,1034.9122143210864
Office -> Coffee Shop -> Office -> Train Station -> Neighborhood,5,329.819574058695,1,968.4820384018274
Office -> Coffee Shop -> Office -> Train Station -> Office,5,329.819574058695,3,1688.2843543400527
Office -> Coffee Shop -> Train Station,3,329.819574058695,7,332.48745461255044
Office -> Coffee Shop -> Train Station -> Bar,4,329.819574058695,1,971.6003503370309
Office -> Coffee Shop -> Train Station -> Coffee Shop,4,329.819574058695,1,396.0633923279096
Office -> Coffee Shop -> Train Station -> Coffee Shop -> Bar,5,329.819574058695,1,1700.300613089804
Office -> Coffee Shop -> Train Station -> Coffee Shop -> Subway,5,329.819574058695,1,2462.8065581352316
Office -> Coffee Shop -> Train Station -> Coffee Shop -> Train Station,5,329.819574058695,3,8977.161274538861
Office -> Coffee Shop -> Train Station -> Food & Drink Shop,4,329.819574058695,1,422.19540996603973
Office -> Coffee Shop -> Train Station -> Food & Drink Shop -> Office,5,329.819574058695,2,3376.5687086801054
Office -> Coffee Shop -> Train Station -> Neighborhood,4,329.819574058695,1,1383.5457691454678
Office -> Coffee Shop -> Train Station -> Subway,4,329.819574058695,1,1055.4885249150993
Office -> Coffee Shop -> Train Station -> Subway -> Bar,5,329.819574058695,1,1700.300613089804
Office -> Coffee Shop -> Train Station -> Subway -> Train Station,5,329.819574058695,1,2992.3870915129537
Office -> Coffee Shop -> Food & Drink Shop,3,328.3742077513642,6,328.3742077513642
Office -> Coffee Shop -> Food & Drink Shop -> Coffee Shop,4,328.3742077513642,1,462.0739577158945
Office -> Coffee Shop -> Food & Drink Shop -> Gym / Fitness Center,4,328.3742077513642,1,431.213422633786
Office -> Coffee Shop -> Food & Drink Shop -> Gym / Fitness Center -> American Restaurant,5,328.3742077513642,1,5850.422109529407
Office -> Coffee Shop -> Food & Drink Shop -> Gym / Fitness Center -> Food & Drink Shop,5,328.3742077513642,2,5910.735739524555
Office -> Coffee Shop -> Food & Drink Shop -> Office,4,328.3742077513642,4,1125.5229028933684
Office -> Coffee Shop -> Food & Drink Shop -> Office -> Coffee Shop,5,328.3742077513642,2,2079.3328097215253
Office -> Coffee Shop -> Food & Drink Shop -> Office -> Food & Drink Shop,5,328.3742077513642,2,1477.6839348811388
Office -> Coffee Shop -> Food & Drink Shop -> Park,4,328.3742077513642,1,741.9013544693089
Office -> Coffee Shop -> Food & Drink Shop -> Park -> American Restaurant,5,328.3742077513642,1,5850.422109529407
Office -> Coffee Shop -> Food & Drink Shop -> Park -> Food & Drink Shop,5,328.3742077513642,2,5910.735739524555
Office -> Coffee Shop -> Food & Drink Shop -> Park -> Gym / Fitness Center,5,328.3742077513642,1,2587.2805358027163
Deli / Bodega -> Office,2,311.31484548114446,48,311.31484548114446
Deli / Bodega -> Office -> Deli / Bodega,3,311.31484548114446,4,529.4597432161291
Deli / Bodega -> Office -> Deli / Bodega -> Coffee Shop,4,311.31484548114446,1,693.1109365738417
Deli / Bodega -> Office -> Neighborhood,3,311.31484548114446,3,403.53418266742807
Deli / Bodega -> Office -> Neighborhood -> Food & Drink Shop,4,311.31484548114446,2,1970.2452465081851
Deli / Bodega -> Office -> Neighborhood -> Office,4,311.31484548114446,8,4502.0916115734735
Deli / Bodega -> Office -> Neighborhood -> Office -> Food & Drink Shop,5,311.31484548114446,2,738.8419674405694
Deli / Bodega -> Office -> Neighborhood -> Office -> Gym / Fitness Center,5,311.31484548114446,1,646.8201339506791
Deli / Bodega -> Office -> Neighborhood -> Office -> Neighborhood,5,311.31484548114446,1,3026.506370005711
Deli / Bodega -> Office -> Neighborhood -> Office -> Park,5,311.31484548114446,1,2225.7040634079267
Deli / Bodega -> Office -> Neighborhood -> Office -> Subway,5,311.31484548114446,1,1539.25409883452
Deli / Bodega -> Office -> Neighborhood -> Park,4,311.31484548114446,1,1483.8027089386178
Deli / Bodega -> Office -> Neighborhood -> Park -> Neighborhood,5,311.31484548114446,1,4842.410192009137
Deli / Bodega -> Office -> Neighborhood -> Park -> Office,5,311.31484548114446,2,3376.5687086801054
Deli / Bodega -> Office -> Neighborhood -> Park -> Subway,5,311.31484548114446,1,2462.8065581352316
Deli / Bodega -> Office -> Park,3,311.31484548114446,2,370.95067723465445
Deli / Bodega -> Office -> Park -> Coffee Shop,4,311.31484548114446,1,1386.2218731476835
Deli / Bodega -> Office -> Park -> Coffee Shop -> Food & Drink Shop,5,311.31484548114446,3,8866.103609286833
Deli / Bodega -> Office -> Park -> Neighborhood,4,311.31484548114446,1,2421.2050960045685
Deli / Bodega -> Office -> Park -> Neighborhood -> Office,5,311.31484548114446,1,1688.2843543400527
Deli / Bodega -> Office -> Park -> Office,4,311.31484548114446,2,1688.2843543400527
Deli / Bodega -> Office -> Park -> Office -> Gym / Fitness Center,5,311.31484548114446,1,1293.6402679013581
Deli / Bodega -> Office -> Park -> Office -> Neighborhood,5,311.31484548114446,1,4842.410192009137
Deli / Bodega -> Office -> Park -> Office -> Subway,5,311.31484548114446,1,2462.8065581352316
