sequence,length,sequence_index,tail_event_count,last_density_ratio
Office -> Deli / Bodega,2,1165.3923822862866,5,1165.3923822862866
Office -> Coffee Shop,2,1138.163588307635,11,1138.163588307635
Office -> Coffee Shop -> Deli / Bodega,3,1138.163588307635,1,5721.017149405407
Office -> Coffee Shop -> Office,3,1138.163588307635,2,4025.90095698899
Coffee Shop -> Office,2,1034.6941711887591,9,1034.6941711887591
Coffee Shop -> Office -> Coffee Shop,3,1034.6941711887591,1,3104.0825135662776
Coffee Shop -> Office -> Coffee Shop -> Office,4,1034.6941711887591,1,22142.455263439446
Neighborhood -> Food & Drink Shop,2,775.4837756566046,3,775.4837756566046
Subway -> Neighborhood,2,727.2479427210263,3,727.2479427210263
Subway -> Neighborhood -> Office,3,727.2479427210263,1,7380.818421146481
Subway -> Neighborhood -> Office -> Gym / Fitness Center,4,727.2479427210263,1,28067.901038162676
Train Station -> Deli / Bodega,2,715.1271436756758,2,715.1271436756758
Deli / Bodega -> Office,2,699.2354293717719,3,699.2354293717719
Subway -> Bus Station,2,692.0585261377508,3,692.0585261377508
Other Great Outdoors -> Subway,2,673.0608411065184,4,673.0608411065184
Residential Building (Apartment / Condo) -> Deli / Bodega,2,655.5332150360362,1,655.5332150360362
Deli / Bodega -> Coffee Shop,2,588.1419499388736,2,588.1419499388736
Food & Drink Shop -> Coffee Shop,2,570.1376045325815,4,570.1376045325815
Park -> Coffee Shop,2,514.1731770938005,2,514.1731770938005
Park -> Coffee Shop -> Park,3,514.1731770938005,1,18338.843316345552
Bus Station -> Residential Building (Apartment / Condo),2,502.22302764857614,1,502.22302764857614
Food & Drink Shop -> Subway,2,437.8329451075566,3,437.8329451075566
Office -> Gym / Fitness Center,2,415.82075612092854,4,415.82075612092854
Office -> Gym / Fitness Center -> Office,3,415.82075612092854,1,5535.6138158598615
Office -> Park,2,407.52985147434555,2,407.52985147434555
Subway -> Coffee Shop,2,401.0058749583229,3,401.0058749583229
Train Station -> Other Great Outdoors,2,399.6298744069953,2,399.6298744069953
Train Station -> Other Great Outdoors -> Subway,3,399.6298744069953,1,14302.542873513516
Neighborhood -> Office,2,375.29585192270247,2,375.29585192270247
Neighborhood -> Office -> Gym / Fitness Center,3,375.29585192270247,1,14033.950519081338
Food & Drink Shop -> Park,2,374.262108496848,2,374.262108496848
Food & Drink Shop -> Park -> Coffee Shop,3,374.262108496848,1,13968.371311048248
