sequence,length,sequence_index,tail_event_count,last_density_ratio
Other Great Outdoors -> Park,2,685.9818903605792,27,685.9818903605792
Coffee Shop -> Office,2,673.3437582695757,103,673.3437582695757
Coffee Shop -> Office -> Deli / Bodega,3,673.3437582695757,2,749.1853756118916
Coffee Shop -> Office -> Deli / Bodega -> Park,4,673.3437582695757,1,16782.056960607028
Coffee Shop -> Office -> Park,3,673.3437582695757,3,977.595551103322
Deli / Bodega -> Office,2,535.3906952713638,46,535.3906952713638
Deli / Bodega -> Office -> Bus Station,3,535.3906952713638,1,719.7074739913755
Deli / Bodega -> Office -> Coffee Shop,3,535.3906952713638,3,1386.4189805364244
Deli / Bodega -> Office -> Coffee Shop -> Office,4,535.3906952713638,7,29058.523967989244
Office -> Deli / Bodega,2,512.1128389552177,42,512.1128389552177
Office -> Deli / Bodega -> Office,3,512.1128389552177,9,2668.63995624391
Office -> Deli / Bodega -> Park,3,512.1128389552177,2,1598.291139105431
Office -> Deli / Bodega -> Park -> Office,4,512.1128389552177,1,6226.826564569123
Office -> Deli / Bodega -> Coffee Shop,3,506.1529611482184,1,506.1529611482184
Office -> Coffee Shop,2,487.3726250332167,71,487.3726250332167
Office -> Coffee Shop -> Deli / Bodega,3,487.3726250332167,1,543.4231949860904
Office -> Coffee Shop -> Office,3,487.3726250332167,17,2981.8606083852137
Office -> Coffee Shop -> Office -> Food & Drink Shop,4,487.3726250332167,1,1344.6635438438307
Office -> Coffee Shop -> Park,3,487.3726250332167,2,945.4679977806776
Office -> Coffee Shop -> Park -> Office,4,487.3726250332167,1,6226.826564569123
Office -> Coffee Shop -> Train Station,3,487.3726250332167,3,1008.3170265348845
Coffee Shop -> Office -> Train Station,3,463.3689895403029,2,463.3689895403029
Coffee Shop -> Office -> Train Station -> Neighborhood,4,463.3689895403029,1,18446.765023723543
Coffee Shop -> Office -> Train Station -> Neighborhood -> Office,5,463.3689895403029,1,12453.653129138245
Coffee Shop -> Office -> Food & Drink Shop,3,443.8695193270897,2,443.8695193270897
Coffee Shop -> Office -> Coffee Shop,3,412.78493918883834,2,412.78493918883834
Coffee Shop -> Office -> Coffee Shop -> Office,4,412.78493918883834,1,6226.826564569123
Coffee Shop -> Office -> Coffee Shop -> Train Station,4,412.78493918883834,1,11931.7514806628
Deli / Bodega -> Park,2,407.788299977367,13,407.788299977367
Deli / Bodega -> Park -> Neighborhood,3,407.788299977367,1,2837.9638498036215
Deli / Bodega -> Park -> Office,3,407.788299977367,2,1915.9466352520378
Residential Building (Apartment / Condo) -> Deli / Bodega,2,390.16564224282223,9,390.16564224282223
Other Great Outdoors -> Bus Station,2,386.64576704938133,16,386.64576704938133
Other Great Outdoors -> Bus Station -> Home (private),3,386.64576704938133,2,1240.202479064326
Coffee Shop -> Park,2,380.23198056988116,21,380.23198056988116
Coffee Shop -> Park -> Coffee Shop,3,380.23198056988116,1,1012.3059222964368
