sequence,length,sequence_index,tail_event_count,last_density_ratio
Coffee Shop -> Office,2,519.4650409025908,148,519.4650409025908
Coffee Shop -> Office -> Coffee Shop,3,505.93345688903645,7,505.93345688903645
Coffee Shop -> Office -> Coffee Shop -> Office,4,505.93345688903645,1,906.6227264625103
Coffee Shop -> Office -> Coffee Shop -> Train Station,4,505.93345688903645,1,1740.938118912673
Coffee Shop -> Office -> Park,3,448.5110058207139,4,448.5110058207139
Office -> Coffee Shop,2,413.52151282377287,104,413.52151282377287
Office -> Coffee Shop -> Office,3,413.52151282377287,36,2196.8166064283905
Office -> Coffee Shop -> Office -> Food & Drink Shop,4,413.52151282377287,2,643.1010080547009
Office -> Coffee Shop -> Office -> Gym / Fitness Center,4,413.52151282377287,1,560.1834161532319
Office -> Coffee Shop -> Train Station,3,413.52151282377287,4,468.7141089380273
Office -> Deli / Bodega,2,403.34357642026276,59,403.34357642026276
Office -> Deli / Bodega -> Coffee Shop,3,403.34357642026276,6,1087.8181833352646
Office -> Deli / Bodega -> Coffee Shop -> Office,4,403.34357642026276,3,3173.179542618786
Office -> Deli / Bodega -> Coffee Shop -> Office -> Coffee Shop,5,403.34357642026276,1,3565.626267598923
Office -> Deli / Bodega -> Coffee Shop -> Train Station,4,403.34357642026276,1,2031.094472064785
Office -> Deli / Bodega -> Office,3,403.34357642026276,24,2581.569797384775
Office -> Deli / Bodega -> Office -> Coffee Shop,4,403.34357642026276,4,1782.8131337994614
Office -> Deli / Bodega -> Office -> Coffee Shop -> Office,5,403.34357642026276,5,7932.948856546965
Office -> Deli / Bodega -> Office -> Coffee Shop -> Train Station,5,403.34357642026276,1,3046.641708097178
Office -> Deli / Bodega -> Office -> Deli / Bodega,4,403.34357642026276,2,1643.8351486919562
Office -> Deli / Bodega -> Office -> Deli / Bodega -> Office,5,403.34357642026276,1,3173.179542618786
Office -> Deli / Bodega -> Park,3,403.34357642026276,5,1406.3480690988488
Office -> Deli / Bodega -> Park -> Office,4,403.34357642026276,1,1269.2718170475143
