sequence,length,sequence_index,tail_event_count,last_density_ratio
Coffee Shop -> Office,2,681.301241175536,137,681.301241175536
Coffee Shop -> Office -> Other Great Outdoors,3,681.301241175536,2,914.0810864127654
Coffee Shop -> Office -> Park,3,681.301241175536,3,696.2294845501265
Other Great Outdoors -> Park,2,649.6034464247492,35,649.6034464247492
Coffee Shop -> Office -> Coffee Shop,3,638.118412939498,3,638.118412939498
Coffee Shop -> Office -> Coffee Shop -> Office,4,638.118412939498,1,4123.751397426985
Coffee Shop -> Office -> Coffee Shop -> Train Station,4,638.118412939498,1,7585.729158880746
Coffee Shop -> Office -> Deli / Bodega,3,580.1912371251054,2,580.1912371251054
Coffee Shop -> Office -> Deli / Bodega -> Park,4,580.1912371251054,1,15897.23989722789
Office -> Deli / Bodega,2,579.3454773042234,59,579.3454773042234
Office -> Deli / Bodega -> Office,3,579.3454773042234,9,1887.1404700089595
Office -> Deli / Bodega -> Park,3,579.3454773042234,4,2155.5579521664936
Office -> Deli / Bodega -> Park -> Office,4,579.3454773042234,1,3092.8135480702385
Office -> Coffee Shop,2,519.5534644935742,98,519.5534644935742
Office -> Coffee Shop -> Office,3,519.5534644935742,23,2903.457616555734
Office -> Coffee Shop -> Office -> Food & Drink Shop,4,519.5534644935742,1,1014.9850492811419
Office -> Coffee Shop -> Park,3,519.5534644935742,3,973.3004018710952
Office -> Coffee Shop -> Park -> Office,4,519.5534644935742,1,4123.751397426985
Office -> Coffee Shop -> Train Station,3,519.5534644935742,3,696.648596223742
Deli / Bodega -> Office,2,472.38938918652065,53,472.38938918652065
Deli / Bodega -> Office -> Bus Station,3,472.38938918652065,1,624.3667014904277
Deli / Bodega -> Office -> Coffee Shop,3,472.38938918652065,3,1237.1069231987437
Deli / Bodega -> Office -> Coffee Shop -> Office,4,472.38938918652065,7,28866.259781988898
Deli / Bodega -> Office -> Deli / Bodega,3,472.38938918652065,1,749.8698064730137
Residential Building (Apartment / Condo) -> Deli / Bodega,2,422.79893343691197,13,422.79893343691197
Office -> Coffee Shop -> Deli / Bodega,3,405.5418341129564,1,405.5418341129564
Neighborhood -> Park,2,389.7387845771999,19,389.7387845771999
Neighborhood -> Park -> Deli / Bodega,3,389.7387845771999,3,6275.226275221536
Neighborhood -> Park -> Deli / Bodega -> Park,4,389.7387845771999,1,10598.15993148526
Neighborhood -> Park -> Office,3,389.7387845771999,4,2604.4745667959905
Neighborhood -> Park -> Office -> Deli / Bodega,4,389.7387845771999,1,19871.549871534862
Neighborhood -> Park -> Subway,3,389.7387845771999,1,827.1618300102081
Deli / Bodega -> Park,2,389.41365742489063,17,389.41365742489063
Deli / Bodega -> Park -> Neighborhood,3,389.41365742489063,1,2093.4885177753617
Deli / Bodega -> Park -> Office,3,389.41365742489063,2,1455.4416696801122
Bus Station -> Park,2,381.4574660402613,13,381.4574660402613
Bus Station -> Park -> Bus Station,3,381.4574660402613,2,5090.990027537333
Bus Station -> Park -> Bus Station -> Park,4,381.4574660402613,3,95383.43938336734
Park -> Food & Drink Shop,2,376.7437301078129,27,376.7437301078129
Park -> Food & Drink Shop -> Bar,3,376.7437301078129,1,418.06624107329935
Park -> Food & Drink Shop -> Coffee Shop,3,376.7437301078129,2,1618.9300476428004
Park -> Food & Drink Shop -> Office,3,376.7437301078129,1,458.1945997141095
Park -> Food & Drink Shop -> Park,3,376.7437301078129,2,2355.1466514411686
Park -> Food & Drink Shop -> Subway,3,376.7437301078129,3,2328.307373362067
Office -> Deli / Bodega -> Coffee Shop,3,370.4331464945391,1,370.4331464945391
Other Great Outdoors -> Subway,2,365.6975400555914,31,365.6975400555914
Food & Drink Shop -> Bus Station,2,364.1038149190898,24,364.1038149190898
Train Station -> Subway,2,343.6270473681021,43,343.6270473681021
Train Station -> Subway -> Train Station,3,343.6270473681021,9,4763.1322625530265
Train Station -> Subway -> Train Station -> Bar,4,343.6270473681021,1,1254.1987232198983
Coffee Shop -> Office -> Food & Drink Shop,3,340.79789975863156,2,340.79789975863156
Food & Drink Shop -> Park,2,336.3783304534044,24,336.3783304534044
Food & Drink Shop -> Park -> Bar,3,336.3783304534044,1,470.32452120746177
Food & Drink Shop -> Park -> Bus Station,3,336.3783304534044,1,1378.8097991246943
Food & Drink Shop -> Park -> Coffee Shop,3,336.3783304534044,2,1821.2963035981504
Food & Drink Shop -> Park -> Neighborhood,3,336.3783304534044,1,1482.887700090881
Food & Drink Shop -> Park -> Other Great Outdoors,3,336.3783304534044,1,1304.469883734884
Food & Drink Shop -> Park -> Subway,3,336.3783304534044,1,654.8364487580814
Coffee Shop -> Office -> Train Station,3,332.2217149874779,2,332.2217149874779
Coffee Shop -> Office -> Train Station -> Neighborhood,4,332.2217149874779,1,17794.652401090574
Coffee Shop -> Office -> Train Station -> Neighborhood -> Office,5,332.2217149874779,1,12371.254192280954
Train Station -> Deli / Bodega,2,327.9133642167469,20,327.9133642167469
Train Station -> Deli / Bodega -> American Restaurant,3,327.9133642167469,1,2349.3791500588063
Train Station -> Deli / Bodega -> American Restaurant -> Train Station,4,327.9133642167469,2,45514.374953284474
Train Station -> Deli / Bodega -> Home (private),3,327.9133642167469,3,1489.8295582475905
Train Station -> Deli / Bodega -> Office,3,327.9133642167469,1,618.5627096140477
Train Station -> Deli / Bodega -> Train Station,3,327.9133642167469,5,5689.296869160559
Subway -> Bus Station,2,320.54381654864693,34,320.54381654864693
Subway -> Bus Station -> Coffee Shop,3,320.54381654864693,1,1285.6209201869297
Subway -> Bus Station -> Coffee Shop -> Park,4,320.54381654864693,1,31794.47979445578
Subway -> Bus Station -> Park,3,320.54381654864693,1,1870.263517320928
Other Great Outdoors -> Bus Station,2,319.27037346360686,17,319.27037346360686
Other Great Outdoors -> Bus Station -> Home (private),3,319.27037346360686,2,1168.4937711745806
Other Great Outdoors -> Bus Station -> Subway,3,319.27037346360686,1,924.4749864819972
Park -> Other Great Outdoors,2,306.7571830339093,16,306.7571830339093
Park -> Other Great Outdoors -> Bar,3,306.7571830339093,1,705.4867818111927
Deli / Bodega -> Food & Drink Shop,2,302.74049740806396,18,302.74049740806396
Deli / Bodega -> Food & Drink Shop -> Bus Station,3,302.74049740806396,1,1838.4130654995927
Deli / Bodega -> Food & Drink Shop -> Coffee Shop,3,302.74049740806396,1,1214.1975357321005
Deli / Bodega -> Food & Drink Shop -> Gym / Fitness Center,3,302.74049740806396,1,1101.990140304862
Deli / Bodega -> Food & Drink Shop -> Gym / Fitness Center -> Deli / Bodega,4,302.74049740806396,1,39743.099743069724
Coffee Shop -> Park,2,302.32468901225775,23,302.32468901225775
Coffee Shop -> Park -> Coffee Shop,3,302.32468901225775,2,1900.4830994067656
Coffee Shop -> Park -> Deli / Bodega,3,302.32468901225775,1,1727.960858394336
Coffee Shop -> Park -> Food & Drink Shop,3,302.32468901225775,1,1014.9850492811419
Coffee Shop -> Park -> Food & Drink Shop -> Coffee Shop,4,302.32468901225775,1,21855.555643177806
Coffee Shop -> Park -> Neighborhood,3,302.32468901225775,1,1547.3610783557021
Coffee Shop -> Park -> Office,3,302.32468901225775,1,537.8806170556937
Deli / Bodega -> Coffee Shop,2,299.1754735017135,19,299.1754735017135
Deli / Bodega -> Coffee Shop -> Food & Drink Shop,3,299.1754735017135,1,1228.666112287698
Deli / Bodega -> Coffee Shop -> Office,3,299.1754735017135,6,3906.711850193986
Deli / Bodega -> Coffee Shop -> Office -> Coffee Shop,4,299.1754735017135,1,3642.592607196301
Deli / Bodega -> Coffee Shop -> Office -> Coffee Shop -> Train Station,5,299.1754735017135,1,22757.187476642237
Other Great Outdoors -> Deli / Bodega,2,293.2237779000604,13,293.2237779000604
Other Great Outdoors -> Deli / Bodega -> Home (private),3,293.2237779000604,1,764.0151580756873
Subway -> Food & Drink Shop,2,292.6395640662438,44,292.6395640662438
Coffee Shop -> Office -> Gym / Fitness Center,3,289.574051466971,2,289.574051466971
Subway -> Food & Drink Shop -> Office,3,281.16486800638535,1,281.16486800638535
Neighborhood -> Office,2,279.3509011160216,35,279.3509011160216
Neighborhood -> Office -> Coffee Shop,3,279.3509011160216,1,624.4444469479373
Neighborhood -> Office -> Deli / Bodega,3,279.3509011160216,3,4542.068542065112
Neighborhood -> Office -> Deli / Bodega -> Park,4,279.3509011160216,1,10598.15993148526
Neighborhood -> Office -> Gym / Fitness Center,3,279.3509011160216,2,1133.4755728850007
Neighborhood -> Office -> Neighborhood,3,279.3509011160216,1,1016.8372800623184
Neighborhood -> Office -> Park,3,279.3509011160216,2,1816.8274168260443
Neighborhood -> Office -> Park -> Deli / Bodega,4,279.3509011160216,1,19871.549871534862
Neighborhood -> Office -> Park -> Deli / Bodega -> Park,5,279.3509011160216,1,31794.47979445578
Bus Station -> Coffee Shop,2,275.32493611681696,18,275.32493611681696
Bus Station -> Coffee Shop -> Bus Station,3,275.32493611681696,7,14707.304523996741
Bus Station -> Coffee Shop -> Bus Station -> Food & Drink Shop,4,275.32493611681696,2,6669.901752418933
Bus Station -> Coffee Shop -> Bus Station -> Food & Drink Shop -> Bus Station,5,275.32493611681696,5,82728.58794748166
Bus Station -> Coffee Shop -> Food & Drink Shop,3,275.32493611681696,5,6484.626703740628
Bus Station -> Coffee Shop -> Food & Drink Shop -> Bus Station,4,275.32493611681696,6,39709.7222147912
Bus Station -> Coffee Shop -> Food & Drink Shop -> Coffee Shop,4,275.32493611681696,1,4371.111128635561
Bus Station -> Coffee Shop -> Office,3,275.32493611681696,1,687.2918995711642
Bus Station -> Coffee Shop -> Park,3,275.32493611681696,2,3532.7199771617534
Bar -> American Restaurant,2,269.2147174202848,27,269.2147174202848
Bar -> American Restaurant -> Bar,3,269.2147174202848,1,418.06624107329935
Coffee Shop -> Deli / Bodega,2,267.68331839626995,16,267.68331839626995
Coffee Shop -> Deli / Bodega -> Office,3,267.68331839626995,2,1546.4067740351193
Coffee Shop -> Deli / Bodega -> Park,3,267.68331839626995,1,1987.1549871534862
Park -> Bus Station,2,267.02022622818293,13,267.02022622818293
Park -> Bus Station -> Coffee Shop,3,267.02022622818293,1,1681.1965879367542
Park -> Bus Station -> Coffee Shop -> Park,4,267.02022622818293,1,31794.47979445578
Park -> Bus Station -> Park,3,267.02022622818293,5,19565.833719665094
Office -> Deli / Bodega -> Subway,3,266.3741486473551,1,266.3741486473551
Other Great Outdoors -> Home (private),2,264.9337466425908,47,264.9337466425908
Park -> Coffee Shop,2,264.53410288572564,20,264.53410288572564
Park -> Coffee Shop -> Office,3,264.53410288572564,2,1237.1254192280953
Park -> Coffee Shop -> Park,3,264.53410288572564,3,4769.171969168367
Subway -> Office,2,264.3430382966016,75,264.3430382966016
Subway -> Office -> Gym / Fitness Center,3,264.3430382966016,1,264.47763367316685
Subway -> Office -> Residential Building (Apartment / Condo),3,264.3430382966016,1,601.8922252414706
Train Station -> Subway -> Bar,3,262.5067095111415,1,262.5067095111415
Train Station -> Coffee Shop,2,261.47323170468496,27,261.47323170468496
Train Station -> Coffee Shop -> Bar,3,261.47323170468496,1,418.06624107329935
Train Station -> Coffee Shop -> Gym / Fitness Center,3,261.47323170468496,1,734.6600935365747
Train Station -> Coffee Shop -> Gym / Fitness Center -> Bar,4,261.47323170468496,1,11287.788508979083
Train Station -> Coffee Shop -> Gym / Fitness Center -> Train Station,4,261.47323170468496,1,22757.187476642237
Train Station -> Coffee Shop -> Office,3,261.47323170468496,2,916.389199428219
Train Station -> Coffee Shop -> Train Station,3,261.47323170468496,5,4214.2939771559695
Train Station -> Coffee Shop -> Train Station -> Office,4,261.47323170468496,1,2474.2508384561906
Train Station -> Coffee Shop -> Train Station -> Office -> Train Station,5,261.47323170468496,1,22757.187476642237
Deli / Bodega -> Residential Building (Apartment / Condo),2,260.18395903809966,8,260.18395903809966
Coffee Shop -> Office -> Neighborhood,3,259.77594746117626,1,259.77594746117626
Coffee Shop -> Office -> Neighborhood -> Office,4,259.77594746117626,1,12371.254192280954
Food & Drink Shop -> Coffee Shop,2,258.9739983110362,28,258.9739983110362
Food & Drink Shop -> Coffee Shop -> Food & Drink Shop,3,258.9739983110362,1,833.7377190523666
Food & Drink Shop -> Coffee Shop -> Office,3,258.9739983110362,1,441.830506867177
Food & Drink Shop -> Coffee Shop -> Office -> Food & Drink Shop,4,258.9739983110362,1,23344.656133466262
Subway -> Train Station,2,252.85763862935823,39,252.85763862935823
Subway -> Train Station -> Bar,3,252.85763862935823,1,289.4304745892073
Subway -> Train Station -> Bus Station,3,252.85763862935823,1,1696.9966758457779
Subway -> Train Station -> Coffee Shop,3,252.85763862935823,1,560.3988626455848
Subway -> Train Station -> Food & Drink Shop,3,252.85763862935823,2,1795.7427794974049
Park -> Deli / Bodega,2,251.97354303963516,11,251.97354303963516
Park -> Deli / Bodega -> Office,3,251.97354303963516,1,1124.6594720255414
Park -> Deli / Bodega -> Park,3,251.97354303963516,1,2890.4072540414345
American Restaurant -> Bar,2,249.98509474740726,26,249.98509474740726
American Restaurant -> Bar -> American Restaurant,3,249.98509474740726,2,3614.429461628933
Coffee Shop -> Food & Drink Shop,2,249.72492694278492,27,249.72492694278492
Coffee Shop -> Food & Drink Shop -> Bus Station,3,249.72492694278492,8,9804.869682664494
Coffee Shop -> Food & Drink Shop -> Coffee Shop,3,249.72492694278492,2,1618.9300476428004
Coffee Shop -> Food & Drink Shop -> Gym / Fitness Center,3,249.72492694278492,2,1469.3201870731493
Coffee Shop -> Food & Drink Shop -> Office,3,249.72492694278492,1,458.1945997141095
Coffee Shop -> Food & Drink Shop -> Subway,3,249.72492694278492,1,582.0768433405168
Office -> Coffee Shop -> Food & Drink Shop,3,238.2107768721047,1,238.2107768721047
Subway -> Deli / Bodega,2,226.4564087924201,20,226.4564087924201
Subway -> Deli / Bodega -> Bar,3,226.4564087924201,1,564.3894254489541
Subway -> Deli / Bodega -> Coffee Shop,3,226.4564087924201,2,2185.5555643177804
Subway -> Deli / Bodega -> Coffee Shop -> Office,4,226.4564087924201,5,30928.13548070239
Subway -> Deli / Bodega -> Office,3,226.4564087924201,9,5567.06438652643
Subway -> Deli / Bodega -> Office -> Coffee Shop,4,226.4564087924201,3,7285.185214392602
Subway -> Deli / Bodega -> Office -> Coffee Shop -> Office,5,226.4564087924201,7,28866.259781988898
Subway -> Park,2,226.45640879242006,25,226.45640879242006
Subway -> Park -> Bar,3,226.45640879242006,1,451.5115403591633
Subway -> Park -> Deli / Bodega,3,226.45640879242006,1,1589.723989722789
Subway -> Park -> Neighborhood,3,226.45640879242006,1,1423.5721920872459
Subway -> Park -> Office,3,226.45640879242006,1,494.8501676912382
Office -> Neighborhood,2,223.4807208928173,28,223.4807208928173
Office -> Neighborhood -> Coffee Shop,3,223.4807208928173,1,780.5555586849217
Office -> Neighborhood -> Coffee Shop -> Office,4,223.4807208928173,2,24742.50838456191
Office -> Neighborhood -> Food & Drink Shop,3,223.4807208928173,1,833.7377190523666
Office -> Neighborhood -> Food & Drink Shop -> Office,4,223.4807208928173,1,12371.254192280954
Office -> Neighborhood -> Gym / Fitness Center,3,223.4807208928173,1,708.4222330531255
Office -> Neighborhood -> Office,3,223.4807208928173,8,3534.644054937416
Office -> Neighborhood -> Office -> Deli / Bodega,4,223.4807208928173,2,9935.774935767431
Office -> Neighborhood -> Office -> Deli / Bodega -> Park,5,223.4807208928173,1,15897.23989722789
Office -> Neighborhood -> Office -> Park,4,223.4807208928173,2,7948.619948613945
Office -> Neighborhood -> Office -> Park -> Deli / Bodega,5,223.4807208928173,1,19871.549871534862
Office -> Neighborhood -> Park,3,223.4807208928173,6,6813.1028130976665
Office -> Neighborhood -> Park -> Deli / Bodega,4,223.4807208928173,2,13247.699914356575
Office -> Neighborhood -> Park -> Deli / Bodega -> Park,5,223.4807208928173,1,15897.23989722789
Office -> Neighborhood -> Park -> Office,4,223.4807208928173,2,4123.751397426985
Office -> Neighborhood -> Subway,3,223.4807208928173,1,561.288384649784
Office -> Neighborhood -> Subway -> Gym / Fitness Center,4,223.4807208928173,1,19835.822525487514
Deli / Bodega -> Subway,2,215.13358835279908,19,215.13358835279908
Subway -> Neighborhood,2,212.9274646284342,21,212.9274646284342
Subway -> Neighborhood -> Food & Drink Shop,3,212.9274646284342,1,1111.650292069822
Subway -> Neighborhood -> Food & Drink Shop -> Office,4,212.9274646284342,1,12371.254192280954
Subway -> Neighborhood -> Office,3,212.9274646284342,12,7069.288109874832
Subway -> Neighborhood -> Office -> Gym / Fitness Center,4,212.9274646284342,1,1652.9852104572929
Subway -> Neighborhood -> Park,3,212.9274646284342,2,3028.0456947100743
Coffee Shop -> Subway,2,211.7062369994431,34,211.7062369994431
Coffee Shop -> Subway -> Deli / Bodega,3,211.7062369994431,1,1168.91469832558
Coffee Shop -> Bus Station,2,209.7713798985272,15,209.7713798985272
Coffee Shop -> Bus Station -> Bar,3,209.7713798985272,2,1505.0384678638777
Coffee Shop -> Bus Station -> Food & Drink Shop,3,209.7713798985272,2,3112.620817795502
Coffee Shop -> Bus Station -> Food & Drink Shop -> Bus Station,4,209.7713798985272,5,82728.58794748166
Park -> Neighborhood,2,205.12567609326308,10,205.12567609326308
Park -> Neighborhood -> Food & Drink Shop,3,205.12567609326308,1,2334.465613346626
Park -> Neighborhood -> Food & Drink Shop -> Office,4,205.12567609326308,1,12371.254192280954
Park -> Neighborhood -> Office,3,205.12567609326308,4,4948.501676912381
Park -> Neighborhood -> Office -> Deli / Bodega,4,205.12567609326308,1,9935.774935767431
Food & Drink Shop -> Deli / Bodega,2,201.82699827204263,12,201.82699827204263
Food & Drink Shop -> Deli / Bodega -> Bus Station,3,201.82699827204263,1,2757.6195982493887
Bus Station -> Food & Drink Shop,2,196.0559003410484,12,196.0559003410484
Bus Station -> Food & Drink Shop -> Bus Station,3,196.0559003410484,8,22060.95678599511
Bus Station -> Food & Drink Shop -> Neighborhood,3,196.0559003410484,1,2965.775400181762
Food & Drink Shop -> Residential Building (Apartment / Condo),2,191.03646590397926,10,191.03646590397926
Office -> Park,2,185.39055273735147,22,185.39055273735147
Office -> Park -> Deli / Bodega,3,185.39055273735147,5,9032.522668879483
Office -> Park -> Deli / Bodega -> Park,4,185.39055273735147,1,6358.895958891155
Office -> Park -> Neighborhood,3,185.39055273735147,2,3235.3913456528317
Office -> Park -> Neighborhood -> Office,4,185.39055273735147,1,6185.627096140477
Office -> Park -> Neighborhood -> Office -> Deli / Bodega,5,185.39055273735147,1,39743.099743069724
Office -> Park -> Office,3,185.39055273735147,2,1124.6594720255414
Office -> Park -> Office -> Deli / Bodega,4,185.39055273735147,1,19871.549871534862
Deli / Bodega -> Other Great Outdoors,2,180.44540178465255,8,180.44540178465255
American Restaurant -> Office,2,179.14081879793545,17,179.14081879793545
American Restaurant -> Office -> Coffee Shop,3,179.14081879793545,2,2571.2418403738593
Bus Station -> Subway,2,179.1274268948321,19,179.1274268948321
Bus Station -> Subway -> Bus Station,3,179.1274268948321,5,8708.272415524385
Residential Building (Apartment / Condo) -> Home (private),2,178.81205827303322,22,178.81205827303322
Residential Building (Apartment / Condo) -> Home (private) -> Residential Building (Apartment / Condo),3,178.81205827303322,1,2051.905313323195
Park -> Office,2,178.26014686283798,25,178.26014686283798
Park -> Office -> American Restaurant,3,178.26014686283798,1,1879.5033200470452
Park -> Office -> Deli / Bodega,3,178.26014686283798,4,7948.619948613945
Park -> Office -> Deli / Bodega -> Office,4,178.26014686283798,1,3092.8135480702385
Park -> Office -> Deli / Bodega -> Park,4,178.26014686283798,1,7948.619948613945
Park -> Office -> Deli / Bodega -> Park -> Office,5,178.26014686283798,1,12371.254192280954
Park -> Office -> Food & Drink Shop,3,178.26014686283798,2,1867.572490677301
Park -> Office -> Food & Drink Shop -> Office,4,178.26014686283798,1,6185.627096140477
Park -> Office -> Neighborhood,3,178.26014686283798,3,4270.716576261738
Park -> Office -> Neighborhood -> Food & Drink Shop,4,178.26014686283798,1,7781.552044488754
Park -> Office -> Neighborhood -> Food & Drink Shop -> Office,5,178.26014686283798,1,12371.254192280954
Park -> Office -> Neighborhood -> Office,4,178.26014686283798,2,8247.50279485397
Park -> Office -> Neighborhood -> Park,4,178.26014686283798,1,10598.15993148526
Park -> Office -> Neighborhood -> Park -> Office,5,178.26014686283798,1,12371.254192280954
Park -> Office -> Park,3,178.26014686283798,1,1271.779191778231
Park -> Office -> Park -> Deli / Bodega,4,178.26014686283798,1,39743.099743069724
Park -> Office -> Park -> Neighborhood,4,178.26014686283798,1,35589.30480218115
Park -> Office -> Subway,3,178.26014686283798,1,628.6429908077581
Park -> Office -> Subway -> Food & Drink Shop,4,178.26014686283798,1,23344.656133466262
Park -> Office -> Subway -> Food & Drink Shop -> Office,5,178.26014686283798,1,12371.254192280954
Park -> Office -> Subway -> Neighborhood,4,178.26014686283798,1,35589.30480218115
Park -> Office -> Subway -> Neighborhood -> Food & Drink Shop,5,178.26014686283798,1,23344.656133466262
Park -> Office -> Subway -> Neighborhood -> Office,5,178.26014686283798,1,12371.254192280954
Park -> Office -> Subway -> Office,4,178.26014686283798,1,12371.254192280954
Food & Drink Shop -> Office,2,172.76825575339464,33,172.76825575339464
Food & Drink Shop -> Office -> Bar,3,172.76825575339464,1,342.05419724179035
Food & Drink Shop -> Office -> Bar -> Office,4,172.76825575339464,1,12371.254192280954
Food & Drink Shop -> Office -> Neighborhood,3,172.76825575339464,1,1078.463781884277
Food & Drink Shop -> Office -> Neighborhood -> Office,4,172.76825575339464,1,12371.254192280954
Food & Drink Shop -> Office -> Subway,3,172.76825575339464,1,476.2446900058773
Food & Drink Shop -> Office -> Subway -> Neighborhood,4,172.76825575339464,1,35589.30480218115
Food & Drink Shop -> Office -> Subway -> Neighborhood -> Office,5,172.76825575339464,1,12371.254192280954
