length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.446498546697254,0.7446498546697253,Bar -> Deli / Bodega,"[(-73.94991821050644, 40.71152385094095), (-73.8908548951149, 40.6690435263451)]","(7.446498546697254,)","(0.7446498546697253,)"
2,7.1455991551106735,0.7145599155110673,Home (private) -> Deli / Bodega,"[(-73.83179157972336, 40.71152385094095), (-73.8908548951149, 40.6690435263451)]","(7.1455991551106735,)","(0.7145599155110673,)"
2,6.53648243566444,0.653648243566444,Bus Station -> Park,"[(-74.00898152589798, 40.5840828771534), (-73.8908548951149, 40.5840828771534)]","(6.53648243566444,)","(0.653648243566444,)"
2,4.217990883641221,0.4217990883641221,Subway -> Deli / Bodega,"[(-73.8908548951149, 40.6690435263451), (-73.8908548951149, 40.6690435263451)]","(4.217990883641221,)","(0.4217990883641221,)"
2,4.216465810196684,0.42164658101966845,American Restaurant -> Residential Building (Apartment / Condo),"[(-73.83179157972336, 40.8389648247285), (-73.8908548951149, 40.8389648247285)]","(4.216465810196684,)","(0.42164658101966845,)"
2,4.122424457656679,0.41224244576566793,Subway -> Park,"[(-73.8908548951149, 40.6690435263451), (-73.8908548951149, 40.5840828771534)]","(4.122424457656679,)","(0.41224244576566793,)"
2,3.645199135262569,0.3645199135262569,Home (private) -> Park,"[(-74.00898152589798, 40.5840828771534), (-73.8908548951149, 40.5840828771534)]","(3.645199135262569,)","(0.3645199135262569,)"
2,3.565276694315348,0.3565276694315348,Office -> Residential Building (Apartment / Condo),"[(-73.8908548951149, 40.79648450013265), (-73.8908548951149, 40.8389648247285)]","(3.565276694315348,)","(0.3565276694315348,)"
2,3.19775204996335,0.319775204996335,Deli / Bodega -> Train Station,"[(-74.1861714720726, 40.79648450013265), (-74.1861714720726, 40.79648450013265)]","(3.19775204996335,)","(0.319775204996335,)"
2,3.148543901966243,0.3148543901966243,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.8389648247285), (-73.8908548951149, 40.8389648247285)]","(3.148543901966243,)","(0.3148543901966243,)"
2,3.1219673515559685,0.31219673515559687,Gym / Fitness Center -> Bar,"[(-74.00898152589798, 40.9239254739202), (-74.00898152589798, 40.9239254739202)]","(3.1219673515559685,)","(0.31219673515559687,)"
2,2.9442350583703445,0.29442350583703447,Subway -> Gym / Fitness Center,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(2.9442350583703445,)","(0.29442350583703447,)"
2,2.82474761052257,0.282474761052257,Bar -> Gym / Fitness Center,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.79648450013265)]","(2.82474761052257,)","(0.282474761052257,)"
2,2.0597341239320714,0.20597341239320716,Neighborhood -> Bar,"[(-74.06804484128952, 40.88144514932435), (-74.00898152589798, 40.9239254739202)]","(2.0597341239320714,)","(0.20597341239320716,)"
2,2.011128883901154,0.20111288839011537,Other Great Outdoors -> Park,"[(-74.00898152589798, 40.5840828771534), (-73.8908548951149, 40.5840828771534)]","(2.011128883901154,)","(0.20111288839011537,)"
2,1.9643827656251551,0.1964382765625155,Office -> Gym / Fitness Center,"[(-73.8908548951149, 40.79648450013265), (-73.94991821050644, 40.79648450013265)]","(1.9643827656251551,)","(0.1964382765625155,)"
2,1.7611899425275246,0.17611899425275246,Gym / Fitness Center -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.79648450013265), (-73.8908548951149, 40.8389648247285)]","(1.7611899425275246,)","(0.17611899425275246,)"
