length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,6.42582126128538,0.642582126128538,Gym / Fitness Center -> Bar,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(6.42582126128538,)","(0.642582126128538,)"
2,6.406209609432783,0.6406209609432783,Home (private) -> Bar,"[(-73.94991821050644, 40.79648450013265), (-73.94991821050644, 40.79648450013265)]","(6.406209609432783,)","(0.6406209609432783,)"
2,6.385690316474861,0.6385690316474861,Neighborhood -> Bar,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.79648450013265)]","(6.385690316474861,)","(0.6385690316474861,)"
2,6.368538916267813,0.6368538916267813,Other Great Outdoors -> Bar,"[(-74.00898152589798, 40.79648450013265), (-73.94991821050644, 40.79648450013265)]","(6.368538916267813,)","(0.6368538916267813,)"
2,6.310249745719733,0.6310249745719733,Park -> Bar,"[(-73.94991821050644, 40.79648450013265), (-73.94991821050644, 40.79648450013265)]","(6.310249745719733,)","(0.6310249745719733,)"
2,6.288572206669868,0.6288572206669868,Neighborhood -> Bar,"[(-73.8908548951149, 40.8389648247285), (-73.94991821050644, 40.79648450013265)]","(6.288572206669868,)","(0.6288572206669868,)"
2,6.2880053471994986,0.6288005347199499,Bus Station -> Bar,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(6.2880053471994986,)","(0.6288005347199499,)"
2,6.172795754596686,0.6172795754596686,Coffee Shop -> Bar,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(6.172795754596686,)","(0.6172795754596686,)"
2,6.16704334947655,0.6167043349476551,Home (private) -> Bar,"[(-73.83179157972336, 40.79648450013265), (-73.94991821050644, 40.79648450013265)]","(6.16704334947655,)","(0.6167043349476551,)"
2,5.949674861726734,0.5949674861726735,Residential Building (Apartment / Condo) -> Bar,"[(-73.94991821050644, 40.8389648247285), (-73.94991821050644, 40.79648450013265)]","(5.949674861726734,)","(0.5949674861726735,)"
2,5.851234940144058,0.5851234940144059,Food & Drink Shop -> Bar,"[(-73.94991821050644, 40.8389648247285), (-73.94991821050644, 40.79648450013265)]","(5.851234940144058,)","(0.5851234940144059,)"
2,5.699131876798454,0.5699131876798453,Other Great Outdoors -> Bar,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(5.699131876798454,)","(0.5699131876798453,)"
2,5.506170331181378,0.5506170331181378,Subway -> Bar,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(5.506170331181378,)","(0.5506170331181378,)"
2,5.486109644661962,0.5486109644661962,Other Great Outdoors -> Bar,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(5.486109644661962,)","(0.5486109644661962,)"
2,5.48031669464271,0.548031669464271,Food & Drink Shop -> Bar,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.79648450013265)]","(5.48031669464271,)","(0.548031669464271,)"
2,5.347779828988392,0.5347779828988392,Train Station -> Bar,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(5.347779828988392,)","(0.5347779828988392,)"
2,5.16276922618439,0.516276922618439,Office -> Bar,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(5.16276922618439,)","(0.516276922618439,)"
2,5.1258097195506345,0.5125809719550635,Subway -> Bar,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.79648450013265)]","(5.1258097195506345,)","(0.5125809719550635,)"
