length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,6.018204898091391,0.6018204898091392,Bar -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.83179157972336, 40.7540041755368)]","(6.018204898091391,)","(0.6018204898091392,)"
2,6.0002430330778225,0.6000243033077822,Bus Station -> Neighborhood,"[(-73.83179157972336, 40.7540041755368), (-73.83179157972336, 40.7540041755368)]","(6.0002430330778225,)","(0.6000243033077822,)"
2,5.968204865684058,0.5968204865684058,Home (private) -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.6690435263451), (-73.94991821050644, 40.5840828771534)]","(5.968204865684058,)","(0.5968204865684058,)"
2,5.896358974024726,0.5896358974024726,Food & Drink Shop -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.62656320174925), (-73.94991821050644, 40.5840828771534)]","(5.896358974024726,)","(0.5896358974024726,)"
2,5.8799340444530275,0.5879934044453028,Deli / Bodega -> American Restaurant,"[(-73.8908548951149, 40.6690435263451), (-73.83179157972336, 40.71152385094095)]","(5.8799340444530275,)","(0.5879934044453028,)"
2,5.869586274797826,0.5869586274797827,Bus Station -> American Restaurant,"[(-73.83179157972336, 40.7540041755368), (-73.83179157972336, 40.71152385094095)]","(5.869586274797826,)","(0.5869586274797827,)"
2,5.789564299443992,0.5789564299443992,Park -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.5840828771534), (-73.94991821050644, 40.5840828771534)]","(5.789564299443992,)","(0.5789564299443992,)"
2,5.7149876085933835,0.5714987608593384,American Restaurant -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.83179157972336, 40.7540041755368)]","(5.7149876085933835,)","(0.5714987608593384,)"
2,5.704294430058131,0.5704294430058131,Park -> Bar,"[(-74.12710815668106, 40.6690435263451), (-74.1861714720726, 40.71152385094095)]","(5.704294430058131,)","(0.5704294430058131,)"
2,5.625073909823138,0.5625073909823138,Home (private) -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.62656320174925), (-73.94991821050644, 40.5840828771534)]","(5.625073909823138,)","(0.5625073909823138,)"
2,5.567526376600732,0.5567526376600732,Home (private) -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.83179157972336, 40.7540041755368)]","(5.567526376600732,)","(0.5567526376600732,)"
2,5.566311936208485,0.5566311936208485,Office -> Residential Building (Apartment / Condo),"[(-74.00898152589798, 40.62656320174925), (-73.94991821050644, 40.5840828771534)]","(5.566311936208485,)","(0.5566311936208485,)"
2,5.546573947337842,0.5546573947337843,Train Station -> Bar,"[(-74.1861714720726, 40.71152385094095), (-74.1861714720726, 40.71152385094095)]","(5.546573947337842,)","(0.5546573947337843,)"
2,5.315238401328119,0.531523840132812,Bar -> American Restaurant,"[(-73.94991821050644, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(5.315238401328119,)","(0.531523840132812,)"
2,5.228911228067941,0.5228911228067941,Train Station -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.83179157972336, 40.7540041755368)]","(5.228911228067941,)","(0.5228911228067941,)"
2,5.130220916623014,0.5130220916623014,Office -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.83179157972336, 40.7540041755368)]","(5.130220916623014,)","(0.5130220916623014,)"
2,4.83975855330856,0.48397585533085596,Subway -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.62656320174925), (-73.94991821050644, 40.5840828771534)]","(4.83975855330856,)","(0.48397585533085596,)"
2,4.81864965599129,0.48186496559912906,Bus Station -> Neighborhood,"[(-73.83179157972336, 40.7540041755368), (-73.83179157972336, 40.8389648247285)]","(4.81864965599129,)","(0.48186496559912906,)"
2,4.413848700062581,0.4413848700062581,Home (private) -> Neighborhood,"[(-73.83179157972336, 40.8389648247285), (-73.83179157972336, 40.7540041755368)]","(4.413848700062581,)","(0.4413848700062581,)"
2,4.206373157582505,0.42063731575825053,Bar -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.6690435263451)]","(4.206373157582505,)","(0.42063731575825053,)"
2,4.183236793009033,0.41832367930090325,Gym / Fitness Center -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.83179157972336, 40.7540041755368)]","(4.183236793009033,)","(0.41832367930090325,)"
2,4.18040244325667,0.41804024432566705,Bar -> Neighborhood,"[(-74.00898152589798, 40.6690435263451), (-73.94991821050644, 40.6690435263451)]","(4.18040244325667,)","(0.41804024432566705,)"
2,4.108397683198655,0.4108397683198655,Office -> Neighborhood,"[(-74.00898152589798, 40.6690435263451), (-73.94991821050644, 40.6690435263451)]","(4.108397683198655,)","(0.4108397683198655,)"
2,4.0784746501495075,0.4078474650149507,American Restaurant -> Residential Building (Apartment / Condo),"[(-73.94991821050644, 40.5840828771534), (-73.94991821050644, 40.5840828771534)]","(4.0784746501495075,)","(0.4078474650149507,)"
2,4.035634086077231,0.40356340860772305,Bar -> Neighborhood,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(4.035634086077231,)","(0.40356340860772305,)"
2,4.032505580437769,0.40325055804377696,Coffee Shop -> Neighborhood,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(4.032505580437769,)","(0.40325055804377696,)"
2,4.024806594400427,0.40248065944004274,American Restaurant -> Neighborhood,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(4.024806594400427,)","(0.40248065944004274,)"
2,4.023494897902335,0.4023494897902335,American Restaurant -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.6690435263451)]","(4.023494897902335,)","(0.4023494897902335,)"
2,3.9150715201757538,0.39150715201757535,Bar -> Neighborhood,"[(-73.77272826433182, 40.71152385094095), (-73.83179157972336, 40.7540041755368)]","(3.9150715201757538,)","(0.39150715201757535,)"
2,3.9073748479474397,0.39073748479474396,Deli / Bodega -> Neighborhood,"[(-73.8908548951149, 40.6690435263451), (-73.94991821050644, 40.6690435263451)]","(3.9073748479474397,)","(0.39073748479474396,)"
2,3.8729272939766535,0.38729272939766535,Neighborhood -> Home (private),"[(-73.8908548951149, 40.88144514932435), (-73.83179157972336, 40.88144514932435)]","(3.8729272939766535,)","(0.38729272939766535,)"
2,3.86820393215898,0.386820393215898,Train Station -> Neighborhood,"[(-73.94991821050644, 40.8389648247285), (-73.83179157972336, 40.8389648247285)]","(3.86820393215898,)","(0.386820393215898,)"
2,3.8507532253968044,0.38507532253968046,Train Station -> Home (private),"[(-73.8908548951149, 40.88144514932435), (-73.83179157972336, 40.88144514932435)]","(3.8507532253968044,)","(0.38507532253968046,)"
2,3.834356072381575,0.3834356072381575,Bar -> Neighborhood,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(3.834356072381575,)","(0.3834356072381575,)"
2,3.832211493873244,0.38322114938732443,Bar -> American Restaurant,"[(-73.77272826433182, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(3.832211493873244,)","(0.38322114938732443,)"
2,3.798095306341536,0.3798095306341536,Train Station -> Neighborhood,"[(-73.8908548951149, 40.88144514932435), (-73.83179157972336, 40.8389648247285)]","(3.798095306341536,)","(0.3798095306341536,)"
2,3.7785939148070318,0.3778593914807032,Residential Building (Apartment / Condo) -> Neighborhood,"[(-73.94991821050644, 40.6690435263451), (-73.94991821050644, 40.6690435263451)]","(3.7785939148070318,)","(0.3778593914807032,)"
2,3.729001492235052,0.37290014922350523,Train Station -> Neighborhood,"[(-73.8908548951149, 40.88144514932435), (-73.83179157972336, 40.88144514932435)]","(3.729001492235052,)","(0.37290014922350523,)"
2,3.7187465755325504,0.37187465755325505,Office -> Neighborhood,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(3.7187465755325504,)","(0.37187465755325505,)"
2,3.70318790032426,0.37031879003242596,Train Station -> Neighborhood,"[(-73.83179157972336, 40.8389648247285), (-73.83179157972336, 40.7540041755368)]","(3.70318790032426,)","(0.37031879003242596,)"
2,3.695747713069687,0.3695747713069687,Train Station -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.6690435263451)]","(3.695747713069687,)","(0.3695747713069687,)"
2,3.6740669177283505,0.367406691772835,Train Station -> Bar,"[(-74.06804484128952, 40.71152385094095), (-74.1861714720726, 40.71152385094095)]","(3.6740669177283505,)","(0.367406691772835,)"
2,3.6500581609782197,0.36500581609782196,Home (private) -> American Restaurant,"[(-73.94991821050644, 40.71152385094095), (-73.83179157972336, 40.71152385094095)]","(3.6500581609782197,)","(0.36500581609782196,)"
2,3.627339256355964,0.3627339256355964,Office -> Neighborhood,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.6690435263451)]","(3.627339256355964,)","(0.3627339256355964,)"
2,3.5759319463702375,0.35759319463702377,Other Great Outdoors -> Bar,"[(-74.12710815668106, 40.6690435263451), (-74.1861714720726, 40.71152385094095)]","(3.5759319463702375,)","(0.35759319463702377,)"
2,3.572415777691672,0.3572415777691672,Other Great Outdoors -> Neighborhood,"[(-73.77272826433182, 40.79648450013265), (-73.83179157972336, 40.7540041755368)]","(3.572415777691672,)","(0.3572415777691672,)"
2,3.5689146871419615,0.35689146871419614,Home (private) -> Neighborhood,"[(-73.83179157972336, 40.8389648247285), (-73.83179157972336, 40.8389648247285)]","(3.5689146871419615,)","(0.35689146871419614,)"
2,3.510697756546997,0.3510697756546997,Neighborhood -> Office,"[(-74.00898152589798, 40.71152385094095), (-74.00898152589798, 40.7540041755368)]","(3.510697756546997,)","(0.3510697756546997,)"
2,3.504038132673163,0.3504038132673163,Home (private) -> Neighborhood,"[(-73.83179157972336, 40.8389648247285), (-73.83179157972336, 40.88144514932435)]","(3.504038132673163,)","(0.3504038132673163,)"
2,3.493268041883896,0.3493268041883896,Bar -> Office,"[(-73.94991821050644, 40.7540041755368), (-74.00898152589798, 40.7540041755368)]","(3.493268041883896,)","(0.3493268041883896,)"
