sequence,length,sequence_index,tail_event_count,last_density_ratio
Bank -> Drugstore / Pharmacy,2,781.8467039773209,9,781.8467039773209
Bank -> Drugstore / Pharmacy -> Bus Station,3,781.8467039773209,3,5663.77389700968
Bank -> Drugstore / Pharmacy -> Bus Station -> Coffee Shop,4,781.8467039773209,2,7267.001907473123
Bank -> Drugstore / Pharmacy -> Coffee Shop,3,781.8467039773209,2,2422.333969157708
Bank -> Drugstore / Pharmacy -> Subway,3,781.8467039773209,1,976.0434247507242
Drugstore / Pharmacy -> Bank,2,781.8467039773209,8,781.8467039773209
Drugstore / Pharmacy -> Bank -> American Restaurant,3,781.8467039773209,1,2925.117794546152
Drugstore / Pharmacy -> Bank -> Bus Station,3,781.8467039773209,1,2123.91521137863
Drugstore / Pharmacy -> Bank -> Coffee Shop,3,781.8467039773209,1,1362.5628576512106
Drugstore / Pharmacy -> Bank -> Food & Drink Shop,3,781.8467039773209,1,1500.6410078987649
Drugstore / Pharmacy -> Bank -> Subway,3,781.8467039773209,1,1098.0488528445646
Drugstore / Pharmacy -> Bus Station,2,745.5058877233948,24,745.5058877233948
Drugstore / Pharmacy -> Bus Station -> Coffee Shop,3,745.5058877233948,2,908.3752384341403
Drugstore / Pharmacy -> Bus Station -> Food & Drink Shop,3,745.5058877233948,2,1000.4273385991764
Deli / Bodega -> Bank,2,621.5314596157405,11,621.5314596157405
Deli / Bodega -> Bank -> Bus Station,3,621.5314596157405,1,1544.6656082753673
Deli / Bodega -> Bank -> Pizza Place,3,621.5314596157405,1,3364.087355115985
Drugstore / Pharmacy -> Food & Drink Shop,2,614.522094642273,26,614.522094642273
Drugstore / Pharmacy -> Food & Drink Shop -> College Academic Building,3,614.522094642273,1,712.4065387869855
Drugstore / Pharmacy -> Food & Drink Shop -> Medical Center,3,614.522094642273,1,1044.7872965331428
Drugstore / Pharmacy -> Food & Drink Shop -> Medical Center -> Hotel,4,614.522094642273,1,29463.362655946734
Drugstore / Pharmacy -> Food & Drink Shop -> Residential Building (Apartment / Condo),3,614.522094642273,1,926.7322347779855
Deli / Bodega -> Bank -> Office,3,597.8582385152155,1,597.8582385152155
Deli / Bodega -> Bank -> Office -> American Restaurant,4,597.8582385152155,1,23400.942356369214
Deli / Bodega -> Bank -> Office -> American Restaurant -> Office,5,597.8582385152155,1,6576.44062366737
Medical Center -> Drugstore / Pharmacy,2,595.9298656642424,6,595.9298656642424
Medical Center -> Drugstore / Pharmacy -> Coffee Shop,3,595.9298656642424,1,1816.7504768682807
Medical Center -> Drugstore / Pharmacy -> Coffee Shop -> College Academic Building,4,595.9298656642424,1,18522.570008461626
Medical Center -> Drugstore / Pharmacy -> Coffee Shop -> Deli / Bodega,4,595.9298656642424,1,20284.526727459164
Medical Center -> Drugstore / Pharmacy -> Coffee Shop -> Deli / Bodega -> Pizza Place,5,595.9298656642424,1,37004.96090627583
Medical Center -> Drugstore / Pharmacy -> Coffee Shop -> Pizza Place,4,595.9298656642424,1,37004.96090627583
Medical Center -> Drugstore / Pharmacy -> Deli / Bodega,3,595.9298656642424,2,6761.508909153054
Medical Center -> Drugstore / Pharmacy -> Deli / Bodega -> Medical Center,4,595.9298656642424,1,13582.234854930857
Medical Center -> Drugstore / Pharmacy -> Deli / Bodega -> Medical Center -> Pizza Place,5,595.9298656642424,1,37004.96090627583
Medical Center -> Drugstore / Pharmacy -> Deli / Bodega -> Pizza Place,4,595.9298656642424,2,37004.96090627583
Medical Center -> Drugstore / Pharmacy -> Medical Center,3,595.9298656642424,3,13582.234854930857
Medical Center -> Drugstore / Pharmacy -> Medical Center -> Coffee Shop,4,595.9298656642424,1,3633.5009537365613
Medical Center -> Drugstore / Pharmacy -> Medical Center -> Coffee Shop -> College Academic Building,5,595.9298656642424,1,18522.570008461626
Medical Center -> Drugstore / Pharmacy -> Medical Center -> Coffee Shop -> Deli / Bodega,5,595.9298656642424,1,20284.526727459164
Medical Center -> Drugstore / Pharmacy -> Medical Center -> Coffee Shop -> Pizza Place,5,595.9298656642424,1,37004.96090627583
Medical Center -> Drugstore / Pharmacy -> Medical Center -> Deli / Bodega,4,595.9298656642424,1,6761.508909153054
Medical Center -> Drugstore / Pharmacy -> Medical Center -> Deli / Bodega -> Pizza Place,5,595.9298656642424,1,37004.96090627583
Medical Center -> Drugstore / Pharmacy -> Medical Center -> Drugstore / Pharmacy,4,595.9298656642424,1,10395.665434365117
Medical Center -> Drugstore / Pharmacy -> Medical Center -> Pizza Place,4,595.9298656642424,1,12334.98696875861
Medical Center -> Drugstore / Pharmacy -> Pizza Place,3,595.9298656642424,2,12334.98696875861
Office -> Building,2,564.1986594030986,57,564.1986594030986
Office -> Building -> Coffee Shop,3,564.1986594030986,5,956.1844615096214
Office -> Building -> Coffee Shop -> Office,4,564.1986594030986,1,1315.288124733474
Office -> Building -> Coffee Shop -> Park,4,564.1986594030986,1,3315.7020365001276
Office -> Building -> Coffee Shop -> Park -> Office,5,564.1986594030986,1,6576.44062366737
Office -> Building -> Coffee Shop -> Subway,4,564.1986594030986,1,1756.8781645513034
Office -> Building -> College Academic Building,3,564.1986594030986,4,1624.7868428475108
Office -> Building -> Neighborhood,3,564.1986594030986,2,690.3938557151362
Office -> Building -> Neighborhood -> Building,4,564.1986594030986,1,22867.676913931846
Office -> Building -> Neighborhood -> Office,4,564.1986594030986,1,6576.44062366737
Office -> Building -> Neighborhood -> Office -> Building,5,564.1986594030986,1,22867.676913931846
Office -> Building -> Office,3,564.1986594030986,8,1038.38536163169
Office -> Building -> Office -> Building,4,564.1986594030986,1,2858.4596142414807
Office -> Building -> Park,3,564.1986594030986,2,581.7021116666891
Office -> Building -> Park -> Office,4,564.1986594030986,1,3288.220311833685
Building -> Deli / Bodega,2,543.8210918889856,19,543.8210918889856
Building -> Deli / Bodega -> Bank,3,543.8210918889856,2,5001.990024275959
Building -> Deli / Bodega -> Food & Drink Shop,3,543.8210918889856,1,631.8488454310589
Building -> Deli / Bodega -> Gym / Fitness Center,3,533.1693642265645,1,533.1693642265645
Medical Center -> Pizza Place,2,530.325872860641,6,530.325872860641
Coffee Shop -> Office,2,529.4770086786509,122,529.4770086786509
Coffee Shop -> Office -> Clothing Store,3,529.4770086786509,4,1628.6381828721546
Coffee Shop -> Office -> Clothing Store -> Deli / Bodega,4,529.4770086786509,1,5071.131681864791
