sequence,length,sequence_index,tail_event_count,last_density_ratio
Deli / Bodega -> Bank,2,938.3546283600825,6,938.3546283600825
Deli / Bodega -> Bank -> Pizza Place,3,938.3546283600825,1,6573.761468159734
Drugstore / Pharmacy -> Bank,2,872.8187495539815,4,872.8187495539815
Drugstore / Pharmacy -> Bank -> Coffee Shop,3,872.8187495539815,1,2848.2293746871246
Drugstore / Pharmacy -> Bank -> Food & Drink Shop,3,872.8187495539815,1,3019.343930143134
Bank -> Pizza Place,2,870.0566649034943,3,870.0566649034943
Bank -> Clothing Store,2,781.0735969020005,3,781.0735969020005
Bank -> Clothing Store -> Gym / Fitness Center,3,781.0735969020005,1,3550.9549127153437
Bank -> Drugstore / Pharmacy,2,654.6140621654862,3,654.6140621654862
Bank -> Drugstore / Pharmacy -> Bus Station,3,654.6140621654862,2,12589.749235990765
Bank -> Drugstore / Pharmacy -> Bus Station -> Coffee Shop,4,654.6140621654862,2,11392.917498748498
Bank -> Drugstore / Pharmacy -> Coffee Shop,3,654.6140621654862,2,7595.278332498999
Coffee Shop -> Office,2,619.0371357701497,45,619.0371357701497
Coffee Shop -> Office -> Clothing Store,3,619.0371357701497,1,786.8593272494227
Coffee Shop -> Office -> Train Station,3,619.0371357701497,3,837.6244451364823
Coffee Shop -> Office -> Train Station -> Neighborhood,4,619.0371357701497,1,6615.632560313617
Coffee Shop -> Office -> Train Station -> Neighborhood -> Office,5,619.0371357701497,1,7204.538580133443
Medical Center -> Pizza Place,2,600.6482559739859,2,600.6482559739859
Office -> Building,2,598.112636841267,20,598.112636841267
Office -> Building -> Clothing Store,3,598.112636841267,1,1770.433486311201
Office -> Building -> College Academic Building,3,598.112636841267,1,1120.8499769452208
Office -> Building -> Office,3,598.112636841267,3,1440.9077160266886
Office -> Building -> Office -> Building,4,598.112636841267,1,7838.900467692362
Office -> Building -> Park,3,598.112636841267,1,916.4596870316806
Office -> Building -> Train Station,3,598.112636841267,2,1256.4366677047235
Drugstore / Pharmacy -> Food & Drink Shop,2,575.1131295510731,8,575.1131295510731
Drugstore / Pharmacy -> Food & Drink Shop -> Coffee Shop,3,575.1131295510731,1,1424.1146873435623
Drugstore / Pharmacy -> Food & Drink Shop -> Coffee Shop -> College Academic Building,4,575.1131295510731,1,22416.99953890442
Drugstore / Pharmacy -> Food & Drink Shop -> College Academic Building,3,575.1131295510731,1,2802.1249423630525
Medical Center -> College Academic Building,2,568.9593791600106,4,568.9593791600106
Medical Center -> College Academic Building -> Medical Center,3,568.9593791600106,2,15817.070740648296
Medical Center -> College Academic Building -> Medical Center -> Pizza Place,4,568.9593791600106,1,19721.284404479204
Building -> Deli / Bodega,2,561.8324567288041,7,561.8324567288041
Building -> Deli / Bodega -> Bank,3,561.8324567288041,2,13092.281243309724
Building -> Deli / Bodega -> Food & Drink Shop,3,561.8324567288041,1,1725.3393886532197
Building -> Deli / Bodega -> Office,3,561.8324567288041,1,1029.2197971619205
Drugstore / Pharmacy -> Bus Station,2,539.5606815424613,6,539.5606815424613
Drugstore / Pharmacy -> Bus Station -> Coffee Shop,3,539.5606815424613,2,3797.6391662494993
Office -> Coffee Shop,2,526.8401155490636,35,526.8401155490636
Office -> Coffee Shop -> Bank,3,526.8401155490636,1,1309.2281243309722
Office -> Coffee Shop -> Bank -> Coffee Shop,4,526.8401155490636,1,11392.917498748498
Office -> Coffee Shop -> Bank -> Coffee Shop -> Subway,5,526.8401155490636,1,10182.88541146312
Office -> Coffee Shop -> Bank -> Subway,4,526.8401155490636,1,10182.88541146312
Office -> Coffee Shop -> Building,3,526.8401155490636,2,1343.811508747262
Office -> Coffee Shop -> Building -> Office,4,526.8401155490636,1,7204.538580133443
Office -> Coffee Shop -> College Academic Building,3,526.8401155490636,1,640.4857011115547
Office -> Coffee Shop -> College Academic Building -> Building,4,526.8401155490636,1,23516.701403077088
Office -> Coffee Shop -> College Academic Building -> Building -> Office,5,526.8401155490636,1,7204.538580133443
Office -> Coffee Shop -> College Academic Building -> Hotel,4,526.8401155490636,1,29961.18207603571
Office -> Coffee Shop -> College Academic Building -> Hotel -> Building,5,526.8401155490636,2,47033.402806154176
Office -> Coffee Shop -> College Academic Building -> Hotel -> Office,5,526.8401155490636,1,7204.538580133443
Office -> Coffee Shop -> College Academic Building -> Office,4,526.8401155490636,1,7204.538580133443
Office -> Coffee Shop -> Deli / Bodega,3,526.8401155490636,1,607.696330747482
Office -> Coffee Shop -> Hotel,3,526.8401155490636,3,2568.1013208030613
Office -> Coffee Shop -> Hotel -> Building,4,526.8401155490636,2,15677.800935384725
Office -> Coffee Shop -> Hotel -> Building -> Office,5,526.8401155490636,1,7204.538580133443
Office -> Coffee Shop -> Hotel -> Office,4,526.8401155490636,1,2401.512860044481
Office -> Coffee Shop -> Neighborhood,3,526.8401155490636,1,567.0542194554529
Office -> Coffee Shop -> Neighborhood -> Office,4,526.8401155490636,2,14409.077160266886
Office -> Coffee Shop -> Office,3,526.8401155490636,9,1852.595634891457
Office -> Coffee Shop -> Office -> Food & Drink Shop,4,526.8401155490636,1,1341.9306356191707
Office -> Coffee Shop -> Park,3,523.6912497323889,1,523.6912497323889
Clothing Store -> Bank,2,520.7157312680004,2,520.7157312680004
Clothing Store -> Bank -> Clothing Store,3,520.7157312680004,1,17704.33486311201
Clothing Store -> Bank -> Clothing Store -> Gym / Fitness Center,4,520.7157312680004,1,10652.86473814603
Clothing Store -> Bank -> Coffee Shop,3,520.7157312680004,1,5696.458749374249
Clothing Store -> Bank -> Coffee Shop -> Clothing Store,4,520.7157312680004,1,35408.66972622402
Clothing Store -> Bank -> Coffee Shop -> Clothing Store -> Gym / Fitness Center,5,520.7157312680004,1,10652.86473814603
Clothing Store -> Bank -> Coffee Shop -> Gym / Fitness Center,4,520.7157312680004,1,10652.86473814603
Clothing Store -> Bank -> Office,3,520.7157312680004,1,3602.2692900667216
Clothing Store -> Bank -> Office -> Coffee Shop,4,520.7157312680004,1,11392.917498748498
Building -> Bank,2,518.7507662443476,3,518.7507662443476
Building -> Office,2,516.5518227265487,18,516.5518227265487
Building -> Office -> Building,3,516.5518227265487,1,1306.4834112820606
Building -> Office -> Coffee Shop,3,516.5518227265487,3,3164.699305207916
Building -> Office -> Coffee Shop -> Office,4,516.5518227265487,1,2401.512860044481
Building -> Office -> Coffee Shop -> Park,4,516.5518227265487,1,6109.73124687787
Building -> Office -> Park,3,516.5518227265487,1,2036.5770822926238
Building -> College Academic Building,2,507.5547065412322,5,507.5547065412322
Building -> College Academic Building -> Deli / Bodega,3,507.5547065412322,1,4253.874315232374
Building -> College Academic Building -> Train Station,3,507.5547065412322,2,5025.746670818894
Building -> College Academic Building -> Train Station -> American Restaurant,4,507.5547065412322,1,11670.273168193686
Building -> College Academic Building -> Train Station -> American Restaurant -> Office,5,507.5547065412322,1,7204.538580133443
Drugstore / Pharmacy -> Clothing Store,2,505.8381389460574,3,505.8381389460574
Drugstore / Pharmacy -> Clothing Store -> Food & Drink Shop,3,505.8381389460574,1,8051.583813715024
Bank -> Coffee Shop,2,502.62871318008087,6,502.62871318008087
Bank -> Coffee Shop -> Clothing Store,3,502.62871318008087,1,5901.4449543706705
Bank -> Coffee Shop -> Clothing Store -> Gym / Fitness Center,4,502.62871318008087,1,10652.86473814603
Bank -> Coffee Shop -> Gym / Fitness Center,3,502.62871318008087,1,1775.4774563576718
Bank -> Coffee Shop -> Subway,3,502.62871318008087,1,1697.1475685771863
Train Station -> Hotel,2,483.2448721941244,6,483.2448721941244
Train Station -> Hotel -> Bar,3,483.2448721941244,1,1047.0305564206028
Train Station -> Hotel -> Bar -> Train Station,4,483.2448721941244,1,12564.366677047235
Train Station -> Hotel -> Train Station,3,483.2448721941244,2,4188.122225682411
Coffee Shop -> Office -> Deli / Bodega,3,472.652701692486,1,472.652701692486
Bank -> Food & Drink Shop,2,444.0211661975197,5,444.0211661975197
Coffee Shop -> Office -> Neighborhood,3,441.04217068757447,1,441.04217068757447
Coffee Shop -> Office -> Neighborhood -> Office,4,441.04217068757447,1,7204.538580133443
Hotel -> Bank,2,440.60561876523104,2,440.60561876523104
Train Station -> Coffee Shop,2,436.42224289560784,12,436.42224289560784
Train Station -> Coffee Shop -> Office,3,436.42224289560784,2,1200.7564300222405
Train Station -> Coffee Shop -> Office -> Train Station,4,436.42224289560784,1,6282.183338523618
Train Station -> Coffee Shop -> Train Station,3,436.42224289560784,3,3141.091669261809
Bus Station -> Bank,2,416.57258501440026,3,416.57258501440026
Bus Station -> Bank -> Bus Station,3,416.57258501440026,1,6294.874617995382
Bus Station -> Bank -> Bus Station -> Coffee Shop,4,416.57258501440026,1,11392.917498748498
Bus Station -> Bank -> Clothing Store,3,416.57258501440026,1,11802.889908741341
Bus Station -> Bank -> Coffee Shop,3,416.57258501440026,1,3797.6391662494993
Bus Station -> Bank -> Drugstore / Pharmacy,3,416.57258501440026,1,9891.945828278458
Bus Station -> Bank -> Drugstore / Pharmacy -> Bus Station,4,416.57258501440026,1,18884.623853986148
Bus Station -> Bank -> Drugstore / Pharmacy -> Bus Station -> Coffee Shop,5,416.57258501440026,1,11392.917498748498
Bus Station -> Bank -> Drugstore / Pharmacy -> Coffee Shop,4,416.57258501440026,1,11392.917498748498
Clothing Store -> Food & Drink Shop,2,411.728717746791,5,411.728717746791
Clothing Store -> Food & Drink Shop -> American Restaurant,3,411.728717746791,1,4668.109267277474
Clothing Store -> Food & Drink Shop -> American Restaurant -> Gym / Fitness Center,4,411.728717746791,1,10652.86473814603
Clothing Store -> Food & Drink Shop -> American Restaurant -> Gym / Fitness Center -> Food & Drink Shop,5,411.728717746791,1,12077.375720572536
Clothing Store -> Food & Drink Shop -> Gym / Fitness Center,3,411.728717746791,1,2130.5729476292063
Clothing Store -> Food & Drink Shop -> Gym / Fitness Center -> American Restaurant,4,411.728717746791,1,23340.54633638737
Clothing Store -> Food & Drink Shop -> Gym / Fitness Center -> American Restaurant -> Gym / Fitness Center,5,411.728717746791,1,10652.86473814603
Clothing Store -> Food & Drink Shop -> Train Station,3,411.728717746791,1,2512.873335409447
Office -> Clothing Store,2,409.3487829621275,8,409.3487829621275
Office -> Clothing Store -> Train Station,3,409.3487829621275,1,1570.5458346309044
Office -> Clothing Store -> Train Station -> Neighborhood,4,409.3487829621275,1,19846.897680940852
Office -> Clothing Store -> Train Station -> Neighborhood -> Hotel,5,409.3487829621275,1,29961.18207603571
Deli / Bodega -> Hotel,2,409.0263764646514,4,409.0263764646514
Deli / Bodega -> Hotel -> Bank,3,409.0263764646514,1,11455.746087896008
Deli / Bodega -> Office,2,393.4219019868092,16,393.4219019868092
Deli / Bodega -> Office -> Food & Drink Shop,3,393.4219019868092,1,754.8359825357835
Deli / Bodega -> Office -> Gym / Fitness Center,3,393.4219019868092,1,665.8040461341269
Deli / Bodega -> Office -> Gym / Fitness Center -> Food & Drink Shop,4,393.4219019868092,1,12077.375720572536
Deli / Bodega -> Office -> Neighborhood,3,393.4219019868092,1,1240.4311050588033
Deli / Bodega -> Office -> Neighborhood -> Office,4,393.4219019868092,1,7204.538580133443
Gym / Fitness Center -> Bank,2,391.6494389024276,5,391.6494389024276
Hotel -> Coffee Shop,2,383.4154927463438,5,383.4154927463438
Hotel -> Coffee Shop -> Office,3,383.4154927463438,1,1440.9077160266886
Drugstore / Pharmacy -> Coffee Shop,2,379.76391662494996,6,379.76391662494996
Drugstore / Pharmacy -> Coffee Shop -> College Academic Building,3,379.76391662494996,1,3736.166589817403
Drugstore / Pharmacy -> Coffee Shop -> Drugstore / Pharmacy,3,379.76391662494996,1,4945.972914139229
Drugstore / Pharmacy -> Coffee Shop -> Drugstore / Pharmacy -> Food & Drink Shop,4,379.76391662494996,1,12077.375720572536
Drugstore / Pharmacy -> Coffee Shop -> Food & Drink Shop,3,379.76391662494996,1,2012.895953428756
Bus Station -> Drugstore / Pharmacy,2,359.70712102830754,4,359.70712102830754
Bus Station -> Drugstore / Pharmacy -> Bar,3,359.70712102830754,1,1570.5458346309044
Bus Station -> Drugstore / Pharmacy -> Bus Station,3,359.70712102830754,2,9442.311926993074
Bus Station -> Drugstore / Pharmacy -> Bus Station -> Coffee Shop,4,359.70712102830754,1,5696.458749374249
Bus Station -> Drugstore / Pharmacy -> Coffee Shop,3,359.70712102830754,1,2848.2293746871246
Coffee Shop -> Deli / Bodega,2,349.95309723118254,8,349.95309723118254
Coffee Shop -> Deli / Bodega -> Bar,3,349.95309723118254,1,785.2729173154522
Coffee Shop -> Deli / Bodega -> Coffee Shop,3,349.95309723118254,1,1424.1146873435623
Coffee Shop -> Deli / Bodega -> Office,3,349.95309723118254,2,1801.1346450333608
Office -> Hotel,2,346.37204712180016,10,346.37204712180016
Office -> Hotel -> Building,3,346.37204712180016,2,4703.340280615417
Office -> Hotel -> Building -> Office,4,346.37204712180016,1,7204.538580133443
Office -> Hotel -> Coffee Shop,3,346.37204712180016,2,4557.166999499399
