sequence,length,sequence_index,tail_event_count,last_density_ratio
Coffee Shop -> Office,2,764.9321192074265,23,764.9321192074265
Coffee Shop -> Office -> Coffee Shop,3,764.9321192074265,1,1007.4377729416649
Coffee Shop -> Office -> Coffee Shop -> Office,4,764.9321192074265,1,14374.34940677289
Coffee Shop -> Office -> Deli / Bodega,3,764.9321192074265,1,1917.1073231927887
Coffee Shop -> Office -> Neighborhood,3,764.9321192074265,1,1788.796990538153
Coffee Shop -> Office -> Neighborhood -> Office,4,764.9321192074265,1,14374.34940677289
Coffee Shop -> Office -> Train Station,3,764.9321192074265,1,1133.0534553533437
Coffee Shop -> Office -> Train Station -> Neighborhood,4,764.9321192074265,1,41142.33078237752
Coffee Shop -> Office -> Train Station -> Neighborhood -> Office,5,764.9321192074265,1,14374.34940677289
Subway -> Bus Station,2,695.0961012254726,9,695.0961012254726
Office -> Coffee Shop,2,669.3156043064981,20,669.3156043064981
Office -> Coffee Shop -> Deli / Bodega,3,669.3156043064981,1,2204.673421671707
Office -> Coffee Shop -> Office,3,669.3156043064981,3,2156.1524110159335
Office -> Coffee Shop -> Park,3,669.3156043064981,1,1852.8638331070727
Office -> Deli / Bodega,2,606.5126331971684,10,606.5126331971684
Office -> Deli / Bodega -> Coffee Shop,3,606.5126331971684,1,2317.1068777658293
Food & Drink Shop -> Coffee Shop,2,559.6876516342584,10,559.6876516342584
Other Great Outdoors -> Subway,2,509.8319051933255,8,509.8319051933255
Subway -> Neighborhood,2,490.76338905420505,6,490.76338905420505
Subway -> Neighborhood -> Office,3,490.76338905420505,3,7187.174703386445
Subway -> Neighborhood -> Office -> Gym / Fitness Center,4,490.76338905420505,1,7008.820938111261
Subway -> Neighborhood -> Park,3,490.76338905420505,1,6176.212777023576
Coffee Shop -> Deli / Bodega,2,488.8411134527066,4,488.8411134527066
Deli / Bodega -> Office,2,485.2101065577347,8,485.2101065577347
Other Great Outdoors -> Bus Station,2,476.66440206736564,4,476.66440206736564
Other Great Outdoors -> Bus Station -> Home (private),3,476.66440206736564,2,5310.036594880025
Food & Drink Shop -> Park,2,447.5516505089548,5,447.5516505089548
Food & Drink Shop -> Park -> Coffee Shop,3,447.5516505089548,1,4634.2137555316585
Food & Drink Shop -> Park -> Neighborhood,3,447.5516505089548,1,8228.466156475504
Subway -> Park,2,442.03510928995775,6,442.03510928995775
Subway -> Park -> Bar,3,442.03510928995775,1,2382.615599344252
Train Station -> Deli / Bodega,2,439.83509659285926,4,439.83509659285926
Subway -> Deli / Bodega,2,438.30485520312266,5,438.30485520312266
Subway -> Deli / Bodega -> Office,3,438.30485520312266,1,2874.869881354578
Residential Building (Apartment / Condo) -> Deli / Bodega,2,414.02317777872435,2,414.02317777872435
Train Station -> Coffee Shop,2,404.48249736560615,6,404.48249736560615
Train Station -> Coffee Shop -> Office,3,404.48249736560615,1,2395.724901128815
Train Station -> Coffee Shop -> Train Station,3,404.48249736560615,1,4343.371578854484
Neighborhood -> Food & Drink Shop,2,397.51044234181177,4,397.51044234181177
Deli / Bodega -> Coffee Shop,2,391.0728907621653,4,391.0728907621653
Subway -> Office,2,371.5040602148063,13,371.5040602148063
Subway -> Office -> Gym / Fitness Center,3,371.5040602148063,1,1617.420216487214
Subway -> Train Station,2,362.66720936757133,7,362.66720936757133
Train Station -> Subway,2,362.6672093675713,5,362.6672093675713
Train Station -> Subway -> Train Station,3,362.6672093675713,1,5212.045894625381
Park -> Food & Drink Shop,2,358.0413204071638,4,358.0413204071638
Park -> Food & Drink Shop -> Subway,3,358.0413204071638,2,15581.737602471008
Food & Drink Shop -> Gym / Fitness Center,2,355.5199026578176,6,355.5199026578176
Food & Drink Shop -> Gym / Fitness Center -> Food & Drink Shop,3,355.5199026578176,2,8413.971029568349
Food & Drink Shop -> Gym / Fitness Center -> Park,3,355.5199026578176,1,6176.212777023576
Food & Drink Shop -> Subway,2,351.27910859032875,6,351.27910859032875
Food & Drink Shop -> Subway -> Gym / Fitness Center,3,351.27910859032875,1,3504.4104690556305
Food & Drink Shop -> Subway -> Gym / Fitness Center -> Park,4,351.27910859032875,1,37057.276662141456
Food & Drink Shop -> Subway -> Park,3,351.27910859032875,1,6176.212777023576
Bus Station -> Coffee Shop,2,344.5512085897144,4,344.5512085897144
Bus Station -> Coffee Shop -> Food & Drink Shop,3,344.5512085897144,1,6310.478272176262
Bus Station -> Coffee Shop -> Food & Drink Shop -> Coffee Shop,4,344.5512085897144,1,23171.068777658293
Other Great Outdoors -> Park,2,341.01788339393977,3,341.01788339393977
Park -> Other Great Outdoors,2,341.01788339393977,3,341.01788339393977
Park -> Other Great Outdoors -> Bar,3,341.01788339393977,1,4765.231198688504
Neighborhood -> Office,2,339.5515607899108,6,339.5515607899108
Neighborhood -> Office -> Gym / Fitness Center,3,339.5515607899108,1,3504.4104690556305
Park -> Coffee Shop,2,328.66764223628786,3,328.66764223628786
Park -> Coffee Shop -> Park,3,328.66764223628786,1,12352.425554047151
Train Station -> Neighborhood,2,307.79798590307377,3,307.79798590307377
Train Station -> Neighborhood -> Office,3,307.79798590307377,1,4791.44980225763
Neighborhood -> Park,2,291.78958001686186,2,291.78958001686186
Neighborhood -> Park -> Subway,3,291.78958001686186,1,10387.825068314007
American Restaurant -> Bar,2,271.00840940408557,4,271.00840940408557
Deli / Bodega -> Subway,2,262.9829131218736,3,262.9829131218736
Other Great Outdoors -> Home (private),2,260.61529300024665,8,260.61529300024665
Office -> Park,2,254.8643511839165,3,254.8643511839165
Gym / Fitness Center -> Food & Drink Shop,2,253.94278761272685,5,253.94278761272685
Home (private) -> Residential Building (Apartment / Condo),2,249.29749271737208,4,249.29749271737208
Home (private) -> Residential Building (Apartment / Condo) -> Park,3,249.29749271737208,1,9264.319165535364
Coffee Shop -> Park,2,246.5007316772159,3,246.5007316772159
Residential Building (Apartment / Condo) -> Train Station,2,244.69699035799914,2,244.69699035799914
Food & Drink Shop -> Office,2,243.04455518698126,7,243.04455518698126
Food & Drink Shop -> Residential Building (Apartment / Condo),2,237.01326843854508,2,237.01326843854508
Residential Building (Apartment / Condo) -> American Restaurant,2,232.52012590890442,1,232.52012590890442
Residential Building (Apartment / Condo) -> American Restaurant -> Gym / Fitness Center,3,232.52012590890442,1,21026.462814333783
Bus Station -> Subway,2,231.69870040849085,3,231.69870040849085
Bus Station -> Subway -> Bus Station,3,231.69870040849085,2,25898.765845660197
Coffee Shop -> Train Station,2,231.1328556374892,4,231.1328556374892
Subway -> Coffee Shop,2,230.32871548368084,5,230.32871548368084
Gym / Fitness Center -> Park,2,223.6857746205722,3,223.6857746205722
Park -> Gym / Fitness Center,2,223.68577462057218,2,223.68577462057218
Park -> Subway,2,221.01755464497887,3,221.01755464497887
Park -> Subway -> Park,3,221.01755464497887,1,12352.425554047151
Park -> Subway -> Park -> Bar,4,221.01755464497887,1,14295.693596065514
Office -> Train Station,2,215.07754723350956,6,215.07754723350956
Office -> Train Station -> Coffee Shop,3,215.07754723350956,1,3861.844796276382
Office -> Train Station -> Neighborhood,3,215.07754723350956,1,6857.055130396253
Office -> Train Station -> Neighborhood -> Office,4,215.07754723350956,1,14374.34940677289
Deli / Bodega -> Food & Drink Shop,2,213.01192479919874,2,213.01192479919874
